year,age_gr,sex,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,male,Strongly agree,0.41809,792,1896,0.39589,0.44030
2003,17-29 y.,male,Agree,0.45136,881,1896,0.42895,0.47376
2003,17-29 y.,male,Disagree,0.11717,223,1896,0.10269,0.13165
2003,17-29 y.,female,Strongly agree,0.44521,916,2039,0.42364,0.46679
2003,17-29 y.,female,Agree,0.44660,920,2039,0.42501,0.46818
2003,17-29 y.,female,Disagree,0.09976,203,2039,0.08675,0.11277
2003,30-45 y.,male,Strongly agree,0.40283,1314,3311,0.38612,0.41954
2003,30-45 y.,male,Agree,0.46589,1571,3311,0.44890,0.48289
2003,30-45 y.,male,Disagree,0.11491,370,3311,0.10405,0.12577
2003,30-45 y.,male,Strongly disagree,0.01637,56,3311,0.01205,0.02069
2003,30-45 y.,female,Strongly agree,0.42853,1516,3597,0.41235,0.44470
2003,30-45 y.,female,Agree,0.45648,1671,3597,0.44020,0.47276
2003,30-45 y.,female,Disagree,0.10035,372,3597,0.09053,0.11017
2003,30-45 y.,female,Strongly disagree,0.01464,38,3597,0.01072,0.01857
2003,46-65 y.,male,Strongly agree,0.45182,1590,3737,0.43586,0.46778
2003,46-65 y.,male,Agree,0.42543,1667,3737,0.40957,0.44128
2003,46-65 y.,male,Disagree,0.10067,399,3737,0.09102,0.11032
2003,46-65 y.,male,Strongly disagree,0.02208,81,3737,0.01737,0.02679
2003,46-65 y.,female,Strongly agree,0.47921,1727,3798,0.46332,0.49510
2003,46-65 y.,female,Agree,0.40426,1620,3798,0.38866,0.41987
2003,46-65 y.,female,Disagree,0.09693,379,3798,0.08752,0.10634
2003,46-65 y.,female,Strongly disagree,0.01959,72,3798,0.01518,0.02400
2003,66 and older,male,Strongly agree,0.49797,837,1654,0.47386,0.52207
2003,66 and older,male,Agree,0.38752,618,1654,0.36403,0.41101
2003,66 and older,male,Disagree,0.09364,164,1654,0.07960,0.10769
2003,66 and older,male,Strongly disagree,0.02087,35,1654,0.01398,0.02776
2003,66 and older,female,Strongly agree,0.54187,1074,1978,0.51991,0.56384
2003,66 and older,female,Agree,0.35554,703,1978,0.33444,0.37664
2003,66 and older,female,Disagree,0.08249,161,1978,0.07037,0.09462
2003,66 and older,female,Strongly disagree,0.02009,40,1978,0.01391,0.02628
2008,17-29 y.,male,Strongly agree,0.42142,606,1483,0.39628,0.44656
2008,17-29 y.,male,Agree,0.44313,689,1483,0.41784,0.46842
2008,17-29 y.,male,Disagree,0.11681,188,1483,0.10046,0.13316
2008,17-29 y.,female,Strongly agree,0.44155,703,1629,0.41742,0.46567
2008,17-29 y.,female,Agree,0.46039,754,1629,0.43618,0.48460
2008,17-29 y.,female,Disagree,0.09418,172,1629,0.07999,0.10837
2008,30-45 y.,male,Strongly agree,0.41274,965,2455,0.39326,0.43221
2008,30-45 y.,male,Agree,0.45638,1153,2455,0.43667,0.47609
2008,30-45 y.,male,Disagree,0.11601,295,2455,0.10334,0.12868
2008,30-45 y.,male,Strongly disagree,0.01488,42,2455,0.01009,0.01967
2008,30-45 y.,female,Strongly agree,0.40131,1065,2695,0.38280,0.41982
2008,30-45 y.,female,Agree,0.49717,1339,2695,0.47829,0.51605
2008,30-45 y.,female,Disagree,0.09083,260,2695,0.07998,0.10169
2008,30-45 y.,female,Strongly disagree,0.01068,31,2695,0.00680,0.01456
2008,46-65 y.,male,Strongly agree,0.40389,1248,3185,0.38684,0.42093
2008,46-65 y.,male,Agree,0.47001,1481,3185,0.45267,0.48734
2008,46-65 y.,male,Disagree,0.10903,393,3185,0.09821,0.11986
2008,46-65 y.,male,Strongly disagree,0.01707,63,3185,0.01257,0.02157
2008,46-65 y.,female,Strongly agree,0.43174,1444,3486,0.41529,0.44818
2008,46-65 y.,female,Agree,0.43304,1567,3486,0.41659,0.44949
2008,46-65 y.,female,Disagree,0.11436,405,3486,0.10380,0.12493
2008,46-65 y.,female,Strongly disagree,0.02086,70,3486,0.01611,0.02560
2008,66 and older,male,Strongly agree,0.45600,957,2030,0.43433,0.47768
2008,66 and older,male,Agree,0.40439,828,2030,0.38303,0.42574
2008,66 and older,male,Disagree,0.11658,205,2030,0.10261,0.13054
2008,66 and older,male,Strongly disagree,0.02303,40,2030,0.01651,0.02956
2008,66 and older,female,Strongly agree,0.53191,1182,2248,0.51128,0.55254
2008,66 and older,female,Agree,0.36700,827,2248,0.34707,0.38693
2008,66 and older,female,Disagree,0.07964,191,2248,0.06844,0.09083
2008,66 and older,female,Strongly disagree,0.02145,48,2248,0.01546,0.02745
2013,17-29 y.,male,Strongly agree,0.36547,644,1638,0.34214,0.38880
2013,17-29 y.,male,Agree,0.51470,811,1638,0.49049,0.53891
2013,17-29 y.,male,Disagree,0.10718,183,1638,0.09219,0.12216
2013,17-29 y.,female,Strongly agree,0.42932,831,1882,0.40695,0.45169
2013,17-29 y.,female,Agree,0.44742,859,1882,0.42495,0.46989
2013,17-29 y.,female,Disagree,0.11577,192,1882,0.10131,0.13022
2013,30-45 y.,male,Strongly agree,0.35072,1240,3285,0.33440,0.36705
2013,30-45 y.,male,Agree,0.48183,1560,3285,0.46474,0.49892
2013,30-45 y.,male,Disagree,0.15050,441,3285,0.13827,0.16273
2013,30-45 y.,male,Strongly disagree,0.01695,44,3285,0.01253,0.02136
2013,30-45 y.,female,Strongly agree,0.38852,1864,4690,0.37457,0.40247
2013,30-45 y.,female,Agree,0.48878,2300,4690,0.47448,0.50309
2013,30-45 y.,female,Disagree,0.11435,474,4690,0.10525,0.12346
2013,30-45 y.,female,Strongly disagree,0.00834,52,4690,0.00574,0.01094
2013,46-65 y.,male,Strongly agree,0.39685,1553,4163,0.38198,0.41171
2013,46-65 y.,male,Agree,0.45103,1975,4163,0.43591,0.46615
2013,46-65 y.,male,Disagree,0.13169,556,4163,0.12141,0.14196
2013,46-65 y.,male,Strongly disagree,0.02044,79,4163,0.01614,0.02473
2013,46-65 y.,female,Strongly agree,0.43705,2013,4789,0.42300,0.45110
2013,46-65 y.,female,Agree,0.43444,2168,4789,0.42040,0.44848
2013,46-65 y.,female,Disagree,0.11232,537,4789,0.10338,0.12127
2013,46-65 y.,female,Strongly disagree,0.01619,71,4789,0.01262,0.01977
2013,66 and older,male,Strongly agree,0.49031,1154,2384,0.47024,0.51038
2013,66 and older,male,Agree,0.41784,993,2384,0.39804,0.43765
2013,66 and older,male,Disagree,0.07385,196,2384,0.06335,0.08435
2013,66 and older,male,Strongly disagree,0.01800,41,2384,0.01266,0.02333
2013,66 and older,female,Strongly agree,0.51860,1282,2504,0.49903,0.53817
2013,66 and older,female,Agree,0.39822,1030,2504,0.37904,0.41740
2013,66 and older,female,Disagree,0.07272,192,2504,0.06255,0.08290
2018,17-29 y.,male,Strongly agree,0.38489,1258,2681,0.36647,0.40331
2018,17-29 y.,male,Agree,0.46465,1046,2681,0.44576,0.48353
2018,17-29 y.,male,Disagree,0.13472,328,2681,0.12179,0.14764
2018,17-29 y.,male,Strongly disagree,0.01575,49,2681,0.01103,0.02046
2018,17-29 y.,female,Strongly agree,0.39948,1210,2572,0.38055,0.41841
2018,17-29 y.,female,Agree,0.46214,1039,2572,0.44287,0.48141
2018,17-29 y.,female,Disagree,0.12486,280,2572,0.11208,0.13763
2018,17-29 y.,female,Strongly disagree,0.01353,43,2572,0.00906,0.01799
2018,30-45 y.,male,Strongly agree,0.34053,1627,3705,0.32527,0.35580
2018,30-45 y.,male,Agree,0.45427,1510,3705,0.43823,0.47030
2018,30-45 y.,male,Disagree,0.17842,489,3705,0.16609,0.19075
2018,30-45 y.,male,Strongly disagree,0.02678,79,3705,0.02158,0.03198
2018,30-45 y.,female,Strongly agree,0.38576,2050,4553,0.37162,0.39991
2018,30-45 y.,female,Agree,0.44830,1854,4553,0.43386,0.46275
2018,30-45 y.,female,Disagree,0.15090,566,4553,0.14050,0.16130
2018,30-45 y.,female,Strongly disagree,0.01503,83,4553,0.01150,0.01857
2018,46-65 y.,male,Strongly agree,0.38368,1925,4784,0.36990,0.39746
2018,46-65 y.,male,Agree,0.46393,2092,4784,0.44979,0.47806
2018,46-65 y.,male,Disagree,0.13035,652,4784,0.12081,0.13989
2018,46-65 y.,male,Strongly disagree,0.02204,115,4784,0.01788,0.02620
2018,46-65 y.,female,Strongly agree,0.40412,2205,5360,0.39098,0.41726
2018,46-65 y.,female,Agree,0.44236,2315,5360,0.42906,0.45565
2018,46-65 y.,female,Disagree,0.13549,738,5360,0.12632,0.14465
2018,46-65 y.,female,Strongly disagree,0.01804,102,5360,0.01447,0.02160
2018,66 and older,male,Strongly agree,0.44135,1059,2448,0.42168,0.46103
2018,66 and older,male,Agree,0.44320,1083,2448,0.42352,0.46288
2018,66 and older,male,Disagree,0.10062,261,2448,0.08870,0.11254
2018,66 and older,male,Strongly disagree,0.01483,45,2448,0.01004,0.01962
2018,66 and older,female,Strongly agree,0.47284,1208,2552,0.45347,0.49222
2018,66 and older,female,Agree,0.41429,1060,2552,0.39518,0.43341
2018,66 and older,female,Disagree,0.10031,248,2552,0.08865,0.11197
2018,66 and older,female,Strongly disagree,0.01255,36,2552,0.00823,0.01687
