year,migback,regtyp,plh0194,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,Urban regions,Agree,0.44461538461538463,27727,0.43876622064948473,0.45046454858128454
2003,No migration background,Urban regions,Strongly agree,0.42512820512820515,27727,0.4193091819059418,0.4309472283504685
2003,No migration background,Urban regions,Disagree,0.11367521367521367,27727,0.1099389805454511,0.11741144680497624
2003,No migration background,Urban regions,Strongly disagree,0.01658119658119658,27727,0.015078117543002926,0.018084275619390234
2003,No migration background,Rural regions,Strongly agree,0.45462659922642074,27727,0.4487655006292141,0.46048769782362736
2003,No migration background,Rural regions,Agree,0.43662600416542696,27727,0.4307880883589907,0.44246391997186324
2003,No migration background,Rural regions,Disagree,0.09223445403153824,27727,0.08882850559792563,0.09564040246515085
2003,No migration background,Rural regions,Strongly disagree,0.016512942576614103,27727,0.015012908275998398,0.018012976877229806
2003,Direct migration background,Urban regions,Strongly agree,0.49573863636363635,27727,0.48985346841596566,0.501623804311307
2003,Direct migration background,Urban regions,Agree,0.3939393939393939,27727,0.38818794373236803,0.3996908441464198
2003,Direct migration background,Urban regions,Disagree,0.09375,27727,0.09031905087607865,0.09718094912392135
2003,Direct migration background,Urban regions,Strongly disagree,0.016571969696969696,27727,0.01506930187440159,0.018074637519537803
2003,Direct migration background,Rural regions,Strongly agree,0.48148148148148145,27727,0.4756001377802574,0.4873628251827055
2003,Direct migration background,Rural regions,Agree,0.4553376906318083,27727,0.4494758353543005,0.46119954590931606
2003,Direct migration background,Rural regions,Disagree,0.04139433551198257,27727,0.03904959340097947,0.04373907762298567
2003,Direct migration background,Rural regions,Strongly disagree,0.02178649237472767,27727,0.020068128574399383,0.023504856175055957
2003,Indirect migration background,Urban regions,Agree,0.4573268921095008,27727,0.4514629840760912,0.46319080014291036
2003,Indirect migration background,Urban regions,Strongly agree,0.4219001610305958,27727,0.4160870194569891,0.4277133026042025
2003,Indirect migration background,Urban regions,Disagree,0.0998389694041868,27727,0.0963102690693456,0.10336766973902799
2003,Indirect migration background,Urban regions,Strongly disagree,0.020933977455716585,27727,0.01924883548366343,0.02261911942776974
2003,Indirect migration background,Rural regions,Strongly agree,0.4731182795698925,27727,0.46724140989611407,0.4789951492436709
2003,Indirect migration background,Rural regions,Agree,0.45161290322580644,27727,0.44575514537393757,0.4574706610776753
2003,Indirect migration background,Rural regions,Disagree,0.06451612903225806,27727,0.061624404408754836,0.0674078536557613
2003,Indirect migration background,Rural regions,Strongly disagree,0.010752688172043012,27727,0.009538696813725689,0.011966679530360335
2008,No migration background,Urban regions,Agree,0.4623428955195241,23673,0.45599157235261706,0.4686942186864312
2008,No migration background,Urban regions,Strongly agree,0.4049697783747482,23673,0.39871646430351443,0.41122309244598193
2008,No migration background,Urban regions,Disagree,0.11445840928715341,23673,0.11040278461040788,0.11851403396389894
2008,No migration background,Urban regions,Strongly disagree,0.018228916818574307,23673,0.016524738749608192,0.01993309488754042
2008,No migration background,Rural regions,Agree,0.44195849546044097,23673,0.43563214253559884,0.4482848483852831
2008,No migration background,Rural regions,Strongly agree,0.43287937743190663,23673,0.4265676157790695,0.4391911390847438
2008,No migration background,Rural regions,Disagree,0.10797665369649806,23673,0.10402314712628784,0.11193016026670828
2008,No migration background,Rural regions,Strongly disagree,0.017185473411154346,23673,0.015529909480723783,0.01884103734158491
2008,Direct migration background,Urban regions,Strongly agree,0.491273432449903,23673,0.4849049893785735,0.4976418755212325
2008,Direct migration background,Urban regions,Agree,0.40336134453781514,23673,0.3971120318703636,0.4096106572052667
2008,Direct migration background,Urban regions,Disagree,0.09243697478991597,23673,0.08874727797580297,0.09612667160402898
2008,Direct migration background,Urban regions,Strongly disagree,0.012928248222365869,23673,0.011489205707147636,0.014367290737584101
2008,Direct migration background,Rural regions,Strongly agree,0.4783861671469741,23673,0.47202270772660193,0.4847496265673462
2008,Direct migration background,Rural regions,Agree,0.40634005763688763,23673,0.40008338958539086,0.4125967256883844
2008,Direct migration background,Rural regions,Disagree,0.09798270893371758,23673,0.0941955670611724,0.10176985080626276
2008,Direct migration background,Rural regions,Strongly disagree,0.01729106628242075,23673,0.015630513203516806,0.018951619361324695
2008,Indirect migration background,Urban regions,Strongly agree,0.4846153846153846,23673,0.47824898719138786,0.49098178203938136
2008,Indirect migration background,Urban regions,Agree,0.4046153846153846,23673,0.39836294620486706,0.41086782302590213
2008,Indirect migration background,Urban regions,Disagree,0.1,23673,0.09617835205310142,0.10382164794689859
2008,Indirect migration background,Urban regions,Strongly disagree,0.010769230769230769,23673,0.009454397840206156,0.012084063698255381
2008,Indirect migration background,Rural regions,Agree,0.5803571428571429,23673,0.5740705257945918,0.586643759919694
2008,Indirect migration background,Rural regions,Strongly agree,0.3392857142857143,23673,0.33325430142351115,0.34531712714791746
2008,Indirect migration background,Rural regions,Disagree,0.07142857142857142,23673,0.06814782199302034,0.0747093208641225
2008,Indirect migration background,Rural regions,Strongly disagree,0.008928571428571428,23673,0.007730251204350473,0.010126891652792383
2013,No migration background,Urban regions,Agree,0.46670725211171143,44486,0.4620711872199243,0.4713433170034986
2013,No migration background,Urban regions,Strongly agree,0.39350125561220606,44486,0.38896150070356894,0.3980410105208432
2013,No migration background,Urban regions,Disagree,0.12457195038429343,44486,0.12150317746147579,0.12764072330711107
2013,No migration background,Urban regions,Strongly disagree,0.015219541891789057,44486,0.014081875591391292,0.01635720819218682
2013,No migration background,Rural regions,Agree,0.458854352745028,44486,0.45422373528178567,0.46348497020827034
2013,No migration background,Rural regions,Strongly agree,0.4376563058235084,44486,0.4330461893009583,0.4422664223460585
2013,No migration background,Rural regions,Disagree,0.09146123615576991,44486,0.08878247090319866,0.09414000140834117
2013,No migration background,Rural regions,Strongly disagree,0.0120281052756937,44486,0.011015091624218279,0.01304111892716912
2013,Direct migration background,Urban regions,Strongly agree,0.44790652385589097,44486,0.4432854342027393,0.45252761350904264
2013,Direct migration background,Urban regions,Agree,0.43184031158714703,44486,0.42723730929373765,0.4364433138805564
2013,Direct migration background,Urban regions,Disagree,0.10759493670886076,44486,0.10471540859762392,0.11047446482009761
2013,Direct migration background,Urban regions,Strongly disagree,0.012658227848101266,44486,0.01161934972081847,0.013697105975384061
2013,Direct migration background,Rural regions,Strongly agree,0.4889543446244477,44486,0.48430910205215016,0.49359958719674524
2013,Direct migration background,Rural regions,Agree,0.44329896907216493,44486,0.43868256552524887,0.447915372619081
2013,Direct migration background,Rural regions,Disagree,0.054491899852724596,44486,0.05238257730843729,0.0566012223970119
2013,Direct migration background,Rural regions,Strongly disagree,0.013254786450662739,44486,0.01219203116313582,0.014317541738189658
2013,Indirect migration background,Urban regions,Agree,0.46153846153846156,44486,0.4569058521232151,0.466171070953708
2013,Indirect migration background,Urban regions,Strongly agree,0.4307692307692308,44486,0.42616760905571427,0.4353708524827473
2013,Indirect migration background,Urban regions,Disagree,0.0967032967032967,44486,0.09395679264472616,0.09944980076186725
2013,Indirect migration background,Urban regions,Strongly disagree,0.01098901098901099,44486,0.010020233017665048,0.011957788960356932
2013,Indirect migration background,Rural regions,Agree,0.4744186046511628,44486,0.4697783133989653,0.4790588959033603
2013,Indirect migration background,Rural regions,Strongly agree,0.4186046511627907,44486,0.4140202544346028,0.42318904789097866
2013,Indirect migration background,Rural regions,Disagree,0.09302325581395349,44486,0.09032403610597137,0.09572247552193561
2013,Indirect migration background,Rural regions,Strongly disagree,0.013953488372093023,44486,0.012863468312018147,0.0150435084321679
2018,No migration background,Urban regions,Agree,0.4653506929861403,43121,0.46064269415811343,0.47005869181416715
2018,No migration background,Urban regions,Strongly agree,0.353044939101218,43121,0.3485340337799658,0.3575558444224702
2018,No migration background,Urban regions,Disagree,0.1621167576648467,43121,0.1586380545474016,0.16559546078229181
2018,No migration background,Urban regions,Strongly disagree,0.019487610247795044,43121,0.01818288972148098,0.020792330774109108
2018,No migration background,Rural regions,Agree,0.44704153866702284,43121,0.4423487407479794,0.45173433658606627
2018,No migration background,Rural regions,Strongly agree,0.4259382930412715,43121,0.42127100835992554,0.4306055777226175
2018,No migration background,Rural regions,Disagree,0.10898891411780419,43121,0.10604757989517828,0.1119302483404301
2018,No migration background,Rural regions,Strongly disagree,0.018031254173901428,43121,0.01677530096533424,0.019287207382468616
