year,bula_h,sex,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,male,Strongly agree,0.34866,104,309,0.29544,0.40188
2003,Schleswig-Holstein,male,Agree,0.46960,154,309,0.41386,0.52534
2003,Schleswig-Holstein,male,Disagree,0.15940,51,309,0.11852,0.20028
2003,Schleswig-Holstein,female,Strongly agree,0.39725,129,335,0.34477,0.44973
2003,Schleswig-Holstein,female,Agree,0.40221,143,335,0.34962,0.45480
2003,Schleswig-Holstein,female,Disagree,0.18363,63,335,0.14211,0.22516
2003,Hamburg,male,Strongly agree,0.44825,54,116,0.35735,0.53914
2003,Hamburg,male,Agree,0.41818,62,116,0.32803,0.50833
2003,Hamburg,female,Strongly agree,0.46997,66,143,0.38787,0.55206
2003,Hamburg,female,Agree,0.42916,77,143,0.34775,0.51057
2003,Lower Saxony,male,Strongly agree,0.41711,377,902,0.38492,0.44931
2003,Lower Saxony,male,Agree,0.47940,444,902,0.44678,0.51202
2003,Lower Saxony,male,Disagree,0.08199,81,902,0.06407,0.09990
2003,Lower Saxony,female,Strongly agree,0.47758,465,967,0.44609,0.50908
2003,Lower Saxony,female,Agree,0.40960,412,967,0.37859,0.44061
2003,Lower Saxony,female,Disagree,0.09833,90,967,0.07955,0.11711
2003,Bremen,male,Strongly agree,0.53779,39,39,0.37927,0.69632
2003,Bremen,female,Strongly agree,0.55686,49,49,0.41632,0.69739
2003,North Rhine-Westphalia,male,Strongly agree,0.46528,1019,2246,0.44465,0.48592
2003,North Rhine-Westphalia,male,Agree,0.39988,932,2246,0.37962,0.42015
2003,North Rhine-Westphalia,male,Disagree,0.11699,255,2246,0.10369,0.13029
2003,North Rhine-Westphalia,male,Strongly disagree,0.01784,40,2246,0.01237,0.02332
2003,North Rhine-Westphalia,female,Strongly agree,0.50492,1153,2355,0.48473,0.52512
2003,North Rhine-Westphalia,female,Agree,0.40215,991,2355,0.38234,0.42196
2003,North Rhine-Westphalia,female,Disagree,0.07850,211,2355,0.06763,0.08936
2003,Hesse,male,Strongly agree,0.46169,323,716,0.42515,0.49824
2003,Hesse,male,Agree,0.40301,305,716,0.36706,0.43896
2003,Hesse,male,Disagree,0.11458,88,716,0.09123,0.13793
2003,Hesse,female,Strongly agree,0.46811,342,750,0.43237,0.50384
2003,Hesse,female,Agree,0.40479,333,750,0.36964,0.43995
2003,Hesse,female,Disagree,0.10324,75,750,0.08145,0.12503
2003,"Rhineland-Palatinate, Saarland",male,Strongly agree,0.49638,315,627,0.45721,0.53555
2003,"Rhineland-Palatinate, Saarland",male,Agree,0.34389,223,627,0.30668,0.38110
2003,"Rhineland-Palatinate, Saarland",male,Disagree,0.14654,89,627,0.11884,0.17424
2003,"Rhineland-Palatinate, Saarland",female,Strongly agree,0.53477,366,700,0.49779,0.57174
2003,"Rhineland-Palatinate, Saarland",female,Agree,0.33563,250,700,0.30062,0.37063
2003,"Rhineland-Palatinate, Saarland",female,Disagree,0.11796,84,700,0.09405,0.14188
2003,Baden-Wuerttemberg,male,Strongly agree,0.41241,521,1268,0.38530,0.43952
2003,Baden-Wuerttemberg,male,Agree,0.46267,598,1268,0.43521,0.49012
2003,Baden-Wuerttemberg,male,Disagree,0.10983,149,1268,0.09261,0.12705
2003,Baden-Wuerttemberg,female,Strongly agree,0.44258,559,1360,0.41617,0.46899
2003,Baden-Wuerttemberg,female,Agree,0.44010,642,1360,0.41371,0.46649
2003,Baden-Wuerttemberg,female,Disagree,0.10800,159,1360,0.09150,0.12450
2003,Bavaria,male,Strongly agree,0.39247,542,1449,0.36732,0.41762
2003,Bavaria,male,Agree,0.51555,781,1449,0.48981,0.54129
2003,Bavaria,male,Disagree,0.07403,126,1449,0.06054,0.08751
2003,Bavaria,female,Strongly agree,0.39965,632,1624,0.37582,0.42348
2003,Bavaria,female,Agree,0.50575,849,1624,0.48142,0.53007
2003,Bavaria,female,Disagree,0.07906,143,1624,0.06593,0.09219
2003,Berlin,male,Strongly agree,0.37638,151,396,0.32860,0.42416
2003,Berlin,male,Agree,0.45819,180,396,0.40906,0.50733
2003,Berlin,male,Disagree,0.14838,65,396,0.11332,0.18344
2003,Berlin,female,Strongly agree,0.44781,179,405,0.39932,0.49630
2003,Berlin,female,Agree,0.40733,169,405,0.35942,0.45524
2003,Berlin,female,Disagree,0.12064,57,405,0.08888,0.15240
2003,Brandenburg,male,Strongly agree,0.43951,198,447,0.39345,0.48558
2003,Brandenburg,male,Agree,0.46288,211,447,0.41660,0.50915
2003,Brandenburg,male,Disagree,0.07759,38,447,0.05276,0.10242
2003,Brandenburg,female,Strongly agree,0.50965,244,482,0.46497,0.55432
2003,Brandenburg,female,Agree,0.39719,198,482,0.35346,0.44092
2003,Brandenburg,female,Disagree,0.08425,40,482,0.05942,0.10907
2003,Mecklenburg-Western Pomerania,male,Strongly agree,0.54827,117,209,0.48064,0.61591
2003,Mecklenburg-Western Pomerania,male,Agree,0.32062,92,209,0.25719,0.38405
2003,Mecklenburg-Western Pomerania,female,Strongly agree,0.65052,166,254,0.59176,0.70927
2003,Mecklenburg-Western Pomerania,female,Agree,0.26186,88,254,0.20769,0.31604
2003,Saxony,male,Strongly agree,0.42581,320,777,0.39102,0.46061
2003,Saxony,male,Agree,0.45531,380,777,0.42027,0.49035
2003,Saxony,male,Disagree,0.10072,77,777,0.07954,0.12189
2003,Saxony,female,Strongly agree,0.47737,381,801,0.44275,0.51198
2003,Saxony,female,Agree,0.43768,362,801,0.40330,0.47206
2003,Saxony,female,Disagree,0.06663,58,801,0.04935,0.08391
2003,Saxony-Anhalt,male,Strongly agree,0.54527,233,434,0.49837,0.59218
2003,Saxony-Anhalt,male,Agree,0.35281,163,434,0.30780,0.39782
2003,Saxony-Anhalt,male,Disagree,0.09729,38,434,0.06938,0.12520
2003,Saxony-Anhalt,female,Strongly agree,0.57007,268,490,0.52619,0.61395
2003,Saxony-Anhalt,female,Agree,0.34618,188,490,0.30401,0.38835
2003,Saxony-Anhalt,female,Disagree,0.06685,34,490,0.04471,0.08899
2003,Thuringa,male,Strongly agree,0.48548,220,452,0.43935,0.53161
2003,Thuringa,male,Agree,0.39170,184,452,0.34665,0.43675
2003,Thuringa,male,Disagree,0.09164,48,452,0.06501,0.11827
2003,Thuringa,female,Strongly agree,0.48610,234,473,0.44101,0.53119
2003,Thuringa,female,Agree,0.34400,185,473,0.30115,0.38686
2003,Thuringa,female,Disagree,0.12587,54,473,0.09594,0.15579
2008,Schleswig-Holstein,male,Strongly agree,0.38412,93,228,0.32085,0.44740
2008,Schleswig-Holstein,male,Agree,0.50879,135,228,0.44375,0.57382
2008,Schleswig-Holstein,female,Strongly agree,0.47709,123,263,0.41661,0.53757
2008,Schleswig-Holstein,female,Agree,0.45615,140,263,0.39584,0.51646
2008,Hamburg,male,Strongly agree,0.42904,56,108,0.33526,0.52282
2008,Hamburg,male,Agree,0.39504,52,108,0.30242,0.48767
2008,Hamburg,female,Strongly agree,0.51982,72,123,0.43117,0.60848
2008,Hamburg,female,Agree,0.32952,51,123,0.24611,0.41293
2008,Lower Saxony,male,Strongly agree,0.44217,366,821,0.40818,0.47617
2008,Lower Saxony,male,Agree,0.41153,356,821,0.37785,0.44522
2008,Lower Saxony,male,Disagree,0.13464,99,821,0.11128,0.15801
2008,Lower Saxony,female,Strongly agree,0.47235,433,886,0.43945,0.50524
2008,Lower Saxony,female,Agree,0.41886,369,886,0.38635,0.45136
2008,Lower Saxony,female,Disagree,0.09626,84,886,0.07683,0.11569
2008,Bremen,female,Strongly agree,0.44898,32,66,0.32806,0.56990
2008,Bremen,female,Agree,0.42855,34,66,0.30824,0.54885
2008,North Rhine-Westphalia,male,Strongly agree,0.45885,809,1831,0.43602,0.48168
2008,North Rhine-Westphalia,male,Agree,0.43504,847,1831,0.41233,0.45776
2008,North Rhine-Westphalia,male,Disagree,0.09018,175,1831,0.07706,0.10331
2008,North Rhine-Westphalia,female,Strongly agree,0.48659,962,2035,0.46487,0.50831
2008,North Rhine-Westphalia,female,Agree,0.40555,871,2035,0.38422,0.42689
2008,North Rhine-Westphalia,female,Disagree,0.09201,202,2035,0.07945,0.10457
2008,Hesse,male,Strongly agree,0.43087,273,618,0.39179,0.46994
2008,Hesse,male,Agree,0.44632,271,618,0.40710,0.48555
2008,Hesse,male,Disagree,0.11001,74,618,0.08532,0.13470
2008,Hesse,female,Strongly agree,0.45594,293,676,0.41837,0.49351
2008,Hesse,female,Agree,0.46029,304,676,0.42269,0.49789
2008,Hesse,female,Disagree,0.07591,79,676,0.05593,0.09589
2008,"Rhineland-Palatinate, Saarland",male,Strongly agree,0.43888,214,484,0.39462,0.48313
2008,"Rhineland-Palatinate, Saarland",male,Agree,0.44421,219,484,0.39990,0.48853
2008,"Rhineland-Palatinate, Saarland",male,Disagree,0.10025,51,484,0.07347,0.12704
