"plh0194","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(noch) kein Abschluss","Schleswig-Holstein","9","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Hamburg","7","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Niedersachsen","35","0.410134839265612","0.304951209859166","0.515318468672059"
"Stimme voll zu","2003","(noch) kein Abschluss","Bremen","3","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Nordrhein-Westfalen","99","0.419195866064693","0.35610921045953","0.482282521669855"
"Stimme voll zu","2003","(noch) kein Abschluss","Hessen","21","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","30","0.583472885762884","0.451985772923697","0.714959998602072"
"Stimme voll zu","2003","(noch) kein Abschluss","Baden-Württemberg","54","0.490610065996966","0.402263648783254","0.578956483210679"
"Stimme voll zu","2003","(noch) kein Abschluss","Bayern","35","0.400632346506987","0.302608411954938","0.498656281059036"
"Stimme voll zu","2003","(noch) kein Abschluss","Saarland","","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Berlin","19","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Brandenburg","12","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","12","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Sachsen","16","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Sachsen-Anhalt","22","","",""
"Stimme voll zu","2003","(noch) kein Abschluss","Thüringen","18","","",""
"Stimme voll zu","2003","Hauptschule","Schleswig-Holstein","117","0.434887925207376","0.376613008517981","0.493162841896772"
"Stimme voll zu","2003","Hauptschule","Hamburg","44","0.562905059495555","0.45807053462847","0.667739584362641"
"Stimme voll zu","2003","Hauptschule","Niedersachsen","389","0.503062676098555","0.467398148814137","0.538727203382973"
"Stimme voll zu","2003","Hauptschule","Bremen","35","0.607220121961667","0.482605277995907","0.731834965927426"
"Stimme voll zu","2003","Hauptschule","Nordrhein-Westfalen","1059","0.553314581574774","0.530895435971007","0.575733727178541"
"Stimme voll zu","2003","Hauptschule","Hessen","310","0.545544017736751","0.504044185928","0.587043849545503"
"Stimme voll zu","2003","Hauptschule","Rheinland-Pfalz,Saarland","386","0.569069720767521","0.532093312398233","0.606046129136809"
"Stimme voll zu","2003","Hauptschule","Baden-Württemberg","536","0.47609199694065","0.447214401122993","0.504969592758306"
"Stimme voll zu","2003","Hauptschule","Bayern","612","0.429356841587201","0.403538862551183","0.455174820623219"
"Stimme voll zu","2003","Hauptschule","Saarland","","","",""
"Stimme voll zu","2003","Hauptschule","Berlin","78","0.510718391448149","0.432773125706448","0.588663657189849"
"Stimme voll zu","2003","Hauptschule","Brandenburg","138","0.548244038930321","0.485799842249473","0.61068823561117"
"Stimme voll zu","2003","Hauptschule","Mecklenburg-Vorpommern","86","0.701700334582862","0.622130499952862","0.781270169212862"
"Stimme voll zu","2003","Hauptschule","Sachsen","221","0.541297339337757","0.493413936994886","0.589180741680627"
"Stimme voll zu","2003","Hauptschule","Sachsen-Anhalt","178","0.636660951695797","0.581305648191202","0.692016255200392"
"Stimme voll zu","2003","Hauptschule","Thüringen","151","0.5052741498458","0.448603480967216","0.561944818724384"
"Stimme voll zu","2003","Realschule","Schleswig-Holstein","48","0.321356388072786","0.249664727447458","0.393048048698115"
"Stimme voll zu","2003","Realschule","Hamburg","37","0.507067748670087","0.397513377893101","0.616622119447073"
"Stimme voll zu","2003","Realschule","Niedersachsen","245","0.451960043460833","0.410252889007187","0.493667197914479"
"Stimme voll zu","2003","Realschule","Bremen","24","","",""
"Stimme voll zu","2003","Realschule","Nordrhein-Westfalen","462","0.49060420829274","0.458561029240567","0.522647387344913"
"Stimme voll zu","2003","Realschule","Hessen","156","0.452446385636256","0.400226939140607","0.504665832131905"
"Stimme voll zu","2003","Realschule","Rheinland-Pfalz,Saarland","128","0.459057241809927","0.398946068560188","0.519168415059667"
"Stimme voll zu","2003","Realschule","Baden-Württemberg","217","0.408811846128224","0.368594191309133","0.449029500947316"
"Stimme voll zu","2003","Realschule","Bayern","261","0.396647148159091","0.360381340312686","0.432912956005497"
"Stimme voll zu","2003","Realschule","Saarland","","","",""
"Stimme voll zu","2003","Realschule","Berlin","114","0.456343951796353","0.39371816204217","0.518969741550536"
"Stimme voll zu","2003","Realschule","Brandenburg","150","0.458132651193291","0.403963937303833","0.512301365082749"
"Stimme voll zu","2003","Realschule","Mecklenburg-Vorpommern","123","0.61678026224288","0.551336338657419","0.682224185828341"
"Stimme voll zu","2003","Realschule","Sachsen","293","0.45305127528331","0.414753572159554","0.491348978407067"
"Stimme voll zu","2003","Realschule","Sachsen-Anhalt","160","0.491702047840101","0.435870081781966","0.547534013898237"
"Stimme voll zu","2003","Realschule","Thüringen","195","0.506558830072498","0.456091532250868","0.557026127894128"
"Stimme voll zu","2003","(Fach-)Abitur","Schleswig-Holstein","29","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Hamburg","10","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Niedersachsen","66","0.301197139217462","0.236472118973739","0.365922159461186"
"Stimme voll zu","2003","(Fach-)Abitur","Bremen","11","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Nordrhein-Westfalen","259","0.399362682116117","0.362524083574107","0.436201280658127"
"Stimme voll zu","2003","(Fach-)Abitur","Hessen","85","0.419832971533207","0.352108160707764","0.487557782358651"
"Stimme voll zu","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","59","0.398404997972818","0.316723621720502","0.480086374225135"
"Stimme voll zu","2003","(Fach-)Abitur","Baden-Württemberg","115","0.455441233872131","0.400003458479913","0.510879009264348"
"Stimme voll zu","2003","(Fach-)Abitur","Bayern","93","0.33448020067458","0.280640482146182","0.388319919202978"
"Stimme voll zu","2003","(Fach-)Abitur","Saarland","","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Berlin","36","0.317836856261253","0.231983925905293","0.403689786617213"
"Stimme voll zu","2003","(Fach-)Abitur","Brandenburg","39","0.550303349229222","0.436187079857961","0.664419618600482"
"Stimme voll zu","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","5","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Sachsen","28","","",""
"Stimme voll zu","2003","(Fach-)Abitur","Sachsen-Anhalt","33","0.461042582564791","0.342563582283727","0.579521582845856"
"Stimme voll zu","2003","(Fach-)Abitur","Thüringen","16","","",""
"Stimme voll zu","2003","AkademikerIn","Schleswig-Holstein","28","","",""
"Stimme voll zu","2003","AkademikerIn","Hamburg","22","","",""
"Stimme voll zu","2003","AkademikerIn","Niedersachsen","94","0.351631284048354","0.297419370364837","0.405843197731871"
"Stimme voll zu","2003","AkademikerIn","Bremen","13","","",""
"Stimme voll zu","2003","AkademikerIn","Nordrhein-Westfalen","268","0.361519246899936","0.329106451744024","0.393932042055847"
"Stimme voll zu","2003","AkademikerIn","Hessen","88","0.347524366449342","0.295513398750836","0.399535334147848"
"Stimme voll zu","2003","AkademikerIn","Rheinland-Pfalz,Saarland","69","0.400617672841328","0.330384173653348","0.470851172029308"
"Stimme voll zu","2003","AkademikerIn","Baden-Württemberg","135","0.271048391982116","0.230819836677193","0.311276947287038"
"Stimme voll zu","2003","AkademikerIn","Bayern","161","0.302711996894202","0.265418360971109","0.340005632817295"
"Stimme voll zu","2003","AkademikerIn","Saarland","","","",""
"Stimme voll zu","2003","AkademikerIn","Berlin","77","0.309076908427028","0.251678936032838","0.366474880821218"
"Stimme voll zu","2003","AkademikerIn","Brandenburg","99","0.382395629805349","0.323096287251748","0.44169497235895"
"Stimme voll zu","2003","AkademikerIn","Mecklenburg-Vorpommern","51","0.457840561122601","0.374716033183701","0.540965089061501"
"Stimme voll zu","2003","AkademikerIn","Sachsen","132","0.387623649955143","0.338246430722858","0.437000869187428"
"Stimme voll zu","2003","AkademikerIn","Sachsen-Anhalt","104","0.535722097216393","0.470411618210841","0.601032576221945"
"Stimme voll zu","2003","AkademikerIn","Thüringen","72","0.429401105526074","0.356063604258339","0.502738606793809"
"Stimme eher zu","2003","(noch) kein Abschluss","Schleswig-Holstein","7","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Hamburg","4","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Niedersachsen","37","0.477056177942407","0.370244010342796","0.583868345542018"
"Stimme eher zu","2003","(noch) kein Abschluss","Bremen","1","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Nordrhein-Westfalen","106","0.426877327413698","0.363637671392218","0.490116983435179"
"Stimme eher zu","2003","(noch) kein Abschluss","Hessen","23","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","15","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Baden-Württemberg","53","0.426733914139724","0.339325701465056","0.514142126814392"
"Stimme eher zu","2003","(noch) kein Abschluss","Bayern","53","0.568500790482762","0.469424893438892","0.667576687526633"
"Stimme eher zu","2003","(noch) kein Abschluss","Saarland","","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Berlin","17","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Brandenburg","16","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Sachsen","30","0.587651122910766","0.448393279387719","0.726908966433812"
"Stimme eher zu","2003","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Stimme eher zu","2003","(noch) kein Abschluss","Thüringen","6","","",""
"Stimme eher zu","2003","Hauptschule","Schleswig-Holstein","116","0.38800029034609","0.330718402002133","0.445282178690048"
"Stimme eher zu","2003","Hauptschule","Hamburg","32","0.310330667919911","0.212554802035548","0.408106533804275"
"Stimme eher zu","2003","Hauptschule","Niedersachsen","303","0.401071712976105","0.366111582552168","0.436031843400041"
"Stimme eher zu","2003","Hauptschule","Bremen","17","","",""
"Stimme eher zu","2003","Hauptschule","Nordrhein-Westfalen","660","0.354308485781273","0.332739216696879","0.375877754865667"
"Stimme eher zu","2003","Hauptschule","Hessen","197","0.353690443926968","0.313841439366488","0.393539448487449"
"Stimme eher zu","2003","Hauptschule","Rheinland-Pfalz,Saarland","212","0.294670487335236","0.260629446636915","0.328711528033558"
"Stimme eher zu","2003","Hauptschule","Baden-Württemberg","506","0.43220221578996","0.403558561864853","0.460845869715068"
"Stimme eher zu","2003","Hauptschule","Bayern","709","0.500332886472493","0.474253303004603","0.526412469940383"
"Stimme eher zu","2003","Hauptschule","Saarland","","","",""
"Stimme eher zu","2003","Hauptschule","Berlin","59","0.384261552018407","0.308415819493509","0.460107284543304"
"Stimme eher zu","2003","Hauptschule","Brandenburg","88","0.372660340928377","0.311992136973785","0.433328544882968"
"Stimme eher zu","2003","Hauptschule","Mecklenburg-Vorpommern","28","","",""
"Stimme eher zu","2003","Hauptschule","Sachsen","167","0.380646163069807","0.333987577404851","0.427304748734762"
"Stimme eher zu","2003","Hauptschule","Sachsen-Anhalt","90","0.284394889383292","0.232473452498558","0.336316326268026"
"Stimme eher zu","2003","Hauptschule","Thüringen","103","0.31586827341428","0.263177403862781","0.368559142965778"
"Stimme eher zu","2003","Realschule","Schleswig-Holstein","87","0.527495790402106","0.450853825761111","0.604137755043101"
"Stimme eher zu","2003","Realschule","Hamburg","37","0.445655871570266","0.336739631667228","0.554572111473305"
"Stimme eher zu","2003","Realschule","Niedersachsen","259","0.461648894287639","0.419871328439971","0.503426460135306"
"Stimme eher zu","2003","Realschule","Bremen","13","","",""
"Stimme eher zu","2003","Realschule","Nordrhein-Westfalen","392","0.426065554124167","0.394369029743831","0.457762078504504"
"Stimme eher zu","2003","Realschule","Hessen","148","0.418493444994636","0.366737884666329","0.470249005322943"
"Stimme eher zu","2003","Realschule","Rheinland-Pfalz,Saarland","100","0.395784632772522","0.33679557289414","0.454773692650904"
"Stimme eher zu","2003","Realschule","Baden-Württemberg","285","0.46593745045294","0.425128820314985","0.506746080590894"
"Stimme eher zu","2003","Realschule","Bayern","375","0.507889882117151","0.470828174045228","0.544951590189073"
"Stimme eher zu","2003","Realschule","Saarland","","","",""
"Stimme eher zu","2003","Realschule","Berlin","103","0.424268872139578","0.36212827898333","0.486409465295827"
"Stimme eher zu","2003","Realschule","Brandenburg","150","0.468245250033199","0.413995369045524","0.522495131020875"
"Stimme eher zu","2003","Realschule","Mecklenburg-Vorpommern","75","0.31915684484369","0.256407993544097","0.381905696143283"
"Stimme eher zu","2003","Realschule","Sachsen","302","0.464667914436867","0.426296419255191","0.503039409618544"
"Stimme eher zu","2003","Realschule","Sachsen-Anhalt","124","0.420199789591243","0.365075902767842","0.475323676414644"
"Stimme eher zu","2003","Realschule","Thüringen","140","0.388914227400612","0.339703994817084","0.43812445998414"
"Stimme eher zu","2003","(Fach-)Abitur","Schleswig-Holstein","31","0.367222296248191","0.259552762228871","0.47489183026751"
"Stimme eher zu","2003","(Fach-)Abitur","Hamburg","21","","",""
"Stimme eher zu","2003","(Fach-)Abitur","Niedersachsen","99","0.529772066694055","0.459356581451995","0.600187551936116"
"Stimme eher zu","2003","(Fach-)Abitur","Bremen","10","","",""
