year,age_gr,sampreg,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,West,Strongly agree,0.43122,1240,2917,0.41325,0.44920
2003,17-29 y.,West,Agree,0.44695,1313,2917,0.42891,0.46500
2003,17-29 y.,West,Disagree,0.11104,329,2917,0.09964,0.12244
2003,17-29 y.,West,Strongly disagree,0.01078,35,2917,0.00704,0.01453
2003,17-29 y.,East,Strongly agree,0.43197,468,1053,0.40203,0.46190
2003,17-29 y.,East,Agree,0.45750,488,1053,0.42740,0.48761
2003,17-29 y.,East,Disagree,0.09887,97,1053,0.08083,0.11690
2003,30-45 y.,West,Strongly agree,0.41266,2202,5425,0.39956,0.42576
2003,30-45 y.,West,Agree,0.46199,2556,5425,0.44872,0.47526
2003,30-45 y.,West,Disagree,0.10978,594,5425,0.10146,0.11810
2003,30-45 y.,West,Strongly disagree,0.01557,73,5425,0.01228,0.01887
2003,30-45 y.,East,Strongly agree,0.42863,628,1462,0.40325,0.45401
2003,30-45 y.,East,Agree,0.45790,686,1462,0.43236,0.48345
2003,30-45 y.,East,Disagree,0.09818,148,1462,0.08292,0.11344
2003,46-65 y.,West,Strongly agree,0.45080,2386,5663,0.43783,0.46376
2003,46-65 y.,West,Agree,0.42763,2549,5663,0.41475,0.44052
2003,46-65 y.,West,Disagree,0.10200,618,5663,0.09412,0.10989
2003,46-65 y.,West,Strongly disagree,0.01957,110,5663,0.01596,0.02318
2003,46-65 y.,East,Strongly agree,0.52715,931,1872,0.50453,0.54977
2003,46-65 y.,East,Agree,0.36135,738,1872,0.33959,0.38312
2003,46-65 y.,East,Disagree,0.08543,160,1872,0.07277,0.09810
2003,46-65 y.,East,Strongly disagree,0.02607,43,1872,0.01885,0.03329
2003,66 and older,West,Strongly agree,0.51404,1404,2724,0.49527,0.53282
2003,66 and older,West,Agree,0.37728,1020,2724,0.35907,0.39548
2003,66 and older,West,Disagree,0.08810,244,2724,0.07745,0.09875
2003,66 and older,West,Strongly disagree,0.02058,56,2724,0.01525,0.02591
2003,66 and older,East,Strongly agree,0.56174,507,889,0.52911,0.59437
2003,66 and older,East,Agree,0.33520,301,889,0.30415,0.36625
2003,66 and older,East,Disagree,0.08329,81,889,0.06511,0.10146
2008,17-29 y.,West,Strongly agree,0.43577,966,2299,0.41549,0.45604
2008,17-29 y.,West,Agree,0.44886,1061,2299,0.42852,0.46919
2008,17-29 y.,West,Disagree,0.10420,272,2299,0.09171,0.11669
2008,17-29 y.,East,Strongly agree,0.41338,343,813,0.37951,0.44725
