year,bula_h,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Strongly agree,0.30581,233,644,0.27020,0.34142
2003,Schleswig-Holstein,Agree,0.35695,297,644,0.31992,0.39398
2003,Schleswig-Holstein,Disagree,0.14064,114,644,0.11377,0.16752
2003,Hamburg,Strongly agree,0.39605,120,259,0.33637,0.45573
2003,Hamburg,Agree,0.36506,139,259,0.30631,0.42381
2003,Lower Saxony,Strongly agree,0.36754,842,1869,0.34567,0.38940
2003,Lower Saxony,Agree,0.36402,856,1869,0.34220,0.38584
2003,Lower Saxony,Disagree,0.07411,171,1869,0.06223,0.08599
2003,Bremen,Strongly agree,0.47753,88,143,0.39537,0.55969
2003,Bremen,Agree,0.26870,55,143,0.19579,0.34161
2003,North Rhine-Westphalia,Strongly agree,0.40029,2172,4631,0.38617,0.41440
2003,North Rhine-Westphalia,Agree,0.33067,1923,4631,0.31712,0.34423
2003,North Rhine-Westphalia,Disagree,0.08031,466,4631,0.07248,0.08814
2003,North Rhine-Westphalia,Strongly disagree,0.01328,70,4631,0.00998,0.01658
2003,Hesse,Strongly agree,0.37716,665,1466,0.35234,0.40198
2003,Hesse,Agree,0.32769,638,1466,0.30366,0.35173
2003,Hesse,Disagree,0.08841,163,1466,0.07387,0.10295
2003,"Rhineland-Palatinate, Saarland",Strongly agree,0.42005,681,1327,0.39348,0.44661
2003,"Rhineland-Palatinate, Saarland",Agree,0.27620,473,1327,0.25213,0.30026
2003,"Rhineland-Palatinate, Saarland",Disagree,0.10705,173,1327,0.09041,0.12369
2003,Baden-Wuerttemberg,Strongly agree,0.34223,1080,2672,0.32424,0.36022
2003,Baden-Wuerttemberg,Agree,0.36059,1240,2672,0.34238,0.37880
2003,Baden-Wuerttemberg,Disagree,0.08706,308,2672,0.07637,0.09775
2003,Baden-Wuerttemberg,Strongly disagree,0.00968,44,2672,0.00597,0.01339
2003,Bavaria,Strongly agree,0.32955,1174,3114,0.31304,0.34606
2003,Bavaria,Agree,0.42436,1630,3114,0.40700,0.44173
2003,Bavaria,Disagree,0.06379,269,3114,0.05521,0.07238
2003,Bavaria,Strongly disagree,0.01386,41,3114,0.00976,0.01797
2003,Berlin,Strongly agree,0.34529,330,801,0.31234,0.37824
2003,Berlin,Agree,0.36335,349,801,0.33002,0.39668
2003,Berlin,Disagree,0.11301,122,801,0.09107,0.13494
2003,Brandenburg,Strongly agree,0.41136,442,929,0.37970,0.44302
2003,Brandenburg,Agree,0.37172,409,929,0.34063,0.40282
2003,Brandenburg,Disagree,0.07010,78,929,0.05367,0.08652
2003,Mecklenburg-Western Pomerania,Strongly agree,0.51940,283,511,0.47604,0.56276
2003,Mecklenburg-Western Pomerania,Agree,0.24966,180,511,0.21209,0.28722
2003,Mecklenburg-Western Pomerania,Disagree,0.07533,48,511,0.05243,0.09824
2003,Saxony,Strongly agree,0.38700,701,1578,0.36296,0.41104
2003,Saxony,Agree,0.38293,742,1578,0.35894,0.40692
2003,Saxony,Disagree,0.07190,135,1578,0.05915,0.08465
2003,Saxony-Anhalt,Strongly agree,0.48825,501,924,0.45600,0.52050
2003,Saxony-Anhalt,Agree,0.30536,351,924,0.27565,0.33507
2003,Saxony-Anhalt,Disagree,0.07088,72,924,0.05433,0.08744
2003,Thuringa,Strongly agree,0.42218,454,925,0.39033,0.45402
2003,Thuringa,Agree,0.31975,369,925,0.28968,0.34982
2003,Thuringa,Disagree,0.09446,102,925,0.07560,0.11332
2008,Schleswig-Holstein,Strongly agree,0.35968,216,543,0.31928,0.40008
2008,Schleswig-Holstein,Agree,0.39804,275,543,0.35683,0.43925
2008,Schleswig-Holstein,Disagree,0.06589,52,543,0.04501,0.08678
2008,Hamburg,Strongly agree,0.41130,128,269,0.35239,0.47022
2008,Hamburg,Agree,0.31349,103,269,0.25795,0.36903
2008,Hamburg,Disagree,0.11745,38,269,0.07890,0.15600
2008,Lower Saxony,Strongly agree,0.38128,799,1707,0.35824,0.40433
2008,Lower Saxony,Agree,0.34598,725,1707,0.32341,0.36856
2008,Lower Saxony,Disagree,0.09575,183,1707,0.08178,0.10971
2008,Bremen,Strongly agree,0.42088,61,120,0.33217,0.50958
2008,Bremen,Agree,0.37160,59,120,0.28478,0.45843
2008,North Rhine-Westphalia,Strongly agree,0.39361,1771,3921,0.37832,0.40890
2008,North Rhine-Westphalia,Agree,0.34958,1718,3921,0.33465,0.36451
2008,North Rhine-Westphalia,Disagree,0.07583,377,3921,0.06754,0.08411
2008,North Rhine-Westphalia,Strongly disagree,0.01322,55,3921,0.00964,0.01680
2008,Hesse,Strongly agree,0.35939,566,1294,0.33323,0.38554
2008,Hesse,Agree,0.36753,575,1294,0.34125,0.39381
2008,Hesse,Disagree,0.07573,153,1294,0.06131,0.09015
2008,"Rhineland-Palatinate, Saarland",Strongly agree,0.37099,498,1075,0.34210,0.39988
2008,"Rhineland-Palatinate, Saarland",Agree,0.36609,473,1075,0.33728,0.39490
2008,"Rhineland-Palatinate, Saarland",Disagree,0.06962,104,1075,0.05440,0.08484
2008,Baden-Wuerttemberg,Strongly agree,0.32651,881,2347,0.30754,0.34549
2008,Baden-Wuerttemberg,Agree,0.37549,1139,2347,0.35589,0.39509
2008,Baden-Wuerttemberg,Disagree,0.10177,292,2347,0.08953,0.11400
2008,Baden-Wuerttemberg,Strongly disagree,0.01227,35,2347,0.00782,0.01673
2008,Bavaria,Strongly agree,0.28692,924,2735,0.26997,0.30388
2008,Bavaria,Agree,0.43750,1448,2735,0.41891,0.45610
2008,Bavaria,Disagree,0.09302,319,2735,0.08213,0.10391
2008,Bavaria,Strongly disagree,0.01144,44,2735,0.00745,0.01543
2008,Berlin,Strongly agree,0.35689,302,721,0.32190,0.39189
2008,Berlin,Agree,0.32752,273,721,0.29324,0.36180
2008,Berlin,Disagree,0.12086,98,721,0.09705,0.14467
2008,Berlin,Strongly disagree,0.06271,48,721,0.04500,0.08042
2008,Brandenburg,Strongly agree,0.45064,432,805,0.41625,0.48503
2008,Brandenburg,Agree,0.31458,296,805,0.28248,0.34668
2008,Brandenburg,Disagree,0.08320,77,805,0.06411,0.10229
2008,Mecklenburg-Western Pomerania,Strongly agree,0.44824,223,480,0.40371,0.49278
2008,Mecklenburg-Western Pomerania,Agree,0.33919,205,480,0.29679,0.38159
2008,Mecklenburg-Western Pomerania,Disagree,0.08183,52,480,0.05728,0.10637
2008,Saxony,Strongly agree,0.38526,608,1408,0.35983,0.41069
2008,Saxony,Agree,0.37886,628,1408,0.35351,0.40421
2008,Saxony,Disagree,0.08905,172,1408,0.07417,0.10393
2008,Saxony-Anhalt,Strongly agree,0.44056,398,804,0.40622,0.47490
2008,Saxony-Anhalt,Agree,0.33621,329,804,0.30353,0.36888
2008,Saxony-Anhalt,Disagree,0.09257,77,804,0.07252,0.11261
2008,Thuringa,Strongly agree,0.38459,363,856,0.35198,0.41720
2008,Thuringa,Agree,0.38813,392,856,0.35546,0.42079
2008,Thuringa,Disagree,0.08813,101,856,0.06913,0.10713
2013,Schleswig-Holstein,Strongly agree,0.35390,391,893,0.32252,0.38528
2013,Schleswig-Holstein,Agree,0.34010,414,893,0.30901,0.37119
2013,Schleswig-Holstein,Disagree,0.07619,88,893,0.05878,0.09360
2013,Hamburg,Strongly agree,0.28635,128,396,0.24177,0.33093
2013,Hamburg,Agree,0.36611,210,396,0.31860,0.41362
2013,Hamburg,Disagree,0.08632,58,396,0.05863,0.11402
2013,Lower Saxony,Strongly agree,0.34136,1058,2420,0.32246,0.36025
2013,Lower Saxony,Agree,0.34288,1112,2420,0.32397,0.36180
2013,Lower Saxony,Disagree,0.07804,250,2420,0.06735,0.08872
2013,Bremen,Strongly agree,0.33260,86,165,0.26049,0.40471
2013,Bremen,Agree,0.31597,79,165,0.24481,0.38712
2013,North Rhine-Westphalia,Strongly agree,0.32504,2147,5092,0.31217,0.33790
2013,North Rhine-Westphalia,Agree,0.31996,2306,5092,0.30714,0.33277
2013,North Rhine-Westphalia,Disagree,0.07785,560,5092,0.07049,0.08521
2013,North Rhine-Westphalia,Strongly disagree,0.01335,79,5092,0.01020,0.01650
2013,Hesse,Strongly agree,0.31466,711,1730,0.29277,0.33655
2013,Hesse,Agree,0.31962,792,1730,0.29764,0.34161
2013,Hesse,Disagree,0.09247,227,1730,0.07882,0.10613
2013,"Rhineland-Palatinate, Saarland",Strongly agree,0.29781,599,1362,0.27351,0.32210
2013,"Rhineland-Palatinate, Saarland",Agree,0.35219,641,1362,0.32681,0.37756
2013,"Rhineland-Palatinate, Saarland",Disagree,0.08109,122,1362,0.06659,0.09560
2013,Baden-Wuerttemberg,Strongly agree,0.27697,1114,2996,0.26094,0.29299
2013,Baden-Wuerttemberg,Agree,0.35686,1499,2996,0.33970,0.37401
2013,Baden-Wuerttemberg,Disagree,0.07600,344,2996,0.06651,0.08550
2013,Baden-Wuerttemberg,Strongly disagree,0.01495,39,2996,0.01061,0.01930
2013,Bavaria,Strongly agree,0.29977,1551,4000,0.28557,0.31397
2013,Bavaria,Agree,0.34876,1927,4000,0.33399,0.36353
2013,Bavaria,Disagree,0.09562,465,4000,0.08650,0.10473
2013,Bavaria,Strongly disagree,0.01044,57,4000,0.00729,0.01359
2013,Berlin,Strongly agree,0.32063,397,955,0.29101,0.35024
2013,Berlin,Agree,0.31944,416,955,0.28985,0.34903
2013,Berlin,Disagree,0.11539,142,955,0.09512,0.13567
2013,Brandenburg,Strongly agree,0.34304,442,999,0.31358,0.37249
2013,Brandenburg,Agree,0.36985,457,999,0.33990,0.39980
2013,Brandenburg,Disagree,0.09079,100,999,0.07296,0.10861
2013,Mecklenburg-Western Pomerania,Strongly agree,0.39855,256,582,0.35874,0.43836
2013,Mecklenburg-Western Pomerania,Agree,0.36078,265,582,0.32173,0.39983
2013,Mecklenburg-Western Pomerania,Disagree,0.08174,61,582,0.05946,0.10402
2013,Saxony,Strongly agree,0.39691,747,1686,0.37355,0.42027
2013,Saxony,Agree,0.36357,753,1686,0.34060,0.38654
2013,Saxony,Disagree,0.07952,186,1686,0.06661,0.09244
2013,Saxony-Anhalt,Strongly agree,0.45296,535,945,0.42121,0.48472
2013,Saxony-Anhalt,Agree,0.28563,339,945,0.25681,0.31445
2013,Saxony-Anhalt,Disagree,0.08198,71,945,0.06448,0.09948
2013,Thuringa,Strongly agree,0.36637,419,985,0.33626,0.39647
2013,Thuringa,Agree,0.41025,486,985,0.37951,0.44098
2013,Thuringa,Disagree,0.06529,80,985,0.04985,0.08072
2018,Schleswig-Holstein,Strongly agree,0.29347,423,1035,0.26571,0.32122
2018,Schleswig-Holstein,Agree,0.41869,468,1035,0.38862,0.44877
2018,Schleswig-Holstein,Disagree,0.09790,144,1035,0.07979,0.11602
2018,Hamburg,Strongly agree,0.29440,194,508,0.25473,0.33407
2018,Hamburg,Agree,0.35750,228,508,0.31578,0.39921
2018,Hamburg,Disagree,0.14177,86,508,0.11140,0.17213
2018,Lower Saxony,Strongly agree,0.36110,1388,2926,0.34369,0.37851
2018,Lower Saxony,Agree,0.36270,1151,2926,0.34528,0.38013
2018,Lower Saxony,Disagree,0.09868,336,2926,0.08787,0.10949
2018,Lower Saxony,Strongly disagree,0.01728,51,2926,0.01256,0.02200
2018,Bremen,Strongly agree,0.37152,128,273,0.31409,0.42894
2018,Bremen,Agree,0.36780,105,273,0.31049,0.42511
2018,Bremen,Disagree,0.06027,40,273,0.03199,0.08856
2018,North Rhine-Westphalia,Strongly agree,0.34931,2771,6126,0.33737,0.36125
2018,North Rhine-Westphalia,Agree,0.37104,2507,6126,0.35894,0.38314
2018,North Rhine-Westphalia,Disagree,0.11389,750,6126,0.10593,0.12184
2018,North Rhine-Westphalia,Strongly disagree,0.01226,98,6126,0.00950,0.01501
2018,Hesse,Strongly agree,0.32870,895,2041,0.30832,0.34909
2018,Hesse,Agree,0.37452,848,2041,0.35352,0.39552
2018,Hesse,Disagree,0.12054,256,2041,0.10641,0.13467
2018,Hesse,Strongly disagree,0.01366,42,2041,0.00862,0.01870
2018,"Rhineland-Palatinate, Saarland",Strongly agree,0.32008,797,1651,0.29757,0.34259
2018,"Rhineland-Palatinate, Saarland",Agree,0.37435,673,1651,0.35100,0.39770
2018,"Rhineland-Palatinate, Saarland",Disagree,0.11645,181,1651,0.10097,0.13193
2018,Baden-Wuerttemberg,Strongly agree,0.29746,1209,3113,0.28140,0.31352
2018,Baden-Wuerttemberg,Agree,0.39464,1388,3113,0.37747,0.41181
2018,Baden-Wuerttemberg,Disagree,0.12131,458,3113,0.10984,0.13278
2018,Baden-Wuerttemberg,Strongly disagree,0.01329,58,3113,0.00927,0.01732
2018,Bavaria,Strongly agree,0.33034,1712,4279,0.31625,0.34444
2018,Bavaria,Agree,0.37658,1921,4279,0.36206,0.39110
2018,Bavaria,Disagree,0.11690,570,4279,0.10727,0.12652
2018,Bavaria,Strongly disagree,0.01689,76,4279,0.01303,0.02075
2018,Berlin,Strongly agree,0.30089,428,1118,0.27400,0.32779
2018,Berlin,Agree,0.35731,439,1118,0.32921,0.38541
2018,Berlin,Disagree,0.16552,207,1118,0.14372,0.18731
2018,Berlin,Strongly disagree,0.02358,44,1118,0.01468,0.03248
2018,Brandenburg,Strongly agree,0.39117,617,1111,0.36246,0.41988
2018,Brandenburg,Agree,0.33131,392,1111,0.30362,0.35900
2018,Brandenburg,Disagree,0.08143,102,1111,0.06534,0.09752
2018,Mecklenburg-Western Pomerania,Strongly agree,0.33365,263,631,0.29683,0.37047
2018,Mecklenburg-Western Pomerania,Agree,0.41353,310,631,0.37508,0.45199
2018,Mecklenburg-Western Pomerania,Disagree,0.07205,58,631,0.05186,0.09224
2018,Saxony,Strongly agree,0.35059,756,1728,0.32808,0.37309
2018,Saxony,Agree,0.40096,732,1728,0.37784,0.42407
2018,Saxony,Disagree,0.08813,198,1728,0.07476,0.10150
2018,Saxony,Strongly disagree,0.01139,42,1728,0.00638,0.01639
2018,Saxony-Anhalt,Strongly agree,0.43702,482,974,0.40585,0.46819
2018,Saxony-Anhalt,Agree,0.31322,393,974,0.28408,0.34237
2018,Saxony-Anhalt,Disagree,0.07766,99,974,0.06084,0.09448
2018,Thuringa,Strongly agree,0.40251,479,1000,0.37210,0.43292
2018,Thuringa,Agree,0.36685,444,1000,0.33697,0.39674
2018,Thuringa,Disagree,0.05035,77,1000,0.03679,0.06391
