year,age_gr,pgisced97,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No answer / don't know,Strongly agree,0.53072,101,181,0.45782,0.60363
2003,17-29 y.,No answer / don't know,Agree,0.37522,80,181,0.30449,0.44595
2003,17-29 y.,Pre-primary Level,Strongly agree,0.38901,244,606,0.35016,0.42786
2003,17-29 y.,Pre-primary Level,Agree,0.45972,278,606,0.42000,0.49943
2003,17-29 y.,Pre-primary Level,Disagree,0.14227,84,606,0.11443,0.17010
2003,17-29 y.,Lower Secondary Level,Strongly agree,0.48936,416,812,0.45496,0.52377
2003,17-29 y.,Lower Secondary Level,Agree,0.42138,329,812,0.38739,0.45536
2003,17-29 y.,Lower Secondary Level,Disagree,0.07736,67,812,0.05897,0.09575
2003,17-29 y.,Upper Secondary Level,Strongly agree,0.40851,696,1724,0.38530,0.43172
2003,17-29 y.,Upper Secondary Level,Agree,0.46859,845,1724,0.44503,0.49215
2003,17-29 y.,Upper Secondary Level,Disagree,0.11504,183,1724,0.09997,0.13010
2003,17-29 y.,Post-secondary Non-tertiary Level,Strongly agree,0.41279,115,272,0.35417,0.47140
2003,17-29 y.,Post-secondary Non-tertiary Level,Agree,0.44725,124,272,0.38805,0.50645
2003,17-29 y.,Post-secondary Non-tertiary Level,Disagree,0.13799,33,272,0.09693,0.17905
2003,17-29 y.,First Stage of Tertiary Education,Strongly agree,0.37548,44,86,0.27254,0.47843
2003,17-29 y.,First Stage of Tertiary Education,Agree,0.55725,42,86,0.45165,0.66285
2003,17-29 y.,Second Stage of Tertiary Education,Strongly agree,0.38067,69,193,0.31199,0.44935
2003,17-29 y.,Second Stage of Tertiary Education,Agree,0.46758,93,193,0.39700,0.53816
2003,17-29 y.,Second Stage of Tertiary Education,Disagree,0.11614,31,193,0.07082,0.16146
2003,30-45 y.,Primary Level,Strongly agree,0.67813,54,54,0.55235,0.80391
2003,30-45 y.,Lower Secondary Level,Strongly agree,0.51324,220,430,0.46594,0.56054
2003,30-45 y.,Lower Secondary Level,Agree,0.37137,173,430,0.32565,0.41710
2003,30-45 y.,Lower Secondary Level,Disagree,0.10968,37,430,0.08011,0.13925
2003,30-45 y.,Upper Secondary Level,Strongly agree,0.45336,1628,3565,0.43702,0.46970
2003,30-45 y.,Upper Secondary Level,Agree,0.45110,1601,3565,0.43476,0.46743
2003,30-45 y.,Upper Secondary Level,Disagree,0.08326,295,3565,0.07419,0.09233
2003,30-45 y.,Upper Secondary Level,Strongly disagree,0.01229,41,3565,0.00867,0.01590
2003,30-45 y.,Post-secondary Non-tertiary Level,Strongly agree,0.37539,200,532,0.33421,0.41658
2003,30-45 y.,Post-secondary Non-tertiary Level,Agree,0.46296,265,532,0.42054,0.50537
2003,30-45 y.,Post-secondary Non-tertiary Level,Disagree,0.14073,67,532,0.11115,0.17031
2003,30-45 y.,First Stage of Tertiary Education,Strongly agree,0.41371,285,686,0.37682,0.45059
2003,30-45 y.,First Stage of Tertiary Education,Agree,0.46411,332,686,0.42676,0.50145
2003,30-45 y.,First Stage of Tertiary Education,Disagree,0.09936,69,686,0.07696,0.12176
2003,30-45 y.,Second Stage of Tertiary Education,Strongly agree,0.28322,432,1545,0.26074,0.30569
2003,30-45 y.,Second Stage of Tertiary Education,Agree,0.52704,843,1545,0.50214,0.55195
2003,30-45 y.,Second Stage of Tertiary Education,Disagree,0.16729,270,1545,0.14867,0.18591
2003,46-65 y.,Primary Level,Strongly agree,0.50095,46,82,0.39206,0.60984
2003,46-65 y.,Primary Level,Agree,0.37594,36,82,0.27045,0.48142
2003,46-65 y.,Lower Secondary Level,Strongly agree,0.52421,362,677,0.48657,0.56186
2003,46-65 y.,Lower Secondary Level,Agree,0.38057,264,677,0.34396,0.41717
2003,46-65 y.,Lower Secondary Level,Disagree,0.07554,51,677,0.05562,0.09546
2003,46-65 y.,Upper Secondary Level,Strongly agree,0.49986,1912,3870,0.48410,0.51561
2003,46-65 y.,Upper Secondary Level,Agree,0.40224,1598,3870,0.38678,0.41769
2003,46-65 y.,Upper Secondary Level,Disagree,0.07989,293,3870,0.07134,0.08843
2003,46-65 y.,Upper Secondary Level,Strongly disagree,0.01802,67,3870,0.01383,0.02222
2003,46-65 y.,Post-secondary Non-tertiary Level,Strongly agree,0.41750,99,202,0.34932,0.48568
2003,46-65 y.,Post-secondary Non-tertiary Level,Agree,0.43750,103,202,0.36892,0.50608
2003,46-65 y.,First Stage of Tertiary Education,Strongly agree,0.45286,270,623,0.41374,0.49198
2003,46-65 y.,First Stage of Tertiary Education,Agree,0.41837,285,623,0.37960,0.45713
2003,46-65 y.,First Stage of Tertiary Education,Disagree,0.09766,68,623,0.07433,0.12099
2003,46-65 y.,Second Stage of Tertiary Education,Strongly agree,0.34474,625,1992,0.32386,0.36562
2003,46-65 y.,Second Stage of Tertiary Education,Agree,0.46778,993,1992,0.44586,0.48970
2003,46-65 y.,Second Stage of Tertiary Education,Disagree,0.16388,329,1992,0.14762,0.18014
2003,46-65 y.,Second Stage of Tertiary Education,Strongly disagree,0.02360,45,1992,0.01694,0.03027
2003,66 and older,Lower Secondary Level,Strongly agree,0.54400,425,769,0.50877,0.57922
2003,66 and older,Lower Secondary Level,Agree,0.37279,294,769,0.33859,0.40699
2003,66 and older,Lower Secondary Level,Disagree,0.06596,50,769,0.04841,0.08352
2003,66 and older,Upper Secondary Level,Strongly agree,0.51906,994,1879,0.49646,0.54165
