year,pgisced97,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,Strongly agree,0.51452,116,213,0.44724,0.58180
2003,No answer / don't know,Agree,0.38185,97,213,0.31645,0.44725
2003,Pre-primary Level,Strongly agree,0.38819,244,607,0.34939,0.42699
2003,Pre-primary Level,Agree,0.46086,279,607,0.42118,0.50055
2003,Pre-primary Level,Disagree,0.14196,84,607,0.11418,0.16975
2003,Primary Level,Strongly agree,0.56185,148,239,0.49881,0.62489
2003,Primary Level,Agree,0.33972,91,239,0.27954,0.39989
2003,Lower Secondary Level,Strongly agree,0.52075,1423,2719,0.50197,0.53953
2003,Lower Secondary Level,Agree,0.38709,1060,2719,0.36878,0.40541
2003,Lower Secondary Level,Disagree,0.07725,205,2719,0.06721,0.08729
2003,Lower Secondary Level,Strongly disagree,0.01491,31,2719,0.01035,0.01946
2003,Upper Secondary Level,Strongly agree,0.47719,5230,11058,0.46788,0.48650
2003,Upper Secondary Level,Agree,0.41947,4720,11058,0.41027,0.42867
2003,Upper Secondary Level,Disagree,0.08909,946,11058,0.08378,0.09440
2003,Upper Secondary Level,Strongly disagree,0.01426,162,11058,0.01205,0.01647
2003,Post-secondary Non-tertiary Level,Strongly agree,0.41056,469,1126,0.38181,0.43930
2003,Post-secondary Non-tertiary Level,Agree,0.44372,524,1126,0.41469,0.47276
2003,Post-secondary Non-tertiary Level,Disagree,0.12520,133,1126,0.10586,0.14454
2003,First Stage of Tertiary Education,Strongly agree,0.44977,723,1680,0.42597,0.47356
2003,First Stage of Tertiary Education,Agree,0.43006,755,1680,0.40638,0.45374
2003,First Stage of Tertiary Education,Disagree,0.09490,163,1680,0.08088,0.10892
2003,First Stage of Tertiary Education,Strongly disagree,0.02527,39,1680,0.01776,0.03278
2003,Second Stage of Tertiary Education,Strongly agree,0.35045,1413,4341,0.33626,0.36465
2003,Second Stage of Tertiary Education,Agree,0.47061,2125,4341,0.45576,0.48546
2003,Second Stage of Tertiary Education,Disagree,0.15160,700,4341,0.14093,0.16227
2003,Second Stage of Tertiary Education,Strongly disagree,0.02734,103,4341,0.02249,0.03219
2008,No answer / don't know,Strongly agree,0.42927,135,327,0.37554,0.48300
2008,No answer / don't know,Agree,0.44482,146,327,0.39088,0.49877
2008,No answer / don't know,Disagree,0.10281,46,327,0.06984,0.13578
2008,Pre-primary Level,Strongly agree,0.39175,131,350,0.34053,0.44296
2008,Pre-primary Level,Agree,0.49832,178,350,0.44586,0.55078
2008,Pre-primary Level,Disagree,0.10232,41,350,0.07052,0.13412
2008,Primary Level,Strongly agree,0.60727,104,167,0.53298,0.68156
2008,Primary Level,Agree,0.29483,63,167,0.22547,0.36420
2008,Lower Secondary Level,Strongly agree,0.53979,1073,2002,0.51795,0.56162
2008,Lower Secondary Level,Agree,0.36325,732,2002,0.34218,0.38433
2008,Lower Secondary Level,Disagree,0.07652,159,2002,0.06488,0.08817
2008,Lower Secondary Level,Strongly disagree,0.02044,38,2002,0.01424,0.02664
2008,Upper Secondary Level,Strongly agree,0.46312,4437,9697,0.45319,0.47304
2008,Upper Secondary Level,Agree,0.42984,4225,9697,0.41999,0.43970
2008,Upper Secondary Level,Disagree,0.09058,880,9697,0.08486,0.09629
2008,Upper Secondary Level,Strongly disagree,0.01646,155,9697,0.01393,0.01900
2008,Post-secondary Non-tertiary Level,Strongly agree,0.37757,412,1077,0.34860,0.40654
2008,Post-secondary Non-tertiary Level,Agree,0.51720,552,1077,0.48734,0.54706
2008,Post-secondary Non-tertiary Level,Disagree,0.10162,113,1077,0.08357,0.11967
2008,First Stage of Tertiary Education,Strongly agree,0.41705,572,1394,0.39115,0.44294
2008,First Stage of Tertiary Education,Agree,0.47057,663,1394,0.44436,0.49678
2008,First Stage of Tertiary Education,Disagree,0.10389,159,1394,0.08787,0.11992
2008,Second Stage of Tertiary Education,Strongly agree,0.30453,1306,4183,0.29059,0.31848
2008,Second Stage of Tertiary Education,Agree,0.50368,2079,4183,0.48853,0.51884
2008,Second Stage of Tertiary Education,Disagree,0.16935,698,4183,0.15798,0.18072
2008,Second Stage of Tertiary Education,Strongly disagree,0.02243,100,4183,0.01794,0.02692
2013,No answer / don't know,Strongly agree,0.36728,183,453,0.32284,0.41172
2013,No answer / don't know,Agree,0.50519,225,453,0.45910,0.55128
2013,No answer / don't know,Disagree,0.12053,45,453,0.09051,0.15055
2013,Pre-primary Level,Strongly agree,0.42842,182,440,0.38213,0.47471
2013,Pre-primary Level,Agree,0.49576,211,440,0.44898,0.54253
2013,Pre-primary Level,Disagree,0.06413,47,440,0.04121,0.08704
2013,Primary Level,Strongly agree,0.54703,192,304,0.49098,0.60308
2013,Primary Level,Agree,0.38334,112,304,0.32860,0.43809
2013,Lower Secondary Level,Strongly agree,0.52976,1404,2546,0.51037,0.54915
2013,Lower Secondary Level,Agree,0.39444,979,2546,0.37545,0.41343
2013,Lower Secondary Level,Disagree,0.06918,163,2546,0.05932,0.07904
2013,Upper Secondary Level,Strongly agree,0.46969,5773,12359,0.46089,0.47849
2013,Upper Secondary Level,Agree,0.42620,5415,12359,0.41749,0.43492
2013,Upper Secondary Level,Disagree,0.09018,1032,12359,0.08513,0.09523
2013,Upper Secondary Level,Strongly disagree,0.01393,139,12359,0.01186,0.01600
2013,Post-secondary Non-tertiary Level,Strongly agree,0.36509,609,1746,0.34250,0.38768
2013,Post-secondary Non-tertiary Level,Agree,0.50129,934,1746,0.47783,0.52475
2013,Post-secondary Non-tertiary Level,Disagree,0.11999,203,1746,0.10474,0.13524
2013,First Stage of Tertiary Education,Strongly agree,0.40393,656,1644,0.38020,0.42765
2013,First Stage of Tertiary Education,Agree,0.45635,791,1644,0.43227,0.48044
2013,First Stage of Tertiary Education,Disagree,0.11975,197,1644,0.10405,0.13545
2013,Second Stage of Tertiary Education,Strongly agree,0.29000,1582,5810,0.27833,0.30167
2013,Second Stage of Tertiary Education,Agree,0.51039,3029,5810,0.49753,0.52324
2013,Second Stage of Tertiary Education,Disagree,0.17914,1066,5810,0.16928,0.18900
2013,Second Stage of Tertiary Education,Strongly disagree,0.02048,133,5810,0.01683,0.02412
2018,No answer / don't know,Strongly agree,0.42409,429,820,0.39024,0.45794
2018,No answer / don't know,Agree,0.44932,309,820,0.41525,0.48338
2018,No answer / don't know,Disagree,0.10079,82,820,0.08017,0.12141
2018,Pre-primary Level,Strongly agree,0.45171,150,328,0.39777,0.50565
2018,Pre-primary Level,Agree,0.37615,136,328,0.32364,0.42865
2018,Pre-primary Level,Disagree,0.13654,42,328,0.09932,0.17375
2018,Primary Level,Strongly agree,0.63428,1074,1604,0.61070,0.65786
2018,Primary Level,Agree,0.28578,396,1604,0.26366,0.30790
2018,Primary Level,Disagree,0.07061,101,1604,0.05807,0.08315
2018,Primary Level,Strongly disagree,0.00933,33,1604,0.00462,0.01404
2018,Lower Secondary Level,Strongly agree,0.54932,1932,3307,0.53236,0.56628
2018,Lower Secondary Level,Agree,0.37828,1146,3307,0.36175,0.39481
2018,Lower Secondary Level,Disagree,0.06231,186,3307,0.05407,0.07055
2018,Lower Secondary Level,Strongly disagree,0.01009,43,3307,0.00668,0.01349
2018,Upper Secondary Level,Strongly agree,0.45094,5680,12047,0.44205,0.45982
2018,Upper Secondary Level,Agree,0.43604,5035,12047,0.42719,0.44490
2018,Upper Secondary Level,Disagree,0.09992,1159,12047,0.09456,0.10527
2018,Upper Secondary Level,Strongly disagree,0.01310,173,12047,0.01107,0.01513
2018,Post-secondary Non-tertiary Level,Strongly agree,0.36159,822,2192,0.34147,0.38170
2018,Post-secondary Non-tertiary Level,Agree,0.46421,1018,2192,0.44333,0.48510
2018,Post-secondary Non-tertiary Level,Disagree,0.15718,316,2192,0.14194,0.17242
2018,Post-secondary Non-tertiary Level,Strongly disagree,0.01702,36,2192,0.01161,0.02244
2018,First Stage of Tertiary Education,Strongly agree,0.36231,521,1408,0.33720,0.38743
2018,First Stage of Tertiary Education,Agree,0.49157,685,1408,0.46545,0.51770
2018,First Stage of Tertiary Education,Disagree,0.11941,202,1408,0.10247,0.13636
2018,Second Stage of Tertiary Education,Strongly agree,0.23687,1934,6891,0.22683,0.24690
2018,Second Stage of Tertiary Education,Agree,0.50276,3274,6891,0.49095,0.51456
2018,Second Stage of Tertiary Education,Disagree,0.23239,1474,6891,0.22241,0.24236
2018,Second Stage of Tertiary Education,Strongly disagree,0.02799,209,6891,0.02410,0.03189
