"plh0194","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimme voll zu","2003","(noch) kein Abschluss","Westdeutschland","303","0.43420898442941","0.397595658003882","0.470822310854938"
"Stimme voll zu","2003","(noch) kein Abschluss","Ostdeutschland","89","0.541494075528437","0.469301609580696","0.613686541476178"
"Stimme voll zu","2003","Hauptschule","Westdeutschland","3535","0.505967338047435","0.494227441816521","0.517707234278349"
"Stimme voll zu","2003","Hauptschule","Ostdeutschland","805","0.573516337030638","0.54794556717007","0.599087106891206"
"Stimme voll zu","2003","Realschule","Westdeutschland","1634","","",""
"Stimme voll zu","2003","Realschule","Ostdeutschland","979","0.487590180188886","0.465656432755288","0.509523927622483"
"Stimme voll zu","2003","(Fach-)Abitur","Westdeutschland","752","0.383090461417726","0.361953251953522","0.404227670881931"
"Stimme voll zu","2003","(Fach-)Abitur","Ostdeutschland","132","","",""
"Stimme voll zu","2003","AkademikerIn","Westdeutschland","914","0.329306829380618","0.312633660957827","0.345979997803409"
"Stimme voll zu","2003","AkademikerIn","Ostdeutschland","499","0.413055657370506","0.38617595966657","0.439935355074442"
"Stimme eher zu","2003","(noch) kein Abschluss","Westdeutschland","307","0.438875048261895","0.402217619682908","0.475532476840883"
"Stimme eher zu","2003","(noch) kein Abschluss","Ostdeutschland","75","0.343832244740112","0.275014047779139","0.412650441701084"
"Stimme eher zu","2003","Hauptschule","Westdeutschland","2790","","",""
"Stimme eher zu","2003","Hauptschule","Ostdeutschland","497","0.327399657513933","0.303137056339462","0.351662258688405"
"Stimme eher zu","2003","Realschule","Westdeutschland","1743","","",""
"Stimme eher zu","2003","Realschule","Ostdeutschland","847","0.428517954017601","0.406802823310616","0.450233084724585"
"Stimme eher zu","2003","(Fach-)Abitur","Westdeutschland","986","0.47302893731231","0.451320754128898","0.494737120495723"
"Stimme eher zu","2003","(Fach-)Abitur","Ostdeutschland","176","","",""
"Stimme eher zu","2003","AkademikerIn","Westdeutschland","1530","","",""
"Stimme eher zu","2003","AkademikerIn","Ostdeutschland","595","0.4358488866647","0.408778944518685","0.462918828810716"
"Lehne eher ab","2003","(noch) kein Abschluss","Westdeutschland","85","0.114797529427128","0.0912497835166586","0.138345275337597"
"Lehne eher ab","2003","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Lehne eher ab","2003","Hauptschule","Westdeutschland","551","0.0843669097384161","0.077840535160502","0.0908932843163303"
"Lehne eher ab","2003","Hauptschule","Ostdeutschland","108","","",""
"Lehne eher ab","2003","Realschule","Westdeutschland","341","0.0894166014574847","0.080314146119591","0.0985190567953785"
"Lehne eher ab","2003","Realschule","Ostdeutschland","137","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Westdeutschland","259","","",""
"Lehne eher ab","2003","(Fach-)Abitur","Ostdeutschland","48","0.156692360219995","0.119602786964823","0.193781933475168"
"Lehne eher ab","2003","AkademikerIn","Westdeutschland","528","0.159325077953305","0.146340975241865","0.172309180664745"
"Lehne eher ab","2003","AkademikerIn","Ostdeutschland","172","","",""
"Lehne voll ab","2003","(noch) kein Abschluss","Westdeutschland","9","0.0121184378815663","0.00403609032770296","0.0202007854354297"
"Lehne voll ab","2003","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Lehne voll ab","2003","Hauptschule","Westdeutschland","91","0.0141448227628638","0.0113719464265054","0.0169176990992221"
"Lehne voll ab","2003","Hauptschule","Ostdeutschland","27","","",""
"Lehne voll ab","2003","Realschule","Westdeutschland","57","0.0171332157866987","0.0129936347899334","0.021272796783464"
"Lehne voll ab","2003","Realschule","Ostdeutschland","32","0.0139942725699594","0.00883971346207203","0.0191488316778467"
"Lehne voll ab","2003","(Fach-)Abitur","Westdeutschland","35","0.0160327989506439","0.0105716851878845","0.0214939127134034"
"Lehne voll ab","2003","(Fach-)Abitur","Ostdeutschland","13","","",""
"Lehne voll ab","2003","AkademikerIn","Westdeutschland","80","0.029082981248209","0.0231213330432642","0.0350446294531538"
"Lehne voll ab","2003","AkademikerIn","Ostdeutschland","23","","",""
"Stimme voll zu","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme voll zu","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme voll zu","2004","Hauptschule","Westdeutschland","","","",""
"Stimme voll zu","2004","Hauptschule","Ostdeutschland","","","",""
"Stimme voll zu","2004","Realschule","Westdeutschland","","","",""
"Stimme voll zu","2004","Realschule","Ostdeutschland","","","",""
"Stimme voll zu","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme voll zu","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme voll zu","2004","AkademikerIn","Westdeutschland","","","",""
"Stimme voll zu","2004","AkademikerIn","Ostdeutschland","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme eher zu","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme eher zu","2004","Hauptschule","Westdeutschland","","","",""
"Stimme eher zu","2004","Hauptschule","Ostdeutschland","","","",""
"Stimme eher zu","2004","Realschule","Westdeutschland","","","",""
"Stimme eher zu","2004","Realschule","Ostdeutschland","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme eher zu","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme eher zu","2004","AkademikerIn","Westdeutschland","","","",""
"Stimme eher zu","2004","AkademikerIn","Ostdeutschland","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne eher ab","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne eher ab","2004","Hauptschule","Westdeutschland","","","",""
"Lehne eher ab","2004","Hauptschule","Ostdeutschland","","","",""
"Lehne eher ab","2004","Realschule","Westdeutschland","","","",""
"Lehne eher ab","2004","Realschule","Ostdeutschland","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne eher ab","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne eher ab","2004","AkademikerIn","Westdeutschland","","","",""
"Lehne eher ab","2004","AkademikerIn","Ostdeutschland","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne voll ab","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne voll ab","2004","Hauptschule","Westdeutschland","","","",""
"Lehne voll ab","2004","Hauptschule","Ostdeutschland","","","",""
"Lehne voll ab","2004","Realschule","Westdeutschland","","","",""
"Lehne voll ab","2004","Realschule","Ostdeutschland","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne voll ab","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne voll ab","2004","AkademikerIn","Westdeutschland","","","",""
"Lehne voll ab","2004","AkademikerIn","Ostdeutschland","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme voll zu","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme voll zu","2005","Hauptschule","Westdeutschland","","","",""
"Stimme voll zu","2005","Hauptschule","Ostdeutschland","","","",""
"Stimme voll zu","2005","Realschule","Westdeutschland","","","",""
"Stimme voll zu","2005","Realschule","Ostdeutschland","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme voll zu","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme voll zu","2005","AkademikerIn","Westdeutschland","","","",""
"Stimme voll zu","2005","AkademikerIn","Ostdeutschland","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme eher zu","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme eher zu","2005","Hauptschule","Westdeutschland","","","",""
"Stimme eher zu","2005","Hauptschule","Ostdeutschland","","","",""
"Stimme eher zu","2005","Realschule","Westdeutschland","","","",""
"Stimme eher zu","2005","Realschule","Ostdeutschland","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme eher zu","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme eher zu","2005","AkademikerIn","Westdeutschland","","","",""
"Stimme eher zu","2005","AkademikerIn","Ostdeutschland","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne eher ab","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne eher ab","2005","Hauptschule","Westdeutschland","","","",""
"Lehne eher ab","2005","Hauptschule","Ostdeutschland","","","",""
"Lehne eher ab","2005","Realschule","Westdeutschland","","","",""
"Lehne eher ab","2005","Realschule","Ostdeutschland","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne eher ab","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne eher ab","2005","AkademikerIn","Westdeutschland","","","",""
"Lehne eher ab","2005","AkademikerIn","Ostdeutschland","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne voll ab","2005","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne voll ab","2005","Hauptschule","Westdeutschland","","","",""
"Lehne voll ab","2005","Hauptschule","Ostdeutschland","","","",""
"Lehne voll ab","2005","Realschule","Westdeutschland","","","",""
"Lehne voll ab","2005","Realschule","Ostdeutschland","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne voll ab","2005","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne voll ab","2005","AkademikerIn","Westdeutschland","","","",""
"Lehne voll ab","2005","AkademikerIn","Ostdeutschland","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme voll zu","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme voll zu","2006","Hauptschule","Westdeutschland","","","",""
"Stimme voll zu","2006","Hauptschule","Ostdeutschland","","","",""
"Stimme voll zu","2006","Realschule","Westdeutschland","","","",""
"Stimme voll zu","2006","Realschule","Ostdeutschland","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme voll zu","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme voll zu","2006","AkademikerIn","Westdeutschland","","","",""
"Stimme voll zu","2006","AkademikerIn","Ostdeutschland","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme eher zu","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme eher zu","2006","Hauptschule","Westdeutschland","","","",""
"Stimme eher zu","2006","Hauptschule","Ostdeutschland","","","",""
"Stimme eher zu","2006","Realschule","Westdeutschland","","","",""
"Stimme eher zu","2006","Realschule","Ostdeutschland","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme eher zu","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme eher zu","2006","AkademikerIn","Westdeutschland","","","",""
"Stimme eher zu","2006","AkademikerIn","Ostdeutschland","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne eher ab","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne eher ab","2006","Hauptschule","Westdeutschland","","","",""
"Lehne eher ab","2006","Hauptschule","Ostdeutschland","","","",""
"Lehne eher ab","2006","Realschule","Westdeutschland","","","",""
"Lehne eher ab","2006","Realschule","Ostdeutschland","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne eher ab","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne eher ab","2006","AkademikerIn","Westdeutschland","","","",""
"Lehne eher ab","2006","AkademikerIn","Ostdeutschland","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne voll ab","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne voll ab","2006","Hauptschule","Westdeutschland","","","",""
"Lehne voll ab","2006","Hauptschule","Ostdeutschland","","","",""
"Lehne voll ab","2006","Realschule","Westdeutschland","","","",""
"Lehne voll ab","2006","Realschule","Ostdeutschland","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne voll ab","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne voll ab","2006","AkademikerIn","Westdeutschland","","","",""
"Lehne voll ab","2006","AkademikerIn","Ostdeutschland","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme voll zu","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme voll zu","2007","Hauptschule","Westdeutschland","","","",""
"Stimme voll zu","2007","Hauptschule","Ostdeutschland","","","",""
"Stimme voll zu","2007","Realschule","Westdeutschland","","","",""
"Stimme voll zu","2007","Realschule","Ostdeutschland","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme voll zu","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme voll zu","2007","AkademikerIn","Westdeutschland","","","",""
"Stimme voll zu","2007","AkademikerIn","Ostdeutschland","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Stimme eher zu","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Stimme eher zu","2007","Hauptschule","Westdeutschland","","","",""
"Stimme eher zu","2007","Hauptschule","Ostdeutschland","","","",""
"Stimme eher zu","2007","Realschule","Westdeutschland","","","",""
"Stimme eher zu","2007","Realschule","Ostdeutschland","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Stimme eher zu","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Stimme eher zu","2007","AkademikerIn","Westdeutschland","","","",""
"Stimme eher zu","2007","AkademikerIn","Ostdeutschland","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne eher ab","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne eher ab","2007","Hauptschule","Westdeutschland","","","",""
"Lehne eher ab","2007","Hauptschule","Ostdeutschland","","","",""
"Lehne eher ab","2007","Realschule","Westdeutschland","","","",""
"Lehne eher ab","2007","Realschule","Ostdeutschland","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne eher ab","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne eher ab","2007","AkademikerIn","Westdeutschland","","","",""
"Lehne eher ab","2007","AkademikerIn","Ostdeutschland","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","Westdeutschland","","","",""
"Lehne voll ab","2007","(noch) kein Abschluss","Ostdeutschland","","","",""
"Lehne voll ab","2007","Hauptschule","Westdeutschland","","","",""
"Lehne voll ab","2007","Hauptschule","Ostdeutschland","","","",""
"Lehne voll ab","2007","Realschule","Westdeutschland","","","",""
"Lehne voll ab","2007","Realschule","Ostdeutschland","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","Westdeutschland","","","",""
"Lehne voll ab","2007","(Fach-)Abitur","Ostdeutschland","","","",""
"Lehne voll ab","2007","AkademikerIn","Westdeutschland","","","",""
"Lehne voll ab","2007","AkademikerIn","Ostdeutschland","","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","Westdeutschland","201","","",""
"Stimme voll zu","2008","(noch) kein Abschluss","Ostdeutschland","39","0.338870019360308","0.246099905279183","0.431640133441433"
"Stimme voll zu","2008","Hauptschule","Westdeutschland","2734","","",""
"Stimme voll zu","2008","Hauptschule","Ostdeutschland","649","0.547615601920762","0.51939567699194","0.575835526849584"
"Stimme voll zu","2008","Realschule","Westdeutschland","1451","","",""
"Stimme voll zu","2008","Realschule","Ostdeutschland","823","0.499828913721575","0.476369327149372","0.523288500293779"
"Stimme voll zu","2008","(Fach-)Abitur","Westdeutschland","619","0.362634974871305","0.340437700214159","0.384832249528451"
"Stimme voll zu","2008","(Fach-)Abitur","Ostdeutschland","146","","",""
"Stimme voll zu","2008","AkademikerIn","Westdeutschland","825","0.277529056151341","0.261348584425755","0.293709527876928"
"Stimme voll zu","2008","AkademikerIn","Ostdeutschland","481","0.395654912996876","0.368449020372704","0.422860805621047"
"Stimme eher zu","2008","(noch) kein Abschluss","Westdeutschland","196","","",""
"Stimme eher zu","2008","(noch) kein Abschluss","Ostdeutschland","50","0.550718172323553","0.453225444704199","0.648210899942907"
"Stimme eher zu","2008","Hauptschule","Westdeutschland","2334","","",""
