year,pgisced97,sex,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,male,Strongly agree,0.55829,63,107,0.46375,0.65282
2003,No answer / don't know,male,Agree,0.34135,44,107,0.25108,0.43162
2003,No answer / don't know,female,Strongly agree,0.46758,53,106,0.37215,0.56302
2003,No answer / don't know,female,Agree,0.42529,53,106,0.33072,0.51985
2003,Pre-primary Level,male,Strongly agree,0.34045,116,296,0.28637,0.39452
2003,Pre-primary Level,male,Agree,0.50382,139,296,0.44676,0.56087
2003,Pre-primary Level,male,Disagree,0.14358,41,296,0.10356,0.18360
2003,Pre-primary Level,female,Strongly agree,0.44119,128,311,0.38592,0.49647
2003,Pre-primary Level,female,Agree,0.41318,140,311,0.35836,0.46799
2003,Pre-primary Level,female,Disagree,0.14017,43,311,0.10152,0.17882
2003,Primary Level,male,Strongly agree,0.61377,61,96,0.51586,0.71168
2003,Primary Level,male,Agree,0.29397,35,96,0.20236,0.38558
2003,Primary Level,female,Strongly agree,0.51999,87,143,0.43782,0.60216
2003,Primary Level,female,Agree,0.37660,56,143,0.29690,0.45630
2003,Lower Secondary Level,male,Strongly agree,0.49406,449,898,0.46134,0.52678
2003,Lower Secondary Level,male,Agree,0.41237,370,898,0.38015,0.44458
2003,Lower Secondary Level,male,Disagree,0.08574,79,898,0.06741,0.10406
2003,Lower Secondary Level,female,Strongly agree,0.53307,974,1790,0.50995,0.55619
2003,Lower Secondary Level,female,Agree,0.37543,690,1790,0.35299,0.39787
2003,Lower Secondary Level,female,Disagree,0.07333,126,1790,0.06125,0.08541
2003,Upper Secondary Level,male,Strongly agree,0.46877,2491,5296,0.45533,0.48221
2003,Upper Secondary Level,male,Agree,0.42248,2261,5296,0.40918,0.43579
2003,Upper Secondary Level,male,Disagree,0.09272,460,5296,0.08491,0.10054
2003,Upper Secondary Level,male,Strongly disagree,0.01602,84,5296,0.01264,0.01940
2003,Upper Secondary Level,female,Strongly agree,0.48541,2739,5762,0.47250,0.49831
2003,Upper Secondary Level,female,Agree,0.41652,2459,5762,0.40379,0.42925
2003,Upper Secondary Level,female,Disagree,0.08553,486,5762,0.07831,0.09276
2003,Upper Secondary Level,female,Strongly disagree,0.01254,78,5762,0.00966,0.01541
2003,Post-secondary Non-tertiary Level,male,Strongly agree,0.38776,178,469,0.34361,0.43190
2003,Post-secondary Non-tertiary Level,male,Agree,0.44795,226,469,0.40290,0.49301
2003,Post-secondary Non-tertiary Level,male,Disagree,0.14814,65,469,0.11596,0.18033
2003,Post-secondary Non-tertiary Level,female,Strongly agree,0.42823,291,657,0.39036,0.46609
2003,Post-secondary Non-tertiary Level,female,Agree,0.44045,298,657,0.40246,0.47844
2003,Post-secondary Non-tertiary Level,female,Disagree,0.10742,68,657,0.08373,0.13112
2003,First Stage of Tertiary Education,male,Strongly agree,0.44028,402,944,0.40859,0.47196
2003,First Stage of Tertiary Education,male,Agree,0.43183,446,944,0.40022,0.46345
2003,First Stage of Tertiary Education,male,Disagree,0.10074,96,944,0.08153,0.11996
2003,First Stage of Tertiary Education,female,Strongly agree,0.46340,321,697,0.42635,0.50045
2003,First Stage of Tertiary Education,female,Agree,0.42751,309,697,0.39075,0.46426
2003,First Stage of Tertiary Education,female,Disagree,0.08651,67,697,0.06563,0.10740
2003,Second Stage of Tertiary Education,male,Strongly agree,0.33277,773,2453,0.31412,0.35142
2003,Second Stage of Tertiary Education,male,Agree,0.49026,1216,2453,0.47048,0.51005
2003,Second Stage of Tertiary Education,male,Disagree,0.14868,396,2453,0.13460,0.16276
2003,Second Stage of Tertiary Education,male,Strongly disagree,0.02829,68,2453,0.02173,0.03485
2003,Second Stage of Tertiary Education,female,Strongly agree,0.37445,640,1888,0.35262,0.39629
2003,Second Stage of Tertiary Education,female,Agree,0.44393,909,1888,0.42152,0.46635
2003,Second Stage of Tertiary Education,female,Disagree,0.15556,304,1888,0.13921,0.17191
2003,Second Stage of Tertiary Education,female,Strongly disagree,0.02606,35,1888,0.01887,0.03324
2008,No answer / don't know,male,Strongly agree,0.43797,70,138,0.35489,0.52105
2008,No answer / don't know,male,Agree,0.43283,68,138,0.34986,0.51579
2008,No answer / don't know,female,Strongly agree,0.41916,65,143,0.33800,0.50031
2008,No answer / don't know,female,Agree,0.45875,78,143,0.37679,0.54071
2008,Pre-primary Level,male,Strongly agree,0.37597,60,145,0.29686,0.45509
2008,Pre-primary Level,male,Agree,0.48267,85,145,0.40105,0.56429
2008,Pre-primary Level,female,Strongly agree,0.40703,71,164,0.33161,0.48246
2008,Pre-primary Level,female,Agree,0.51349,93,164,0.43676,0.59022
2008,Primary Level,male,Strongly agree,0.64445,42,42,0.49793,0.79097
2008,Primary Level,female,Strongly agree,0.57723,62,101,0.48041,0.67406
2008,Primary Level,female,Agree,0.32971,39,101,0.23757,0.42185
2008,Lower Secondary Level,male,Strongly agree,0.49391,314,619,0.45449,0.53333
2008,Lower Secondary Level,male,Agree,0.40830,252,619,0.36955,0.44705
2008,Lower Secondary Level,male,Disagree,0.07802,53,619,0.05687,0.09916
2008,Lower Secondary Level,female,Strongly agree,0.56126,759,1345,0.53473,0.58779
2008,Lower Secondary Level,female,Agree,0.34217,480,1345,0.31680,0.36753
2008,Lower Secondary Level,female,Disagree,0.07582,106,1345,0.06167,0.08998
2008,Upper Secondary Level,male,Strongly agree,0.45630,2078,4594,0.44189,0.47070
2008,Upper Secondary Level,male,Agree,0.43194,2005,4594,0.41762,0.44627
2008,Upper Secondary Level,male,Disagree,0.09336,432,4594,0.08494,0.10177
2008,Upper Secondary Level,male,Strongly disagree,0.01840,79,4594,0.01451,0.02229
2008,Upper Secondary Level,female,Strongly agree,0.46969,2359,5103,0.45600,0.48339
2008,Upper Secondary Level,female,Agree,0.42782,2220,5103,0.41424,0.44139
2008,Upper Secondary Level,female,Disagree,0.08790,448,5103,0.08013,0.09567
2008,Upper Secondary Level,female,Strongly disagree,0.01460,76,5103,0.01131,0.01789
2008,Post-secondary Non-tertiary Level,male,Strongly agree,0.34745,147,430,0.30239,0.39251
2008,Post-secondary Non-tertiary Level,male,Agree,0.51907,225,430,0.47179,0.56635
2008,Post-secondary Non-tertiary Level,male,Disagree,0.12988,58,430,0.09807,0.16170
2008,Post-secondary Non-tertiary Level,female,Strongly agree,0.40059,265,647,0.36280,0.43837
2008,Post-secondary Non-tertiary Level,female,Agree,0.51577,327,647,0.47723,0.55431
2008,Post-secondary Non-tertiary Level,female,Disagree,0.08002,55,647,0.05910,0.10095
2008,First Stage of Tertiary Education,male,Strongly agree,0.41294,339,819,0.37920,0.44668
2008,First Stage of Tertiary Education,male,Agree,0.47071,386,819,0.43650,0.50492
2008,First Stage of Tertiary Education,male,Disagree,0.10809,94,819,0.08681,0.12937
2008,First Stage of Tertiary Education,female,Strongly agree,0.42298,233,575,0.38256,0.46340
2008,First Stage of Tertiary Education,female,Agree,0.47036,277,575,0.42953,0.51119
2008,First Stage of Tertiary Education,female,Disagree,0.09783,65,575,0.07352,0.12213
2008,Second Stage of Tertiary Education,male,Strongly agree,0.30957,726,2288,0.29062,0.32852
2008,Second Stage of Tertiary Education,male,Agree,0.48578,1106,2288,0.46530,0.50626
2008,Second Stage of Tertiary Education,male,Disagree,0.18158,396,2288,0.16578,0.19738
2008,Second Stage of Tertiary Education,male,Strongly disagree,0.02307,60,2288,0.01692,0.02923
2008,Second Stage of Tertiary Education,female,Strongly agree,0.29809,580,1895,0.27748,0.31869
2008,Second Stage of Tertiary Education,female,Agree,0.52661,973,1895,0.50412,0.54910
2008,Second Stage of Tertiary Education,female,Disagree,0.15370,302,1895,0.13746,0.16994
2008,Second Stage of Tertiary Education,female,Strongly disagree,0.02160,40,1895,0.01506,0.02815
2013,No answer / don't know,male,Strongly agree,0.35675,90,216,0.29272,0.42078
2013,No answer / don't know,male,Agree,0.49089,126,216,0.42407,0.55772
2013,No answer / don't know,female,Strongly agree,0.38094,93,192,0.31207,0.44981
2013,No answer / don't know,female,Agree,0.52374,99,192,0.45291,0.59457
2013,Pre-primary Level,male,Strongly agree,0.36456,83,185,0.29502,0.43411
2013,Pre-primary Level,male,Agree,0.54390,102,185,0.47194,0.61587
2013,Pre-primary Level,female,Strongly agree,0.48506,99,208,0.41698,0.55315
2013,Pre-primary Level,female,Agree,0.45305,109,208,0.38524,0.52087
2013,Primary Level,male,Strongly agree,0.46427,72,123,0.37577,0.55276
2013,Primary Level,male,Agree,0.44889,51,123,0.36063,0.53715
2013,Primary Level,female,Strongly agree,0.60723,120,181,0.53588,0.67857
2013,Primary Level,female,Agree,0.33567,61,181,0.26668,0.40465
2013,Lower Secondary Level,male,Strongly agree,0.51079,453,852,0.47720,0.54437
