year,quintil_oecd,sex,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,male,Strongly agree,0.48782,707,1429,0.46190,0.51375
2003,1st Quintile,male,Agree,0.39833,568,1429,0.37294,0.42372
2003,1st Quintile,male,Disagree,0.09244,123,1429,0.07741,0.10746
2003,1st Quintile,male,Strongly disagree,0.02141,31,1429,0.01390,0.02892
2003,1st Quintile,female,Strongly agree,0.50027,1000,1952,0.47809,0.52246
2003,1st Quintile,female,Agree,0.40154,765,1952,0.37979,0.42329
2003,1st Quintile,female,Disagree,0.07632,153,1952,0.06454,0.08810
2003,1st Quintile,female,Strongly disagree,0.02187,34,1952,0.01538,0.02836
2003,2nd Quintile,male,Strongly agree,0.50537,883,1752,0.48195,0.52879
2003,2nd Quintile,male,Agree,0.38619,692,1752,0.36338,0.40899
2003,2nd Quintile,male,Disagree,0.08894,145,1752,0.07561,0.10227
2003,2nd Quintile,male,Strongly disagree,0.01950,32,1752,0.01303,0.02598
2003,2nd Quintile,female,Strongly agree,0.51894,1084,2090,0.49751,0.54037
2003,2nd Quintile,female,Agree,0.38594,809,2090,0.36507,0.40682
2003,2nd Quintile,female,Disagree,0.07666,161,2090,0.06526,0.08807
2003,2nd Quintile,female,Strongly disagree,0.01845,36,2090,0.01268,0.02422
2003,3rd Quintile,male,Strongly agree,0.44067,884,1967,0.41873,0.46262
2003,3rd Quintile,male,Agree,0.44417,891,1967,0.42221,0.46614
2003,3rd Quintile,male,Disagree,0.10059,192,1967,0.08729,0.11388
2003,3rd Quintile,female,Strongly agree,0.49428,995,2023,0.47249,0.51607
2003,3rd Quintile,female,Agree,0.39279,840,2023,0.37150,0.41408
2003,3rd Quintile,female,Disagree,0.09576,188,2023,0.08293,0.10858
2003,4th Quintile,male,Strongly agree,0.43066,943,2216,0.41004,0.45129
2003,4th Quintile,male,Agree,0.45815,1027,2216,0.43740,0.47890
2003,4th Quintile,male,Disagree,0.09921,215,2216,0.08676,0.11166
2003,4th Quintile,male,Strongly disagree,0.01197,31,2216,0.00744,0.01650
2003,4th Quintile,female,Strongly agree,0.45098,986,2220,0.43027,0.47168
2003,4th Quintile,female,Agree,0.44089,1007,2220,0.42024,0.46155
2003,4th Quintile,female,Disagree,0.10062,227,2220,0.08810,0.11313
2003,5th Quintile,male,Strongly agree,0.36016,1115,3232,0.34361,0.37671
2003,5th Quintile,male,Agree,0.47128,1558,3232,0.45407,0.48849
2003,5th Quintile,male,Disagree,0.14308,481,3232,0.13101,0.15516
2003,5th Quintile,male,Strongly disagree,0.02548,78,3232,0.02005,0.03091
2003,5th Quintile,female,Strongly agree,0.40824,1168,3100,0.39094,0.42555
2003,5th Quintile,female,Agree,0.44878,1493,3100,0.43127,0.46629
2003,5th Quintile,female,Disagree,0.12561,384,3100,0.11395,0.13728
2003,5th Quintile,female,Strongly disagree,0.01736,55,3100,0.01276,0.02196
2008,1st Quintile,male,Strongly agree,0.49333,622,1212,0.46518,0.52149
2008,1st Quintile,male,Agree,0.38112,486,1212,0.35377,0.40848
2008,1st Quintile,male,Disagree,0.10172,104,1212,0.08470,0.11875
2008,1st Quintile,female,Strongly agree,0.51528,894,1703,0.49153,0.53902
2008,1st Quintile,female,Agree,0.38971,663,1703,0.36654,0.41287
2008,1st Quintile,female,Disagree,0.08405,146,1703,0.07086,0.09723
