year,bula_h,sampreg,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,West,Strongly agree,0.37318,233,644,0.33580,0.41057
2003,Schleswig-Holstein,West,Agree,0.43559,297,644,0.39726,0.47392
2003,Schleswig-Holstein,West,Disagree,0.17163,114,644,0.14249,0.20078
2003,Hamburg,West,Strongly agree,0.46028,120,259,0.39947,0.52110
2003,Hamburg,West,Agree,0.42427,139,259,0.36396,0.48457
2003,Lower Saxony,West,Strongly agree,0.44802,842,1869,0.42546,0.47057
2003,Lower Saxony,West,Agree,0.44373,856,1869,0.42120,0.46626
2003,Lower Saxony,West,Disagree,0.09034,171,1869,0.07734,0.10334
2003,Bremen,West,Strongly agree,0.54773,88,143,0.46586,0.62959
2003,Bremen,West,Agree,0.30820,55,143,0.23225,0.38415
2003,North Rhine-Westphalia,West,Strongly agree,0.48546,2172,4631,0.47106,0.49986
2003,North Rhine-Westphalia,West,Agree,0.40104,1923,4631,0.38692,0.41515
2003,North Rhine-Westphalia,West,Disagree,0.09740,466,4631,0.08886,0.10594
2003,North Rhine-Westphalia,West,Strongly disagree,0.01611,70,4631,0.01248,0.01973
2003,Hesse,West,Strongly agree,0.46487,665,1466,0.43933,0.49041
2003,Hesse,West,Agree,0.40389,638,1466,0.37877,0.42902
2003,Hesse,West,Disagree,0.10897,163,1466,0.09301,0.12492
2003,"Rhineland-Palatinate, Saarland",West,Strongly agree,0.51643,681,1327,0.48953,0.54333
2003,"Rhineland-Palatinate, Saarland",West,Agree,0.33957,473,1327,0.31408,0.36506
2003,"Rhineland-Palatinate, Saarland",West,Disagree,0.13161,173,1327,0.11342,0.14981
2003,Baden-Wuerttemberg,West,Strongly agree,0.42802,1080,2672,0.40926,0.44679
2003,Baden-Wuerttemberg,West,Agree,0.45099,1240,2672,0.43212,0.46986
2003,Baden-Wuerttemberg,West,Disagree,0.10888,308,2672,0.09707,0.12069
2003,Baden-Wuerttemberg,West,Strongly disagree,0.01211,44,2672,0.00796,0.01625
2003,Bavaria,West,Strongly agree,0.39630,1174,3114,0.37912,0.41348
2003,Bavaria,West,Agree,0.51032,1630,3114,0.49276,0.52788
2003,Bavaria,West,Disagree,0.07671,269,3114,0.06736,0.08606
2003,Bavaria,West,Strongly disagree,0.01667,41,3114,0.01217,0.02117
2003,Berlin,West,Strongly agree,0.41057,177,435,0.36428,0.45685
2003,Berlin,West,Agree,0.42276,187,435,0.37629,0.46924
2003,Berlin,West,Disagree,0.14196,71,435,0.10912,0.17480
2003,Berlin,East,Strongly agree,0.41306,153,366,0.36254,0.46357
2003,Berlin,East,Agree,0.44798,162,366,0.39696,0.49900
2003,Berlin,East,Disagree,0.12430,51,366,0.09045,0.15814
2003,Brandenburg,East,Strongly agree,0.47522,442,929,0.44309,0.50735
2003,Brandenburg,East,Agree,0.42943,409,929,0.39758,0.46128
2003,Brandenburg,East,Disagree,0.08098,78,929,0.06343,0.09853
2003,Mecklenburg-Western Pomerania,East,Strongly agree,0.60236,283,511,0.55989,0.64484
2003,Mecklenburg-Western Pomerania,East,Agree,0.28954,180,511,0.25017,0.32890
2003,Mecklenburg-Western Pomerania,East,Disagree,0.08737,48,511,0.06286,0.11188
2003,Saxony,East,Strongly agree,0.45133,701,1578,0.42677,0.47589
2003,Saxony,East,Agree,0.44659,742,1578,0.42205,0.47112
2003,Saxony,East,Disagree,0.08385,135,1578,0.07017,0.09753
2003,Saxony-Anhalt,East,Strongly agree,0.55848,501,924,0.52644,0.59051
