year,age_gr,migback,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No migration background,Strongly agree,0.42331,1297,3108,0.40594,0.44069
2003,17-29 y.,No migration background,Agree,0.44890,1423,3108,0.43141,0.46639
2003,17-29 y.,No migration background,Disagree,0.11812,351,3108,0.10677,0.12947
2003,17-29 y.,No migration background,Strongly disagree,0.00966,37,3108,0.00622,0.01310
2003,17-29 y.,Direct migration background,Strongly agree,0.45604,188,349,0.40371,0.50837
2003,17-29 y.,Direct migration background,Agree,0.47225,161,349,0.41980,0.52470
2003,17-29 y.,Indirect migration background,Strongly agree,0.45499,223,491,0.41090,0.49908
2003,17-29 y.,Indirect migration background,Agree,0.42422,217,491,0.38046,0.46798
2003,17-29 y.,Indirect migration background,Disagree,0.09999,51,491,0.07343,0.12655
2003,30-45 y.,No migration background,Strongly agree,0.40150,2303,5811,0.38889,0.41410
2003,30-45 y.,No migration background,Agree,0.47744,2800,5811,0.46459,0.49028
2003,30-45 y.,No migration background,Disagree,0.10690,634,5811,0.09895,0.11484
2003,30-45 y.,No migration background,Strongly disagree,0.01417,74,5811,0.01113,0.01721
2003,30-45 y.,Direct migration background,Strongly agree,0.50784,441,872,0.47464,0.54104
2003,30-45 y.,Direct migration background,Agree,0.36730,345,872,0.33528,0.39931
2003,30-45 y.,Direct migration background,Disagree,0.10560,86,872,0.08519,0.12601
2003,30-45 y.,Indirect migration background,Strongly agree,0.36879,86,183,0.29869,0.43889
2003,30-45 y.,Indirect migration background,Agree,0.44407,97,183,0.37188,0.51626
2003,46-65 y.,No migration background,Strongly agree,0.46634,2830,6513,0.45423,0.47846
2003,46-65 y.,No migration background,Agree,0.41294,2859,6513,0.40098,0.42490
2003,46-65 y.,No migration background,Disagree,0.09974,693,6513,0.09246,0.10702
2003,46-65 y.,No migration background,Strongly disagree,0.02098,131,6513,0.01750,0.02446
2003,46-65 y.,Direct migration background,Strongly agree,0.46138,470,957,0.42978,0.49298
2003,46-65 y.,Direct migration background,Agree,0.42630,404,957,0.39495,0.45765
2003,46-65 y.,Direct migration background,Disagree,0.09201,83,957,0.07369,0.11034
2003,66 and older,No migration background,Strongly agree,0.52463,1723,3266,0.50750,0.54176
2003,66 and older,No migration background,Agree,0.36734,1178,3266,0.35080,0.38388
2003,66 and older,No migration background,Disagree,0.08862,296,3266,0.07887,0.09836
2003,66 and older,No migration background,Strongly disagree,0.01941,69,3266,0.01468,0.02414
2003,66 and older,Direct migration background,Strongly agree,0.50367,179,320,0.44880,0.55853
2003,66 and older,Direct migration background,Agree,0.39308,141,320,0.33948,0.44668
2008,17-29 y.,No migration background,Strongly agree,0.40488,977,2463,0.38549,0.42427
2008,17-29 y.,No migration background,Agree,0.46584,1182,2463,0.44613,0.48554
2008,17-29 y.,No migration background,Disagree,0.11873,304,2463,0.10595,0.13151
2008,17-29 y.,Direct migration background,Strongly agree,0.56711,122,200,0.49827,0.63595
2008,17-29 y.,Direct migration background,Agree,0.36058,78,200,0.29386,0.42729
2008,17-29 y.,Indirect migration background,Strongly agree,0.46660,210,431,0.41945,0.51376
2008,17-29 y.,Indirect migration background,Agree,0.44423,183,431,0.39726,0.49119
2008,17-29 y.,Indirect migration background,Disagree,0.07386,38,431,0.04914,0.09858
2008,30-45 y.,No migration background,Strongly agree,0.38362,1596,4281,0.36905,0.39819
2008,30-45 y.,No migration background,Agree,0.49258,2139,4281,0.47760,0.50756
2008,30-45 y.,No migration background,Disagree,0.10883,479,4281,0.09950,0.11816
2008,30-45 y.,No migration background,Strongly disagree,0.01497,67,4281,0.01133,0.01861
2008,30-45 y.,Direct migration background,Strongly agree,0.52205,317,597,0.48194,0.56215
2008,30-45 y.,Direct migration background,Agree,0.39999,234,597,0.36066,0.43932
2008,30-45 y.,Direct migration background,Disagree,0.07325,46,597,0.05233,0.09417
2008,30-45 y.,Indirect migration background,Strongly agree,0.45853,117,236,0.39483,0.52224
2008,30-45 y.,Indirect migration background,Agree,0.43509,119,236,0.37170,0.49847
2008,46-65 y.,No migration background,Strongly agree,0.41468,2361,5915,0.40212,0.42724
2008,46-65 y.,No migration background,Agree,0.45244,2714,5915,0.43975,0.46512
2008,46-65 y.,No migration background,Disagree,0.11316,720,5915,0.10509,0.12123
2008,46-65 y.,No migration background,Strongly disagree,0.01973,120,5915,0.01618,0.02327
2008,46-65 y.,Direct migration background,Strongly agree,0.43097,312,695,0.39413,0.46782
2008,46-65 y.,Direct migration background,Agree,0.45386,311,695,0.41682,0.49090
2008,46-65 y.,Direct migration background,Disagree,0.10194,72,695,0.07943,0.12445
