year,quintil_oecd,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Strongly agree,0.49497,1707,3381,0.47812,0.51183
2003,1st Quintile,Agree,0.40017,1333,3381,0.38365,0.41669
2003,1st Quintile,Disagree,0.08318,276,3381,0.07387,0.09249
2003,1st Quintile,Strongly disagree,0.02167,65,3381,0.01676,0.02658
2003,2nd Quintile,Strongly agree,0.51273,1967,3842,0.49692,0.52854
2003,2nd Quintile,Agree,0.38605,1501,3842,0.37066,0.40145
2003,2nd Quintile,Disagree,0.08228,306,3842,0.07359,0.09097
2003,2nd Quintile,Strongly disagree,0.01893,68,3842,0.01462,0.02324
2003,3rd Quintile,Strongly agree,0.46723,1879,4047,0.45185,0.48260
2003,3rd Quintile,Agree,0.41872,1731,4047,0.40352,0.43392
2003,3rd Quintile,Disagree,0.09819,380,4047,0.08903,0.10736
2003,3rd Quintile,Strongly disagree,0.01586,57,4047,0.01201,0.01971
2003,4th Quintile,Strongly agree,0.44064,1929,4453,0.42605,0.45522
2003,4th Quintile,Agree,0.44968,2034,4453,0.43507,0.46429
2003,4th Quintile,Disagree,0.09990,442,4453,0.09109,0.10871
2003,4th Quintile,Strongly disagree,0.00978,48,4453,0.00689,0.01267
2003,5th Quintile,Strongly agree,0.38300,2283,6332,0.37103,0.39498
2003,5th Quintile,Agree,0.46059,3051,6332,0.44831,0.47287
2003,5th Quintile,Disagree,0.13478,865,6332,0.12637,0.14319
2003,5th Quintile,Strongly disagree,0.02162,133,6332,0.01804,0.02521
2008,1st Quintile,Strongly agree,0.50590,1516,2959,0.48788,0.52392
2008,1st Quintile,Agree,0.38604,1149,2959,0.36849,0.40358
2008,1st Quintile,Disagree,0.09160,250,2959,0.08120,0.10199
2008,1st Quintile,Strongly disagree,0.01646,44,2959,0.01188,0.02105
2008,2nd Quintile,Strongly agree,0.48283,1655,3366,0.46594,0.49971
2008,2nd Quintile,Agree,0.40846,1352,3366,0.39185,0.42507
2008,2nd Quintile,Disagree,0.08571,295,3366,0.07626,0.09517
2008,2nd Quintile,Strongly disagree,0.02300,64,3366,0.01793,0.02806
2008,3rd Quintile,Strongly agree,0.46314,1736,3809,0.44730,0.47898
2008,3rd Quintile,Agree,0.43201,1645,3809,0.41627,0.44774
2008,3rd Quintile,Disagree,0.09597,381,3809,0.08661,0.10533
2008,3rd Quintile,Strongly disagree,0.00888,47,3809,0.00590,0.01186
2008,4th Quintile,Strongly agree,0.40781,1536,3863,0.39231,0.42331
2008,4th Quintile,Agree,0.47681,1839,3863,0.46105,0.49256
2008,4th Quintile,Disagree,0.10165,428,3863,0.09212,0.11118
