year,age_gr,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Strongly agree,0.43137,1708,3984,0.41599,0.44675
2003,17-29 y.,Agree,0.44903,1801,3984,0.43358,0.46447
2003,17-29 y.,Disagree,0.10865,426,3984,0.09898,0.11831
2003,17-29 y.,Strongly disagree,0.01096,49,3984,0.00772,0.01419
2003,30-45 y.,Strongly agree,0.41540,2830,6908,0.40378,0.42702
2003,30-45 y.,Agree,0.46129,3242,6908,0.44953,0.47305
2003,30-45 y.,Disagree,0.10779,742,6908,0.10047,0.11510
2003,30-45 y.,Strongly disagree,0.01553,94,6908,0.01261,0.01844
2003,46-65 y.,Strongly agree,0.46559,3317,7535,0.45433,0.47686
2003,46-65 y.,Agree,0.41479,3287,7535,0.40366,0.42591
2003,46-65 y.,Disagree,0.09879,778,7535,0.09205,0.10553
2003,46-65 y.,Strongly disagree,0.02083,153,7535,0.01760,0.02405
2003,66 and older,Strongly agree,0.52359,1911,3632,0.50734,0.53983
2003,66 and older,Agree,0.36886,1321,3632,0.35316,0.38455
2003,66 and older,Disagree,0.08714,325,3632,0.07796,0.09631
2003,66 and older,Strongly disagree,0.02042,75,3632,0.01582,0.02502
2008,17-29 y.,Strongly agree,0.43133,1309,3148,0.41403,0.44864
2008,17-29 y.,Agree,0.45163,1443,3148,0.43424,0.46902
2008,17-29 y.,Disagree,0.10566,360,3148,0.09492,0.11640
2008,17-29 y.,Strongly disagree,0.01137,36,3148,0.00767,0.01508
2008,30-45 y.,Strongly agree,0.40712,2030,5150,0.39370,0.42054
2008,30-45 y.,Agree,0.47644,2492,5150,0.46280,0.49008
2008,30-45 y.,Disagree,0.10363,555,5150,0.09530,0.11195
2008,30-45 y.,Strongly disagree,0.01281,73,5150,0.00974,0.01589
2008,46-65 y.,Strongly agree,0.41793,2692,6671,0.40610,0.42977
2008,46-65 y.,Agree,0.45136,3048,6671,0.43942,0.46330
2008,46-65 y.,Disagree,0.11172,798,6671,0.10416,0.11928
2008,46-65 y.,Strongly disagree,0.01898,133,6671,0.01571,0.02226
2008,66 and older,Strongly agree,0.49913,2139,4278,0.48415,0.51412
2008,66 and older,Agree,0.38314,1655,4278,0.36857,0.39771
2008,66 and older,Disagree,0.09559,396,4278,0.08678,0.10440
2008,66 and older,Strongly disagree,0.02214,88,4278,0.01773,0.02655
2013,17-29 y.,Strongly agree,0.39667,1475,3556,0.38059,0.41276
2013,17-29 y.,Agree,0.48182,1670,3556,0.46539,0.49824
2013,17-29 y.,Disagree,0.11137,375,3556,0.10103,0.12172
2013,17-29 y.,Strongly disagree,0.01013,36,3556,0.00684,0.01343
2013,30-45 y.,Strongly agree,0.36958,3104,7975,0.35898,0.38017
2013,30-45 y.,Agree,0.48530,3860,7975,0.47433,0.49627
2013,30-45 y.,Disagree,0.13247,915,7975,0.12503,0.13991
2013,30-45 y.,Strongly disagree,0.01265,96,7975,0.01020,0.01511
2013,46-65 y.,Strongly agree,0.41719,3566,8952,0.40698,0.42741
2013,46-65 y.,Agree,0.44263,4143,8952,0.43234,0.45292
2013,46-65 y.,Disagree,0.12189,1093,8952,0.11511,0.12867
2013,46-65 y.,Strongly disagree,0.01829,150,8952,0.01551,0.02106
2013,66 and older,Strongly agree,0.50615,2436,4914,0.49217,0.52013
2013,66 and older,Agree,0.40686,2023,4914,0.39312,0.42059
2013,66 and older,Disagree,0.07322,388,4914,0.06593,0.08050
2013,66 and older,Strongly disagree,0.01378,67,4914,0.01052,0.01704
2018,17-29 y.,Strongly agree,0.39183,2468,5253,0.37862,0.40503
2018,17-29 y.,Agree,0.46345,2085,5253,0.44997,0.47694
2018,17-29 y.,Disagree,0.13003,608,5253,0.12093,0.13912
2018,17-29 y.,Strongly disagree,0.01469,92,5253,0.01144,0.01795
2018,30-45 y.,Strongly agree,0.36302,3677,8258,0.35265,0.37339
2018,30-45 y.,Agree,0.45130,3364,8258,0.44057,0.46203
2018,30-45 y.,Disagree,0.16473,1055,8258,0.15673,0.17274
2018,30-45 y.,Strongly disagree,0.02094,162,8258,0.01785,0.02403
2018,46-65 y.,Strongly agree,0.39393,4130,10144,0.38442,0.40344
2018,46-65 y.,Agree,0.45310,4407,10144,0.44342,0.46279
2018,46-65 y.,Disagree,0.13293,1390,10144,0.12632,0.13954
2018,46-65 y.,Strongly disagree,0.02003,217,10144,0.01731,0.02276
2018,66 and older,Strongly agree,0.45876,2267,5000,0.44495,0.47257
2018,66 and older,Agree,0.42722,2143,5000,0.41351,0.44094
2018,66 and older,Disagree,0.10045,509,5000,0.09211,0.10878
2018,66 and older,Strongly disagree,0.01357,81,5000,0.01036,0.01678
