year,age_gr,regtyp,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,Strongly agree,0.42153,1087,2602,0.40256,0.44051
2003,17-29 y.,Urban regions,Agree,0.45018,1178,2602,0.43106,0.46930
2003,17-29 y.,Urban regions,Disagree,0.11542,300,2602,0.10314,0.12770
2003,17-29 y.,Urban regions,Strongly disagree,0.01286,37,2602,0.00853,0.01719
2003,17-29 y.,Rural regions,Strongly agree,0.45250,621,1370,0.42613,0.47887
2003,17-29 y.,Rural regions,Agree,0.44654,623,1370,0.42021,0.47287
2003,17-29 y.,Rural regions,Disagree,0.09410,126,1370,0.07863,0.10956
2003,30-45 y.,Urban regions,Strongly agree,0.40937,1886,4660,0.39526,0.42349
2003,30-45 y.,Urban regions,Agree,0.45219,2168,4660,0.43790,0.46649
2003,30-45 y.,Urban regions,Disagree,0.12277,541,4660,0.11334,0.13219
2003,30-45 y.,Urban regions,Strongly disagree,0.01566,65,4660,0.01210,0.01923
2003,30-45 y.,Rural regions,Strongly agree,0.42875,944,2219,0.40815,0.44934
2003,30-45 y.,Rural regions,Agree,0.48145,1074,2219,0.46065,0.50224
2003,30-45 y.,Rural regions,Disagree,0.07459,201,2219,0.06365,0.08552
2003,46-65 y.,Urban regions,Strongly agree,0.46348,2157,5034,0.44970,0.47725
2003,46-65 y.,Urban regions,Agree,0.41387,2224,5034,0.40026,0.42747
2003,46-65 y.,Urban regions,Disagree,0.10456,561,5034,0.09611,0.11302
2003,46-65 y.,Urban regions,Strongly disagree,0.01809,92,5034,0.01441,0.02177
2003,46-65 y.,Rural regions,Strongly agree,0.47018,1160,2501,0.45062,0.48975
2003,46-65 y.,Rural regions,Agree,0.41678,1063,2501,0.39745,0.43610
2003,46-65 y.,Rural regions,Disagree,0.08628,217,2501,0.07527,0.09729
2003,46-65 y.,Rural regions,Strongly disagree,0.02676,61,2501,0.02043,0.03308
2003,66 and older,Urban regions,Strongly agree,0.52455,1259,2390,0.50452,0.54457
2003,66 and older,Urban regions,Agree,0.36685,861,2390,0.34752,0.38618
2003,66 and older,Urban regions,Disagree,0.08707,216,2390,0.07577,0.09838
2003,66 and older,Urban regions,Strongly disagree,0.02153,54,2390,0.01571,0.02735
2003,66 and older,Rural regions,Strongly agree,0.52156,652,1221,0.49353,0.54959
2003,66 and older,Rural regions,Agree,0.37308,460,1221,0.34595,0.40022
2003,66 and older,Rural regions,Disagree,0.08728,109,1221,0.07144,0.10312
2008,17-29 y.,Urban regions,Strongly agree,0.42316,855,2064,0.40184,0.44448
2008,17-29 y.,Urban regions,Agree,0.45685,968,2064,0.43535,0.47834
