year,migback,sex,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,male,Strongly agree,0.43364,3753,9015,0.42341,0.44387
2003,No migration background,male,Agree,0.43809,4071,9015,0.42785,0.44833
2003,No migration background,male,Disagree,0.11065,1023,9015,0.10417,0.11712
2003,No migration background,male,Strongly disagree,0.01763,168,9015,0.01491,0.02034
2003,No migration background,female,Strongly agree,0.47375,4400,9683,0.46380,0.48370
2003,No migration background,female,Agree,0.41610,4189,9683,0.40628,0.42592
2003,No migration background,female,Disagree,0.09387,951,9683,0.08806,0.09968
2003,No migration background,female,Strongly disagree,0.01628,143,9683,0.01376,0.01880
2003,Direct migration background,male,Strongly agree,0.48177,623,1226,0.45379,0.50975
2003,Direct migration background,male,Agree,0.41951,507,1226,0.39187,0.44714
2003,Direct migration background,male,Disagree,0.07700,96,1226,0.06207,0.09193
2003,Direct migration background,female,Strongly agree,0.48201,655,1323,0.45508,0.50895
2003,Direct migration background,female,Agree,0.40119,544,1323,0.37477,0.42761
2003,Direct migration background,female,Disagree,0.09886,124,1323,0.08277,0.11495
2003,Indirect migration background,male,Strongly agree,0.41021,157,353,0.35883,0.46160
2003,Indirect migration background,male,Agree,0.43549,159,353,0.38369,0.48729
2003,Indirect migration background,male,Disagree,0.12316,37,353,0.08883,0.15749
2003,Indirect migration background,female,Strongly agree,0.47068,178,399,0.42164,0.51972
2003,Indirect migration background,female,Agree,0.40647,181,399,0.35822,0.45473
2003,Indirect migration background,female,Disagree,0.10489,40,399,0.07479,0.13500
2008,No migration background,male,Strongly agree,0.40787,3186,7935,0.39706,0.41868
2008,No migration background,male,Agree,0.45539,3642,7935,0.44443,0.46635
2008,No migration background,male,Disagree,0.11773,953,7935,0.11064,0.12483
2008,No migration background,male,Strongly disagree,0.01900,154,7935,0.01600,0.02201
2008,No migration background,female,Strongly agree,0.44410,3704,8654,0.43363,0.45457
2008,No migration background,female,Agree,0.44108,3903,8654,0.43061,0.45154
2008,No migration background,female,Disagree,0.09874,905,8654,0.09245,0.10502
2008,No migration background,female,Strongly disagree,0.01608,142,8654,0.01343,0.01874
2008,Direct migration background,male,Strongly agree,0.48830,418,866,0.45499,0.52162
2008,Direct migration background,male,Agree,0.40149,357,866,0.36883,0.43416
2008,Direct migration background,male,Disagree,0.09967,91,866,0.07971,0.11963
2008,Direct migration background,female,Strongly agree,0.48669,508,1002,0.45573,0.51766
2008,Direct migration background,female,Agree,0.41717,408,1002,0.38662,0.44772
2008,Direct migration background,female,Disagree,0.08045,86,1002,0.06360,0.09730
2008,Indirect migration background,male,Strongly agree,0.46006,172,361,0.40857,0.51154
2008,Indirect migration background,male,Agree,0.43399,152,361,0.38279,0.48518
2008,Indirect migration background,male,Disagree,0.08681,37,361,0.05772,0.11589
2008,Indirect migration background,female,Strongly agree,0.48077,182,395,0.43144,0.53011
2008,Indirect migration background,female,Agree,0.42576,176,395,0.37694,0.47458
2008,Indirect migration background,female,Disagree,0.08778,37,395,0.05983,0.11572
2013,No migration background,male,Strongly agree,0.40498,3847,9772,0.39525,0.41471
2013,No migration background,male,Agree,0.46109,4580,9772,0.45121,0.47098
2013,No migration background,male,Disagree,0.11579,1190,9772,0.10945,0.12214
2013,No migration background,male,Strongly disagree,0.01813,155,9772,0.01549,0.02078
2013,No migration background,female,Strongly agree,0.44958,4979,11727,0.44058,0.45859
2013,No migration background,female,Agree,0.43711,5391,11727,0.42813,0.44609
2013,No migration background,female,Disagree,0.10195,1211,11727,0.09647,0.10743
2013,No migration background,female,Strongly disagree,0.01136,146,11727,0.00944,0.01328
2013,Direct migration background,male,Strongly agree,0.41789,530,1185,0.38979,0.44598
2013,Direct migration background,male,Agree,0.42601,525,1185,0.39784,0.45417
2013,Direct migration background,male,Disagree,0.13888,130,1185,0.11918,0.15858
2013,Direct migration background,female,Strongly agree,0.44085,754,1571,0.41629,0.46541
2013,Direct migration background,female,Agree,0.44305,683,1571,0.41848,0.46763
2013,Direct migration background,female,Disagree,0.10092,134,1571,0.08602,0.11582
2013,Indirect migration background,male,Strongly agree,0.32909,214,504,0.28802,0.37015
2013,Indirect migration background,male,Agree,0.51753,234,504,0.47387,0.56120
2013,Indirect migration background,male,Disagree,0.14131,56,504,0.11087,0.17175
2013,Indirect migration background,female,Strongly agree,0.44708,257,590,0.40692,0.48723
2013,Indirect migration background,female,Agree,0.44027,283,590,0.40018,0.48036
2013,Indirect migration background,female,Disagree,0.10294,50,590,0.07839,0.12748
2018,No migration background,male,Strongly agree,0.36823,3287,8985,0.35826,0.37821
2018,No migration background,male,Agree,0.47308,4182,8985,0.46275,0.48340
2018,No migration background,male,Disagree,0.13893,1328,8985,0.13178,0.14608
2018,No migration background,male,Strongly disagree,0.01976,188,8985,0.01688,0.02263
2018,No migration background,female,Strongly agree,0.40185,4083,10360,0.39241,0.41129
2018,No migration background,female,Agree,0.45364,4689,10360,0.44405,0.46322
2018,No migration background,female,Disagree,0.12908,1410,10360,0.12263,0.13554
2018,No migration background,female,Strongly disagree,0.01543,178,10360,0.01305,0.01780
2018,Direct migration background,male,Strongly agree,0.47369,2252,3896,0.45801,0.48937
2018,Direct migration background,male,Agree,0.38597,1249,3896,0.37068,0.40125
2018,Direct migration background,male,Disagree,0.11479,306,3896,0.10478,0.12480
2018,Direct migration background,male,Strongly disagree,0.02556,89,3896,0.02060,0.03051
2018,Direct migration background,female,Strongly agree,0.48411,2177,3816,0.46825,0.49997
2018,Direct migration background,female,Agree,0.38352,1249,3816,0.36809,0.39895
2018,Direct migration background,female,Disagree,0.11655,314,3816,0.10637,0.12674
2018,Direct migration background,female,Strongly disagree,0.01581,76,3816,0.01185,0.01977
2018,Indirect migration background,male,Strongly agree,0.40175,330,726,0.36606,0.43743
2018,Indirect migration background,male,Agree,0.42675,300,726,0.39075,0.46276
2018,Indirect migration background,male,Disagree,0.15382,96,726,0.12756,0.18009
2018,Indirect migration background,female,Strongly agree,0.44962,413,851,0.41618,0.48306
2018,Indirect migration background,female,Agree,0.39318,330,851,0.36034,0.42602
2018,Indirect migration background,female,Disagree,0.14706,108,851,0.12325,0.17087
