year,age_gr,pgisced97,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Pre-primary Level,Yes,0.17013,102,311,0.12830,0.21196
2009,17-29 y.,Pre-primary Level,No,0.45751,209,311,0.40205,0.51297
2009,17-29 y.,Lower Secondary Level,Yes,0.17986,98,473,0.14521,0.21451
2009,17-29 y.,Lower Secondary Level,No,0.73290,375,473,0.69299,0.77282
2009,17-29 y.,Upper Secondary Level,Yes,0.28406,347,1260,0.25915,0.30897
2009,17-29 y.,Upper Secondary Level,No,0.71125,913,1260,0.68621,0.73628
2009,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.34885,55,188,0.28054,0.41716
2009,17-29 y.,Post-secondary Non-tertiary Level,No,0.65115,133,188,0.58284,0.71946
2009,17-29 y.,Second Stage of Tertiary Education,Yes,0.37616,91,246,0.31550,0.43682
2009,17-29 y.,Second Stage of Tertiary Education,No,0.62384,155,246,0.56318,0.68450
2009,30-45 y.,Primary Level,No,0.78088,38,38,0.64759,0.91417
2009,30-45 y.,Lower Secondary Level,Yes,0.28763,59,270,0.23354,0.34172
2009,30-45 y.,Lower Secondary Level,No,0.69992,211,270,0.64515,0.75468
2009,30-45 y.,Upper Secondary Level,Yes,0.16058,304,2325,0.14565,0.17550
2009,30-45 y.,Upper Secondary Level,No,0.83642,2021,2325,0.82138,0.85146
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.13755,59,437,0.10522,0.16988
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.86245,378,437,0.83012,0.89478
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.16445,56,432,0.12946,0.19945
2009,30-45 y.,First Stage of Tertiary Education,No,0.82896,376,432,0.79341,0.86451
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.22574,246,1148,0.20155,0.24994
2009,30-45 y.,Second Stage of Tertiary Education,No,0.77170,902,1148,0.74741,0.79599
2009,46-65 y.,Primary Level,No,0.75592,38,38,0.61751,0.89433
2009,46-65 y.,Lower Secondary Level,Yes,0.10957,41,386,0.07837,0.14077
2009,46-65 y.,Lower Secondary Level,No,0.87871,345,386,0.84610,0.91132
2009,46-65 y.,Upper Secondary Level,Yes,0.10282,273,3287,0.09244,0.11321
2009,46-65 y.,Upper Secondary Level,No,0.89478,3014,3287,0.88429,0.90527
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.88348,247,247,0.84339,0.92358
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.10870,50,543,0.08249,0.13490
2009,46-65 y.,First Stage of Tertiary Education,No,0.88982,493,543,0.86346,0.91618
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.15106,212,1758,0.13431,0.16780
2009,46-65 y.,Second Stage of Tertiary Education,No,0.84864,1546,1758,0.83188,0.86540
2009,66 and older,Primary Level,No,0.82934,32,32,0.69690,0.96178
2009,66 and older,Lower Secondary Level,No,0.96710,627,627,0.95313,0.98107
2009,66 and older,Upper Secondary Level,Yes,0.01479,34,2166,0.00971,0.01988
2009,66 and older,Upper Secondary Level,No,0.97866,2132,2166,0.97258,0.98475
2009,66 and older,Post-secondary Non-tertiary Level,No,0.96569,93,93,0.92850,1.00289
2009,66 and older,First Stage of Tertiary Education,No,0.98563,309,309,0.97234,0.99892
2009,66 and older,Second Stage of Tertiary Education,Yes,0.04584,38,881,0.03202,0.05966
2009,66 and older,Second Stage of Tertiary Education,No,0.95416,843,881,0.94034,0.96798
2014,17-29 y.,Pre-primary Level,Yes,0.23570,171,449,0.19639,0.27500
2014,17-29 y.,Pre-primary Level,No,0.32028,278,449,0.27707,0.36349
2014,17-29 y.,Primary Level,No,0.82411,80,80,0.74015,0.90806
2014,17-29 y.,Lower Secondary Level,Yes,0.19840,170,918,0.17258,0.22421
2014,17-29 y.,Lower Secondary Level,No,0.72642,748,918,0.69756,0.75527
2014,17-29 y.,Upper Secondary Level,Yes,0.26598,460,1697,0.24495,0.28701
2014,17-29 y.,Upper Secondary Level,No,0.72706,1237,1697,0.70586,0.74826
