year,age_gr,quintil_oecd,plj0089,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,1st Quintile,Yes,0.25717,193,712,0.22504,0.28929
2009,17-29 y.,1st Quintile,No,0.66912,519,712,0.63453,0.70371
2009,17-29 y.,2nd Quintile,Yes,0.24094,124,490,0.20304,0.27885
2009,17-29 y.,2nd Quintile,No,0.66823,366,490,0.62649,0.70996
2009,17-29 y.,3rd Quintile,Yes,0.25170,142,551,0.21543,0.28797
2009,17-29 y.,3rd Quintile,No,0.68257,409,551,0.64367,0.72147
2009,17-29 y.,4th Quintile,Yes,0.22377,138,586,0.19000,0.25755
2009,17-29 y.,4th Quintile,No,0.72093,448,586,0.68458,0.75728
2009,17-29 y.,5th Quintile,Yes,0.30675,178,505,0.26649,0.34701
2009,17-29 y.,5th Quintile,No,0.63610,327,505,0.59409,0.67810
2009,30-45 y.,1st Quintile,Yes,0.23637,120,653,0.20376,0.26898
2009,30-45 y.,1st Quintile,No,0.75861,533,653,0.72577,0.79146
2009,30-45 y.,2nd Quintile,Yes,0.16006,122,836,0.13519,0.18493
2009,30-45 y.,2nd Quintile,No,0.83691,714,836,0.81185,0.86197
2009,30-45 y.,3rd Quintile,Yes,0.17357,130,970,0.14973,0.19742
2009,30-45 y.,3rd Quintile,No,0.82269,840,970,0.79864,0.84673
2009,30-45 y.,4th Quintile,Yes,0.16531,158,1043,0.14276,0.18787
2009,30-45 y.,4th Quintile,No,0.83122,885,1043,0.80848,0.85396
2009,30-45 y.,5th Quintile,Yes,0.19425,207,1162,0.17149,0.21701
2009,30-45 y.,5th Quintile,No,0.80304,955,1162,0.78016,0.82591
2009,46-65 y.,1st Quintile,Yes,0.13800,87,783,0.11382,0.16217
2009,46-65 y.,1st Quintile,No,0.85575,696,783,0.83112,0.88037
2009,46-65 y.,2nd Quintile,Yes,0.11155,67,786,0.08953,0.13358
2009,46-65 y.,2nd Quintile,No,0.88767,719,786,0.86558,0.90976
2009,46-65 y.,3rd Quintile,Yes,0.09524,90,1049,0.07747,0.11302
2009,46-65 y.,3rd Quintile,No,0.90356,959,1049,0.88569,0.92144
2009,46-65 y.,4th Quintile,Yes,0.10388,114,1404,0.08792,0.11985
2009,46-65 y.,4th Quintile,No,0.89190,1290,1404,0.87565,0.90815
2009,46-65 y.,5th Quintile,Yes,0.13053,263,2286,0.11672,0.14435
2009,46-65 y.,5th Quintile,No,0.86594,2023,2286,0.85197,0.87991
2009,66 and older,1st Quintile,No,0.93992,689,689,0.92217,0.95768
2009,66 and older,2nd Quintile,No,0.97971,1026,1026,0.97108,0.98835
2009,66 and older,3rd Quintile,No,0.98714,845,845,0.97954,0.99474
2009,66 and older,4th Quintile,No,0.97937,677,677,0.96866,0.99009
2009,66 and older,5th Quintile,Yes,0.03314,36,839,0.02102,0.04526
2009,66 and older,5th Quintile,No,0.96654,803,839,0.95436,0.97871
2014,17-29 y.,1st Quintile,Yes,0.26885,363,1448,0.24600,0.29169
2014,17-29 y.,1st Quintile,No,0.65904,1085,1448,0.63462,0.68347
2014,17-29 y.,2nd Quintile,Yes,0.21045,198,873,0.18340,0.23751
2014,17-29 y.,2nd Quintile,No,0.69262,675,873,0.66199,0.72324
2014,17-29 y.,3rd Quintile,Yes,0.22664,191,758,0.19682,0.25647
2014,17-29 y.,3rd Quintile,No,0.71031,567,758,0.67800,0.74263
2014,17-29 y.,4th Quintile,Yes,0.24114,193,726,0.21000,0.27228
2014,17-29 y.,4th Quintile,No,0.70849,533,726,0.67541,0.74157
2014,17-29 y.,5th Quintile,Yes,0.25897,159,475,0.21953,0.29841
2014,17-29 y.,5th Quintile,No,0.66725,316,475,0.62483,0.70967
2014,30-45 y.,1st Quintile,Yes,0.17354,270,1880,0.15642,0.19067
2014,30-45 y.,1st Quintile,No,0.81943,1610,1880,0.80203,0.83682
2014,30-45 y.,2nd Quintile,Yes,0.10337,225,1917,0.08973,0.11700
2014,30-45 y.,2nd Quintile,No,0.89120,1692,1917,0.87725,0.90514
2014,30-45 y.,3rd Quintile,Yes,0.15356,232,1694,0.13638,0.17073
2014,30-45 y.,3rd Quintile,No,0.84315,1462,1694,0.82582,0.86047
2014,30-45 y.,4th Quintile,Yes,0.15510,203,1559,0.13712,0.17307
2014,30-45 y.,4th Quintile,No,0.84421,1356,1559,0.82620,0.86222
2014,30-45 y.,5th Quintile,Yes,0.18208,243,1432,0.16209,0.20208
2014,30-45 y.,5th Quintile,No,0.81548,1189,1432,0.79538,0.83558
2014,46-65 y.,1st Quintile,Yes,0.12802,173,1641,0.11185,0.14419
2014,46-65 y.,1st Quintile,No,0.86656,1468,1641,0.85010,0.88302
2014,46-65 y.,2nd Quintile,Yes,0.09677,140,1450,0.08155,0.11200
2014,46-65 y.,2nd Quintile,No,0.89983,1310,1450,0.88437,0.91529
2014,46-65 y.,3rd Quintile,Yes,0.10429,154,1657,0.08957,0.11901
2014,46-65 y.,3rd Quintile,No,0.89443,1503,1657,0.87963,0.90923
2014,46-65 y.,4th Quintile,Yes,0.09223,185,1959,0.07941,0.10504
2014,46-65 y.,4th Quintile,No,0.90075,1774,1959,0.88751,0.91400
2014,46-65 y.,5th Quintile,Yes,0.10715,245,2568,0.09518,0.11911
2014,46-65 y.,5th Quintile,No,0.88382,2323,2568,0.87143,0.89622
2014,66 and older,1st Quintile,No,0.94396,774,774,0.92775,0.96018
2014,66 and older,2nd Quintile,No,0.97004,1234,1234,0.96053,0.97956
2014,66 and older,3rd Quintile,No,0.96670,1024,1024,0.95570,0.97769
2014,66 and older,4th Quintile,Yes,0.03538,35,904,0.02333,0.04743
2014,66 and older,4th Quintile,No,0.96012,869,904,0.94736,0.97288
2014,66 and older,5th Quintile,Yes,0.05005,42,908,0.03586,0.06424
2014,66 and older,5th Quintile,No,0.93869,866,908,0.92308,0.95430
2019,17-29 y.,1st Quintile,Yes,0.25347,306,1100,0.22775,0.27919
2019,17-29 y.,1st Quintile,No,0.62111,794,1100,0.59243,0.64979
2019,17-29 y.,2nd Quintile,Yes,0.26324,218,845,0.23353,0.29295
2019,17-29 y.,2nd Quintile,No,0.64357,627,845,0.61126,0.67588
2019,17-29 y.,3rd Quintile,Yes,0.21638,195,699,0.18584,0.24693
2019,17-29 y.,3rd Quintile,No,0.69547,504,699,0.66133,0.72961
2019,17-29 y.,4th Quintile,Yes,0.24095,171,557,0.20540,0.27650
2019,17-29 y.,4th Quintile,No,0.68199,386,557,0.64328,0.72070
2019,17-29 y.,5th Quintile,Yes,0.25770,139,428,0.21621,0.29918
2019,17-29 y.,5th Quintile,No,0.66448,289,428,0.61969,0.70927
2019,30-45 y.,1st Quintile,Yes,0.13917,198,1219,0.11973,0.15860
2019,30-45 y.,1st Quintile,No,0.79686,1021,1219,0.77427,0.81946
2019,30-45 y.,2nd Quintile,Yes,0.15628,185,1240,0.13606,0.17650
2019,30-45 y.,2nd Quintile,No,0.83817,1055,1240,0.81766,0.85868
2019,30-45 y.,3rd Quintile,Yes,0.19289,179,1228,0.17081,0.21497
2019,30-45 y.,3rd Quintile,No,0.80673,1049,1228,0.78464,0.82883
2019,30-45 y.,4th Quintile,Yes,0.13095,150,1034,0.11038,0.15152
2019,30-45 y.,4th Quintile,No,0.86853,884,1034,0.84792,0.88914
2019,30-45 y.,5th Quintile,Yes,0.20158,172,929,0.17577,0.22739
2019,30-45 y.,5th Quintile,No,0.79696,757,929,0.77107,0.82284
2019,46-65 y.,1st Quintile,Yes,0.11383,142,1321,0.09669,0.13096
2019,46-65 y.,1st Quintile,No,0.86646,1179,1321,0.84811,0.88482
2019,46-65 y.,2nd Quintile,Yes,0.10810,126,1460,0.09217,0.12403
2019,46-65 y.,2nd Quintile,No,0.88893,1334,1460,0.87281,0.90506
2019,46-65 y.,3rd Quintile,Yes,0.08403,156,1612,0.07048,0.09758
2019,46-65 y.,3rd Quintile,No,0.91378,1456,1612,0.90008,0.92749
