year,pgisced97,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,Agree completely,0.01824,65,509,0.00660,0.02988
1990,Lower Secondary Level,Agree,0.01826,74,509,0.00662,0.02991
1990,Lower Secondary Level,Disagree,0.02935,124,509,0.01467,0.04403
1990,Lower Secondary Level,Disagree completely,0.05345,246,509,0.03389,0.07301
1990,Upper Secondary Level,Agree completely,0.01960,224,2506,0.01417,0.02503
1990,Upper Secondary Level,Agree,0.01977,215,2506,0.01432,0.02522
1990,Upper Secondary Level,Disagree,0.04016,482,2506,0.03247,0.04785
1990,Upper Secondary Level,Disagree completely,0.12833,1585,2506,0.11523,0.14142
1990,Post-secondary Non-tertiary Level,Disagree completely,0.06667,41,41,-0.01063,0.14398
1990,First Stage of Tertiary Education,Disagree,0.02918,43,239,0.00779,0.05056
1990,First Stage of Tertiary Education,Disagree completely,0.14075,196,239,0.09657,0.18493
1990,Second Stage of Tertiary Education,Agree completely,0.02653,71,986,0.01649,0.03656
1990,Second Stage of Tertiary Education,Agree,0.03772,84,986,0.02582,0.04962
1990,Second Stage of Tertiary Education,Disagree,0.07208,200,986,0.05593,0.08823
1990,Second Stage of Tertiary Education,Disagree completely,0.23057,631,986,0.20427,0.25688
1991,Lower Secondary Level,Agree completely,0.01505,49,452,0.00381,0.02628
1991,Lower Secondary Level,Agree,0.02087,69,452,0.00768,0.03407
1991,Lower Secondary Level,Disagree,0.03325,121,452,0.01670,0.04979
1991,Lower Secondary Level,Disagree completely,0.04967,213,452,0.02962,0.06972
1991,Upper Secondary Level,Agree completely,0.01858,197,2363,0.01314,0.02403
1991,Upper Secondary Level,Agree,0.02267,210,2363,0.01667,0.02867
1991,Upper Secondary Level,Disagree,0.05421,557,2363,0.04508,0.06334
1991,Upper Secondary Level,Disagree completely,0.12499,1399,2363,0.11165,0.13832
1991,Post-secondary Non-tertiary Level,Disagree completely,0.07266,44,44,-0.00493,0.15024
1991,First Stage of Tertiary Education,Disagree,0.04233,59,204,0.01464,0.07003
1991,First Stage of Tertiary Education,Disagree completely,0.11262,145,204,0.06913,0.15611
1991,Second Stage of Tertiary Education,Agree completely,0.02097,53,951,0.01186,0.03008
1991,Second Stage of Tertiary Education,Agree,0.03499,74,951,0.02331,0.04668
1991,Second Stage of Tertiary Education,Disagree,0.09357,230,951,0.07505,0.11209
1991,Second Stage of Tertiary Education,Disagree completely,0.21896,594,951,0.19266,0.24525
1992,Pre-primary Level,Disagree,0.37629,63,122,0.28996,0.46261
1992,Pre-primary Level,Disagree completely,0.38597,59,122,0.29923,0.47272
1992,Primary Level,Disagree completely,0.15016,43,43,0.04212,0.25820
1992,Lower Secondary Level,Agree completely,0.08167,155,1934,0.06946,0.09388
1992,Lower Secondary Level,Agree,0.14585,279,1934,0.13012,0.16158
1992,Lower Secondary Level,Disagree,0.25708,573,1934,0.23760,0.27657
1992,Lower Secondary Level,Disagree completely,0.40017,927,1934,0.37833,0.42201
1992,Upper Secondary Level,Agree completely,0.08036,478,6010,0.07349,0.08723
1992,Upper Secondary Level,Agree,0.11332,621,6010,0.10530,0.12133
1992,Upper Secondary Level,Disagree,0.25437,1569,6010,0.24335,0.26538
1992,Upper Secondary Level,Disagree completely,0.50949,3342,6010,0.49685,0.52213
1992,Post-secondary Non-tertiary Level,Disagree,0.39758,123,253,0.33715,0.45800
1992,Post-secondary Non-tertiary Level,Disagree completely,0.37021,130,253,0.31059,0.42983
1992,First Stage of Tertiary Education,Agree completely,0.07558,50,746,0.05660,0.09456
1992,First Stage of Tertiary Education,Agree,0.08896,57,746,0.06852,0.10941
1992,First Stage of Tertiary Education,Disagree,0.26186,199,746,0.23029,0.29343
1992,First Stage of Tertiary Education,Disagree completely,0.56107,440,746,0.52543,0.59670
1992,Second Stage of Tertiary Education,Agree completely,0.06864,105,1606,0.05627,0.08101
1992,Second Stage of Tertiary Education,Agree,0.08743,128,1606,0.07361,0.10124
1992,Second Stage of Tertiary Education,Disagree,0.28420,443,1606,0.26213,0.30626
1992,Second Stage of Tertiary Education,Disagree completely,0.54256,930,1606,0.51819,0.56694
1993,Pre-primary Level,Disagree,0.36604,69,157,0.29044,0.44163
1993,Pre-primary Level,Disagree completely,0.47286,88,157,0.39451,0.55121
1993,Primary Level,Agree completely,0.08182,45,601,0.05989,0.10375
1993,Primary Level,Agree,0.19833,118,601,0.16643,0.23024
1993,Primary Level,Disagree,0.28157,178,601,0.24558,0.31756
1993,Primary Level,Disagree completely,0.41776,260,601,0.37829,0.45722
1993,Lower Secondary Level,Agree completely,0.10498,231,2658,0.09332,0.11663
1993,Lower Secondary Level,Agree,0.15912,381,2658,0.14521,0.17303
1993,Lower Secondary Level,Disagree,0.28235,759,2658,0.26523,0.29946
1993,Lower Secondary Level,Disagree completely,0.44469,1287,2658,0.42579,0.46358
1993,Upper Secondary Level,Agree completely,0.08410,495,6629,0.07742,0.09078
1993,Upper Secondary Level,Agree,0.13313,795,6629,0.12495,0.14131
1993,Upper Secondary Level,Disagree,0.27437,1770,6629,0.26363,0.28511
1993,Upper Secondary Level,Disagree completely,0.50133,3569,6629,0.48929,0.51337
1993,Post-secondary Non-tertiary Level,Agree,0.12735,46,362,0.09296,0.16174
1993,Post-secondary Non-tertiary Level,Disagree,0.33144,121,362,0.28288,0.38000
1993,Post-secondary Non-tertiary Level,Disagree completely,0.48578,195,362,0.43422,0.53734
1993,First Stage of Tertiary Education,Agree completely,0.08943,61,737,0.06881,0.11004
1993,First Stage of Tertiary Education,Agree,0.11147,73,737,0.08873,0.13420
1993,First Stage of Tertiary Education,Disagree,0.29976,206,737,0.26666,0.33286
1993,First Stage of Tertiary Education,Disagree completely,0.48856,397,737,0.45244,0.52467
1993,Second Stage of Tertiary Education,Agree completely,0.06270,101,1629,0.05093,0.07448
1993,Second Stage of Tertiary Education,Agree,0.11126,165,1629,0.09598,0.12653
1993,Second Stage of Tertiary Education,Disagree,0.31016,474,1629,0.28769,0.33263
1993,Second Stage of Tertiary Education,Disagree completely,0.51169,889,1629,0.48741,0.53597
1995,Pre-primary Level,Agree,0.10881,32,269,0.07153,0.14609
1995,Pre-primary Level,Disagree,0.39100,113,269,0.33257,0.44942
1995,Pre-primary Level,Disagree completely,0.45106,124,269,0.39148,0.51063
1995,Primary Level,Agree completely,0.10727,49,527,0.08082,0.13371
1995,Primary Level,Agree,0.21817,102,527,0.18287,0.25346
1995,Primary Level,Disagree,0.24869,141,527,0.21175,0.28563
1995,Primary Level,Disagree completely,0.40177,235,527,0.35987,0.44367
1995,Lower Secondary Level,Agree completely,0.10648,195,2474,0.09433,0.11864
1995,Lower Secondary Level,Agree,0.18091,414,2474,0.16574,0.19609
1995,Lower Secondary Level,Disagree,0.30385,748,2474,0.28573,0.32198
1995,Lower Secondary Level,Disagree completely,0.40227,1117,2474,0.38295,0.42160
