year,age_gr,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Agree completely,0.01556,89,1132,0.00835,0.02277
1990,17-29 y.,Agree,0.01880,102,1132,0.01088,0.02672
1990,17-29 y.,Disagree,0.05119,288,1132,0.03835,0.06404
1990,17-29 y.,Disagree completely,0.12063,653,1132,0.10165,0.13961
1990,30-45 y.,Agree completely,0.01627,115,1502,0.00987,0.02268
1990,30-45 y.,Agree,0.01655,106,1502,0.01010,0.02301
1990,30-45 y.,Disagree,0.03563,277,1502,0.02626,0.04501
1990,30-45 y.,Disagree completely,0.12888,1004,1502,0.11193,0.14583
1990,46-65 y.,Agree completely,0.01917,126,1336,0.01182,0.02653
1990,46-65 y.,Agree,0.01817,116,1336,0.01100,0.02533
1990,46-65 y.,Disagree,0.03518,233,1336,0.02530,0.04506
1990,46-65 y.,Disagree completely,0.12404,861,1336,0.10636,0.14172
1990,66 and older,Agree completely,0.02452,52,415,0.00962,0.03942
1990,66 and older,Agree,0.02889,68,415,0.01275,0.04502
1990,66 and older,Disagree,0.03544,85,415,0.01763,0.05325
1990,66 and older,Disagree completely,0.08450,210,415,0.05771,0.11129
1991,17-29 y.,Agree completely,0.01048,58,999,0.00416,0.01680
1991,17-29 y.,Agree,0.01835,82,999,0.01003,0.02668
1991,17-29 y.,Disagree,0.06522,310,999,0.04990,0.08053
1991,17-29 y.,Disagree completely,0.11616,549,999,0.09628,0.13604
1991,30-45 y.,Agree completely,0.01550,107,1487,0.00922,0.02178
1991,30-45 y.,Agree,0.01722,111,1487,0.01060,0.02383
1991,30-45 y.,Disagree,0.04499,322,1487,0.03445,0.05553
1991,30-45 y.,Disagree completely,0.12451,947,1487,0.10772,0.14130
1991,46-65 y.,Agree completely,0.01994,118,1266,0.01224,0.02764
1991,46-65 y.,Agree,0.02610,123,1266,0.01731,0.03489
1991,46-65 y.,Disagree,0.04736,265,1266,0.03566,0.05907
1991,46-65 y.,Disagree completely,0.12417,760,1266,0.10600,0.14235
1991,66 and older,Agree completely,0.02321,48,387,0.00819,0.03822
1991,66 and older,Agree,0.02755,60,387,0.01122,0.04389
1991,66 and older,Disagree,0.04897,104,387,0.02744,0.07049
1991,66 and older,Disagree completely,0.07455,175,387,0.04835,0.10076
1992,17-29 y.,Agree completely,0.04031,119,2697,0.03288,0.04773
1992,17-29 y.,Agree,0.09023,245,2697,0.07941,0.10104
1992,17-29 y.,Disagree,0.32663,949,2697,0.30892,0.34433
1992,17-29 y.,Disagree completely,0.44603,1384,2697,0.42727,0.46480
1992,30-45 y.,Agree completely,0.07142,262,3601,0.06301,0.07983
1992,30-45 y.,Agree,0.08991,309,3601,0.08056,0.09925
1992,30-45 y.,Disagree,0.26578,964,3601,0.25135,0.28021
1992,30-45 y.,Disagree completely,0.50654,2066,3601,0.49021,0.52287
1992,46-65 y.,Agree completely,0.08368,296,3246,0.07415,0.09320
1992,46-65 y.,Agree,0.10287,344,3246,0.09241,0.11332
1992,46-65 y.,Disagree,0.23220,791,3246,0.21767,0.24673
1992,46-65 y.,Disagree completely,0.50122,1815,3246,0.48401,0.51842
1992,66 and older,Agree completely,0.11479,145,1390,0.09803,0.13155
1992,66 and older,Agree,0.19721,251,1390,0.17629,0.21814
1992,66 and older,Disagree,0.22815,330,1390,0.20608,0.25022
1992,66 and older,Disagree completely,0.43686,664,1390,0.41077,0.46294
1993,17-29 y.,Agree completely,0.05832,185,3463,0.05051,0.06613
1993,17-29 y.,Agree,0.12426,412,3463,0.11327,0.13525
1993,17-29 y.,Disagree,0.31557,1051,3463,0.30009,0.33105
1993,17-29 y.,Disagree completely,0.49589,1815,3463,0.47924,0.51255
1993,30-45 y.,Agree completely,0.06310,274,4181,0.05573,0.07047
1993,30-45 y.,Agree,0.11456,433,4181,0.10490,0.12421
1993,30-45 y.,Disagree,0.29305,1148,4181,0.27925,0.30685
1993,30-45 y.,Disagree completely,0.52526,2326,4181,0.51012,0.54040
1993,46-65 y.,Agree completely,0.09593,348,3923,0.08671,0.10515
1993,46-65 y.,Agree,0.13551,529,3923,0.12480,0.14622
1993,46-65 y.,Disagree,0.27314,1043,3923,0.25919,0.28708
1993,46-65 y.,Disagree completely,0.48922,2003,3923,0.47358,0.50487
1993,66 and older,Agree completely,0.13018,166,1453,0.11287,0.14749
1993,66 and older,Agree,0.18481,254,1453,0.16484,0.20477
1993,66 and older,Disagree,0.25311,379,1453,0.23074,0.27547
1993,66 and older,Disagree completely,0.41375,654,1453,0.38842,0.43908
1995,17-29 y.,Agree completely,0.05140,184,3328,0.04390,0.05891
1995,17-29 y.,Agree,0.12909,387,3328,0.11769,0.14048
1995,17-29 y.,Disagree,0.38304,1201,3328,0.36653,0.39956
1995,17-29 y.,Disagree completely,0.42929,1556,3328,0.41247,0.44611
1995,30-45 y.,Agree completely,0.06621,244,4420,0.05887,0.07354
1995,30-45 y.,Agree,0.11300,483,4420,0.10366,0.12233
1995,30-45 y.,Disagree,0.34321,1445,4420,0.32921,0.35721
1995,30-45 y.,Disagree completely,0.47212,2248,4420,0.45740,0.48684
1995,46-65 y.,Agree completely,0.08988,313,3947,0.08095,0.09880
1995,46-65 y.,Agree,0.14623,535,3947,0.13521,0.15726
1995,46-65 y.,Disagree,0.31009,1187,3947,0.29566,0.32452
1995,46-65 y.,Disagree completely,0.44790,1912,3947,0.43239,0.46342
1995,66 and older,Agree completely,0.13064,169,1511,0.11365,0.14764
1995,66 and older,Agree,0.18905,266,1511,0.16930,0.20880
1995,66 and older,Disagree,0.25783,402,1511,0.23576,0.27989
1995,66 and older,Disagree completely,0.41465,674,1511,0.38980,0.43950
1996,17-29 y.,Agree completely,0.04210,141,3154,0.03509,0.04911
1996,17-29 y.,Agree,0.13581,395,3154,0.12385,0.14776
1996,17-29 y.,Disagree,0.38611,1150,3154,0.36912,0.40311
1996,17-29 y.,Disagree completely,0.43338,1468,3154,0.41608,0.45068
1996,30-45 y.,Agree completely,0.05286,213,4428,0.04627,0.05945
1996,30-45 y.,Agree,0.11766,469,4428,0.10817,0.12715
1996,30-45 y.,Disagree,0.34602,1495,4428,0.33201,0.36004
1996,30-45 y.,Disagree completely,0.48045,2251,4428,0.46573,0.49517
1996,46-65 y.,Agree completely,0.08323,298,3889,0.07454,0.09191
1996,46-65 y.,Agree,0.13571,490,3889,0.12494,0.14648
1996,46-65 y.,Disagree,0.31824,1230,3889,0.30360,0.33288
1996,46-65 y.,Disagree completely,0.45677,1871,3889,0.44111,0.47242
1996,66 and older,Agree completely,0.11568,159,1536,0.09968,0.13168
1996,66 and older,Agree,0.18222,261,1536,0.16291,0.20154
1996,66 and older,Disagree,0.28066,423,1536,0.25818,0.30314
1996,66 and older,Disagree completely,0.41024,693,1536,0.38563,0.43484
1997,17-29 y.,Agree completely,0.04951,129,3015,0.04177,0.05726
1997,17-29 y.,Agree,0.10475,318,3015,0.09381,0.11568
1997,17-29 y.,Disagree,0.36525,1055,3015,0.34806,0.38244
1997,17-29 y.,Disagree completely,0.47316,1513,3015,0.45534,0.49099
1997,30-45 y.,Agree completely,0.05923,233,4352,0.05222,0.06624
1997,30-45 y.,Agree,0.11539,430,4352,0.10590,0.12488
1997,30-45 y.,Disagree,0.32084,1391,4352,0.30697,0.33471
1997,30-45 y.,Disagree completely,0.50182,2298,4352,0.48697,0.51668
1997,46-65 y.,Agree completely,0.09203,298,3832,0.08287,0.10118
1997,46-65 y.,Agree,0.12958,457,3832,0.11894,0.14021
1997,46-65 y.,Disagree,0.28118,1113,3832,0.26695,0.29542
1997,46-65 y.,Disagree completely,0.49026,1964,3832,0.47443,0.50609
1997,66 and older,Agree completely,0.12168,153,1551,0.10541,0.13796
1997,66 and older,Agree,0.17430,248,1551,0.15541,0.19319
1997,66 and older,Disagree,0.24537,398,1551,0.22395,0.26679
1997,66 and older,Disagree completely,0.42820,752,1551,0.40356,0.45283
2008,17-29 y.,Agree completely,0.05267,151,3148,0.04486,0.06047
2008,17-29 y.,Agree,0.13601,435,3148,0.12404,0.14799
2008,17-29 y.,Disagree,0.40794,1372,3148,0.39077,0.42511
2008,17-29 y.,Disagree completely,0.32607,1190,3148,0.30969,0.34244
2008,30-45 y.,Agree completely,0.05400,234,5153,0.04783,0.06018
2008,30-45 y.,Agree,0.13375,636,5153,0.12445,0.14304
2008,30-45 y.,Disagree,0.40707,2085,5153,0.39366,0.42049
2008,30-45 y.,Disagree completely,0.39987,2198,5153,0.38649,0.41324
2008,46-65 y.,Agree completely,0.07206,387,6669,0.06586,0.07827
2008,46-65 y.,Agree,0.15726,880,6669,0.14852,0.16600
2008,46-65 y.,Disagree,0.39029,2598,6669,0.37858,0.40200
2008,46-65 y.,Disagree completely,0.37660,2804,6669,0.36497,0.38823
2008,66 and older,Agree completely,0.10995,418,4271,0.10056,0.11933
2008,66 and older,Agree,0.16992,614,4271,0.15866,0.18119
2008,66 and older,Disagree,0.32949,1433,4271,0.31539,0.34359
2008,66 and older,Disagree completely,0.38150,1806,4271,0.36693,0.39607
2013,17-29 y.,Agree completely,0.02018,73,2528,0.01470,0.02567
2013,17-29 y.,Agree,0.06221,239,2528,0.05279,0.07163
2013,17-29 y.,Disagree,0.32249,1150,2528,0.30427,0.34072
2013,17-29 y.,Disagree completely,0.28567,1066,2528,0.26806,0.30329
2013,30-45 y.,Agree completely,0.02516,133,4061,0.02035,0.02998
2013,30-45 y.,Agree,0.06971,400,4061,0.06188,0.07754
2013,30-45 y.,Disagree,0.28204,1605,4061,0.26820,0.29589
2013,30-45 y.,Disagree completely,0.30278,1923,4061,0.28865,0.31692
2013,46-65 y.,Agree completely,0.04892,348,7295,0.04397,0.05387
2013,46-65 y.,Agree,0.11126,801,7295,0.10405,0.11848
2013,46-65 y.,Disagree,0.37160,2938,7295,0.36051,0.38269
2013,46-65 y.,Disagree completely,0.36771,3208,7295,0.35665,0.37878
2013,66 and older,Agree completely,0.07480,331,4911,0.06745,0.08216
2013,66 and older,Agree,0.15441,669,4911,0.14431,0.16452
2013,66 and older,Disagree,0.35423,1716,4911,0.34085,0.36761
2013,66 and older,Disagree completely,0.40213,2195,4911,0.38841,0.41584
2018,17-29 y.,Agree completely,0.03247,164,4218,0.02712,0.03782
2018,17-29 y.,Agree,0.14339,616,4218,0.13281,0.15397
2018,17-29 y.,Disagree,0.39893,1792,4218,0.38415,0.41371
2018,17-29 y.,Disagree completely,0.32762,1646,4218,0.31345,0.34178
2018,30-45 y.,Agree completely,0.04362,282,6702,0.03873,0.04851
2018,30-45 y.,Agree,0.12592,847,6702,0.11798,0.13386
2018,30-45 y.,Disagree,0.38189,2465,6702,0.37025,0.39352
2018,30-45 y.,Disagree completely,0.43100,3108,6702,0.41914,0.44285
2018,46-65 y.,Agree completely,0.05790,537,9611,0.05323,0.06257
2018,46-65 y.,Agree,0.13273,1201,9611,0.12595,0.13952
2018,46-65 y.,Disagree,0.36700,3477,9611,0.35736,0.37663
2018,46-65 y.,Disagree completely,0.43658,4396,9611,0.42667,0.44650
2018,66 and older,Agree completely,0.08079,348,4971,0.07321,0.08837
2018,66 and older,Agree,0.15601,675,4971,0.14592,0.16610
2018,66 and older,Disagree,0.36100,1754,4971,0.34765,0.37435
2018,66 and older,Disagree completely,0.39671,2194,4971,0.38311,0.41031
