year,age_gr,regtyp,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Agree,0.01045,36,344,-0.00031,0.02121
1990,17-29 y.,Urban regions,Disagree,0.02804,99,344,0.01057,0.04551
1990,17-29 y.,Urban regions,Disagree completely,0.05912,209,344,0.03416,0.08408
1990,17-29 y.,Rural regions,Agree completely,0.03338,63,741,0.02044,0.04633
1990,17-29 y.,Rural regions,Agree,0.03476,64,741,0.02157,0.04796
1990,17-29 y.,Rural regions,Disagree,0.09931,186,741,0.07776,0.12086
1990,17-29 y.,Rural regions,Disagree completely,0.24410,428,741,0.21315,0.27505
1990,30-45 y.,Urban regions,Agree completely,0.00964,40,495,0.00102,0.01825
1990,30-45 y.,Urban regions,Agree,0.00924,41,495,0.00080,0.01767
1990,30-45 y.,Urban regions,Disagree,0.01943,94,495,0.00726,0.03160
1990,30-45 y.,Urban regions,Disagree completely,0.06131,320,495,0.04015,0.08246
1990,30-45 y.,Rural regions,Agree completely,0.03107,71,970,0.02014,0.04199
1990,30-45 y.,Rural regions,Agree,0.03295,62,970,0.02171,0.04419
1990,30-45 y.,Rural regions,Disagree,0.07297,178,970,0.05659,0.08934
1990,30-45 y.,Rural regions,Disagree completely,0.28267,659,970,0.25432,0.31102
1990,46-65 y.,Urban regions,Agree completely,0.01212,53,463,0.00214,0.02210
1990,46-65 y.,Urban regions,Agree,0.01099,45,463,0.00148,0.02050
1990,46-65 y.,Urban regions,Disagree,0.01980,92,463,0.00710,0.03251
1990,46-65 y.,Urban regions,Disagree completely,0.05696,273,463,0.03583,0.07810
1990,46-65 y.,Rural regions,Agree completely,0.03367,70,849,0.02153,0.04581
1990,46-65 y.,Rural regions,Agree,0.03397,71,849,0.02178,0.04617
1990,46-65 y.,Rural regions,Disagree,0.06612,134,849,0.04939,0.08284
1990,46-65 y.,Rural regions,Disagree completely,0.26459,574,849,0.23490,0.29428
1990,66 and older,Urban regions,Disagree completely,0.03337,55,55,-0.01453,0.08128
1990,66 and older,Rural regions,Agree completely,0.03887,31,286,0.01643,0.06131
1990,66 and older,Rural regions,Agree,0.05484,43,286,0.02841,0.08127
1990,66 and older,Rural regions,Disagree,0.07250,59,286,0.04239,0.10260
1990,66 and older,Rural regions,Disagree completely,0.18971,153,286,0.14419,0.23523
1991,17-29 y.,Urban regions,Disagree,0.03576,102,266,0.01340,0.05812
1991,17-29 y.,Urban regions,Disagree completely,0.05856,164,266,0.03029,0.08683
1991,17-29 y.,Rural regions,Agree completely,0.01654,32,656,0.00677,0.02630
1991,17-29 y.,Rural regions,Agree,0.03295,49,656,0.01928,0.04663
1991,17-29 y.,Rural regions,Disagree,0.12282,204,656,0.09769,0.14796
1991,17-29 y.,Rural regions,Disagree completely,0.22348,371,656,0.19158,0.25538
1991,30-45 y.,Urban regions,Agree completely,0.00989,42,483,0.00106,0.01872
1991,30-45 y.,Urban regions,Agree,0.00869,34,483,0.00041,0.01698
1991,30-45 y.,Urban regions,Disagree,0.02395,109,483,0.01030,0.03760
1991,30-45 y.,Urban regions,Disagree completely,0.06159,298,483,0.04013,0.08306
1991,30-45 y.,Rural regions,Agree completely,0.02824,63,964,0.01778,0.03870
1991,30-45 y.,Rural regions,Agree,0.03572,74,964,0.02400,0.04744
1991,30-45 y.,Rural regions,Disagree,0.09129,204,964,0.07309,0.10948
1991,30-45 y.,Rural regions,Disagree completely,0.26330,623,964,0.23548,0.29112
1991,46-65 y.,Urban regions,Agree completely,0.00861,34,425,-0.00018,0.01741
1991,46-65 y.,Urban regions,Agree,0.01564,48,425,0.00383,0.02745
1991,46-65 y.,Urban regions,Disagree,0.02553,93,425,0.01052,0.04054
1991,46-65 y.,Urban regions,Disagree completely,0.05944,250,425,0.03693,0.08194
1991,46-65 y.,Rural regions,Agree completely,0.04209,82,822,0.02836,0.05583
1991,46-65 y.,Rural regions,Agree,0.04678,73,822,0.03233,0.06122
1991,46-65 y.,Rural regions,Disagree,0.09103,170,822,0.07135,0.11070
1991,46-65 y.,Rural regions,Disagree completely,0.24958,497,822,0.21998,0.27918
1991,66 and older,Urban regions,Disagree,0.02417,34,79,-0.00991,0.05825
1991,66 and older,Urban regions,Disagree completely,0.03003,45,79,-0.00785,0.06790
1991,66 and older,Rural regions,Agree,0.05806,42,239,0.02835,0.08778
1991,66 and older,Rural regions,Disagree,0.10066,69,239,0.06243,0.13888
1991,66 and older,Rural regions,Disagree completely,0.16597,128,239,0.11870,0.21324
1992,17-29 y.,Urban regions,Agree completely,0.03566,69,1585,0.02653,0.04480
1992,17-29 y.,Urban regions,Agree,0.08471,144,1585,0.07099,0.09842
1992,17-29 y.,Urban regions,Disagree,0.30699,538,1585,0.28428,0.32971
1992,17-29 y.,Urban regions,Disagree completely,0.44639,834,1585,0.42191,0.47087
1992,17-29 y.,Rural regions,Agree completely,0.04991,48,1075,0.03689,0.06294
1992,17-29 y.,Rural regions,Agree,0.10232,99,1075,0.08420,0.12045
1992,17-29 y.,Rural regions,Disagree,0.36810,403,1075,0.33926,0.39695
1992,17-29 y.,Rural regions,Disagree completely,0.44049,525,1075,0.41080,0.47018
1992,30-45 y.,Urban regions,Agree completely,0.06685,154,2149,0.05629,0.07742
1992,30-45 y.,Urban regions,Agree,0.07881,171,2149,0.06741,0.09020
1992,30-45 y.,Urban regions,Disagree,0.27248,604,2149,0.25365,0.29131
1992,30-45 y.,Urban regions,Disagree completely,0.49769,1220,2149,0.47655,0.51884
1992,30-45 y.,Rural regions,Agree completely,0.08214,103,1402,0.06777,0.09652
1992,30-45 y.,Rural regions,Agree,0.11661,134,1402,0.09980,0.13341
1992,30-45 y.,Rural regions,Disagree,0.25371,354,1402,0.23092,0.27649
1992,30-45 y.,Rural regions,Disagree completely,0.52265,811,1402,0.49649,0.54880
1992,46-65 y.,Urban regions,Agree completely,0.08064,173,1961,0.06859,0.09270
1992,46-65 y.,Urban regions,Agree,0.09610,203,1961,0.08305,0.10914
1992,46-65 y.,Urban regions,Disagree,0.21524,457,1961,0.19705,0.23344
1992,46-65 y.,Urban regions,Disagree completely,0.50451,1128,1961,0.48237,0.52664
1992,46-65 y.,Rural regions,Agree completely,0.08807,118,1261,0.07242,0.10371
1992,46-65 y.,Rural regions,Agree,0.11875,141,1261,0.10089,0.13661
1992,46-65 y.,Rural regions,Disagree,0.26807,327,1261,0.24361,0.29252
1992,46-65 y.,Rural regions,Disagree completely,0.49391,675,1261,0.46630,0.52152
1992,66 and older,Urban regions,Agree completely,0.11620,93,875,0.09495,0.13745
1992,66 and older,Urban regions,Agree,0.19221,156,875,0.16609,0.21834
1992,66 and older,Urban regions,Disagree,0.21598,199,875,0.18870,0.24326
1992,66 and older,Urban regions,Disagree completely,0.44896,427,875,0.41599,0.48194
1992,66 and older,Rural regions,Agree completely,0.11302,52,508,0.08546,0.14058
1992,66 and older,Rural regions,Agree,0.20551,93,508,0.17034,0.24068
1992,66 and older,Rural regions,Disagree,0.25228,128,508,0.21447,0.29008
1992,66 and older,Rural regions,Disagree completely,0.41374,235,508,0.37087,0.45661
1993,17-29 y.,Urban regions,Agree completely,0.05544,121,2302,0.04609,0.06479
1993,17-29 y.,Urban regions,Agree,0.11713,268,2302,0.10399,0.13027
1993,17-29 y.,Urban regions,Disagree,0.32421,699,2302,0.30509,0.34334
1993,17-29 y.,Urban regions,Disagree completely,0.49722,1214,2302,0.47679,0.51765
1993,17-29 y.,Rural regions,Agree completely,0.06437,64,1161,0.05025,0.07850
1993,17-29 y.,Rural regions,Agree,0.13926,144,1161,0.11933,0.15918
1993,17-29 y.,Rural regions,Disagree,0.29739,352,1161,0.27108,0.32369
1993,17-29 y.,Rural regions,Disagree completely,0.49309,601,1161,0.46432,0.52186
1993,30-45 y.,Urban regions,Agree completely,0.05493,158,2701,0.04633,0.06352
1993,30-45 y.,Urban regions,Agree,0.11279,280,2701,0.10086,0.12472
1993,30-45 y.,Urban regions,Disagree,0.29652,754,2701,0.27929,0.31375
1993,30-45 y.,Urban regions,Disagree completely,0.53162,1509,2701,0.51280,0.55044
1993,30-45 y.,Rural regions,Agree completely,0.08216,116,1480,0.06817,0.09616
1993,30-45 y.,Rural regions,Agree,0.11868,153,1480,0.10220,0.13516
1993,30-45 y.,Rural regions,Disagree,0.28495,394,1480,0.26194,0.30795
1993,30-45 y.,Rural regions,Disagree completely,0.51043,817,1480,0.48495,0.53590
1993,46-65 y.,Urban regions,Agree completely,0.09380,225,2594,0.08258,0.10502
1993,46-65 y.,Urban regions,Agree,0.12943,347,2594,0.11651,0.14235
1993,46-65 y.,Urban regions,Disagree,0.27443,689,2594,0.25725,0.29160
1993,46-65 y.,Urban regions,Disagree completely,0.49501,1333,2594,0.47577,0.51426
1993,46-65 y.,Rural regions,Agree completely,0.10050,123,1329,0.08433,0.11668
1993,46-65 y.,Rural regions,Agree,0.14860,182,1329,0.12947,0.16773
1993,46-65 y.,Rural regions,Disagree,0.27036,354,1329,0.24647,0.29424
1993,46-65 y.,Rural regions,Disagree completely,0.47676,670,1329,0.44989,0.50362
1993,66 and older,Urban regions,Agree completely,0.12056,99,925,0.09957,0.14156
1993,66 and older,Urban regions,Agree,0.19016,169,925,0.16485,0.21546
1993,66 and older,Urban regions,Disagree,0.23228,228,925,0.20505,0.25951
1993,66 and older,Urban regions,Disagree completely,0.43224,429,925,0.40030,0.46418
1993,66 and older,Rural regions,Agree completely,0.14964,67,528,0.11919,0.18010
1993,66 and older,Rural regions,Agree,0.17397,85,528,0.14161,0.20634
1993,66 and older,Rural regions,Disagree,0.29528,151,528,0.25633,0.33423
1993,66 and older,Rural regions,Disagree completely,0.37631,225,528,0.33495,0.41768
1995,17-29 y.,Urban regions,Agree completely,0.04478,115,2213,0.03616,0.05340
1995,17-29 y.,Urban regions,Agree,0.13866,275,2213,0.12426,0.15306
1995,17-29 y.,Urban regions,Disagree,0.36859,745,2213,0.34848,0.38869
1995,17-29 y.,Urban regions,Disagree completely,0.44024,1078,2213,0.41955,0.46093
1995,17-29 y.,Rural regions,Agree completely,0.06546,69,1115,0.05094,0.07999
1995,17-29 y.,Rural regions,Agree,0.10875,112,1115,0.09047,0.12704
1995,17-29 y.,Rural regions,Disagree,0.41375,456,1115,0.38483,0.44268
1995,17-29 y.,Rural regions,Disagree completely,0.40605,478,1115,0.37721,0.43489
1995,30-45 y.,Urban regions,Agree completely,0.06679,161,2867,0.05765,0.07593
1995,30-45 y.,Urban regions,Agree,0.11914,329,2867,0.10728,0.13100
1995,30-45 y.,Urban regions,Disagree,0.33437,892,2867,0.31710,0.35164
1995,30-45 y.,Urban regions,Disagree completely,0.47264,1485,2867,0.45436,0.49092
1995,30-45 y.,Rural regions,Agree completely,0.06490,83,1553,0.05264,0.07715
1995,30-45 y.,Rural regions,Agree,0.09917,154,1553,0.08430,0.11404
1995,30-45 y.,Rural regions,Disagree,0.36312,553,1553,0.33920,0.38705
1995,30-45 y.,Rural regions,Disagree completely,0.47095,763,1553,0.44612,0.49579
1995,46-65 y.,Urban regions,Agree completely,0.09485,219,2583,0.08355,0.10615
1995,46-65 y.,Urban regions,Agree,0.14716,366,2583,0.13349,0.16082
1995,46-65 y.,Urban regions,Disagree,0.30439,773,2583,0.28664,0.32214
1995,46-65 y.,Urban regions,Disagree completely,0.44613,1225,2583,0.42695,0.46530
1995,46-65 y.,Rural regions,Agree completely,0.07949,94,1364,0.06512,0.09385
1995,46-65 y.,Rural regions,Agree,0.14429,169,1364,0.12564,0.16294
1995,46-65 y.,Rural regions,Disagree,0.32199,414,1364,0.29719,0.34680
1995,46-65 y.,Rural regions,Disagree completely,0.45161,687,1364,0.42519,0.47803
1995,66 and older,Urban regions,Agree completely,0.12148,107,998,0.10120,0.14175
1995,66 and older,Urban regions,Agree,0.18430,168,998,0.16024,0.20837
1995,66 and older,Urban regions,Disagree,0.24827,257,998,0.22145,0.27508
1995,66 and older,Urban regions,Disagree completely,0.43592,466,998,0.40514,0.46670
1995,66 and older,Rural regions,Agree completely,0.15075,62,513,0.11976,0.18174
1995,66 and older,Rural regions,Agree,0.19946,98,513,0.16485,0.23407
1995,66 and older,Rural regions,Disagree,0.27879,145,513,0.23995,0.31763
1995,66 and older,Rural regions,Disagree completely,0.36802,208,513,0.32624,0.40979
1996,17-29 y.,Urban regions,Agree completely,0.04572,97,2066,0.03671,0.05473
1996,17-29 y.,Urban regions,Agree,0.13707,266,2066,0.12223,0.15190
1996,17-29 y.,Urban regions,Disagree,0.38427,720,2066,0.36329,0.40525
1996,17-29 y.,Urban regions,Disagree completely,0.43134,983,2066,0.40998,0.45270
1996,17-29 y.,Rural regions,Agree completely,0.03457,44,1088,0.02371,0.04543
1996,17-29 y.,Rural regions,Agree,0.13318,129,1088,0.11298,0.15338
1996,17-29 y.,Rural regions,Disagree,0.38996,430,1088,0.36097,0.41896
1996,17-29 y.,Rural regions,Disagree completely,0.43763,485,1088,0.40814,0.46712
1996,30-45 y.,Urban regions,Agree completely,0.04986,135,2896,0.04193,0.05779
1996,30-45 y.,Urban regions,Agree,0.11653,317,2896,0.10484,0.12821
1996,30-45 y.,Urban regions,Disagree,0.33905,933,2896,0.32180,0.35629
1996,30-45 y.,Urban regions,Disagree completely,0.49061,1511,2896,0.47240,0.50882
1996,30-45 y.,Rural regions,Agree completely,0.06008,78,1532,0.04818,0.07198
1996,30-45 y.,Rural regions,Agree,0.12039,152,1532,0.10409,0.13669
1996,30-45 y.,Rural regions,Disagree,0.36279,562,1532,0.33871,0.38688
1996,30-45 y.,Rural regions,Disagree completely,0.45604,740,1532,0.43109,0.48098
1996,46-65 y.,Urban regions,Agree completely,0.08167,189,2509,0.07095,0.09239
1996,46-65 y.,Urban regions,Agree,0.13269,324,2509,0.11942,0.14597
1996,46-65 y.,Urban regions,Disagree,0.31391,787,2509,0.29575,0.33207
1996,46-65 y.,Urban regions,Disagree completely,0.46438,1209,2509,0.44486,0.48390
1996,46-65 y.,Rural regions,Agree completely,0.08650,109,1380,0.07166,0.10134
1996,46-65 y.,Rural regions,Agree,0.14204,166,1380,0.12361,0.16046
1996,46-65 y.,Rural regions,Disagree,0.32734,443,1380,0.30257,0.35210
1996,46-65 y.,Rural regions,Disagree completely,0.44078,662,1380,0.41458,0.46699
1996,66 and older,Urban regions,Agree completely,0.11194,105,1019,0.09257,0.13130
1996,66 and older,Urban regions,Agree,0.16891,160,1019,0.14589,0.19192
1996,66 and older,Urban regions,Disagree,0.27752,276,1019,0.25001,0.30503
1996,66 and older,Urban regions,Disagree completely,0.42712,478,1019,0.39673,0.45750
1996,66 and older,Rural regions,Agree completely,0.12415,54,517,0.09569,0.15260
1996,66 and older,Rural regions,Agree,0.21239,101,517,0.17710,0.24769
1996,66 and older,Rural regions,Disagree,0.28778,147,517,0.24871,0.32684
1996,66 and older,Rural regions,Disagree completely,0.37200,215,517,0.33029,0.41370
1997,17-29 y.,Urban regions,Agree completely,0.04767,84,1962,0.03824,0.05710
1997,17-29 y.,Urban regions,Agree,0.11267,220,1962,0.09867,0.12666
1997,17-29 y.,Urban regions,Disagree,0.37071,670,1962,0.34933,0.39209
1997,17-29 y.,Urban regions,Disagree completely,0.45954,988,1962,0.43748,0.48160
1997,17-29 y.,Rural regions,Agree completely,0.05357,45,1052,0.03996,0.06719
1997,17-29 y.,Rural regions,Agree,0.08811,98,1052,0.07097,0.10525
