year,age_gr,migback,plh0189,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,No migration background,Agree completely,0.01746,89,1120,0.00978,0.02513
1990,17-29 y.,No migration background,Agree,0.02069,100,1120,0.01235,0.02903
1990,17-29 y.,No migration background,Disagree,0.05665,284,1120,0.04310,0.07019
1990,17-29 y.,No migration background,Disagree completely,0.13397,647,1120,0.11401,0.15393
1990,30-45 y.,No migration background,Agree completely,0.01828,114,1475,0.01144,0.02512
1990,30-45 y.,No migration background,Agree,0.01787,102,1475,0.01110,0.02463
1990,30-45 y.,No migration background,Disagree,0.03880,270,1475,0.02895,0.04866
1990,30-45 y.,No migration background,Disagree completely,0.14314,989,1475,0.12526,0.16102
1990,46-65 y.,No migration background,Agree completely,0.02100,121,1254,0.01306,0.02894
1990,46-65 y.,No migration background,Agree,0.01929,107,1254,0.01168,0.02691
1990,46-65 y.,No migration background,Disagree,0.03797,219,1254,0.02739,0.04855
1990,46-65 y.,No migration background,Disagree completely,0.13294,807,1254,0.11414,0.15173
1990,46-65 y.,Direct migration background,Disagree completely,0.06284,54,54,-0.00250,0.12817
1990,66 and older,No migration background,Agree completely,0.02492,49,393,0.00949,0.04035
1990,66 and older,No migration background,Agree,0.02959,65,393,0.01282,0.04637
1990,66 and older,No migration background,Disagree,0.03584,81,393,0.01744,0.05424
1990,66 and older,No migration background,Disagree completely,0.08448,198,393,0.05695,0.11201
1991,17-29 y.,No migration background,Agree completely,0.01145,56,986,0.00481,0.01810
1991,17-29 y.,No migration background,Agree,0.02013,81,986,0.01136,0.02890
1991,17-29 y.,No migration background,Disagree,0.07330,306,986,0.05703,0.08958
1991,17-29 y.,No migration background,Disagree completely,0.12981,543,986,0.10882,0.15080
1991,30-45 y.,No migration background,Agree completely,0.01735,106,1462,0.01065,0.02405
1991,30-45 y.,No migration background,Agree,0.01844,106,1462,0.01154,0.02534
1991,30-45 y.,No migration background,Disagree,0.04978,314,1462,0.03863,0.06094
1991,30-45 y.,No migration background,Disagree completely,0.13851,936,1462,0.12080,0.15623
1991,46-65 y.,No migration background,Agree completely,0.02129,111,1184,0.01307,0.02952
1991,46-65 y.,No migration background,Agree,0.02721,108,1184,0.01794,0.03648
1991,46-65 y.,No migration background,Disagree,0.05125,248,1184,0.03869,0.06382
1991,46-65 y.,No migration background,Disagree completely,0.13487,717,1184,0.11540,0.15433
1991,46-65 y.,Direct migration background,Disagree completely,0.05602,43,43,-0.01353,0.12556
1991,66 and older,No migration background,Agree completely,0.02447,47,364,0.00857,0.04036
1991,66 and older,No migration background,Agree,0.02783,56,364,0.01091,0.04475
1991,66 and older,No migration background,Disagree,0.04897,96,364,0.02677,0.07117
1991,66 and older,No migration background,Disagree completely,0.07543,165,364,0.04826,0.10259
1992,17-29 y.,No migration background,Agree completely,0.04409,112,2563,0.03614,0.05203
1992,17-29 y.,No migration background,Agree,0.09881,228,2563,0.08725,0.11036
1992,17-29 y.,No migration background,Disagree,0.35877,897,2563,0.34019,0.37734
1992,17-29 y.,No migration background,Disagree completely,0.49436,1326,2563,0.47500,0.51372
1992,17-29 y.,Direct migration background,Disagree,0.14388,32,67,0.05921,0.22855
1992,17-29 y.,Direct migration background,Disagree completely,0.15943,35,67,0.07111,0.24775
1992,30-45 y.,No migration background,Agree completely,0.07441,246,3432,0.06563,0.08319
1992,30-45 y.,No migration background,Agree,0.09746,294,3432,0.08753,0.10738
1992,30-45 y.,No migration background,Disagree,0.28262,917,3432,0.26755,0.29768
1992,30-45 y.,No migration background,Disagree completely,0.54328,1975,3432,0.52661,0.55995
1992,30-45 y.,Direct migration background,Disagree,0.13964,42,124,0.07839,0.20090
1992,30-45 y.,Direct migration background,Disagree completely,0.22547,82,124,0.15162,0.29933
1992,46-65 y.,No migration background,Agree completely,0.09198,282,3002,0.08164,0.10232
1992,46-65 y.,No migration background,Agree,0.10943,314,3002,0.09826,0.12060
1992,46-65 y.,No migration background,Disagree,0.24439,719,3002,0.22902,0.25977
1992,46-65 y.,No migration background,Disagree completely,0.54104,1687,3002,0.52321,0.55887
1992,46-65 y.,Direct migration background,Disagree,0.15883,71,196,0.10753,0.21014
1992,46-65 y.,Direct migration background,Disagree completely,0.26010,125,196,0.19853,0.32167
1992,66 and older,No migration background,Agree completely,0.10762,129,1288,0.09069,0.12455
1992,66 and older,No migration background,Agree,0.20169,233,1288,0.17977,0.22361
1992,66 and older,No migration background,Disagree,0.23522,310,1288,0.21205,0.25839
1992,66 and older,No migration background,Disagree completely,0.43609,616,1288,0.40900,0.46318
1992,66 and older,Direct migration background,Disagree completely,0.44724,47,47,0.30356,0.59093
1993,17-29 y.,No migration background,Agree completely,0.05514,131,2464,0.04613,0.06416
1993,17-29 y.,No migration background,Agree,0.12029,276,2464,0.10744,0.13314
1993,17-29 y.,No migration background,Disagree,0.31960,766,2464,0.30118,0.33801
1993,17-29 y.,No migration background,Disagree completely,0.49877,1291,2464,0.47903,0.51852
1993,17-29 y.,Direct migration background,Agree completely,0.08268,36,580,0.06024,0.10511
1993,17-29 y.,Direct migration background,Agree,0.15069,86,580,0.12155,0.17983
1993,17-29 y.,Direct migration background,Disagree,0.27764,157,580,0.24117,0.31412
1993,17-29 y.,Direct migration background,Disagree completely,0.48454,301,580,0.44383,0.52524
1993,17-29 y.,Indirect migration background,Agree,0.13613,50,401,0.10252,0.16973
1993,17-29 y.,Indirect migration background,Disagree,0.32002,128,401,0.27430,0.36573
1993,17-29 y.,Indirect migration background,Disagree completely,0.47562,223,401,0.42668,0.52457
1993,30-45 y.,No migration background,Agree completely,0.06341,218,3401,0.05522,0.07160
1993,30-45 y.,No migration background,Agree,0.11508,334,3401,0.10435,0.12581
1993,30-45 y.,No migration background,Disagree,0.28959,935,3401,0.27434,0.30484
1993,30-45 y.,No migration background,Disagree completely,0.52925,1914,3401,0.51247,0.54603
1993,30-45 y.,Direct migration background,Agree completely,0.05602,52,745,0.03949,0.07254
1993,30-45 y.,Direct migration background,Agree,0.11124,94,745,0.08864,0.13383
1993,30-45 y.,Direct migration background,Disagree,0.32146,203,745,0.28790,0.35502
1993,30-45 y.,Direct migration background,Disagree completely,0.49637,396,745,0.46044,0.53230
1993,46-65 y.,No migration background,Agree completely,0.09603,261,2938,0.08537,0.10668
1993,46-65 y.,No migration background,Agree,0.13054,360,2938,0.11835,0.14272
1993,46-65 y.,No migration background,Disagree,0.27027,768,2938,0.25421,0.28633
1993,46-65 y.,No migration background,Disagree completely,0.49701,1549,2938,0.47893,0.51509
1993,46-65 y.,Direct migration background,Agree completely,0.09632,86,976,0.07780,0.11483
1993,46-65 y.,Direct migration background,Agree,0.16327,168,976,0.14007,0.18648
1993,46-65 y.,Direct migration background,Disagree,0.28522,272,976,0.25688,0.31356
1993,46-65 y.,Direct migration background,Disagree completely,0.44864,450,976,0.41742,0.47986
1993,66 and older,No migration background,Agree completely,0.12985,149,1297,0.11155,0.14816
1993,66 and older,No migration background,Agree,0.18130,218,1297,0.16033,0.20228
1993,66 and older,No migration background,Disagree,0.25529,339,1297,0.23155,0.27903
1993,66 and older,No migration background,Disagree completely,0.41376,591,1297,0.38694,0.44057
1993,66 and older,Direct migration background,Agree,0.21361,35,137,0.14473,0.28250
1993,66 and older,Direct migration background,Disagree,0.23580,40,137,0.16445,0.30714
1993,66 and older,Direct migration background,Disagree completely,0.41282,62,137,0.33007,0.49557
1995,17-29 y.,No migration background,Agree completely,0.04544,116,2294,0.03692,0.05396
1995,17-29 y.,No migration background,Agree,0.12864,260,2294,0.11494,0.14235
1995,17-29 y.,No migration background,Disagree,0.39783,891,2294,0.37780,0.41787
1995,17-29 y.,No migration background,Disagree completely,0.42265,1027,2294,0.40243,0.44287
1995,17-29 y.,Direct migration background,Agree completely,0.07698,44,598,0.05560,0.09837
1995,17-29 y.,Direct migration background,Agree,0.14524,84,598,0.11697,0.17350
1995,17-29 y.,Direct migration background,Disagree,0.31083,184,598,0.27370,0.34795
1995,17-29 y.,Direct migration background,Disagree completely,0.45565,286,598,0.41570,0.49560
1995,17-29 y.,Indirect migration background,Agree,0.10446,43,412,0.07489,0.13403
1995,17-29 y.,Indirect migration background,Disagree,0.35361,126,412,0.30739,0.39983
1995,17-29 y.,Indirect migration background,Disagree completely,0.45365,243,412,0.40552,0.50178
1995,30-45 y.,No migration background,Agree completely,0.06365,186,3462,0.05551,0.07178
1995,30-45 y.,No migration background,Agree,0.10857,352,3462,0.09821,0.11894
1995,30-45 y.,No migration background,Disagree,0.35947,1213,3462,0.34349,0.37546
1995,30-45 y.,No migration background,Disagree completely,0.46382,1711,3462,0.44721,0.48044
1995,30-45 y.,Direct migration background,Agree completely,0.07884,55,911,0.06133,0.09635
1995,30-45 y.,Direct migration background,Agree,0.13539,123,911,0.11316,0.15761
1995,30-45 y.,Direct migration background,Disagree,0.25612,217,911,0.22776,0.28448
1995,30-45 y.,Direct migration background,Disagree completely,0.51834,516,911,0.48587,0.55080
1995,46-65 y.,No migration background,Agree completely,0.09065,240,2901,0.08020,0.10109
1995,46-65 y.,No migration background,Agree,0.13489,342,2901,0.12245,0.14732
1995,46-65 y.,No migration background,Disagree,0.31137,889,2901,0.29451,0.32822
1995,46-65 y.,No migration background,Disagree completely,0.45711,1430,2901,0.43898,0.47524
1995,46-65 y.,Direct migration background,Agree completely,0.08631,71,1036,0.06920,0.10342
1995,46-65 y.,Direct migration background,Agree,0.20662,192,1036,0.18195,0.23128
1995,46-65 y.,Direct migration background,Disagree,0.30138,295,1036,0.27343,0.32934
