year,quintil_oecd,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Strongly agree,0.39375,1729,3371,0.37726,0.41025
2003,1st Quintile,Agree,0.30917,1309,3371,0.29357,0.32477
2003,1st Quintile,Disagree,0.06369,266,3371,0.05545,0.07194
2003,1st Quintile,Strongly disagree,0.01690,67,3371,0.01255,0.02125
2003,2nd Quintile,Strongly agree,0.39922,1940,3850,0.38375,0.41469
2003,2nd Quintile,Agree,0.31107,1531,3850,0.29644,0.32569
2003,2nd Quintile,Disagree,0.06599,311,3850,0.05815,0.07384
2003,2nd Quintile,Strongly disagree,0.01511,68,3850,0.01126,0.01897
2003,3rd Quintile,Strongly agree,0.38533,1918,4112,0.37046,0.40021
2003,3rd Quintile,Agree,0.34044,1747,4112,0.32596,0.35493
2003,3rd Quintile,Disagree,0.07879,389,4112,0.07056,0.08703
2003,3rd Quintile,Strongly disagree,0.01250,58,4112,0.00910,0.01590
2003,4th Quintile,Strongly agree,0.37351,1917,4412,0.35923,0.38778
2003,4th Quintile,Agree,0.38942,2021,4412,0.37503,0.40381
2003,4th Quintile,Disagree,0.08591,430,4412,0.07764,0.09418
2003,4th Quintile,Strongly disagree,0.00837,44,4412,0.00568,0.01106
2003,5th Quintile,Strongly agree,0.34239,2261,6310,0.33068,0.35410
2003,5th Quintile,Agree,0.40746,3042,6310,0.39534,0.41959
2003,5th Quintile,Disagree,0.12214,873,6310,0.11406,0.13022
2003,5th Quintile,Strongly disagree,0.01967,134,6310,0.01625,0.02310
2008,1st Quintile,Strongly agree,0.40743,1543,3005,0.38986,0.42500
2008,1st Quintile,Agree,0.30527,1167,3005,0.28880,0.32173
2008,1st Quintile,Disagree,0.07044,250,3005,0.06129,0.07960
2008,1st Quintile,Strongly disagree,0.01298,45,3005,0.00893,0.01703
2008,2nd Quintile,Strongly agree,0.38710,1638,3344,0.37059,0.40362
2008,2nd Quintile,Agree,0.32880,1340,3344,0.31288,0.34473
2008,2nd Quintile,Disagree,0.07472,306,3344,0.06581,0.08363
2008,2nd Quintile,Strongly disagree,0.01668,60,3344,0.01234,0.02102
2008,3rd Quintile,Strongly agree,0.38192,1720,3760,0.36639,0.39745
2008,3rd Quintile,Agree,0.36213,1632,3760,0.34677,0.37750
2008,3rd Quintile,Disagree,0.07460,357,3760,0.06620,0.08300
2008,3rd Quintile,Strongly disagree,0.00994,51,3760,0.00676,0.01311
2008,4th Quintile,Strongly agree,0.34938,1558,3922,0.33446,0.36430
2008,4th Quintile,Agree,0.40445,1863,3922,0.38909,0.41981
2008,4th Quintile,Disagree,0.08878,435,3922,0.07987,0.09768
2008,4th Quintile,Strongly disagree,0.01310,66,3922,0.00954,0.01666
2008,5th Quintile,Strongly agree,0.29755,1711,5214,0.28514,0.30996
2008,5th Quintile,Agree,0.44799,2635,5214,0.43449,0.46149
2008,5th Quintile,Disagree,0.12916,760,5214,0.12006,0.13827
2008,5th Quintile,Strongly disagree,0.01728,108,5214,0.01374,0.02081
2013,1st Quintile,Strongly agree,0.40449,2617,5109,0.39103,0.41795
2013,1st Quintile,Agree,0.31206,2018,5109,0.29935,0.32477
2013,1st Quintile,Disagree,0.07155,411,5109,0.06448,0.07862
2013,1st Quintile,Strongly disagree,0.01146,63,5109,0.00854,0.01438
2013,2nd Quintile,Strongly agree,0.39490,2407,5125,0.38151,0.40828
2013,2nd Quintile,Agree,0.34049,2219,5125,0.32752,0.35347
2013,2nd Quintile,Disagree,0.07558,443,5125,0.06834,0.08281
2013,2nd Quintile,Strongly disagree,0.00866,56,5125,0.00612,0.01119
2013,3rd Quintile,Strongly agree,0.36924,2053,4880,0.35569,0.38278
2013,3rd Quintile,Agree,0.37636,2316,4880,0.36277,0.38995
2013,3rd Quintile,Disagree,0.07543,459,4880,0.06802,0.08284
2013,3rd Quintile,Strongly disagree,0.01156,52,4880,0.00856,0.01456
2013,4th Quintile,Strongly agree,0.35244,1854,4849,0.33899,0.36589
2013,4th Quintile,Agree,0.39268,2350,4849,0.37894,0.40643
2013,4th Quintile,Disagree,0.09848,579,4849,0.09009,0.10686
2013,4th Quintile,Strongly disagree,0.01297,66,4849,0.00979,0.01616
2013,5th Quintile,Strongly agree,0.28602,1650,5430,0.27400,0.29804
2013,5th Quintile,Agree,0.44983,2790,5430,0.43659,0.46306
2013,5th Quintile,Disagree,0.13733,878,5430,0.12818,0.14649
2013,5th Quintile,Strongly disagree,0.01664,112,5430,0.01324,0.02004
2018,1st Quintile,Strongly agree,0.39267,4022,7027,0.38125,0.40409
2018,1st Quintile,Agree,0.29977,2309,7027,0.28906,0.31049
2018,1st Quintile,Disagree,0.07332,563,7027,0.06723,0.07942
2018,1st Quintile,Strongly disagree,0.01525,133,7027,0.01239,0.01812
2018,2nd Quintile,Strongly agree,0.38323,2625,5420,0.37028,0.39617
2018,2nd Quintile,Agree,0.33628,2187,5420,0.32370,0.34886
2018,2nd Quintile,Disagree,0.08593,518,5420,0.07847,0.09340
2018,2nd Quintile,Strongly disagree,0.01286,90,5420,0.00986,0.01586
2018,3rd Quintile,Strongly agree,0.36389,1992,4807,0.35028,0.37749
2018,3rd Quintile,Agree,0.36319,2135,4807,0.34960,0.37679
2018,3rd Quintile,Disagree,0.10013,604,4807,0.09165,0.10862
2018,3rd Quintile,Strongly disagree,0.01279,76,4807,0.00962,0.01597
2018,4th Quintile,Strongly agree,0.28757,1583,4624,0.27452,0.30062
2018,4th Quintile,Agree,0.42502,2246,4624,0.41077,0.43927
2018,4th Quintile,Disagree,0.13746,704,4624,0.12754,0.14739
2018,4th Quintile,Strongly disagree,0.01196,91,4624,0.00883,0.01510
2018,5th Quintile,Strongly agree,0.25171,1339,5078,0.23977,0.26365
2018,5th Quintile,Agree,0.46180,2576,5078,0.44808,0.47551
2018,5th Quintile,Disagree,0.15692,1038,5078,0.14691,0.16692
2018,5th Quintile,Strongly disagree,0.02139,125,5078,0.01741,0.02537
