year,bula_h,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,Strongly agree,0.30590,233,644,0.27028,0.34152
2003,Schleswig-Holstein,Agree,0.35683,297,644,0.31980,0.39386
2003,Schleswig-Holstein,Disagree,0.14069,114,644,0.11382,0.16757
2003,Hamburg,Strongly agree,0.39606,120,259,0.33638,0.45574
2003,Hamburg,Agree,0.36502,139,259,0.30627,0.42377
2003,Lower Saxony,Strongly agree,0.36757,842,1869,0.34570,0.38943
2003,Lower Saxony,Agree,0.36400,856,1869,0.34218,0.38582
2003,Lower Saxony,Disagree,0.07409,171,1869,0.06221,0.08596
2003,Bremen,Strongly agree,0.47701,88,143,0.39486,0.55916
2003,Bremen,Agree,0.26881,55,143,0.19589,0.34173
2003,North Rhine-Westphalia,Strongly agree,0.40029,2172,4631,0.38618,0.41440
2003,North Rhine-Westphalia,Agree,0.33066,1923,4631,0.31711,0.34421
2003,North Rhine-Westphalia,Disagree,0.08030,466,4631,0.07247,0.08813
2003,North Rhine-Westphalia,Strongly disagree,0.01326,70,4631,0.00996,0.01655
2003,Hesse,Strongly agree,0.37698,665,1466,0.35216,0.40179
2003,Hesse,Agree,0.32768,638,1466,0.30365,0.35172
2003,Hesse,Disagree,0.08848,163,1466,0.07394,0.10302
2003,"Rhineland-Palatinate, Saarland",Strongly agree,0.42007,681,1327,0.39350,0.44663
2003,"Rhineland-Palatinate, Saarland",Agree,0.27621,473,1327,0.25215,0.30028
2003,"Rhineland-Palatinate, Saarland",Disagree,0.10707,173,1327,0.09043,0.12371
2003,Baden-Wuerttemberg,Strongly agree,0.34223,1080,2672,0.32424,0.36023
2003,Baden-Wuerttemberg,Agree,0.36063,1240,2672,0.34242,0.37884
2003,Baden-Wuerttemberg,Disagree,0.08706,308,2672,0.07637,0.09775
2003,Baden-Wuerttemberg,Strongly disagree,0.00966,44,2672,0.00595,0.01336
2003,Bavaria,Strongly agree,0.32960,1174,3114,0.31309,0.34611
2003,Bavaria,Agree,0.42440,1630,3114,0.40704,0.44176
2003,Bavaria,Disagree,0.06377,269,3114,0.05519,0.07235
2003,Bavaria,Strongly disagree,0.01387,41,3114,0.00976,0.01797
2003,Berlin,Strongly agree,0.34533,330,801,0.31238,0.37828
2003,Berlin,Agree,0.36337,349,801,0.33004,0.39670
2003,Berlin,Disagree,0.11296,122,801,0.09102,0.13489
2003,Brandenburg,Strongly agree,0.41135,442,929,0.37969,0.44301
2003,Brandenburg,Agree,0.37174,409,929,0.34064,0.40283
2003,Brandenburg,Disagree,0.07009,78,929,0.05367,0.08652
2003,Mecklenburg-Western Pomerania,Strongly agree,0.51946,283,511,0.47610,0.56282
2003,Mecklenburg-Western Pomerania,Agree,0.24959,180,511,0.21203,0.28715
2003,Mecklenburg-Western Pomerania,Disagree,0.07534,48,511,0.05243,0.09824
2003,Saxony,Strongly agree,0.38701,701,1578,0.36297,0.41105
2003,Saxony,Agree,0.38294,742,1578,0.35895,0.40693
2003,Saxony,Disagree,0.07191,135,1578,0.05916,0.08466
2003,Saxony-Anhalt,Strongly agree,0.48827,501,924,0.45602,0.52052
2003,Saxony-Anhalt,Agree,0.30536,351,924,0.27565,0.33508
2003,Saxony-Anhalt,Disagree,0.07087,72,924,0.05431,0.08742
2003,Thuringa,Strongly agree,0.42215,454,925,0.39031,0.45400
2003,Thuringa,Agree,0.31976,369,925,0.28969,0.34983
2003,Thuringa,Disagree,0.09448,102,925,0.07562,0.11334
2008,Schleswig-Holstein,Strongly agree,0.35940,216,543,0.31900,0.39979
2008,Schleswig-Holstein,Agree,0.39837,275,543,0.35715,0.43958
