year,age_gr,migback,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No migration background,Strongly agree,0.42114,1297,3110,0.40379,0.43850
2003,17-29 y.,No migration background,Agree,0.44689,1425,3110,0.42941,0.46436
2003,17-29 y.,No migration background,Disagree,0.11747,351,3110,0.10615,0.12879
2003,17-29 y.,No migration background,Strongly disagree,0.00962,37,3110,0.00619,0.01305
2003,17-29 y.,Direct migration background,Strongly agree,0.45503,188,349,0.40271,0.50735
2003,17-29 y.,Direct migration background,Agree,0.47130,161,349,0.41886,0.52375
2003,17-29 y.,Indirect migration background,Strongly agree,0.44807,223,489,0.40394,0.49219
2003,17-29 y.,Indirect migration background,Agree,0.41499,215,489,0.37128,0.45871
2003,17-29 y.,Indirect migration background,Disagree,0.09852,51,489,0.07208,0.12496
2003,30-45 y.,No migration background,Strongly agree,0.40024,2303,5811,0.38764,0.41283
2003,30-45 y.,No migration background,Agree,0.47599,2800,5811,0.46315,0.48883
2003,30-45 y.,No migration background,Disagree,0.10655,634,5811,0.09862,0.11449
2003,30-45 y.,No migration background,Strongly disagree,0.01413,74,5811,0.01110,0.01717
2003,30-45 y.,Direct migration background,Strongly agree,0.50065,442,873,0.46747,0.53384
2003,30-45 y.,Direct migration background,Agree,0.36144,345,873,0.32955,0.39332
2003,30-45 y.,Direct migration background,Disagree,0.10400,86,873,0.08374,0.12427
2003,30-45 y.,Indirect migration background,Strongly agree,0.36501,86,183,0.29507,0.43496
2003,30-45 y.,Indirect migration background,Agree,0.44008,97,183,0.36796,0.51220
2003,46-65 y.,No migration background,Strongly agree,0.46377,2830,6513,0.45166,0.47589
2003,46-65 y.,No migration background,Agree,0.41064,2859,6513,0.39869,0.42259
2003,46-65 y.,No migration background,Disagree,0.09920,693,6513,0.09194,0.10646
2003,46-65 y.,No migration background,Strongly disagree,0.02085,131,6513,0.01738,0.02432
2003,46-65 y.,Direct migration background,Strongly agree,0.45767,469,956,0.42607,0.48927
2003,46-65 y.,Direct migration background,Agree,0.42353,404,956,0.39219,0.45487
2003,46-65 y.,Direct migration background,Disagree,0.09138,83,956,0.07310,0.10966
2003,66 and older,No migration background,Strongly agree,0.52166,1723,3266,0.50452,0.53879
2003,66 and older,No migration background,Agree,0.36527,1178,3266,0.34876,0.38179
2003,66 and older,No migration background,Disagree,0.08813,296,3266,0.07840,0.09785
2003,66 and older,No migration background,Strongly disagree,0.01930,69,3266,0.01458,0.02402
2003,66 and older,Direct migration background,Strongly agree,0.49923,179,320,0.44436,0.55410
2003,66 and older,Direct migration background,Agree,0.38962,141,320,0.33611,0.44314
2008,17-29 y.,No migration background,Strongly agree,0.37738,978,2465,0.35824,0.39652
2008,17-29 y.,No migration background,Agree,0.43157,1182,2465,0.41202,0.45113
2008,17-29 y.,No migration background,Disagree,0.11054,305,2465,0.09816,0.12292
2008,17-29 y.,Direct migration background,Strongly agree,0.54115,122,200,0.47191,0.61038
2008,17-29 y.,Direct migration background,Agree,0.34442,78,200,0.27840,0.41045
2008,17-29 y.,Indirect migration background,Strongly agree,0.40661,209,429,0.36007,0.45314
2008,17-29 y.,Indirect migration background,Agree,0.39792,183,429,0.35155,0.44429
2008,17-29 y.,Indirect migration background,Disagree,0.06398,37,429,0.04079,0.08716
2008,30-45 y.,No migration background,Strongly agree,0.38197,1596,4281,0.36742,0.39653
2008,30-45 y.,No migration background,Agree,0.49087,2139,4281,0.47589,0.50584
2008,30-45 y.,No migration background,Disagree,0.10844,479,4281,0.09913,0.11776
2008,30-45 y.,No migration background,Strongly disagree,0.01493,67,4281,0.01129,0.01856
2008,30-45 y.,Direct migration background,Strongly agree,0.51870,318,598,0.47862,0.55878
2008,30-45 y.,Direct migration background,Agree,0.39586,234,598,0.35663,0.43508
2008,30-45 y.,Direct migration background,Disagree,0.07255,46,598,0.05174,0.09335
2008,30-45 y.,Indirect migration background,Strongly agree,0.45841,117,236,0.39470,0.52212
2008,30-45 y.,Indirect migration background,Agree,0.43462,119,236,0.37124,0.49800
2008,46-65 y.,No migration background,Strongly agree,0.41255,2361,5915,0.40000,0.42510
2008,46-65 y.,No migration background,Agree,0.45021,2714,5915,0.43753,0.46289
2008,46-65 y.,No migration background,Disagree,0.11261,720,5915,0.10455,0.12066
2008,46-65 y.,No migration background,Strongly disagree,0.01964,120,5915,0.01610,0.02317
2008,46-65 y.,Direct migration background,Strongly agree,0.43023,312,695,0.39339,0.46707
2008,46-65 y.,Direct migration background,Agree,0.45301,311,695,0.41598,0.49005
