year,age_gr,quintil_oecd,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,1st Quintile,Strongly agree,0.44467,388,839,0.41102,0.47831
2003,17-29 y.,1st Quintile,Agree,0.41666,360,839,0.38328,0.45004
2003,17-29 y.,1st Quintile,Disagree,0.11396,91,839,0.09245,0.13548
2003,17-29 y.,2nd Quintile,Strongly agree,0.47866,378,756,0.44302,0.51429
2003,17-29 y.,2nd Quintile,Agree,0.43597,323,756,0.40059,0.47134
2003,17-29 y.,2nd Quintile,Disagree,0.06528,55,756,0.04766,0.08290
2003,17-29 y.,3rd Quintile,Strongly agree,0.42801,318,748,0.39252,0.46349
2003,17-29 y.,3rd Quintile,Agree,0.43687,342,748,0.40130,0.47244
2003,17-29 y.,3rd Quintile,Disagree,0.13107,88,748,0.10687,0.15527
2003,17-29 y.,4th Quintile,Strongly agree,0.38487,313,785,0.35082,0.41893
2003,17-29 y.,4th Quintile,Agree,0.48300,382,785,0.44802,0.51798
2003,17-29 y.,4th Quintile,Disagree,0.11772,90,785,0.09516,0.14027
2003,17-29 y.,5th Quintile,Strongly agree,0.38170,310,804,0.34809,0.41530
2003,17-29 y.,5th Quintile,Agree,0.48384,394,804,0.44927,0.51840
2003,17-29 y.,5th Quintile,Disagree,0.11605,100,804,0.09390,0.13820
2003,30-45 y.,1st Quintile,Strongly agree,0.48954,487,929,0.45738,0.52171
2003,30-45 y.,1st Quintile,Agree,0.40036,373,929,0.36883,0.43188
2003,30-45 y.,1st Quintile,Disagree,0.07743,69,929,0.06023,0.09463
2003,30-45 y.,2nd Quintile,Strongly agree,0.45764,554,1238,0.42987,0.48540
2003,30-45 y.,2nd Quintile,Agree,0.41996,556,1238,0.39246,0.44747
2003,30-45 y.,2nd Quintile,Disagree,0.10568,128,1238,0.08854,0.12281
2003,30-45 y.,3rd Quintile,Strongly agree,0.41149,565,1353,0.38526,0.43772
2003,30-45 y.,3rd Quintile,Agree,0.48146,655,1353,0.45482,0.50809
2003,30-45 y.,3rd Quintile,Disagree,0.09356,133,1353,0.07804,0.10908
2003,30-45 y.,4th Quintile,Strongly agree,0.41452,630,1478,0.38940,0.43965
2003,30-45 y.,4th Quintile,Agree,0.47657,707,1478,0.45110,0.50204
2003,30-45 y.,4th Quintile,Disagree,0.09976,141,1478,0.08448,0.11505
2003,30-45 y.,5th Quintile,Strongly agree,0.31690,595,1854,0.29572,0.33809
2003,30-45 y.,5th Quintile,Agree,0.49688,951,1854,0.47412,0.51965
2003,30-45 y.,5th Quintile,Disagree,0.15296,271,1854,0.13657,0.16935
2003,30-45 y.,5th Quintile,Strongly disagree,0.02594,37,1854,0.01871,0.03318
2003,46-65 y.,1st Quintile,Strongly agree,0.53057,484,853,0.49706,0.56408
2003,46-65 y.,1st Quintile,Agree,0.36369,312,853,0.33139,0.39600
2003,46-65 y.,1st Quintile,Disagree,0.06447,57,853,0.04798,0.08096
2003,46-65 y.,2nd Quintile,Strongly agree,0.54013,529,940,0.50825,0.57201
2003,46-65 y.,2nd Quintile,Agree,0.36198,347,940,0.33125,0.39272
2003,46-65 y.,2nd Quintile,Disagree,0.07443,64,940,0.05765,0.09122
2003,46-65 y.,3rd Quintile,Strongly agree,0.49189,599,1206,0.46367,0.52012
2003,46-65 y.,3rd Quintile,Agree,0.39640,509,1206,0.36878,0.42402
2003,46-65 y.,3rd Quintile,Disagree,0.08295,98,1206,0.06737,0.09852
2003,46-65 y.,4th Quintile,Strongly agree,0.43717,683,1548,0.41245,0.46189
2003,46-65 y.,4th Quintile,Agree,0.45235,720,1548,0.42754,0.47715
2003,46-65 y.,4th Quintile,Disagree,0.09512,145,1548,0.08050,0.10974
2003,46-65 y.,5th Quintile,Strongly agree,0.39085,1021,2898,0.37308,0.40862
2003,46-65 y.,5th Quintile,Agree,0.44229,1398,2898,0.42420,0.46038
