year,age_gr,regtyp,plh0194,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,Strongly agree,0.42026,1086,2597,0.40127,0.43925
2003,17-29 y.,Urban regions,Agree,0.44487,1174,2597,0.42575,0.46399
2003,17-29 y.,Urban regions,Disagree,0.11514,300,2597,0.10286,0.12742
2003,17-29 y.,Urban regions,Strongly disagree,0.01280,37,2597,0.00847,0.01712
2003,17-29 y.,Rural regions,Strongly agree,0.44696,622,1375,0.42067,0.47325
2003,17-29 y.,Rural regions,Agree,0.44917,627,1375,0.42287,0.47547
2003,17-29 y.,Rural regions,Disagree,0.09272,126,1375,0.07738,0.10805
2003,30-45 y.,Urban regions,Strongly agree,0.40638,1883,4649,0.39226,0.42050
2003,30-45 y.,Urban regions,Agree,0.44995,2161,4649,0.43565,0.46425
2003,30-45 y.,Urban regions,Disagree,0.12221,540,4649,0.11280,0.13163
2003,30-45 y.,Urban regions,Strongly disagree,0.01562,65,4649,0.01205,0.01918
2003,30-45 y.,Rural regions,Strongly agree,0.42888,948,2231,0.40834,0.44942
2003,30-45 y.,Rural regions,Agree,0.47890,1081,2231,0.45817,0.49964
2003,30-45 y.,Rural regions,Disagree,0.07426,202,2231,0.06337,0.08514
2003,46-65 y.,Urban regions,Strongly agree,0.46224,2154,5026,0.44846,0.47603
2003,46-65 y.,Urban regions,Agree,0.41176,2219,5026,0.39816,0.42537
2003,46-65 y.,Urban regions,Disagree,0.10447,561,5026,0.09601,0.11293
2003,46-65 y.,Urban regions,Strongly disagree,0.01805,92,5026,0.01437,0.02173
2003,46-65 y.,Rural regions,Strongly agree,0.46417,1162,2508,0.44464,0.48369
2003,46-65 y.,Rural regions,Agree,0.41393,1068,2508,0.39465,0.43321
2003,46-65 y.,Rural regions,Disagree,0.08495,217,2508,0.07404,0.09586
2003,46-65 y.,Rural regions,Strongly disagree,0.02635,61,2508,0.02008,0.03262
2003,66 and older,Urban regions,Strongly agree,0.52053,1257,2385,0.50047,0.54058
2003,66 and older,Urban regions,Agree,0.36428,858,2385,0.34496,0.38359
2003,66 and older,Urban regions,Disagree,0.08661,216,2385,0.07532,0.09791
2003,66 and older,Urban regions,Strongly disagree,0.02142,54,2385,0.01561,0.02723
2003,66 and older,Rural regions,Strongly agree,0.52035,654,1226,0.49238,0.54833
2003,66 and older,Rural regions,Agree,0.37173,463,1226,0.34466,0.39879
2003,66 and older,Rural regions,Disagree,0.08666,109,1226,0.07090,0.10241
2008,17-29 y.,Urban regions,Strongly agree,0.39014,852,2059,0.36907,0.41122
2008,17-29 y.,Urban regions,Agree,0.42176,966,2059,0.40043,0.44310
2008,17-29 y.,Urban regions,Disagree,0.09836,241,2059,0.08549,0.11123
2008,17-29 y.,Rural regions,Strongly agree,0.41542,457,1053,0.38564,0.44520
2008,17-29 y.,Rural regions,Agree,0.40827,477,1053,0.37857,0.43797
2008,17-29 y.,Rural regions,Disagree,0.09606,119,1053,0.07825,0.11387
2008,30-45 y.,Urban regions,Strongly agree,0.40325,1349,3432,0.38683,0.41966
2008,30-45 y.,Urban regions,Agree,0.47208,1645,3432,0.45538,0.48879
2008,30-45 y.,Urban regions,Disagree,0.10804,388,3432,0.09765,0.11843
2008,30-45 y.,Urban regions,Strongly disagree,0.01230,50,3432,0.00861,0.01599
2008,30-45 y.,Rural regions,Strongly agree,0.41046,682,1696,0.38705,0.43388
2008,30-45 y.,Rural regions,Agree,0.47977,847,1696,0.45599,0.50355
2008,30-45 y.,Rural regions,Disagree,0.09194,167,1696,0.07819,0.10570
2008,46-65 y.,Urban regions,Strongly agree,0.41265,1702,4316,0.39796,0.42734
2008,46-65 y.,Urban regions,Agree,0.45040,2015,4316,0.43555,0.46524
2008,46-65 y.,Urban regions,Disagree,0.11144,513,4316,0.10205,0.12083
2008,46-65 y.,Urban regions,Strongly disagree,0.02151,86,4316,0.01718,0.02584
2008,46-65 y.,Rural regions,Strongly agree,0.42267,990,2355,0.40271,0.44262
2008,46-65 y.,Rural regions,Agree,0.44719,1033,2355,0.42710,0.46727
2008,46-65 y.,Rural regions,Disagree,0.11088,285,2355,0.09819,0.12356
2008,46-65 y.,Rural regions,Strongly disagree,0.01368,47,2355,0.00899,0.01838
2008,66 and older,Urban regions,Strongly agree,0.50278,1393,2789,0.48422,0.52134
2008,66 and older,Urban regions,Agree,0.37265,1080,2789,0.35470,0.39060
2008,66 and older,Urban regions,Disagree,0.09507,259,2789,0.08418,0.10595
2008,66 and older,Urban regions,Strongly disagree,0.02381,57,2789,0.01815,0.02947
2008,66 and older,Rural regions,Strongly agree,0.48007,745,1488,0.45467,0.50546
2008,66 and older,Rural regions,Agree,0.39671,575,1488,0.37185,0.42158
2008,66 and older,Rural regions,Disagree,0.09462,137,1488,0.07974,0.10949
2008,66 and older,Rural regions,Strongly disagree,0.01819,31,1488,0.01140,0.02498
2013,17-29 y.,Urban regions,Strongly agree,0.27707,912,2289,0.25873,0.29541
2013,17-29 y.,Urban regions,Agree,0.36170,1125,2289,0.34201,0.38139
2013,17-29 y.,Urban regions,Disagree,0.08289,252,2289,0.07159,0.09419
2013,17-29 y.,Rural regions,Strongly agree,0.34095,563,1231,0.31446,0.36744
2013,17-29 y.,Rural regions,Agree,0.36183,545,1231,0.33497,0.38868
2013,17-29 y.,Rural regions,Disagree,0.08872,123,1231,0.07283,0.10461
2013,30-45 y.,Urban regions,Strongly agree,0.28532,1905,5112,0.27294,0.29771
2013,30-45 y.,Urban regions,Agree,0.39100,2460,5112,0.37762,0.40438
2013,30-45 y.,Urban regions,Disagree,0.12365,681,5112,0.11462,0.13267
2013,30-45 y.,Urban regions,Strongly disagree,0.01008,66,5112,0.00734,0.01282
2013,30-45 y.,Rural regions,Strongly agree,0.36460,1199,2833,0.34688,0.38233
2013,30-45 y.,Rural regions,Agree,0.43374,1400,2833,0.41549,0.45199
2013,30-45 y.,Rural regions,Disagree,0.07795,234,2833,0.06808,0.08783
2013,46-65 y.,Urban regions,Strongly agree,0.37287,2102,5526,0.36011,0.38562
2013,46-65 y.,Urban regions,Agree,0.41611,2584,5526,0.40311,0.42910
2013,46-65 y.,Urban regions,Disagree,0.12073,743,5526,0.11214,0.12932
2013,46-65 y.,Urban regions,Strongly disagree,0.01940,97,5526,0.01576,0.02304
2013,46-65 y.,Rural regions,Strongly agree,0.42764,1465,3427,0.41107,0.44421
2013,46-65 y.,Rural regions,Agree,0.41571,1559,3427,0.39920,0.43221
2013,46-65 y.,Rural regions,Disagree,0.10485,350,3427,0.09460,0.11511
2013,46-65 y.,Rural regions,Strongly disagree,0.01351,53,3427,0.00964,0.01737
2013,66 and older,Urban regions,Strongly agree,0.49700,1564,3151,0.47954,0.51446
2013,66 and older,Urban regions,Agree,0.39279,1271,3151,0.37573,0.40984
2013,66 and older,Urban regions,Disagree,0.07618,270,3151,0.06692,0.08545
2013,66 and older,Urban regions,Strongly disagree,0.01627,46,3151,0.01186,0.02069
2013,66 and older,Rural regions,Strongly agree,0.50173,871,1741,0.47823,0.52522
2013,66 and older,Rural regions,Agree,0.41345,752,1741,0.39031,0.43659
2013,66 and older,Rural regions,Disagree,0.06371,118,1741,0.05223,0.07518
2018,17-29 y.,Urban regions,Strongly agree,0.35627,1672,3629,0.34069,0.37185
2018,17-29 y.,Urban regions,Agree,0.42501,1451,3629,0.40893,0.44110
2018,17-29 y.,Urban regions,Disagree,0.12837,434,3629,0.11749,0.13926
2018,17-29 y.,Urban regions,Strongly disagree,0.01597,72,3629,0.01189,0.02005
2018,17-29 y.,Rural regions,Strongly agree,0.37428,798,1607,0.35061,0.39795
2018,17-29 y.,Rural regions,Agree,0.43342,634,1607,0.40919,0.45766
2018,17-29 y.,Rural regions,Disagree,0.09735,175,1607,0.08285,0.11185
2018,30-45 y.,Urban regions,Strongly agree,0.34586,2429,5612,0.33341,0.35830
2018,30-45 y.,Urban regions,Agree,0.44540,2270,5612,0.43240,0.45841
2018,30-45 y.,Urban regions,Disagree,0.17877,795,5612,0.16874,0.18880
2018,30-45 y.,Urban regions,Strongly disagree,0.02192,118,5612,0.01809,0.02575
2018,30-45 y.,Rural regions,Strongly agree,0.39506,1246,2643,0.37641,0.41370
2018,30-45 y.,Rural regions,Agree,0.45427,1093,2643,0.43529,0.47326
