year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1984,18-29 J.,Westdeutschland,58.95325484255899,55.80033543497602,62.10617425014196,40.0,50.0,80.0,20.0,100.0,50.0,30.0,50.0,52.0
1984,30-45 J.,Westdeutschland,54.201424114309546,52.35202075052492,56.05082747809417,30.0,50.0,70.0,15.0,100.0,50.0,50.0,50.0,159.0
1984,46-65 J.,Westdeutschland,59.84404370990617,59.02976324824032,60.65832417157201,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,641.0
1984,66 und älter,Westdeutschland,71.53335623621638,70.32013420765716,72.7465782647756,60.0,70.0,90.0,15.0,100.0,70.0,60.0,70.0,272.0
1985,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1985,18-29 J.,Westdeutschland,58.09038741014567,54.54990565883837,61.630869161452964,39.9478365526027,50.0,80.0,10.0,100.0,50.0,30.0,50.0,57.0
1985,30-45 J.,Westdeutschland,55.46160029231588,53.44079974831616,57.4824008363156,40.0,50.0,70.0,10.0,100.0,50.0,50.0,50.0,130.0
1985,46-65 J.,Westdeutschland,60.20677965400477,59.37753712553273,61.036022182476806,50.0,60.0,73.3504679196571,14.97429812051434,100.0,60.0,60.0,60.0,567.0
1985,66 und älter,Westdeutschland,72.44269983429908,71.11462031068619,73.77077935791196,60.0,72.34199753426957,90.0,20.0,100.0,70.0,60.0,70.0,231.0
1986,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1986,18-29 J.,Westdeutschland,,,,,,,,,,,,
1986,30-45 J.,Westdeutschland,,,,,,,,,,,,
1986,46-65 J.,Westdeutschland,,,,,,,,,,,,
1986,66 und älter,Westdeutschland,,,,,,,,,,,,
1987,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1987,18-29 J.,Westdeutschland,66.04327361882395,62.620772289113674,69.46577494853422,50.0,60.0,100.0,20.0,100.0,60.0,40.0,70.0,52.0
1987,30-45 J.,Westdeutschland,56.38112264638245,54.14710050153172,58.615144791233185,34.11839847038323,50.0,80.0,10.0,100.0,50.0,49.74999999999994,50.0,118.0
1987,46-65 J.,Westdeutschland,59.31798682344074,58.481472170250015,60.15450147663147,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,515.0
1987,66 und älter,Westdeutschland,70.14877429149662,68.8050330692535,71.49251551373975,50.0,70.0,90.0,15.0,100.0,70.0,60.0,70.0,244.0
1988,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1988,18-29 J.,Westdeutschland,63.503405224882165,59.76861979957619,67.23819065018813,40.0,60.0,100.0,10.0,100.0,60.0,40.0,70.0,60.0
1988,30-45 J.,Westdeutschland,56.14456091927352,53.96725845195388,58.321863386593165,40.0,50.0,80.0,20.0,100.0,50.0,50.0,50.0,118.0
1988,46-65 J.,Westdeutschland,61.7311903780817,60.83761866681922,62.62476208934418,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0,530.0
1988,66 und älter,Westdeutschland,70.20585352701204,69.01457609787583,71.39713095614825,50.0,70.0,90.0,15.0,100.0,70.0,70.0,70.0,284.0
1989,unter 18 J.,Westdeutschland,,,,,,,,,,,,
1989,18-29 J.,Westdeutschland,62.31411667610568,58.76198533519123,65.86624801702013,50.0,50.0,100.0,10.0,100.0,50.0,20.0,50.0,52.0
1989,30-45 J.,Westdeutschland,56.75810775158786,54.48711282006369,59.02910268311202,40.0,50.0,80.0,10.0,100.0,50.0,50.0,50.0,110.0
1989,46-65 J.,Westdeutschland,59.24741531359857,58.35176852513443,60.143062102062714,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,518.0
