syear,migback,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,No migration background,63.19760981029459,62.49956804126751,63.895651579321665,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,967.0
1984,Direct migration background,55.93143505804445,54.473487174671405,57.389382941417495,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,155.0
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,63.75131325790315,63.012953668151134,64.48967284765516,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,853.0
1985,Direct migration background,56.94167104547323,55.37127254941941,58.51206954152705,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,130.0
1985,Indirect migration background,,,,,,,,,,,,
1986,No migration background,,,,,,,,,,,,
1986,Direct migration background,,,,,,,,,,,,
1986,Indirect migration background,,,,,,,,,,,,
1987,No migration background,63.29044523586986,62.52464452319469,64.05624594854504,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,772.0
1987,Direct migration background,60.204303854143,58.65838721842356,61.750220489862436,50.0,60.0,70.0,20.0,100.0,60.0,50.0,70.0,152.0
1987,Indirect migration background,,,,,,,,,,,,
1988,No migration background,64.75730230828594,63.99463818992414,65.51996642664776,50.0,60.0,80.0,10.0,100.0,60.0,50.0,60.0,798.0
1988,Direct migration background,61.44540586188032,59.92223747810799,62.96857424565265,50.0,60.0,80.0,15.0,100.0,60.0,54.87499999999997,65.125,189.0
1988,Indirect migration background,,,,,,,,,,,,
1989,No migration background,63.19455192774008,62.43119380904101,63.957910046439146,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,791.0
1989,Direct migration background,60.30886550816356,58.9882531420913,61.62947787423581,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,178.0
1989,Indirect migration background,,,,,,,,,,,,
1990,No migration background,,,,,,,,,,,,
1990,Direct migration background,,,,,,,,,,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,62.50188867145208,61.736057290255204,63.267720052648954,50.0,60.0,80.0,15.0,100.0,60.0,60.0,60.0,788.0
1991,Direct migration background,60.30772689400118,58.91649434036408,61.69895944763827,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,199.0
1991,Indirect migration background,,,,,,,,,,,,
1992,No migration background,62.20476859187421,61.5065341670606,62.903003016687826,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0,1026.0
1992,Direct migration background,58.99098538308741,57.63224118237945,60.34972958379537,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,225.0
1992,Indirect migration background,,,,,,,,,,,,
1993,No migration background,,,,,,,,,,,,
1993,Direct migration background,,,,,,,,,,,,
1993,Indirect migration background,,,,,,,,,,,,
1994,No migration background,61.47661260209554,60.757004542078434,62.19622066211265,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,973.0
1994,Direct migration background,59.07849966127187,57.79370219422703,60.36329712831671,50.0,55.1851254469397,70.0,20.0,100.0,55.0,50.0,60.0,235.0
1994,Indirect migration background,,,,,,,,,,,,
1995,No migration background,62.96647278009209,62.28456338286534,63.64838217731884,50.0,60.0,80.0,20.0,100.0,60.0,60.0,60.0,984.0
1995,Direct migration background,59.8026949539866,58.5933898629899,61.0120000449833,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,245.0
1995,Indirect migration background,,,,,,,,,,,,
1996,No migration background,60.55684864549283,59.8698724064828,61.24382488450286,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0,1053.0
1996,Direct migration background,59.89676931660193,58.5304808710795,61.26305776212437,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,251.0
1996,Indirect migration background,,,,,,,,,,,,
1997,No migration background,59.68227469648067,59.01416091062564,60.350388482335696,40.0,60.0,75.0,10.0,100.0,60.0,60.0,70.0,1031.0
1997,Direct migration background,60.115149644108136,58.67021587079237,61.560083417423904,40.0,60.0,78.79416968457093,20.0,100.0,60.0,60.0,70.0,238.0
1997,Indirect migration background,,,,,,,,,,,,
1998,No migration background,61.50644029007295,60.869933202556524,62.14294737758938,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0,1238.0
1998,Direct migration background,57.84059121548228,56.4348036558842,59.24637877508035,40.0,50.0,70.0,10.0,100.0,50.0,40.0,50.0,242.0
1998,Indirect migration background,,,,,,,,,,,,
1999,No migration background,60.59051946823666,59.946337617123945,61.23470131934937,40.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0,1225.0
1999,Direct migration background,58.966156279946894,57.50175106316372,60.43056149673007,40.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0,229.0
1999,Indirect migration background,,,,,,,,,,,,
2000,No migration background,60.50665250838177,60.02655591821752,60.98674909854602,40.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0,2250.0
2000,Direct migration background,57.57438830636583,56.35464224715242,58.79413436557925,50.0,53.47283214525476,70.0,20.0,100.0,50.0,40.0,50.0,288.0
2000,Indirect migration background,,,,,,,,,,,,
2001,No migration background,60.63228770598018,60.12434323030742,61.14023218165295,40.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0,2030.0
2001,Direct migration background,59.56149922632538,58.16916442671419,60.95383402593657,45.46538574514494,60.0,80.0,10.0,100.0,60.0,60.0,70.0,260.0
2001,Indirect migration background,70.24740015731216,65.17110316994365,75.32369714468066,50.0,80.0,100.0,2.0,100.0,80.0,60.0,110.0,33.0
2002,No migration background,60.37958865510572,59.89217938080523,60.86699792940621,40.0,55.0,80.0,4.0,100.0,55.0,50.0,60.0,2208.0
2002,Direct migration background,61.66314074950166,60.21887553573592,63.1074059632674,40.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,258.0
2002,Indirect migration background,73.5166088059668,68.48949092496528,78.54372668696831,52.59156883586847,81.92966507482917,100.0,14.0,100.0,80.0,60.0,100.0,31.0
2003,No migration background,60.96068858069213,60.469939594656495,61.45143756672776,49.07197784328586,60.0,80.0,5.0,100.0,60.0,60.0,70.0,2164.0
2003,Direct migration background,60.867059538344485,59.53828178996164,62.19583728672733,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,249.0
2003,Indirect migration background,,,,,,,,,,,,
2004,No migration background,60.48044428026079,59.99623299479195,60.96465556572963,50.0,60.0,80.0,5.0,100.0,60.0,60.0,70.0,2171.0
2004,Direct migration background,56.79325531736995,55.43251153441002,58.15399910032988,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,261.0
2004,Indirect migration background,62.32499057467311,57.45353947176512,67.19644167758109,32.937855029444265,60.0,100.0,25.0,100.0,60.0,20.0,80.0,31.0
2005,No migration background,60.46984815677373,59.9834763078097,60.956220005737755,40.0,60.0,80.0,3.0,100.0,60.0,60.0,70.0,2142.0
2005,Direct migration background,58.64058567105446,57.33432570910669,59.946845633002226,40.0,60.0,72.05562736249647,20.0,100.0,60.0,60.0,70.0,248.0
2005,Indirect migration background,,,,,,,,,,,,
2006,No migration background,60.226306271726536,59.76355354117223,60.68905900228084,40.0,60.0,80.0,2.0,100.0,60.0,60.0,70.0,2370.0
2006,Direct migration background,60.17666306922537,58.92702562524347,61.426300513207266,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0,270.0
2006,Indirect migration background,,,,,,,,,,,,
2007,No migration background,60.40614984740728,59.93542562196048,60.87687407285407,43.153988548435954,60.0,80.0,2.0,100.0,60.0,60.0,70.0,2253.0
2007,Direct migration background,61.86903017313658,60.439935412754366,63.29812493351879,50.0,60.0,80.0,20.0,100.0,60.0,59.74999999999994,70.0,236.0
2007,Indirect migration background,,,,,,,,,,,,
2008,No migration background,59.86223171143149,59.37193310605941,60.35253031680357,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0,2128.0
2008,Direct migration background,61.84974891959861,60.318979139631715,63.380518699565506,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0,213.0
2008,Indirect migration background,,,,,,,,,,,,
2009,No migration background,59.117345961420966,58.61812507480438,59.61656684803755,40.0,50.0,80.0,2.0,100.0,50.0,40.0,50.0,2054.0
2009,Direct migration background,59.99286327535407,58.403887424242285,61.58183912646585,50.0,60.0,75.55308185118278,20.0,100.0,60.0,60.0,70.0,192.0
2009,Indirect migration background,,,,,,,,,,,,
2010,No migration background,58.82540845258439,58.34326142246079,59.30755548270799,40.0,50.0,80.0,5.0,100.0,50.0,49.74999999999994,50.0,2130.0
2010,Direct migration background,59.3610495391882,57.76245840392248,60.95964067445392,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,206.0
2010,Indirect migration background,64.11887854652464,60.207887664842936,68.02986942820635,40.0,60.0,90.80950802380165,20.0,100.0,60.0,30.0,70.0,38.0
2011,No migration background,58.56675115474658,58.13972929378908,58.993773015704086,40.0,50.0,80.0,3.0,100.0,50.0,50.0,50.0,2746.0
2011,Direct migration background,58.59804963902658,57.09847414986838,60.097625128184774,40.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0,248.0
2011,Indirect migration background,56.01408259647745,52.6272641436634,59.4009010492915,30.0,50.0,80.0,20.0,100.0,50.0,40.0,60.0,56.0
2012,No migration background,57.36657017000678,56.95222245839081,57.780917881622756,40.0,50.0,70.0,1.0,100.0,50.0,50.0,50.0,2887.0
2012,Direct migration background,56.304700365225,54.89351277831511,57.71588795213489,40.0,50.0,70.0,20.0,100.0,50.0,40.0,50.0,257.0
2012,Indirect migration background,54.13565865504703,50.86694609088423,57.404371219209835,30.0,50.0,80.0,3.0,100.0,50.0,50.0,60.0,61.0
