year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,in school,maennlich,,,,,,,,,,,,
1984,in school,weiblich,,,,,,,,,,,,
1984,inadequately,maennlich,32,76.60860146203355,72.1510815628331,81.066121361234,50.0,87.76680196699586,100.0,25.0,100.0,90.0,80.0,130.0
1984,inadequately,weiblich,31,75.70546196055417,71.46908098890518,79.94184293220317,50.82456530311173,80.0,100.0,22.0,100.0,80.0,60.0,100.0
1984,general elemantary,maennlich,117,61.05682493208493,59.01458602631067,63.09906383785919,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0
1984,general elemantary,weiblich,177,67.83992252455452,66.28816964973092,69.39167539937813,50.0,70.0,80.0,10.0,100.0,70.0,70.0,80.0
1984,middle vocational,maennlich,389,60.24176237552774,59.15415924348397,61.32936550757152,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1984,middle vocational,weiblich,188,63.9677596534832,62.4871218200342,65.4483974869322,50.0,60.0,80.0,10.0,100.0,60.0,50.0,60.0
1984,vocational + Abi,maennlich,,,,,,,,,,,,
1984,vocational + Abi,weiblich,,,,,,,,,,,,
1984,higher vocational,maennlich,64,58.60118362663996,56.10230661080573,61.10006064247419,41.72309455607058,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1984,higher vocational,weiblich,,,,,,,,,,,,
1984,higher education,maennlich,57,65.19264576718203,62.007112836923724,68.37817869744033,44.11655947224726,70.0,80.0,20.0,100.0,70.0,60.0,90.0
1984,higher education,weiblich,,,,,,,,,,,,
1985,in school,maennlich,,,,,,,,,,,,
1985,in school,weiblich,,,,,,,,,,,,
1985,inadequately,maennlich,32,83.85238992035023,80.30232430807436,87.4024555326261,60.0,100.0,100.0,20.0,100.0,100.0,100.0,120.0
1985,inadequately,weiblich,,,,,,,,,,,,
1985,general elemantary,maennlich,99,64.716577084961,62.54055803349949,66.89259613642251,50.0,64.6322066289783,80.0,10.0,100.0,66.0,62.0,72.0
1985,general elemantary,weiblich,144,65.69714640654564,63.95332219343276,67.44097061965853,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0
1985,middle vocational,maennlich,342,62.483950463060765,61.36520382817133,63.6026970979502,50.0,60.0,80.0,20.0,100.0,60.0,60.0,60.0
1985,middle vocational,weiblich,165,62.29212826473413,60.6645605986124,63.919695930855866,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0
1985,vocational + Abi,maennlich,,,,,,,,,,,,
1985,vocational + Abi,weiblich,,,,,,,,,,,,
1985,higher vocational,maennlich,63,56.61016828402279,54.087411804413826,59.132924763631756,40.0,59.7175568788494,77.56771073256839,15.0,100.0,60.0,60.0,70.0
1985,higher vocational,weiblich,,,,,,,,,,,,
1985,higher education,maennlich,48,63.9424676635674,60.36823626465105,67.51669906248375,42.499802904147046,70.0,80.61973894018618,10.0,100.0,70.0,60.0,90.0
1985,higher education,weiblich,,,,,,,,,,,,
1986,in school,maennlich,,,,,,,,,,,,
1986,in school,weiblich,,,,,,,,,,,,
1986,inadequately,maennlich,,,,,,,,,,,,
1986,inadequately,weiblich,,,,,,,,,,,,
1986,general elemantary,maennlich,,,,,,,,,,,,
1986,general elemantary,weiblich,,,,,,,,,,,,
1986,middle vocational,maennlich,,,,,,,,,,,,
1986,middle vocational,weiblich,,,,,,,,,,,,
1986,vocational + Abi,maennlich,,,,,,,,,,,,
1986,vocational + Abi,weiblich,,,,,,,,,,,,
1986,higher vocational,maennlich,,,,,,,,,,,,
1986,higher vocational,weiblich,,,,,,,,,,,,
1986,higher education,maennlich,,,,,,,,,,,,
1986,higher education,weiblich,,,,,,,,,,,,
1987,in school,maennlich,,,,,,,,,,,,
1987,in school,weiblich,,,,,,,,,,,,
1987,inadequately,maennlich,35,88.33926480180067,85.25639438045552,91.42213522314582,80.0,100.0,100.0,50.0,100.0,100.0,100.0,110.0
1987,inadequately,weiblich,,,,,,,,,,,,
1987,general elemantary,maennlich,89,67.43426493722308,65.29441531577633,69.57411455866982,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0
1987,general elemantary,weiblich,134,65.83486139905534,63.88656673835477,67.78315605975591,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0
1987,middle vocational,maennlich,317,60.52258386822841,59.35777351752453,61.68739421893229,50.0,60.0,70.0,20.0,100.0,60.0,60.0,70.0
1987,middle vocational,weiblich,165,64.40822375364037,62.926802467257964,65.88964504002277,50.0,60.0,80.0,10.0,100.0,60.0,50.0,60.0
1987,vocational + Abi,maennlich,,,,,,,,,,,,
1987,vocational + Abi,weiblich,,,,,,,,,,,,
1987,higher vocational,maennlich,59,53.55030018630848,50.84807279365039,56.25252757896658,36.53607252270487,50.0,70.0,10.0,100.0,50.0,40.0,50.0
1987,higher vocational,weiblich,,,,,,,,,,,,
1987,higher education,maennlich,46,63.5970154503866,60.094832981787015,67.09919791898619,48.79644553069264,61.46839984390192,80.0,10.0,100.0,60.0,40.0,70.0
1987,higher education,weiblich,,,,,,,,,,,,
1988,in school,maennlich,,,,,,,,,,,,
1988,in school,weiblich,,,,,,,,,,,,
1988,inadequately,maennlich,33,85.17781295177012,81.51433808937661,88.84128781416364,72.13986188582032,100.0,100.0,30.34965471455081,100.0,100.0,100.0,120.49999999999999
1988,inadequately,weiblich,30,69.02368021158867,64.61676418960167,73.43059623357567,50.0,60.0,100.0,20.0,100.0,60.0,20.0,70.0
1988,general elemantary,maennlich,94,65.31472732630769,63.02801332811436,67.60144132450102,50.0,60.0,80.0,20.0,100.0,60.0,50.0,60.0
1988,general elemantary,weiblich,150,67.10706653683955,65.28419042667338,68.92994264700573,50.0,70.0,90.0,20.0,100.0,70.0,70.0,80.0
1988,middle vocational,maennlich,352,62.947756026545164,61.812778557005586,64.08273349608474,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1988,middle vocational,weiblich,172,65.51387836521302,64.00499121433273,67.0227655160933,50.0,60.0,80.0,15.0,100.0,60.0,50.0,60.0
1988,vocational + Abi,maennlich,,,,,,,,,,,,
1988,vocational + Abi,weiblich,,,,,,,,,,,,
1988,higher vocational,maennlich,55,61.15527422837725,58.289620605538474,64.02092785121603,46.25061388911959,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1988,higher vocational,weiblich,,,,,,,,,,,,
1988,higher education,maennlich,40,67.55248811285786,64.11482555951534,70.99015066620038,50.0,70.0,86.71253678727406,30.0,100.0,70.0,60.0,90.0
1988,higher education,weiblich,,,,,,,,,,,,
1989,in school,maennlich,,,,,,,,,,,,
1989,in school,weiblich,,,,,,,,,,,,
1989,inadequately,maennlich,33,81.33056384265174,77.62142775337148,85.039699931932,60.0,90.0,100.0,20.0,100.0,90.0,80.0,120.0
1989,inadequately,weiblich,36,65.16215681150793,61.19849941754106,69.1258142054748,50.0,60.0,100.0,20.0,100.0,60.0,20.0,70.0
1989,general elemantary,maennlich,90,67.17340423518242,65.01139394697506,69.33541452338977,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0
1989,general elemantary,weiblich,144,66.68784450795282,64.95933690147385,68.41635211443179,50.0,60.0,80.0,20.0,100.0,60.0,50.0,60.0
1989,middle vocational,maennlich,342,60.664378331631994,59.54472623871753,61.78403042454646,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1989,middle vocational,weiblich,174,61.51675514628391,59.92283158346664,63.11067870910119,49.16467415607284,60.0,80.0,12.0,100.0,60.0,60.0,70.0
1989,vocational + Abi,maennlich,,,,,,,,,,,,
1989,vocational + Abi,weiblich,,,,,,,,,,,,
1989,higher vocational,maennlich,55,61.76512745052301,58.90729004595748,64.62296485508854,44.81374985860037,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1989,higher vocational,weiblich,,,,,,,,,,,,
1989,higher education,maennlich,41,69.16094326406727,65.4418061551802,72.88008037295434,50.0,70.0,100.0,20.0,100.0,70.0,50.0,90.0
1989,higher education,weiblich,,,,,,,,,,,,
1990,in school,maennlich,,,,,,,,,,,,
1990,in school,weiblich,,,,,,,,,,,,
1990,inadequately,maennlich,,,,,,,,,,,,
1990,inadequately,weiblich,,,,,,,,,,,,
1990,general elemantary,maennlich,,,,,,,,,,,,
1990,general elemantary,weiblich,,,,,,,,,,,,
1990,middle vocational,maennlich,,,,,,,,,,,,
1990,middle vocational,weiblich,,,,,,,,,,,,
1990,vocational + Abi,maennlich,,,,,,,,,,,,
1990,vocational + Abi,weiblich,,,,,,,,,,,,
1990,higher vocational,maennlich,,,,,,,,,,,,
1990,higher vocational,weiblich,,,,,,,,,,,,
1990,higher education,maennlich,,,,,,,,,,,,
1990,higher education,weiblich,,,,,,,,,,,,
