"year","bildungsniveau","quintil_oecd","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","61.36","45","36","30","40","80","100","100","53.12","69.6","30","100","50","70"
"1995","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1995","AkademikerIn","2","64.58","55","32","30","50","80","100","100","56.63","72.53","30","100","50","70"
"1995","AkademikerIn","3","","","","","","","","","","","","","",""
"1995","AkademikerIn","4","","","","","","","","","","","","","",""
"1995","AkademikerIn","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","Hauptschule","1 Einkommensschwächstes Quintil","66.4","57.5","303","40","50","80","100","100","63.9","68.9","10","100","50","60"
"1995","Hauptschule","2","65.74","55","243","40","50","80","100","100","62.95","68.53","20","100","60","70"
"1995","Hauptschule","3","56.75","45","147","30","40","70","90","100","53.57","59.93","30","100","50","60"
"1995","Hauptschule","4","58.33","45","77","30","40","70","100","100","53.22","63.44","30","100","50","60"
"1995","Hauptschule","5 Einkommensstärkstes Quintil","63.72","55","30","40","50","80","90","100","56.23","71.21","30","100","50","70"
"1995","Realschule","1 Einkommensschwächstes Quintil","57.97","45","52","30","50","60","100","100","52.17","63.77","20","100","50","60"
"1995","Realschule","2","62.55","55","52","40","50","80","100","100","56.51","68.59","23","100","50","60"
"1995","Realschule","3","60.69","45","30","30","40","80","100","100","52.13","69.25","30","100","40","60"
"1995","Realschule","4","","","","","","","","","","","","","",""
"1995","Realschule","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","65.67","57.5","32","30","40","100","100","100","56.17","75.17","20","100","40","70"
"1996","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1996","AkademikerIn","2","59.54","45","35","30","50","80","100","100","50.57","68.51","10","100","50","70"
"1996","AkademikerIn","3","","","","","","","","","","","","","",""
"1996","AkademikerIn","4","","","","","","","","","","","","","",""
"1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Hauptschule","1 Einkommensschwächstes Quintil","66.16","57.5","311","40","50","80","100","100","63.63","68.69","2","100","60","60"
"1996","Hauptschule","2","60.08","55","280","30","50","80","100","100","57.22","62.94","10","100","50","60"
"1996","Hauptschule","3","57.35","45","157","30","50","70","90","100","53.96","60.74","20","100","50","50"
"1996","Hauptschule","4","58.04","52.5","98","30","40","80","90","100","53.27","62.81","20","100","50","60"
"1996","Hauptschule","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Realschule","1 Einkommensschwächstes Quintil","55.51","55","37","30","30","70","80","100","47.77","63.25","5","100","50","60"
"1996","Realschule","2","61.08","45","58","30","50","75","90","100","55.37","66.79","20","100","50","60"
"1996","Realschule","3","55.31","48.5","40","30","47","60","100","100","48.55","62.07","20","100","50","50"
"1996","Realschule","4","","","","","","","","","","","","","",""
"1996","Realschule","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","2","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","3","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","4","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68.28","57.5","32","40","40","100","100","100","58.59","77.97","20","100","40","80"
"1997","(noch) kein Abschluss","2","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","3","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","4","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","AkademikerIn","2","53.63","45","31","25","30","70","100","100","44.29","62.97","20","100","40","60"
"1997","AkademikerIn","3","","","","","","","","","","","","","",""
"1997","AkademikerIn","4","","","","","","","","","","","","","",""
"1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Hauptschule","1 Einkommensschwächstes Quintil","63.18","57.5","280","30","50","80","100","100","60.53","65.83","15","100","60","60"
"1997","Hauptschule","2","62.4","55","267","30","50","80","100","100","59.7","65.1","20","100","50","60"
"1997","Hauptschule","3","56.63","45","185","30","40","70","90","100","53.47","59.79","20","100","50","60"
"1997","Hauptschule","4","59.07","55","82","30","40","70","100","100","53.8","64.34","20","100","50","60"
