year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,786,64.0506187407021,63.30272093865431,64.79851654274991,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1985,Rural regions,199,60.515680938835786,58.9102192915369,62.121142586134674,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1986,Urban regions,,,,,,,,,,,,
1986,Rural regions,,,,,,,,,,,,
1987,Urban regions,740,63.57420937334457,62.81942850911077,64.32899023757838,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1987,Rural regions,189,61.04136921959372,59.36976437969352,62.71297405949392,50.0,60.0,80.0,10.0,100.0,60.0,59.87499999999997,70.0
1988,Urban regions,801,64.52689821278102,63.77880813089274,65.2749882946693,50.0,60.0,80.0,10.0,100.0,60.0,55.0,60.0
1988,Rural regions,191,64.60583698441145,62.95221896000631,66.25945500881659,50.0,60.0,90.0,20.0,100.0,60.0,50.0,70.0
1989,Urban regions,774,63.66092753453229,62.91759911726853,64.40425595179605,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1989,Rural regions,202,60.62777150617628,59.030915415466,62.22462759688656,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1990,Urban regions,,,,,,,,,,,,
1990,Rural regions,,,,,,,,,,,,
1991,Urban regions,791,62.197558902792096,61.4494711792457,62.945646626338494,50.0,60.0,80.0,15.0,100.0,60.0,60.0,60.0
1991,Rural regions,200,62.67067844730824,61.09285391658371,64.24850297803277,50.0,60.0,80.0,20.0,100.0,60.0,60.0,70.0
1992,Urban regions,890,62.103880014655616,61.3650712701606,62.84268875915063,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1992,Rural regions,359,61.4266908803831,60.23087614618774,62.62250561457846,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1993,Urban regions,,,,,,,,,,,,
1993,Rural regions,,,,,,,,,,,,
1994,Urban regions,863,61.3598865826497,60.6135835718544,62.106189593445,50.0,60.0,80.0,15.0,100.0,60.0,60.0,70.0
1994,Rural regions,355,60.697274396782724,59.48722376176266,61.90732503180279,50.0,50.0,80.0,10.0,100.0,50.0,40.0,50.0
1995,Urban regions,875,62.75393786388759,62.04888540332477,63.45899032445042,50.0,60.0,80.0,20.0,100.0,60.0,60.0,60.0
1995,Rural regions,362,61.97755192045409,60.829806140403015,63.125297700505165,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1996,Urban regions,904,61.06626423322777,60.332970365163696,61.799558101291844,50.0,60.0,80.0,5.0,100.0,60.0,60.0,60.0
