year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,West,,,,,,,,,,,,
1984,Primary Level,West,63,76.2080815427286,73.12005370658012,79.29610937887709,50.0,80.33609483184203,100.0,22.0,100.0,80.0,60.0,100.0
1984,Lower Secondary Level,West,294,65.47122297504865,64.22416822437827,66.71827772571902,50.0,70.0,80.0,10.0,100.0,70.0,70.0,80.0
1984,Upper Secondary Level,West,577,61.52471526869301,60.64509328018299,62.404337257203025,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1984,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1984,First Stage of Tertiary Education,West,87,60.14680847083184,57.96097274996445,62.33264419169924,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1984,Second Stage of Tertiary Education,West,70,62.73646365566371,59.96477175960223,65.5081555517252,50.0,60.0,80.0,15.0,100.0,60.0,50.0,70.0
1985,Pre-primary Level,West,,,,,,,,,,,,
1985,Primary Level,West,56,82.94847901047032,80.16370429121902,85.73325372972162,60.0,100.0,100.0,20.0,100.0,100.0,100.0,120.25
1985,Lower Secondary Level,West,243,65.3441703524857,63.98454081962427,66.70379988534714,50.0,70.0,80.0,10.0,100.0,70.0,70.0,80.0
1985,Upper Secondary Level,West,507,62.41829585426363,61.49613246330296,63.3404592452243,50.0,60.0,80.0,15.0,100.0,60.0,60.0,60.0
1985,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1985,First Stage of Tertiary Education,West,88,59.064047042994595,56.87017574731832,61.25791833867087,47.13513315175391,60.0,80.0,15.0,100.0,60.0,60.0,70.0
1985,Second Stage of Tertiary Education,West,62,60.423028021741246,57.445462977258174,63.40059306622432,40.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0
1986,Pre-primary Level,West,,,,,,,,,,,,
1986,Primary Level,West,,,,,,,,,,,,
1986,Lower Secondary Level,West,,,,,,,,,,,,
1986,Upper Secondary Level,West,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1986,First Stage of Tertiary Education,West,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1987,Pre-primary Level,West,,,,,,,,,,,,
1987,Primary Level,West,60,80.60295613918453,77.92715004886267,83.27876222950638,60.0,91.26266996476134,100.0,10.0,100.0,90.0,80.0,110.0
1987,Lower Secondary Level,West,223,66.38436993648205,64.9257878271512,67.8429520458129,50.0,70.0,80.0,20.0,100.0,70.0,70.0,80.0
1987,Upper Secondary Level,West,482,61.957076187688074,61.03684116056337,62.87731121481278,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1987,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1987,First Stage of Tertiary Education,West,78,56.9282458239634,54.59523573254194,59.261255915384865,40.0,60.0,70.0,10.0,100.0,60.0,60.0,70.0
1987,Second Stage of Tertiary Education,West,57,62.20799298519964,59.24315740730097,65.1728285630983,50.0,60.0,80.0,10.0,100.0,60.0,50.0,70.0
1988,Pre-primary Level,West,,,,,,,,,,,,
1988,Primary Level,West,63,78.3554907040553,75.37575823731272,81.33522317079787,60.0,90.0,100.0,20.0,100.0,90.0,80.0,120.0
1988,Lower Secondary Level,West,244,66.51780629298925,65.09089434601472,67.94471823996378,50.0,66.48151232673584,90.0,20.0,100.0,70.0,70.0,80.0
1988,Upper Secondary Level,West,524,63.86811138885114,62.95947419976044,64.77674857794183,50.0,60.0,80.0,10.0,100.0,60.0,60.0,60.0
1988,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1988,First Stage of Tertiary Education,West,71,63.236870293446614,60.75047611600691,65.72326447088632,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1988,Second Stage of Tertiary Education,West,53,63.99701570942737,61.12152132002899,66.87251009882576,50.0,60.0,80.0,30.0,100.0,60.0,50.0,70.0
1989,Pre-primary Level,West,,,,,,,,,,,,
1989,Primary Level,West,69,72.6487583717494,69.76809738402305,75.52941935947574,50.0,70.0,100.0,20.0,100.0,70.0,40.0,80.0
1989,Lower Secondary Level,West,234,66.84694593771079,65.49585814491535,68.19803373050622,50.0,69.83731738351672,80.0,20.0,100.0,70.0,70.0,80.0
1989,Upper Secondary Level,West,516,60.97285674807044,60.056054063356775,61.88965943278411,50.0,60.0,80.0,10.0,100.0,60.0,60.0,70.0
1989,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1989,First Stage of Tertiary Education,West,68,62.23711723569105,59.72751961206274,64.74671485931937,50.0,60.0,80.0,20.0,100.0,60.0,50.0,70.0
1989,Second Stage of Tertiary Education,West,56,64.03675531667439,60.975212430798315,67.09829820255047,50.0,60.0,89.3198760821978,20.0,100.0,60.0,50.0,70.0
1990,Pre-primary Level,West,,,,,,,,,,,,
1990,Pre-primary Level,East,,,,,,,,,,,,
1990,Primary Level,West,,,,,,,,,,,,
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,,,,,,,,,,,,
1990,Lower Secondary Level,East,,,,,,,,,,,,
1990,Upper Secondary Level,West,,,,,,,,,,,,
1990,Upper Secondary Level,East,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1990,First Stage of Tertiary Education,West,,,,,,,,,,,,
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,69,71.17182945445386,68.30641561494028,74.03724329396744,50.0,70.0,100.0,30.0,100.0,70.0,40.0,90.0
1991,Primary Level,East,,,,,,,,,,,,
