"year","bildungsniveau","sex","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","(Fach-)Abitur","maennlich","57.9","57.9","517","57.9","57.9"
"1984","(Fach-)Abitur","weiblich","57.9","57.9","351","57.9","57.9"
"1984","(noch) kein Abschluss","maennlich","57.9","57.9","573","57.9","57.9"
"1984","(noch) kein Abschluss","weiblich","57.9","57.9","708","57.9","57.9"
"1984","AkademikerIn","maennlich","57.9","57.9","535","57.9","57.9"
"1984","AkademikerIn","weiblich","57.9","57.9","255","57.9","57.9"
"1984","Hauptschule","maennlich","57.9","57.9","3500","57.9","57.9"
"1984","Hauptschule","weiblich","57.9","57.9","3749","57.9","57.9"
"1984","Realschule","maennlich","57.9","57.9","785","57.9","57.9"
"1984","Realschule","weiblich","57.9","57.9","1100","57.9","57.9"
"1985","(Fach-)Abitur","maennlich","59.3","59.3","463","59.3","59.3"
"1985","(Fach-)Abitur","weiblich","59.3","59.3","324","59.3","59.3"
"1985","(noch) kein Abschluss","maennlich","59.3","59.3","500","59.3","59.3"
"1985","(noch) kein Abschluss","weiblich","59.3","59.3","587","59.3","59.3"
"1985","AkademikerIn","maennlich","59.3","59.3","509","59.3","59.3"
"1985","AkademikerIn","weiblich","59.3","59.3","246","59.3","59.3"
"1985","Hauptschule","maennlich","59.3","59.3","3128","59.3","59.3"
"1985","Hauptschule","weiblich","59.3","59.3","3313","59.3","59.3"
"1985","Realschule","maennlich","59.3","59.3","754","59.3","59.3"
"1985","Realschule","weiblich","59.3","59.3","1061","59.3","59.3"
"1986","(Fach-)Abitur","maennlich","60.6","60.6","470","60.6","60.6"
"1986","(Fach-)Abitur","weiblich","60.6","60.6","338","60.6","60.6"
"1986","(noch) kein Abschluss","maennlich","60.6","60.6","480","60.6","60.6"
"1986","(noch) kein Abschluss","weiblich","60.6","60.6","548","60.6","60.6"
"1986","AkademikerIn","maennlich","60.6","60.6","505","60.6","60.6"
"1986","AkademikerIn","weiblich","60.6","60.6","244","60.6","60.6"
"1986","Hauptschule","maennlich","60.6","60.6","2978","60.6","60.6"
"1986","Hauptschule","weiblich","60.6","60.6","3112","60.6","60.6"
"1986","Realschule","maennlich","60.6","60.6","738","60.6","60.6"
"1986","Realschule","weiblich","60.6","60.6","1034","60.6","60.6"
"1987","(Fach-)Abitur","maennlich","60.5","60.5","454","60.5","60.5"
"1987","(Fach-)Abitur","weiblich","60.5","60.5","326","60.5","60.5"
"1987","(noch) kein Abschluss","maennlich","60.5","60.5","455","60.5","60.5"
"1987","(noch) kein Abschluss","weiblich","60.5","60.5","548","60.5","60.5"
"1987","AkademikerIn","maennlich","60.5","60.5","494","60.5","60.5"
"1987","AkademikerIn","weiblich","60.5","60.5","248","60.5","60.5"
"1987","Hauptschule","maennlich","60.5","60.5","2950","60.5","60.5"
"1987","Hauptschule","weiblich","60.5","60.5","3066","60.5","60.5"
"1987","Realschule","maennlich","60.5","60.5","745","60.5","60.5"
"1987","Realschule","weiblich","60.5","60.5","1014","60.5","60.5"
"1988","(Fach-)Abitur","maennlich","60.6","60.6","436","60.6","60.6"
"1988","(Fach-)Abitur","weiblich","60.6","60.6","301","60.6","60.6"
"1988","(noch) kein Abschluss","maennlich","60.6","60.6","399","60.6","60.6"
"1988","(noch) kein Abschluss","weiblich","60.6","60.6","509","60.6","60.6"
"1988","AkademikerIn","maennlich","60.6","60.6","472","60.6","60.6"
"1988","AkademikerIn","weiblich","60.6","60.6","230","60.6","60.6"
"1988","Hauptschule","maennlich","60.6","60.6","2839","60.6","60.6"
"1988","Hauptschule","weiblich","60.6","60.6","2905","60.6","60.6"
"1988","Realschule","maennlich","60.6","60.6","697","60.6","60.6"
"1988","Realschule","weiblich","60.6","60.6","1004","60.6","60.6"
"1989","(Fach-)Abitur","maennlich","61.4","61.4","445","61.4","61.4"
"1989","(Fach-)Abitur","weiblich","61.4","61.4","309","61.4","61.4"
"1989","(noch) kein Abschluss","maennlich","61.4","61.4","385","61.4","61.4"
"1989","(noch) kein Abschluss","weiblich","61.4","61.4","503","61.4","61.4"
"1989","AkademikerIn","maennlich","61.4","61.4","472","61.4","61.4"
"1989","AkademikerIn","weiblich","61.4","61.4","226","61.4","61.4"
"1989","Hauptschule","maennlich","61.4","61.4","2701","61.4","61.4"
"1989","Hauptschule","weiblich","61.4","61.4","2793","61.4","61.4"
"1989","Realschule","maennlich","61.4","61.4","674","61.4","61.4"
"1989","Realschule","weiblich","61.4","61.4","977","61.4","61.4"
"1990","(Fach-)Abitur","maennlich","63.1","63.1","435","63.1","63.1"
"1990","(Fach-)Abitur","weiblich","63.1","63.1","313","63.1","63.1"
"1990","(noch) kein Abschluss","maennlich","63.1","63.1","381","63.1","63.1"
"1990","(noch) kein Abschluss","weiblich","63.1","63.1","464","63.1","63.1"
"1990","AkademikerIn","maennlich","63.1","63.1","470","63.1","63.1"
"1990","AkademikerIn","weiblich","63.1","63.1","229","63.1","63.1"
"1990","Hauptschule","maennlich","63.1","63.1","2631","63.1","63.1"
"1990","Hauptschule","weiblich","63.1","63.1","2717","63.1","63.1"
"1990","Realschule","maennlich","63.1","63.1","651","63.1","63.1"
"1990","Realschule","weiblich","63.1","63.1","974","63.1","63.1"
"1991","(Fach-)Abitur","maennlich","64.8","64.8","447","64.8","64.8"
"1991","(Fach-)Abitur","weiblich","64.8","64.8","327","64.8","64.8"
"1991","(noch) kein Abschluss","maennlich","64.8","64.8","363","64.8","64.8"
"1991","(noch) kein Abschluss","weiblich","64.8","64.8","462","64.8","64.8"
"1991","AkademikerIn","maennlich","64.8","64.8","485","64.8","64.8"
"1991","AkademikerIn","weiblich","64.8","64.8","239","64.8","64.8"
"1991","Hauptschule","maennlich","64.8","64.8","2607","64.8","64.8"
"1991","Hauptschule","weiblich","64.8","64.8","2652","64.8","64.8"
"1991","Realschule","maennlich","64.8","64.8","655","64.8","64.8"
"1991","Realschule","weiblich","64.8","64.8","999","64.8","64.8"
