year,age_gr,regtyp,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,Urban regions,Yes,0.02425,47,2004,0.01752,0.03099
2011,17-29 y.,Urban regions,No,0.81622,1957,2004,0.79926,0.83318
2011,17-29 y.,Rural regions,No,0.80818,970,970,0.78339,0.83297
2011,30-45 y.,Urban regions,Yes,0.04777,209,3191,0.04037,0.05517
2011,30-45 y.,Urban regions,No,0.74634,2982,3191,0.73124,0.76144
2011,30-45 y.,Rural regions,Yes,0.04940,93,1665,0.03899,0.05981
2011,30-45 y.,Rural regions,No,0.72251,1572,1665,0.70100,0.74402
2011,46-65 y.,Urban regions,Yes,0.10985,535,4859,0.10106,0.11865
2011,46-65 y.,Urban regions,No,0.84762,4324,4859,0.83751,0.85773
2011,46-65 y.,Rural regions,Yes,0.10438,312,2916,0.09328,0.11548
2011,46-65 y.,Rural regions,No,0.85465,2604,2916,0.84185,0.86744
2011,66 and older,Urban regions,Yes,0.14629,419,3306,0.13424,0.15834
2011,66 and older,Urban regions,No,0.85304,2887,3306,0.84097,0.86512
2011,66 and older,Rural regions,Yes,0.13356,229,1814,0.11790,0.14922
2011,66 and older,Rural regions,No,0.86535,1585,1814,0.84963,0.88106
2013,17-29 y.,Urban regions,Yes,0.01926,45,1712,0.01275,0.02577
2013,17-29 y.,Urban regions,No,0.66218,1667,1712,0.63977,0.68459
2013,17-29 y.,Rural regions,No,0.70410,803,803,0.67251,0.73569
2013,30-45 y.,Urban regions,Yes,0.04943,168,2669,0.04120,0.05765
2013,30-45 y.,Urban regions,No,0.62321,2501,2669,0.60482,0.64159
2013,30-45 y.,Rural regions,Yes,0.03132,66,1404,0.02220,0.04043
2013,30-45 y.,Rural regions,No,0.67030,1338,1404,0.64570,0.69490
2013,46-65 y.,Urban regions,Yes,0.12335,556,4489,0.11373,0.13297
2013,46-65 y.,Urban regions,No,0.76600,3933,4489,0.75361,0.77838
2013,46-65 y.,Rural regions,Yes,0.10732,317,2831,0.09591,0.11872
2013,46-65 y.,Rural regions,No,0.81935,2514,2831,0.80518,0.83353
2013,66 and older,Urban regions,Yes,0.13002,370,3177,0.11832,0.14172
2013,66 and older,Urban regions,No,0.86324,2807,3177,0.85129,0.87519
2013,66 and older,Rural regions,Yes,0.11904,203,1760,0.10391,0.13418
2013,66 and older,Rural regions,No,0.87357,1557,1760,0.85804,0.88910
2015,17-29 y.,Urban regions,Yes,0.02400,84,2634,0.01816,0.02985
2015,17-29 y.,Urban regions,No,0.85696,2550,2634,0.84359,0.87033
2015,17-29 y.,Rural regions,Yes,0.03858,49,1289,0.02806,0.04910
2015,17-29 y.,Rural regions,No,0.85783,1240,1289,0.83876,0.87691
