year,pgisced97,sex,plb0240,proportion,n,lower_confidence,upper_confidence
1984,middle vocational,weiblich,An Teilzeitbeschaeftigung,0.18526543878656554,16099,0.17926390997123304,0.19126696760189804
1984,middle vocational,maennlich,An Vollzeitbeschaeftigung,0.12459371614301191,16099,0.11949207953112667,0.12969535275489716
1984,general elemantary,weiblich,An Teilzeitbeschaeftigung,0.09534127843986999,16099,0.09080458436816143,0.09987797251157855
1984,middle vocational,weiblich,An Vollzeitbeschaeftigung,0.06879739978331528,16099,0.06488750812609972,0.07270729144053084
1984,general elemantary,maennlich,An Vollzeitbeschaeftigung,0.06825568797399784,16099,0.06436008740596011,0.07215128854203556
1984,general elemantary,weiblich,An Vollzeitbeschaeftigung,0.06446370530877574,16099,0.060670166127887656,0.06825724448966382
1984,middle vocational,weiblich,Beides recht,0.03304442036836403,16099,0.03028314987434031,0.03580569086238775
1984,inadequately,weiblich,An Vollzeitbeschaeftigung,0.029794149512459372,16099,0.027167790681004084,0.03242050834391466
1984,general elemantary,weiblich,Beides recht,0.026543878656554713,16099,0.02406076268666822,0.029026994626441205
1984,middle vocational,weiblich,Weiss noch nicht,0.02600216684723727,16099,0.023543835682269573,0.028460498012204967
1984,middle vocational,maennlich,Beides recht,0.020585048754062838,16099,0.01839165836653853,0.022778439141587146
1984,higher vocational,weiblich,An Teilzeitbeschaeftigung,0.020043336944745395,16099,0.017878400906331225,0.022208272983159565
1984,general elemantary,weiblich,Weiss noch nicht,0.017876489707475622,16099,0.015829664313279448,0.019923315101671796
1984,inadequately,maennlich,An Vollzeitbeschaeftigung,0.017876489707475622,16099,0.015829664313279448,0.019923315101671796
1984,in school,maennlich,An Vollzeitbeschaeftigung,0.01733477789815818,16099,0.015318647791261093,0.019350908005055265
1984,inadequately,weiblich,An Teilzeitbeschaeftigung,0.01570964247020585,16099,0.01378875737340994,0.017630527567001758
1984,higher education,weiblich,An Teilzeitbeschaeftigung,0.01570964247020585,16099,0.01378875737340994,0.017630527567001758
1984,vocational + Abi,maennlich,An Vollzeitbeschaeftigung,0.013542795232936078,16099,0.011757336151152528,0.015328254314719628
1984,in school,weiblich,An Vollzeitbeschaeftigung,0.012459371614301192,16099,0.01074587923676843,0.014172863991833954
1984,middle vocational,maennlich,Weiss noch nicht,0.011375947995666305,16099,0.009737751448478358,0.013014144542854253
1984,higher education,maennlich,An Vollzeitbeschaeftigung,0.010292524377031419,16099,0.008733435049638583,0.011851613704424255
1984,general elemantary,maennlich,Beides recht,0.009750812567713976,16099,0.008232891206392135,0.011268733929035817
1984,vocational + Abi,weiblich,An Teilzeitbeschaeftigung,0.008125677139761646,16099,0.006738874287665491,0.009512479991857802
1984,inadequately,weiblich,Beides recht,0.008125677139761646,16099,0.006738874287665491,0.009512479991857802
1984,inadequately,weiblich,Weiss noch nicht,0.008125677139761646,16099,0.006738874287665491,0.009512479991857802
1984,higher vocational,weiblich,An Vollzeitbeschaeftigung,0.007042253521126761,16099,0.005750505416114764,0.008334001626138758
1984,higher education,weiblich,An Vollzeitbeschaeftigung,0.005958829902491874,16099,0.004769946398006156,0.007147713406977592
1984,in school,weiblich,Weiss noch nicht,0.005417118093174431,16099,0.004283253319915574,0.006550982866433288
1984,middle vocational,maennlich,An Teilzeitbeschaeftigung,0.005417118093174431,16099,0.004283253319915574,0.006550982866433288
1984,vocational + Abi,weiblich,An Vollzeitbeschaeftigung,0.003791982665222102,16099,0.002842548601814392,0.004741416728629812
1984,higher education,weiblich,Beides recht,0.003791982665222102,16099,0.002842548601814392,0.004741416728629812
1984,general elemantary,maennlich,An Teilzeitbeschaeftigung,0.0032502708559046588,16099,0.002371026759095303,0.004129514952714014
1984,inadequately,maennlich,Beides recht,0.0032502708559046588,16099,0.002371026759095303,0.004129514952714014
1984,higher vocational,weiblich,Beides recht,0.0032502708559046588,16099,0.002371026759095303,0.004129514952714014
1984,higher vocational,maennlich,An Vollzeitbeschaeftigung,0.0032502708559046588,16099,0.002371026759095303,0.004129514952714014
