year,age_gr,regtyp,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,Urban regions,People usually try to be helpful,0.30913,870,2587,0.29132,0.32694
2003,17-29 y.,Urban regions,People usually only pursue their own interests,0.69087,1717,2587,0.67306,0.70868
2003,17-29 y.,Rural regions,People usually try to be helpful,0.28828,385,1370,0.26429,0.31228
2003,17-29 y.,Rural regions,People usually only pursue their own interests,0.71172,985,1370,0.68772,0.73571
2003,30-45 y.,Urban regions,People usually try to be helpful,0.31081,1502,4612,0.29745,0.32417
2003,30-45 y.,Urban regions,People usually only pursue their own interests,0.68919,3110,4612,0.67583,0.70255
2003,30-45 y.,Rural regions,People usually try to be helpful,0.26806,600,2214,0.24961,0.28652
2003,30-45 y.,Rural regions,People usually only pursue their own interests,0.73194,1614,2214,0.71348,0.75039
2003,46-65 y.,Urban regions,People usually try to be helpful,0.34905,1829,4988,0.33582,0.36228
2003,46-65 y.,Urban regions,People usually only pursue their own interests,0.65095,3159,4988,0.63772,0.66418
2003,46-65 y.,Rural regions,People usually try to be helpful,0.32640,820,2481,0.30795,0.34486
2003,46-65 y.,Rural regions,People usually only pursue their own interests,0.67360,1661,2481,0.65514,0.69205
2003,66 and older,Urban regions,People usually try to be helpful,0.52002,1203,2356,0.49984,0.54020
2003,66 and older,Urban regions,People usually only pursue their own interests,0.47998,1153,2356,0.45980,0.50016
2003,66 and older,Rural regions,People usually try to be helpful,0.51630,622,1227,0.48833,0.54428
2003,66 and older,Rural regions,People usually only pursue their own interests,0.48370,605,1227,0.45572,0.51167
2008,17-29 y.,Urban regions,People usually try to be helpful,0.33173,735,2068,0.31143,0.35203
2008,17-29 y.,Urban regions,People usually only pursue their own interests,0.66827,1333,2068,0.64797,0.68857
2008,17-29 y.,Rural regions,People usually try to be helpful,0.30199,331,1050,0.27421,0.32977
2008,17-29 y.,Rural regions,People usually only pursue their own interests,0.69801,719,1050,0.67023,0.72579
2008,30-45 y.,Urban regions,People usually try to be helpful,0.32295,1163,3396,0.30722,0.33868
2008,30-45 y.,Urban regions,People usually only pursue their own interests,0.67705,2233,3396,0.66132,0.69278
2008,30-45 y.,Rural regions,People usually try to be helpful,0.28682,504,1691,0.26526,0.30838
2008,30-45 y.,Rural regions,People usually only pursue their own interests,0.71318,1187,1691,0.69162,0.73474
2008,46-65 y.,Urban regions,People usually try to be helpful,0.34635,1596,4278,0.33209,0.36061
2008,46-65 y.,Urban regions,People usually only pursue their own interests,0.65365,2682,4278,0.63939,0.66791
2008,46-65 y.,Rural regions,People usually try to be helpful,0.33284,774,2320,0.31366,0.35201
2008,46-65 y.,Rural regions,People usually only pursue their own interests,0.66716,1546,2320,0.64799,0.68634
2008,66 and older,Urban regions,People usually try to be helpful,0.51173,1419,2761,0.49308,0.53038
2008,66 and older,Urban regions,People usually only pursue their own interests,0.48827,1342,2761,0.46962,0.50692
2008,66 and older,Rural regions,People usually try to be helpful,0.48427,694,1465,0.45867,0.50987
2008,66 and older,Rural regions,People usually only pursue their own interests,0.51573,771,1465,0.49013,0.54133
2013,17-29 y.,Urban regions,People usually try to be helpful,0.37371,896,2292,0.35390,0.39352
