year,migback,quintil_oecd,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,1st Quintile,People usually try to be helpful,0.32190,739,2398,0.30319,0.34060
2003,No migration background,1st Quintile,People usually only pursue their own interests,0.67810,1659,2398,0.65940,0.69681
2003,No migration background,2nd Quintile,People usually try to be helpful,0.37434,1099,3057,0.35718,0.39150
2003,No migration background,2nd Quintile,People usually only pursue their own interests,0.62566,1958,3057,0.60850,0.64282
2003,No migration background,3rd Quintile,People usually try to be helpful,0.37095,1216,3411,0.35473,0.38716
2003,No migration background,3rd Quintile,People usually only pursue their own interests,0.62905,2195,3411,0.61284,0.64527
2003,No migration background,4th Quintile,People usually try to be helpful,0.36287,1370,3879,0.34774,0.37801
2003,No migration background,4th Quintile,People usually only pursue their own interests,0.63713,2509,3879,0.62199,0.65226
2003,No migration background,5th Quintile,People usually try to be helpful,0.36969,2196,5761,0.35723,0.38216
2003,No migration background,5th Quintile,People usually only pursue their own interests,0.63031,3565,5761,0.61784,0.64277
2003,Direct migration background,1st Quintile,People usually try to be helpful,0.40566,300,764,0.37082,0.44050
2003,Direct migration background,1st Quintile,People usually only pursue their own interests,0.59434,464,764,0.55950,0.62918
2003,Direct migration background,2nd Quintile,People usually try to be helpful,0.32230,219,599,0.28485,0.35976
2003,Direct migration background,2nd Quintile,People usually only pursue their own interests,0.67770,380,599,0.64024,0.71515
2003,Direct migration background,3rd Quintile,People usually try to be helpful,0.34503,164,450,0.30106,0.38900
2003,Direct migration background,3rd Quintile,People usually only pursue their own interests,0.65497,286,450,0.61100,0.69894
2003,Direct migration background,4th Quintile,People usually try to be helpful,0.30935,121,402,0.26411,0.35460
2003,Direct migration background,4th Quintile,People usually only pursue their own interests,0.69065,281,402,0.64540,0.73589
2003,Direct migration background,5th Quintile,People usually try to be helpful,0.43481,148,344,0.38235,0.48728
2003,Direct migration background,5th Quintile,People usually only pursue their own interests,0.56519,196,344,0.51272,0.61765
2003,Indirect migration background,1st Quintile,People usually try to be helpful,0.31503,60,180,0.24698,0.38308
2003,Indirect migration background,1st Quintile,People usually only pursue their own interests,0.68497,120,180,0.61692,0.75302
2003,Indirect migration background,2nd Quintile,People usually try to be helpful,0.23378,45,151,0.16605,0.30151
2003,Indirect migration background,2nd Quintile,People usually only pursue their own interests,0.76622,106,151,0.69849,0.83395
2003,Indirect migration background,3rd Quintile,People usually try to be helpful,0.34888,62,154,0.27336,0.42441
2003,Indirect migration background,3rd Quintile,People usually only pursue their own interests,0.65112,92,154,0.57559,0.72664
2003,Indirect migration background,4th Quintile,People usually try to be helpful,0.32133,44,135,0.24226,0.40040
2003,Indirect migration background,4th Quintile,People usually only pursue their own interests,0.67867,91,135,0.59960,0.75774
2003,Indirect migration background,5th Quintile,People usually try to be helpful,0.29125,46,146,0.21730,0.36520
2003,Indirect migration background,5th Quintile,People usually only pursue their own interests,0.70875,100,146,0.63480,0.78270
2008,No migration background,1st Quintile,People usually try to be helpful,0.35456,745,2154,0.33435,0.37477
2008,No migration background,1st Quintile,People usually only pursue their own interests,0.64544,1409,2154,0.62523,0.66565
2008,No migration background,2nd Quintile,People usually try to be helpful,0.37376,1024,2793,0.35581,0.39170
2008,No migration background,2nd Quintile,People usually only pursue their own interests,0.62624,1769,2793,0.60830,0.64419
2008,No migration background,3rd Quintile,People usually try to be helpful,0.35813,1187,3245,0.34163,0.37463
2008,No migration background,3rd Quintile,People usually only pursue their own interests,0.64187,2058,3245,0.62537,0.65837
2008,No migration background,4th Quintile,People usually try to be helpful,0.36984,1274,3423,0.35367,0.38602
2008,No migration background,4th Quintile,People usually only pursue their own interests,0.63016,2149,3423,0.61398,0.64633
2008,No migration background,5th Quintile,People usually try to be helpful,0.40672,2036,4790,0.39280,0.42063
2008,No migration background,5th Quintile,People usually only pursue their own interests,0.59328,2754,4790,0.57937,0.60720
2008,Direct migration background,1st Quintile,People usually try to be helpful,0.36855,207,585,0.32942,0.40767
2008,Direct migration background,1st Quintile,People usually only pursue their own interests,0.63145,378,585,0.59233,0.67058
2008,Direct migration background,2nd Quintile,People usually try to be helpful,0.34421,147,402,0.29770,0.39071
2008,Direct migration background,2nd Quintile,People usually only pursue their own interests,0.65579,255,402,0.60929,0.70230
2008,Direct migration background,3rd Quintile,People usually try to be helpful,0.36304,132,364,0.31357,0.41251
2008,Direct migration background,3rd Quintile,People usually only pursue their own interests,0.63696,232,364,0.58749,0.68643
2008,Direct migration background,4th Quintile,People usually try to be helpful,0.33173,119,276,0.27608,0.38738
2008,Direct migration background,4th Quintile,People usually only pursue their own interests,0.66827,157,276,0.61262,0.72392
2008,Direct migration background,5th Quintile,People usually try to be helpful,0.36562,92,243,0.30494,0.42630
2008,Direct migration background,5th Quintile,People usually only pursue their own interests,0.63438,151,243,0.57370,0.69506
2008,Indirect migration background,1st Quintile,People usually try to be helpful,0.26192,58,183,0.19804,0.32580
2008,Indirect migration background,1st Quintile,People usually only pursue their own interests,0.73808,125,183,0.67420,0.80196
2008,Indirect migration background,2nd Quintile,People usually try to be helpful,0.25156,37,140,0.17943,0.32370
2008,Indirect migration background,2nd Quintile,People usually only pursue their own interests,0.74844,103,140,0.67630,0.82057
2008,Indirect migration background,3rd Quintile,People usually try to be helpful,0.32508,60,167,0.25382,0.39634
2008,Indirect migration background,3rd Quintile,People usually only pursue their own interests,0.67492,107,167,0.60366,0.74618
2008,Indirect migration background,4th Quintile,People usually try to be helpful,0.21123,39,124,0.13910,0.28337
2008,Indirect migration background,4th Quintile,People usually only pursue their own interests,0.78877,85,124,0.71663,0.86090
2008,Indirect migration background,5th Quintile,People usually try to be helpful,0.40518,58,138,0.32298,0.48739
2008,Indirect migration background,5th Quintile,People usually only pursue their own interests,0.59482,80,138,0.51261,0.67702
2013,No migration background,1st Quintile,People usually try to be helpful,0.38577,1416,3774,0.37024,0.40131
2013,No migration background,1st Quintile,People usually only pursue their own interests,0.61423,2358,3774,0.59869,0.62976
2013,No migration background,2nd Quintile,People usually try to be helpful,0.45558,1860,4160,0.44044,0.47071
2013,No migration background,2nd Quintile,People usually only pursue their own interests,0.54442,2300,4160,0.52929,0.55956
2013,No migration background,3rd Quintile,People usually try to be helpful,0.43168,1839,4120,0.41655,0.44681
2013,No migration background,3rd Quintile,People usually only pursue their own interests,0.56832,2281,4120,0.55319,0.58345
2013,No migration background,4th Quintile,People usually try to be helpful,0.42380,1896,4268,0.40897,0.43863
2013,No migration background,4th Quintile,People usually only pursue their own interests,0.57620,2372,4268,0.56137,0.59103
2013,No migration background,5th Quintile,People usually try to be helpful,0.45916,2380,4856,0.44515,0.47318
2013,No migration background,5th Quintile,People usually only pursue their own interests,0.54084,2476,4856,0.52682,0.55485
2013,Direct migration background,1st Quintile,People usually try to be helpful,0.45887,415,950,0.42716,0.49057
2013,Direct migration background,1st Quintile,People usually only pursue their own interests,0.54113,535,950,0.50943,0.57284
2013,Direct migration background,2nd Quintile,People usually try to be helpful,0.36592,279,694,0.33006,0.40178
2013,Direct migration background,2nd Quintile,People usually only pursue their own interests,0.63408,415,694,0.59822,0.66994
2013,Direct migration background,3rd Quintile,People usually try to be helpful,0.39536,186,454,0.35033,0.44038
2013,Direct migration background,3rd Quintile,People usually only pursue their own interests,0.60464,268,454,0.55962,0.64967
2013,Direct migration background,4th Quintile,People usually try to be helpful,0.48401,154,318,0.42900,0.53903
2013,Direct migration background,4th Quintile,People usually only pursue their own interests,0.51599,164,318,0.46097,0.57100
2013,Direct migration background,5th Quintile,People usually try to be helpful,0.45158,165,325,0.39739,0.50577
2013,Direct migration background,5th Quintile,People usually only pursue their own interests,0.54842,160,325,0.49423,0.60261
2013,Indirect migration background,1st Quintile,People usually try to be helpful,0.41652,102,299,0.36055,0.47249
2013,Indirect migration background,1st Quintile,People usually only pursue their own interests,0.58348,197,299,0.52751,0.63945
2013,Indirect migration background,2nd Quintile,People usually try to be helpful,0.32176,88,244,0.26302,0.38049
2013,Indirect migration background,2nd Quintile,People usually only pursue their own interests,0.67824,156,244,0.61951,0.73698
2013,Indirect migration background,3rd Quintile,People usually try to be helpful,0.35993,75,195,0.29239,0.42748
2013,Indirect migration background,3rd Quintile,People usually only pursue their own interests,0.64007,120,195,0.57252,0.70761
2013,Indirect migration background,4th Quintile,People usually try to be helpful,0.36773,58,166,0.29416,0.44131
2013,Indirect migration background,4th Quintile,People usually only pursue their own interests,0.63227,108,166,0.55869,0.70584
2013,Indirect migration background,5th Quintile,People usually try to be helpful,0.43276,81,185,0.36117,0.50435
2013,Indirect migration background,5th Quintile,People usually only pursue their own interests,0.56724,104,185,0.49565,0.63883
2018,No migration background,1st Quintile,People usually try to be helpful,0.42962,1101,2802,0.41128,0.44795
2018,No migration background,1st Quintile,People usually only pursue their own interests,0.57038,1701,2802,0.55205,0.58872
2018,No migration background,2nd Quintile,People usually try to be helpful,0.47724,1649,3610,0.46094,0.49354
2018,No migration background,2nd Quintile,People usually only pursue their own interests,0.52276,1961,3610,0.50646,0.53906
2018,No migration background,3rd Quintile,People usually try to be helpful,0.46139,1708,3627,0.44516,0.47761
2018,No migration background,3rd Quintile,People usually only pursue their own interests,0.53861,1919,3627,0.52239,0.55484
2018,No migration background,4th Quintile,People usually try to be helpful,0.48485,1890,3941,0.46925,0.50046
2018,No migration background,4th Quintile,People usually only pursue their own interests,0.51515,2051,3941,0.49954,0.53075
2018,No migration background,5th Quintile,People usually try to be helpful,0.47988,2272,4349,0.46503,0.49473
2018,No migration background,5th Quintile,People usually only pursue their own interests,0.52012,2077,4349,0.50527,0.53497
2018,Direct migration background,1st Quintile,People usually try to be helpful,0.46050,1938,3688,0.44441,0.47659
2018,Direct migration background,1st Quintile,People usually only pursue their own interests,0.53950,1750,3688,0.52341,0.55559
2018,Direct migration background,2nd Quintile,People usually try to be helpful,0.41655,502,1223,0.38891,0.44419
2018,Direct migration background,2nd Quintile,People usually only pursue their own interests,0.58345,721,1223,0.55581,0.61109
2018,Direct migration background,3rd Quintile,People usually try to be helpful,0.48795,377,808,0.45347,0.52244
2018,Direct migration background,3rd Quintile,People usually only pursue their own interests,0.51205,431,808,0.47756,0.54653
2018,Direct migration background,4th Quintile,People usually try to be helpful,0.45485,229,517,0.41189,0.49782
2018,Direct migration background,4th Quintile,People usually only pursue their own interests,0.54515,288,517,0.50218,0.58811
2018,Direct migration background,5th Quintile,People usually try to be helpful,0.57929,221,423,0.53219,0.62640
2018,Direct migration background,5th Quintile,People usually only pursue their own interests,0.42071,202,423,0.37360,0.46781
2018,Indirect migration background,1st Quintile,People usually try to be helpful,0.37486,141,413,0.32811,0.42160
2018,Indirect migration background,1st Quintile,People usually only pursue their own interests,0.62514,272,413,0.57840,0.67189
2018,Indirect migration background,2nd Quintile,People usually try to be helpful,0.34628,144,378,0.29825,0.39431
2018,Indirect migration background,2nd Quintile,People usually only pursue their own interests,0.65372,234,378,0.60569,0.70175
2018,Indirect migration background,3rd Quintile,People usually try to be helpful,0.32951,107,291,0.27541,0.38361
2018,Indirect migration background,3rd Quintile,People usually only pursue their own interests,0.67049,184,291,0.61639,0.72459
2018,Indirect migration background,4th Quintile,People usually try to be helpful,0.55543,82,189,0.48440,0.62646
2018,Indirect migration background,4th Quintile,People usually only pursue their own interests,0.44457,107,189,0.37354,0.51560
2018,Indirect migration background,5th Quintile,People usually try to be helpful,0.44271,97,209,0.37521,0.51022
2018,Indirect migration background,5th Quintile,People usually only pursue their own interests,0.55729,112,209,0.48978,0.62479
