year,age_gr,migback,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No migration background,People usually try to be helpful,0.30874,971,3083,0.29243,0.32505
2003,17-29 y.,No migration background,People usually only pursue their own interests,0.69126,2112,3083,0.67495,0.70757
2003,17-29 y.,Direct migration background,People usually try to be helpful,0.30111,124,374,0.25456,0.34767
2003,17-29 y.,Direct migration background,People usually only pursue their own interests,0.69889,250,374,0.65233,0.74544
2003,17-29 y.,Indirect migration background,People usually try to be helpful,0.26550,160,500,0.22676,0.30425
2003,17-29 y.,Indirect migration background,People usually only pursue their own interests,0.73450,340,500,0.69575,0.77324
2003,30-45 y.,No migration background,People usually try to be helpful,0.29049,1728,5742,0.27875,0.30224
2003,30-45 y.,No migration background,People usually only pursue their own interests,0.70951,4014,5742,0.69776,0.72125
2003,30-45 y.,Direct migration background,People usually try to be helpful,0.33234,304,873,0.30107,0.36360
2003,30-45 y.,Direct migration background,People usually only pursue their own interests,0.66766,569,873,0.63640,0.69893
2003,30-45 y.,Indirect migration background,People usually try to be helpful,0.33959,70,211,0.27554,0.40364
2003,30-45 y.,Indirect migration background,People usually only pursue their own interests,0.66041,141,211,0.59636,0.72446
2003,46-65 y.,No migration background,People usually try to be helpful,0.33722,2274,6462,0.32569,0.34875
2003,46-65 y.,No migration background,People usually only pursue their own interests,0.66278,4188,6462,0.65125,0.67431
2003,46-65 y.,Direct migration background,People usually try to be helpful,0.36580,354,964,0.33538,0.39623
2003,46-65 y.,Direct migration background,People usually only pursue their own interests,0.63420,610,964,0.60377,0.66462
2003,66 and older,No migration background,People usually try to be helpful,0.52177,1649,3223,0.50452,0.53901
2003,66 and older,No migration background,People usually only pursue their own interests,0.47823,1574,3223,0.46099,0.49548
2003,66 and older,Direct migration background,People usually try to be helpful,0.49113,170,348,0.43853,0.54373
2003,66 and older,Direct migration background,People usually only pursue their own interests,0.50887,178,348,0.45627,0.56147
2008,17-29 y.,No migration background,People usually try to be helpful,0.33177,841,2468,0.31319,0.35035
2008,17-29 y.,No migration background,People usually only pursue their own interests,0.66823,1627,2468,0.64965,0.68681
2008,17-29 y.,Direct migration background,People usually try to be helpful,0.31902,76,222,0.25757,0.38047
2008,17-29 y.,Direct migration background,People usually only pursue their own interests,0.68098,146,222,0.61953,0.74243
2008,17-29 y.,Indirect migration background,People usually try to be helpful,0.27869,149,428,0.23616,0.32122
2008,17-29 y.,Indirect migration background,People usually only pursue their own interests,0.72131,279,428,0.67878,0.76384
2008,30-45 y.,No migration background,People usually try to be helpful,0.31166,1383,4236,0.29771,0.32561
2008,30-45 y.,No migration background,People usually only pursue their own interests,0.68834,2853,4236,0.67439,0.70229
2008,30-45 y.,Direct migration background,People usually try to be helpful,0.32400,200,587,0.28611,0.36189
2008,30-45 y.,Direct migration background,People usually only pursue their own interests,0.67600,387,587,0.63811,0.71389
2008,30-45 y.,Indirect migration background,People usually try to be helpful,0.29092,84,264,0.23603,0.34581
2008,30-45 y.,Indirect migration background,People usually only pursue their own interests,0.70908,180,264,0.65419,0.76397
2008,46-65 y.,No migration background,People usually try to be helpful,0.33815,2101,5851,0.32603,0.35028
2008,46-65 y.,No migration background,People usually only pursue their own interests,0.66185,3750,5851,0.64972,0.67397
2008,46-65 y.,Direct migration background,People usually try to be helpful,0.36648,254,698,0.33070,0.40225
2008,46-65 y.,Direct migration background,People usually only pursue their own interests,0.63352,444,698,0.59775,0.66930
2008,46-65 y.,Indirect migration background,People usually only pursue their own interests,0.72320,34,34,0.57055,0.87586
2008,66 and older,No migration background,People usually try to be helpful,0.51233,1942,3852,0.49654,0.52812
2008,66 and older,No migration background,People usually only pursue their own interests,0.48767,1910,3852,0.47188,0.50346
2008,66 and older,Direct migration background,People usually try to be helpful,0.42057,167,363,0.36972,0.47142
2008,66 and older,Direct migration background,People usually only pursue their own interests,0.57943,196,363,0.52858,0.63028
2013,17-29 y.,No migration background,People usually try to be helpful,0.37369,1069,2762,0.35564,0.39174
2013,17-29 y.,No migration background,People usually only pursue their own interests,0.62631,1693,2762,0.60826,0.64436
2013,17-29 y.,Direct migration background,People usually try to be helpful,0.49156,127,288,0.43372,0.54940
2013,17-29 y.,Direct migration background,People usually only pursue their own interests,0.50844,161,288,0.45060,0.56628
2013,17-29 y.,Indirect migration background,People usually try to be helpful,0.41775,175,464,0.37282,0.46267
2013,17-29 y.,Indirect migration background,People usually only pursue their own interests,0.58225,289,464,0.53733,0.62718
2013,30-45 y.,No migration background,People usually try to be helpful,0.37382,2535,6143,0.36172,0.38592
2013,30-45 y.,No migration background,People usually only pursue their own interests,0.62618,3608,6143,0.61408,0.63828
2013,30-45 y.,Direct migration background,People usually try to be helpful,0.37933,486,1213,0.35201,0.40664
2013,30-45 y.,Direct migration background,People usually only pursue their own interests,0.62067,727,1213,0.59336,0.64799
2013,30-45 y.,Indirect migration background,People usually try to be helpful,0.35403,175,486,0.31147,0.39659
2013,30-45 y.,Indirect migration background,People usually only pursue their own interests,0.64597,311,486,0.60341,0.68853
2013,46-65 y.,No migration background,People usually try to be helpful,0.39008,3270,7819,0.37927,0.40089
2013,46-65 y.,No migration background,People usually only pursue their own interests,0.60992,4549,7819,0.59911,0.62073
2013,46-65 y.,Direct migration background,People usually try to be helpful,0.37289,377,872,0.34077,0.40500
2013,46-65 y.,Direct migration background,People usually only pursue their own interests,0.62711,495,872,0.59500,0.65923
2013,46-65 y.,Indirect migration background,People usually try to be helpful,0.34774,52,136,0.26740,0.42807
2013,46-65 y.,Indirect migration background,People usually only pursue their own interests,0.65226,84,136,0.57193,0.73260
2013,66 and older,No migration background,People usually try to be helpful,0.56861,2520,4458,0.55407,0.58315
2013,66 and older,No migration background,People usually only pursue their own interests,0.43139,1938,4458,0.41685,0.44593
2013,66 and older,Direct migration background,People usually try to be helpful,0.55175,209,368,0.50087,0.60263
2013,66 and older,Direct migration background,People usually only pursue their own interests,0.44825,159,368,0.39737,0.49913
2018,17-29 y.,No migration background,People usually try to be helpful,0.38832,1147,2866,0.37047,0.40616
2018,17-29 y.,No migration background,People usually only pursue their own interests,0.61168,1719,2866,0.59384,0.62953
2018,17-29 y.,Direct migration background,People usually try to be helpful,0.39615,732,1512,0.37149,0.42081
2018,17-29 y.,Direct migration background,People usually only pursue their own interests,0.60385,780,1512,0.57919,0.62851
2018,17-29 y.,Indirect migration background,People usually try to be helpful,0.37322,295,804,0.33977,0.40667
2018,17-29 y.,Indirect migration background,People usually only pursue their own interests,0.62678,509,804,0.59333,0.66023
2018,30-45 y.,No migration background,People usually try to be helpful,0.42243,1792,4153,0.40740,0.43745
2018,30-45 y.,No migration background,People usually only pursue their own interests,0.57757,2361,4153,0.56255,0.59260
2018,30-45 y.,Direct migration background,People usually try to be helpful,0.47354,1674,3392,0.45673,0.49034
2018,30-45 y.,Direct migration background,People usually only pursue their own interests,0.52646,1718,3392,0.50966,0.54327
2018,30-45 y.,Indirect migration background,People usually try to be helpful,0.38107,193,537,0.33996,0.42218
2018,30-45 y.,Indirect migration background,People usually only pursue their own interests,0.61893,344,537,0.57782,0.66004
2018,46-65 y.,No migration background,People usually try to be helpful,0.43779,3438,7645,0.42666,0.44891
2018,46-65 y.,No migration background,People usually only pursue their own interests,0.56221,4207,7645,0.55109,0.57334
2018,46-65 y.,Direct migration background,People usually try to be helpful,0.43406,995,2070,0.41270,0.45541
2018,46-65 y.,Direct migration background,People usually only pursue their own interests,0.56594,1075,2070,0.54459,0.58730
2018,46-65 y.,Indirect migration background,People usually try to be helpful,0.48601,111,225,0.42055,0.55146
2018,46-65 y.,Indirect migration background,People usually only pursue their own interests,0.51399,114,225,0.44854,0.57945
