year,pgisced97,sex,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,male,People usually try to be helpful,0.36799,47,118,0.28060,0.45538
2003,No answer / don't know,male,People usually only pursue their own interests,0.63201,71,118,0.54462,0.71940
2003,No answer / don't know,female,People usually try to be helpful,0.41062,41,116,0.32070,0.50053
2003,No answer / don't know,female,People usually only pursue their own interests,0.58938,75,116,0.49947,0.67930
2003,Pre-primary Level,male,People usually try to be helpful,0.39805,125,300,0.34256,0.45353
2003,Pre-primary Level,male,People usually only pursue their own interests,0.60195,175,300,0.54647,0.65744
2003,Pre-primary Level,female,People usually try to be helpful,0.37826,120,312,0.32437,0.43216
2003,Pre-primary Level,female,People usually only pursue their own interests,0.62174,192,312,0.56784,0.67563
2003,Primary Level,male,People usually try to be helpful,0.34190,35,105,0.25074,0.43307
2003,Primary Level,male,People usually only pursue their own interests,0.65810,70,105,0.56693,0.74926
2003,Primary Level,female,People usually try to be helpful,0.37072,64,155,0.29443,0.44700
2003,Primary Level,female,People usually only pursue their own interests,0.62928,91,155,0.55300,0.70557
2003,Lower Secondary Level,male,People usually try to be helpful,0.31635,295,893,0.28583,0.34687
2003,Lower Secondary Level,male,People usually only pursue their own interests,0.68365,598,893,0.65313,0.71417
2003,Lower Secondary Level,female,People usually try to be helpful,0.42841,747,1792,0.40550,0.45133
2003,Lower Secondary Level,female,People usually only pursue their own interests,0.57159,1045,1792,0.54867,0.59450
2003,Upper Secondary Level,male,People usually try to be helpful,0.33700,1776,5269,0.32424,0.34977
2003,Upper Secondary Level,male,People usually only pursue their own interests,0.66300,3493,5269,0.65023,0.67576
2003,Upper Secondary Level,female,People usually try to be helpful,0.36249,2035,5698,0.35000,0.37497
2003,Upper Secondary Level,female,People usually only pursue their own interests,0.63751,3663,5698,0.62503,0.65000
2003,Post-secondary Non-tertiary Level,male,People usually try to be helpful,0.32390,149,475,0.28177,0.36602
2003,Post-secondary Non-tertiary Level,male,People usually only pursue their own interests,0.67610,326,475,0.63398,0.71823
2003,Post-secondary Non-tertiary Level,female,People usually try to be helpful,0.31967,189,659,0.28403,0.35530
2003,Post-secondary Non-tertiary Level,female,People usually only pursue their own interests,0.68033,470,659,0.64470,0.71597
2003,First Stage of Tertiary Education,male,People usually try to be helpful,0.29509,283,959,0.26621,0.32397
2003,First Stage of Tertiary Education,male,People usually only pursue their own interests,0.70491,676,959,0.67603,0.73379
2003,First Stage of Tertiary Education,female,People usually try to be helpful,0.33898,235,699,0.30386,0.37410
2003,First Stage of Tertiary Education,female,People usually only pursue their own interests,0.66102,464,699,0.62590,0.69614
2003,Second Stage of Tertiary Education,male,People usually try to be helpful,0.37733,939,2423,0.35802,0.39663
2003,Second Stage of Tertiary Education,male,People usually only pursue their own interests,0.62267,1484,2423,0.60337,0.64198
2003,Second Stage of Tertiary Education,female,People usually try to be helpful,0.41748,751,1862,0.39508,0.43989
2003,Second Stage of Tertiary Education,female,People usually only pursue their own interests,0.58252,1111,1862,0.56011,0.60492
2008,No answer / don't know,male,People usually try to be helpful,0.34184,54,160,0.26811,0.41557
2008,No answer / don't know,male,People usually only pursue their own interests,0.65816,106,160,0.58443,0.73189
2008,No answer / don't know,female,People usually try to be helpful,0.42538,71,164,0.34948,0.50128
2008,No answer / don't know,female,People usually only pursue their own interests,0.57462,93,164,0.49872,0.65052
2008,Pre-primary Level,male,People usually try to be helpful,0.39153,66,167,0.31728,0.46578
2008,Pre-primary Level,male,People usually only pursue their own interests,0.60847,101,167,0.53422,0.68272
2008,Pre-primary Level,female,People usually try to be helpful,0.34475,72,182,0.27551,0.41399
2008,Pre-primary Level,female,People usually only pursue their own interests,0.65525,110,182,0.58601,0.72449
2008,Primary Level,male,People usually only pursue their own interests,0.81983,51,51,0.71330,0.92636
2008,Primary Level,female,People usually try to be helpful,0.39393,51,111,0.30262,0.48525
2008,Primary Level,female,People usually only pursue their own interests,0.60607,60,111,0.51475,0.69738
2008,Lower Secondary Level,male,People usually try to be helpful,0.31462,206,626,0.27822,0.35103
2008,Lower Secondary Level,male,People usually only pursue their own interests,0.68538,420,626,0.64897,0.72178
2008,Lower Secondary Level,female,People usually try to be helpful,0.41264,555,1359,0.38646,0.43882
2008,Lower Secondary Level,female,People usually only pursue their own interests,0.58736,804,1359,0.56118,0.61354
2008,Upper Secondary Level,male,People usually try to be helpful,0.32736,1544,4555,0.31373,0.34098
2008,Upper Secondary Level,male,People usually only pursue their own interests,0.67264,3011,4555,0.65902,0.68627
2008,Upper Secondary Level,female,People usually try to be helpful,0.38198,1971,5050,0.36858,0.39538
2008,Upper Secondary Level,female,People usually only pursue their own interests,0.61802,3079,5050,0.60462,0.63142
