year,pgisced97,sampreg,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No answer / don't know,West,People usually try to be helpful,0.41479,72,173,0.34116,0.48842
2003,No answer / don't know,West,People usually only pursue their own interests,0.58521,101,173,0.51158,0.65884
2003,No answer / don't know,East,People usually only pursue their own interests,0.74438,45,45,0.61549,0.87327
2003,Pre-primary Level,West,People usually try to be helpful,0.39315,188,451,0.34802,0.43828
2003,Pre-primary Level,West,People usually only pursue their own interests,0.60685,263,451,0.56172,0.65198
2003,Pre-primary Level,East,People usually try to be helpful,0.37250,57,161,0.29759,0.44742
2003,Pre-primary Level,East,People usually only pursue their own interests,0.62750,104,161,0.55258,0.70241
2003,Primary Level,West,People usually try to be helpful,0.35940,93,245,0.29920,0.41961
2003,Primary Level,West,People usually only pursue their own interests,0.64060,152,245,0.58039,0.70080
2003,Lower Secondary Level,West,People usually try to be helpful,0.40474,921,2280,0.38459,0.42489
2003,Lower Secondary Level,West,People usually only pursue their own interests,0.59526,1359,2280,0.57511,0.61541
2003,Lower Secondary Level,East,People usually try to be helpful,0.30370,121,405,0.25886,0.34854
2003,Lower Secondary Level,East,People usually only pursue their own interests,0.69630,284,405,0.65146,0.74114
2003,Upper Secondary Level,West,People usually try to be helpful,0.36498,3007,8194,0.35456,0.37541
2003,Upper Secondary Level,West,People usually only pursue their own interests,0.63502,5187,8194,0.62459,0.64544
2003,Upper Secondary Level,East,People usually try to be helpful,0.28927,804,2773,0.27239,0.30615
2003,Upper Secondary Level,East,People usually only pursue their own interests,0.71073,1969,2773,0.69385,0.72761
2003,Post-secondary Non-tertiary Level,West,People usually try to be helpful,0.32645,305,994,0.29728,0.35562
2003,Post-secondary Non-tertiary Level,West,People usually only pursue their own interests,0.67355,689,994,0.64438,0.70272
2003,Post-secondary Non-tertiary Level,East,People usually try to be helpful,0.26610,33,140,0.19263,0.33957
2003,Post-secondary Non-tertiary Level,East,People usually only pursue their own interests,0.73390,107,140,0.66043,0.80737
2003,First Stage of Tertiary Education,West,People usually try to be helpful,0.32810,389,1212,0.30165,0.35454
2003,First Stage of Tertiary Education,West,People usually only pursue their own interests,0.67190,823,1212,0.64546,0.69835
2003,First Stage of Tertiary Education,East,People usually try to be helpful,0.25790,129,446,0.21726,0.29855
2003,First Stage of Tertiary Education,East,People usually only pursue their own interests,0.74210,317,446,0.70145,0.78274
2003,Second Stage of Tertiary Education,West,People usually try to be helpful,0.41133,1260,3007,0.39374,0.42892
2003,Second Stage of Tertiary Education,West,People usually only pursue their own interests,0.58867,1747,3007,0.57108,0.60626
2003,Second Stage of Tertiary Education,East,People usually try to be helpful,0.34427,430,1278,0.31821,0.37033
2003,Second Stage of Tertiary Education,East,People usually only pursue their own interests,0.65573,848,1278,0.62967,0.68179
2008,No answer / don't know,West,People usually try to be helpful,0.39566,98,247,0.33455,0.45676
2008,No answer / don't know,West,People usually only pursue their own interests,0.60434,149,247,0.54324,0.66545
2008,No answer / don't know,East,People usually only pursue their own interests,0.69004,50,50,0.56054,0.81953
2008,Pre-primary Level,West,People usually try to be helpful,0.39081,114,268,0.33228,0.44934
2008,Pre-primary Level,West,People usually only pursue their own interests,0.60919,154,268,0.55066,0.66772
2008,Pre-primary Level,East,People usually only pursue their own interests,0.72172,57,57,0.60434,0.83910
2008,Primary Level,West,People usually try to be helpful,0.29885,61,161,0.22792,0.36978
2008,Primary Level,West,People usually only pursue their own interests,0.70115,100,161,0.63022,0.77208
2008,Lower Secondary Level,West,People usually try to be helpful,0.38237,659,1684,0.35916,0.40559
2008,Lower Secondary Level,West,People usually only pursue their own interests,0.61763,1025,1684,0.59441,0.64084
2008,Lower Secondary Level,East,People usually try to be helpful,0.37235,102,301,0.31765,0.42706
2008,Lower Secondary Level,East,People usually only pursue their own interests,0.62765,199,301,0.57294,0.68235
2008,Upper Secondary Level,West,People usually try to be helpful,0.36441,2715,7135,0.35324,0.37557
2008,Upper Secondary Level,West,People usually only pursue their own interests,0.63559,4420,7135,0.62443,0.64676
2008,Upper Secondary Level,East,People usually try to be helpful,0.31746,800,2470,0.29910,0.33582
2008,Upper Secondary Level,East,People usually only pursue their own interests,0.68254,1670,2470,0.66418,0.70090
2008,Post-secondary Non-tertiary Level,West,People usually try to be helpful,0.34263,319,913,0.31183,0.37343
2008,Post-secondary Non-tertiary Level,West,People usually only pursue their own interests,0.65737,594,913,0.62657,0.68817
2008,Post-secondary Non-tertiary Level,East,People usually try to be helpful,0.22961,38,165,0.16524,0.29398
2008,Post-secondary Non-tertiary Level,East,People usually only pursue their own interests,0.77039,127,165,0.70602,0.83476
2008,First Stage of Tertiary Education,West,People usually try to be helpful,0.36787,370,1024,0.33832,0.39742
2008,First Stage of Tertiary Education,West,People usually only pursue their own interests,0.63213,654,1024,0.60258,0.66168
2008,First Stage of Tertiary Education,East,People usually try to be helpful,0.31857,120,372,0.27116,0.36598
2008,First Stage of Tertiary Education,East,People usually only pursue their own interests,0.68143,252,372,0.63402,0.72884
2008,Second Stage of Tertiary Education,West,People usually try to be helpful,0.43313,1319,2887,0.41506,0.45121
2008,Second Stage of Tertiary Education,West,People usually only pursue their own interests,0.56687,1568,2887,0.54879,0.58494
2008,Second Stage of Tertiary Education,East,People usually try to be helpful,0.36495,442,1225,0.33798,0.39192
2008,Second Stage of Tertiary Education,East,People usually only pursue their own interests,0.63505,783,1225,0.60808,0.66202
2013,No answer / don't know,West,People usually try to be helpful,0.41280,162,384,0.36349,0.46211
2013,No answer / don't know,West,People usually only pursue their own interests,0.58720,222,384,0.53789,0.63651
2013,No answer / don't know,East,People usually only pursue their own interests,0.67186,40,40,0.52449,0.81922
2013,Pre-primary Level,West,People usually try to be helpful,0.38206,142,383,0.33333,0.43079
2013,Pre-primary Level,West,People usually only pursue their own interests,0.61794,241,383,0.56921,0.66667
2013,Pre-primary Level,East,People usually only pursue their own interests,0.57692,31,31,0.40013,0.75371
2013,Primary Level,West,People usually try to be helpful,0.39153,93,269,0.33309,0.44997
2013,Primary Level,West,People usually only pursue their own interests,0.60847,176,269,0.55003,0.66691
2013,Lower Secondary Level,West,People usually try to be helpful,0.44861,971,2195,0.42780,0.46943
2013,Lower Secondary Level,West,People usually only pursue their own interests,0.55139,1224,2195,0.53057,0.57220
2013,Lower Secondary Level,East,People usually try to be helpful,0.41070,122,337,0.35810,0.46330
2013,Lower Secondary Level,East,People usually only pursue their own interests,0.58930,215,337,0.53670,0.64190
2013,Upper Secondary Level,West,People usually try to be helpful,0.41189,3833,9206,0.40183,0.42194
2013,Upper Secondary Level,West,People usually only pursue their own interests,0.58811,5373,9206,0.57806,0.59817
2013,Upper Secondary Level,East,People usually try to be helpful,0.38003,1153,3008,0.36268,0.39738
2013,Upper Secondary Level,East,People usually only pursue their own interests,0.61997,1855,3008,0.60262,0.63732
2013,Post-secondary Non-tertiary Level,West,People usually try to be helpful,0.41819,658,1473,0.39299,0.44338
2013,Post-secondary Non-tertiary Level,West,People usually only pursue their own interests,0.58181,815,1473,0.55662,0.60701
2013,Post-secondary Non-tertiary Level,East,People usually try to be helpful,0.39487,118,264,0.33579,0.45395
2013,Post-secondary Non-tertiary Level,East,People usually only pursue their own interests,0.60513,146,264,0.54605,0.66421
2013,First Stage of Tertiary Education,West,People usually try to be helpful,0.42636,518,1220,0.39859,0.45412
2013,First Stage of Tertiary Education,West,People usually only pursue their own interests,0.57364,702,1220,0.54588,0.60141
2013,First Stage of Tertiary Education,East,People usually try to be helpful,0.32220,158,425,0.27772,0.36669
2013,First Stage of Tertiary Education,East,People usually only pursue their own interests,0.67780,267,425,0.63331,0.72228
2013,Second Stage of Tertiary Education,West,People usually try to be helpful,0.51937,2293,4256,0.50436,0.53438
2013,Second Stage of Tertiary Education,West,People usually only pursue their own interests,0.48063,1963,4256,0.46562,0.49564
2013,Second Stage of Tertiary Education,East,People usually try to be helpful,0.48503,708,1425,0.45907,0.51098
2013,Second Stage of Tertiary Education,East,People usually only pursue their own interests,0.51497,717,1425,0.48902,0.54093
2018,No answer / don't know,West,People usually try to be helpful,0.35856,308,698,0.32295,0.39416
2018,No answer / don't know,West,People usually only pursue their own interests,0.64144,390,698,0.60584,0.67705
2018,No answer / don't know,East,People usually try to be helpful,0.49565,46,123,0.40693,0.58438
2018,No answer / don't know,East,People usually only pursue their own interests,0.50435,77,123,0.41562,0.59307
2018,Pre-primary Level,West,People usually try to be helpful,0.45332,130,291,0.39602,0.51061
2018,Pre-primary Level,West,People usually only pursue their own interests,0.54668,161,291,0.48939,0.60398
2018,Primary Level,West,People usually try to be helpful,0.40049,700,1340,0.37425,0.42674
2018,Primary Level,West,People usually only pursue their own interests,0.59951,640,1340,0.57326,0.62575
2018,Primary Level,East,People usually try to be helpful,0.35105,107,204,0.28539,0.41671
2018,Primary Level,East,People usually only pursue their own interests,0.64895,97,204,0.58329,0.71461
2018,Lower Secondary Level,West,People usually try to be helpful,0.43454,1250,2760,0.41604,0.45304
2018,Lower Secondary Level,West,People usually only pursue their own interests,0.56546,1510,2760,0.54696,0.58396
2018,Lower Secondary Level,East,People usually try to be helpful,0.42378,198,475,0.37930,0.46827
2018,Lower Secondary Level,East,People usually only pursue their own interests,0.57622,277,475,0.53173,0.62070
2018,Upper Secondary Level,West,People usually try to be helpful,0.44532,3929,9036,0.43508,0.45557
2018,Upper Secondary Level,West,People usually only pursue their own interests,0.55468,5107,9036,0.54443,0.56492
2018,Upper Secondary Level,East,People usually try to be helpful,0.42569,1189,2801,0.40737,0.44400
2018,Upper Secondary Level,East,People usually only pursue their own interests,0.57431,1612,2801,0.55600,0.59263
2018,Post-secondary Non-tertiary Level,West,People usually try to be helpful,0.47924,870,1836,0.45638,0.50210
2018,Post-secondary Non-tertiary Level,West,People usually only pursue their own interests,0.52076,966,1836,0.49790,0.54362
2018,Post-secondary Non-tertiary Level,East,People usually try to be helpful,0.41038,139,328,0.35706,0.46369
2018,Post-secondary Non-tertiary Level,East,People usually only pursue their own interests,0.58962,189,328,0.53631,0.64294
2018,First Stage of Tertiary Education,West,People usually try to be helpful,0.45885,449,1026,0.42834,0.48935
2018,First Stage of Tertiary Education,West,People usually only pursue their own interests,0.54115,577,1026,0.51065,0.57166
2018,First Stage of Tertiary Education,East,People usually try to be helpful,0.49669,170,376,0.44608,0.54729
2018,First Stage of Tertiary Education,East,People usually only pursue their own interests,0.50331,206,376,0.45271,0.55392
2018,Second Stage of Tertiary Education,West,People usually try to be helpful,0.53426,2922,5305,0.52084,0.54769
2018,Second Stage of Tertiary Education,West,People usually only pursue their own interests,0.46574,2383,5305,0.45231,0.47916
2018,Second Stage of Tertiary Education,East,People usually try to be helpful,0.54599,779,1448,0.52034,0.57165
2018,Second Stage of Tertiary Education,East,People usually only pursue their own interests,0.45401,669,1448,0.42835,0.47966
