"plh0196","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","kein Migrationshintergrund","233","0.401831607223003","0.361863098026268","0.441800116419737"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","direkter Migrationshintergrund","84","0.345899389741543","0.283747547365121","0.408051232117965"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Leute sind hilfsbereit","2003","Hauptschule","kein Migrationshintergrund","2615","0.39192519751931","0.38027834775058","0.40357204728804"
"Leute sind hilfsbereit","2003","Hauptschule","direkter Migrationshintergrund","504","0.370226857504953","0.34428595440228","0.396167760607626"
"Leute sind hilfsbereit","2003","Hauptschule","indirekter Migrationshintergrund","76","0.289154089754772","0.233289034245876","0.345019145263669"
"Leute sind hilfsbereit","2003","Realschule","kein Migrationshintergrund","1619","0.304856192965648","0.292463832748757","0.317248553182539"
"Leute sind hilfsbereit","2003","Realschule","direkter Migrationshintergrund","69","0.36716721449387","0.301342207547162","0.432992221440577"
"Leute sind hilfsbereit","2003","Realschule","indirekter Migrationshintergrund","74","0.293743617495678","0.230619036925794","0.356868198065562"
"Leute sind hilfsbereit","2003","(Fach-)Abitur","kein Migrationshintergrund","568","0.320475748239811","0.299135789348664","0.341815707130959"
"Leute sind hilfsbereit","2003","(Fach-)Abitur","direkter Migrationshintergrund","132","0.301884135923054","0.256951716524567","0.34681655532154"
"Leute sind hilfsbereit","2003","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.324915142898559","0.246202807841553","0.403627477955565"
"Leute sind hilfsbereit","2003","AkademikerIn","kein Migrationshintergrund","1524","0.393633899809178","0.378227561154079","0.409040238464276"
"Leute sind hilfsbereit","2003","AkademikerIn","direkter Migrationshintergrund","147","0.403446202560367","0.352698254109238","0.454194151011496"
"Leute sind hilfsbereit","2003","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Leute verfolgen Eigeninteresse","2003","(noch) kein Abschluss","kein Migrationshintergrund","345","0.598168392776997","0.558199883580263","0.638136901973731"
