year,bula_h,sex,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,male,People usually try to be helpful,0.39819,140,312,0.34378,0.45259
2003,Schleswig-Holstein,male,People usually only pursue their own interests,0.60181,172,312,0.54741,0.65622
2003,Schleswig-Holstein,female,People usually try to be helpful,0.45985,161,329,0.40591,0.51378
2003,Schleswig-Holstein,female,People usually only pursue their own interests,0.54015,168,329,0.48622,0.59409
2003,Hamburg,male,People usually try to be helpful,0.29882,48,134,0.22103,0.37662
2003,Hamburg,male,People usually only pursue their own interests,0.70118,86,134,0.62338,0.77897
2003,Hamburg,female,People usually try to be helpful,0.39612,69,156,0.31913,0.47312
2003,Hamburg,female,People usually only pursue their own interests,0.60388,87,156,0.52688,0.68087
2003,Lower Saxony,male,People usually try to be helpful,0.34088,307,905,0.30998,0.37178
2003,Lower Saxony,male,People usually only pursue their own interests,0.65912,598,905,0.62822,0.69002
2003,Lower Saxony,female,People usually try to be helpful,0.38678,362,976,0.35621,0.41735
2003,Lower Saxony,female,People usually only pursue their own interests,0.61322,614,976,0.58265,0.64379
2003,Bremen,male,People usually try to be helpful,0.32973,31,81,0.22671,0.43275
2003,Bremen,male,People usually only pursue their own interests,0.67027,50,81,0.56725,0.77329
2003,Bremen,female,People usually try to be helpful,0.49442,43,92,0.39169,0.59715
2003,Bremen,female,People usually only pursue their own interests,0.50558,49,92,0.40285,0.60831
2003,North Rhine-Westphalia,male,People usually try to be helpful,0.35201,791,2228,0.33218,0.37185
2003,North Rhine-Westphalia,male,People usually only pursue their own interests,0.64799,1437,2228,0.62815,0.66782
2003,North Rhine-Westphalia,female,People usually try to be helpful,0.39022,905,2356,0.37052,0.40992
2003,North Rhine-Westphalia,female,People usually only pursue their own interests,0.60978,1451,2356,0.59008,0.62948
2003,Hesse,male,People usually try to be helpful,0.28478,216,724,0.25188,0.31768
2003,Hesse,male,People usually only pursue their own interests,0.71522,508,724,0.68232,0.74812
2003,Hesse,female,People usually try to be helpful,0.31932,237,748,0.28589,0.35276
2003,Hesse,female,People usually only pursue their own interests,0.68068,511,748,0.64724,0.71411
2003,"Rhineland-Palatinate, Saarland",male,People usually try to be helpful,0.42379,261,628,0.38511,0.46247
2003,"Rhineland-Palatinate, Saarland",male,People usually only pursue their own interests,0.57621,367,628,0.53753,0.61489
2003,"Rhineland-Palatinate, Saarland",female,People usually try to be helpful,0.43526,294,703,0.39858,0.47193
2003,"Rhineland-Palatinate, Saarland",female,People usually only pursue their own interests,0.56474,409,703,0.52807,0.60142
2003,Baden-Wuerttemberg,male,People usually try to be helpful,0.36655,516,1301,0.34036,0.39275
2003,Baden-Wuerttemberg,male,People usually only pursue their own interests,0.63345,785,1301,0.60725,0.65964
2003,Baden-Wuerttemberg,female,People usually try to be helpful,0.41017,581,1360,0.38402,0.43632
2003,Baden-Wuerttemberg,female,People usually only pursue their own interests,0.58983,779,1360,0.56368,0.61598
2003,Bavaria,male,People usually try to be helpful,0.35292,509,1458,0.32838,0.37746
2003,Bavaria,male,People usually only pursue their own interests,0.64708,949,1458,0.62254,0.67162
2003,Bavaria,female,People usually try to be helpful,0.38630,616,1621,0.36259,0.41001
2003,Bavaria,female,People usually only pursue their own interests,0.61370,1005,1621,0.58999,0.63741
2003,Berlin,male,People usually try to be helpful,0.32139,133,403,0.27574,0.36705
2003,Berlin,male,People usually only pursue their own interests,0.67861,270,403,0.63295,0.72426
2003,Berlin,female,People usually try to be helpful,0.34450,130,411,0.29850,0.39050
2003,Berlin,female,People usually only pursue their own interests,0.65550,281,411,0.60950,0.70150
2003,Brandenburg,male,People usually try to be helpful,0.29284,135,447,0.25060,0.33507
2003,Brandenburg,male,People usually only pursue their own interests,0.70716,312,447,0.66493,0.74940
2003,Brandenburg,female,People usually try to be helpful,0.29424,140,476,0.25326,0.33522
2003,Brandenburg,female,People usually only pursue their own interests,0.70576,336,476,0.66478,0.74674
2003,Mecklenburg-Western Pomerania,male,People usually try to be helpful,0.33650,75,241,0.27671,0.39628
