year,bula_h,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Schleswig-Holstein,People usually try to be helpful,0.42909,301,641,0.39074,0.46744
2003,Schleswig-Holstein,People usually only pursue their own interests,0.57091,340,641,0.53256,0.60926
2003,Hamburg,People usually try to be helpful,0.35248,117,290,0.29740,0.40756
2003,Hamburg,People usually only pursue their own interests,0.64752,173,290,0.59244,0.70260
2003,Lower Saxony,People usually try to be helpful,0.36445,669,1881,0.34269,0.38621
2003,Lower Saxony,People usually only pursue their own interests,0.63555,1212,1881,0.61379,0.65731
2003,Bremen,People usually try to be helpful,0.41422,74,173,0.34060,0.48783
2003,Bremen,People usually only pursue their own interests,0.58578,99,173,0.51217,0.65940
2003,North Rhine-Westphalia,People usually try to be helpful,0.37142,1696,4584,0.35743,0.38541
2003,North Rhine-Westphalia,People usually only pursue their own interests,0.62858,2888,4584,0.61459,0.64257
2003,Hesse,People usually try to be helpful,0.30178,453,1472,0.27832,0.32523
2003,Hesse,People usually only pursue their own interests,0.69822,1019,1472,0.67477,0.72168
2003,"Rhineland-Palatinate, Saarland",People usually try to be helpful,0.42979,555,1331,0.40318,0.45640
2003,"Rhineland-Palatinate, Saarland",People usually only pursue their own interests,0.57021,776,1331,0.54360,0.59682
2003,Baden-Wuerttemberg,People usually try to be helpful,0.38892,1097,2661,0.37039,0.40745
2003,Baden-Wuerttemberg,People usually only pursue their own interests,0.61108,1564,2661,0.59255,0.62961
2003,Bavaria,People usually try to be helpful,0.37070,1125,3079,0.35364,0.38777
2003,Bavaria,People usually only pursue their own interests,0.62930,1954,3079,0.61223,0.64636
2003,Berlin,People usually try to be helpful,0.33281,263,814,0.30042,0.36520
2003,Berlin,People usually only pursue their own interests,0.66719,551,814,0.63480,0.69958
2003,Brandenburg,People usually try to be helpful,0.29355,275,923,0.26415,0.32294
2003,Brandenburg,People usually only pursue their own interests,0.70645,648,923,0.67706,0.73585
2003,Mecklenburg-Western Pomerania,People usually try to be helpful,0.31084,162,522,0.27110,0.35058
2003,Mecklenburg-Western Pomerania,People usually only pursue their own interests,0.68916,360,522,0.64942,0.72890
2003,Saxony,People usually try to be helpful,0.33370,553,1592,0.31053,0.35687
2003,Saxony,People usually only pursue their own interests,0.66630,1039,1592,0.64313,0.68947
