year,migback,pgisced97,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,No answer / don't know,People usually try to be helpful,0.36774,59,168,0.29460,0.44087
2003,No migration background,No answer / don't know,People usually only pursue their own interests,0.63226,109,168,0.55913,0.70540
2003,No migration background,Pre-primary Level,People usually try to be helpful,0.41362,203,493,0.37011,0.45714
2003,No migration background,Pre-primary Level,People usually only pursue their own interests,0.58638,290,493,0.54286,0.62989
2003,No migration background,Primary Level,People usually try to be helpful,0.39190,36,88,0.28932,0.49448
2003,No migration background,Primary Level,People usually only pursue their own interests,0.60810,52,88,0.50552,0.71068
2003,No migration background,Lower Secondary Level,People usually try to be helpful,0.40177,734,1860,0.37948,0.42406
2003,No migration background,Lower Secondary Level,People usually only pursue their own interests,0.59823,1126,1860,0.57594,0.62052
2003,No migration background,Upper Secondary Level,People usually try to be helpful,0.35177,3355,9690,0.34226,0.36128
2003,No migration background,Upper Secondary Level,People usually only pursue their own interests,0.64823,6335,9690,0.63872,0.65774
2003,No migration background,Post-secondary Non-tertiary Level,People usually try to be helpful,0.33587,256,868,0.30443,0.36731
2003,No migration background,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.66413,612,868,0.63269,0.69557
2003,No migration background,First Stage of Tertiary Education,People usually try to be helpful,0.30450,455,1480,0.28105,0.32795
2003,No migration background,First Stage of Tertiary Education,People usually only pursue their own interests,0.69550,1025,1480,0.67205,0.71895
2003,No migration background,Second Stage of Tertiary Education,People usually try to be helpful,0.39358,1524,3863,0.37817,0.40899
2003,No migration background,Second Stage of Tertiary Education,People usually only pursue their own interests,0.60642,2339,3863,0.59101,0.62183
2003,Direct migration background,Pre-primary Level,People usually only pursue their own interests,0.67336,31,31,0.50554,0.84119
2003,Direct migration background,Primary Level,People usually try to be helpful,0.35934,61,162,0.28523,0.43346
2003,Direct migration background,Primary Level,People usually only pursue their own interests,0.64066,101,162,0.56654,0.71477
2003,Direct migration background,Lower Secondary Level,People usually try to be helpful,0.39057,250,641,0.35277,0.42837
2003,Direct migration background,Lower Secondary Level,People usually only pursue their own interests,0.60943,391,641,0.57163,0.64723
2003,Direct migration background,Upper Secondary Level,People usually try to be helpful,0.35080,346,955,0.32052,0.38108
2003,Direct migration background,Upper Secondary Level,People usually only pursue their own interests,0.64920,609,955,0.61892,0.67948
2003,Direct migration background,Post-secondary Non-tertiary Level,People usually try to be helpful,0.27225,68,223,0.21369,0.33080
2003,Direct migration background,Post-secondary Non-tertiary Level,People usually only pursue their own interests,0.72775,155,223,0.66920,0.78631
2003,Direct migration background,First Stage of Tertiary Education,People usually try to be helpful,0.36582,48,139,0.28545,0.44618
