"plh0196","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Schleswig-Holstein","10","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Hamburg","5","0.586346208850892","0.295309806191103","0.877382611510681"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Niedersachsen","29","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Bremen","2","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Nordrhein-Westfalen","88","0.360062721875112","0.298427648762657","0.421697794987568"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Hessen","17","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","29","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Baden-Wuerttemberg","54","0.371688238353974","0.2862853538477","0.457091122860249"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Bayern","34","0.366474752189312","0.270088194984083","0.462861309394541"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Saarland","","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Berlin","18","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Brandenburg","10","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","5","0.272299828907482","0.0666578562726616","0.477941801542302"
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Sachsen","20","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Sachsen-Anhalt","14","","",""
"Leute sind hilfsbereit","2003","(noch) kein Abschluss","Thueringen","7","0.309209919172275","0.134882394319516","0.483537444025035"
"Leute sind hilfsbereit","2003","Hauptschule","Schleswig-Holstein","126","","",""
"Leute sind hilfsbereit","2003","Hauptschule","Hamburg","39","0.390622880050794","0.28690335032193","0.494342409779658"
"Leute sind hilfsbereit","2003","Hauptschule","Niedersachsen","269","","",""
"Leute sind hilfsbereit","2003","Hauptschule","Bremen","25","","",""
