year,quintil_oecd,plh0196,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,People usually try to be helpful,0.34075,1099,3342,0.32467,0.35682
2003,1st Quintile,People usually only pursue their own interests,0.65925,2243,3342,0.64318,0.67533
2003,2nd Quintile,People usually try to be helpful,0.36071,1363,3807,0.34545,0.37596
2003,2nd Quintile,People usually only pursue their own interests,0.63929,2444,3807,0.62404,0.65455
2003,3rd Quintile,People usually try to be helpful,0.36761,1442,4015,0.35269,0.38252
2003,3rd Quintile,People usually only pursue their own interests,0.63239,2573,4015,0.61748,0.64731
2003,4th Quintile,People usually try to be helpful,0.35676,1535,4416,0.34263,0.37089
2003,4th Quintile,People usually only pursue their own interests,0.64324,2881,4416,0.62911,0.65737
2003,5th Quintile,People usually try to be helpful,0.37199,2390,6251,0.36001,0.38397
2003,5th Quintile,People usually only pursue their own interests,0.62801,3861,6251,0.61603,0.63999
2008,1st Quintile,People usually try to be helpful,0.35178,1010,2922,0.33446,0.36910
2008,1st Quintile,People usually only pursue their own interests,0.64822,1912,2922,0.63090,0.66554
2008,2nd Quintile,People usually try to be helpful,0.36297,1208,3335,0.34665,0.37929
2008,2nd Quintile,People usually only pursue their own interests,0.63703,2127,3335,0.62071,0.65335
2008,3rd Quintile,People usually try to be helpful,0.35716,1379,3776,0.34188,0.37245
2008,3rd Quintile,People usually only pursue their own interests,0.64284,2397,3776,0.62755,0.65812
2008,4th Quintile,People usually try to be helpful,0.36090,1432,3823,0.34567,0.37613
2008,4th Quintile,People usually only pursue their own interests,0.63910,2391,3823,0.62387,0.65433
2008,5th Quintile,People usually try to be helpful,0.40434,2186,5171,0.39097,0.41772
2008,5th Quintile,People usually only pursue their own interests,0.59566,2985,5171,0.58228,0.60903
2013,1st Quintile,People usually try to be helpful,0.39809,1933,5023,0.38456,0.41163
2013,1st Quintile,People usually only pursue their own interests,0.60191,3090,5023,0.58837,0.61544
2013,2nd Quintile,People usually try to be helpful,0.44205,2227,5098,0.42842,0.45568
2013,2nd Quintile,People usually only pursue their own interests,0.55795,2871,5098,0.54432,0.57158
2013,3rd Quintile,People usually try to be helpful,0.42655,2100,4769,0.41251,0.44059
2013,3rd Quintile,People usually only pursue their own interests,0.57345,2669,4769,0.55941,0.58749
2013,4th Quintile,People usually try to be helpful,0.42592,2108,4752,0.41186,0.43998
2013,4th Quintile,People usually only pursue their own interests,0.57408,2644,4752,0.56002,0.58814
2013,5th Quintile,People usually try to be helpful,0.45797,2626,5366,0.44464,0.47130
2013,5th Quintile,People usually only pursue their own interests,0.54203,2740,5366,0.52870,0.55536
2018,1st Quintile,People usually try to be helpful,0.43369,3180,6903,0.42199,0.44538
2018,1st Quintile,People usually only pursue their own interests,0.56631,3723,6903,0.55462,0.57801
2018,2nd Quintile,People usually try to be helpful,0.45725,2295,5211,0.44372,0.47078
2018,2nd Quintile,People usually only pursue their own interests,0.54275,2916,5211,0.52922,0.55628
2018,3rd Quintile,People usually try to be helpful,0.45682,2192,4726,0.44262,0.47103
2018,3rd Quintile,People usually only pursue their own interests,0.54318,2534,4726,0.52897,0.55738
2018,4th Quintile,People usually try to be helpful,0.48463,2201,4647,0.47025,0.49900
2018,4th Quintile,People usually only pursue their own interests,0.51537,2446,4647,0.50100,0.52975
2018,5th Quintile,People usually try to be helpful,0.48723,2590,4981,0.47335,0.50112
2018,5th Quintile,People usually only pursue their own interests,0.51277,2391,4981,0.49888,0.52665
