year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,male,,,,,,,,,,,,
1984,female,,,,,,,,,,,,
1985,male,,,,,,,,,,,,
1985,female,,,,,,,,,,,,
1986,male,,,,,,,,,,,,
1986,female,,,,,,,,,,,,
1987,male,,,,,,,,,,,,
1987,female,,,,,,,,,,,,
1988,male,,,,,,,,,,,,
1988,female,,,,,,,,,,,,
1989,male,,,,,,,,,,,,
1989,female,,,,,,,,,,,,
1990,male,,,,,,,,,,,,
1990,female,,,,,,,,,,,,
1991,male,,,,,,,,,,,,
1991,female,,,,,,,,,,,,
1992,male,,,,,,,,,,,,
1992,female,,,,,,,,,,,,
1993,male,,,,,,,,,,,,
1993,female,,,,,,,,,,,,
1994,male,,,,,,,,,,,,
1994,female,,,,,,,,,,,,
1995,male,,,,,,,,,,,,
1995,female,,,,,,,,,,,,
1996,male,,,,,,,,,,,,
1996,female,,,,,,,,,,,,
1997,male,,,,,,,,,,,,
1997,female,,,,,,,,,,,,
1998,male,,,,,,,,,,,,
1998,female,,,,,,,,,,,,
1999,male,,,,,,,,,,,,
1999,female,,,,,,,,,,,,
2000,male,,,,,,,,,,,,
2000,female,,,,,,,,,,,,
2001,male,,,,,,,,,,,,
2001,female,,,,,,,,,,,,
2002,male,,,,,,,,,,,,
2002,female,,,,,,,,,,,,
2003,male,,,,,,,,,,,,
2003,female,,,,,,,,,,,,
2004,male,,,,,,,,,,,,
2004,female,,,,,,,,,,,,
2005,male,,,,,,,,,,,,
2005,female,,,,,,,,,,,,
2006,male,10291,7.56471,7.52426,7.60515,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2006,female,11304,7.56669,7.52785,7.60553,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2007,male,9611,7.54999,7.50785,7.59214,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2007,female,10548,7.54729,7.50810,7.58649,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2008,male,9130,7.63885,7.59571,7.68198,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2008,female,10029,7.67058,7.62966,7.71150,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,male,8528,7.57413,7.52884,7.61941,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2009,female,9359,7.69941,7.65735,7.74147,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2010,male,10833,7.67005,7.63050,7.70959,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2010,female,12974,7.71778,7.68161,7.75395,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2011,male,11515,7.77264,7.73572,7.80955,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2011,female,14027,7.75883,7.72500,7.79266,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,male,11818,7.85919,7.82413,7.89424,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2012,female,14267,7.82220,7.78909,7.85531,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,male,11405,7.83278,7.79604,7.86952,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2013,female,13821,7.80437,7.77103,7.83770,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,male,12271,7.84746,7.81312,7.88181,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
2014,female,14498,7.82999,7.79813,7.86186,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
