year,age_gr,sex,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,male,Very concerned,0.35194,465,1385,0.32678,0.37710
2009,17-29 y.,male,Somewhat concerned,0.48301,682,1385,0.45668,0.50933
2009,17-29 y.,male,Not concerned at all,0.16506,238,1385,0.14550,0.18461
2009,17-29 y.,female,Very concerned,0.31668,424,1437,0.29262,0.34074
2009,17-29 y.,female,Somewhat concerned,0.51636,758,1437,0.49052,0.54221
2009,17-29 y.,female,Not concerned at all,0.16695,255,1437,0.14767,0.18624
2009,30-45 y.,male,Very concerned,0.46190,1022,2193,0.44103,0.48277
2009,30-45 y.,male,Somewhat concerned,0.44637,983,2193,0.42556,0.46718
2009,30-45 y.,male,Not concerned at all,0.09173,188,2193,0.07964,0.10381
2009,30-45 y.,female,Very concerned,0.43915,1071,2452,0.41950,0.45880
2009,30-45 y.,female,Somewhat concerned,0.47836,1182,2452,0.45858,0.49813
2009,30-45 y.,female,Not concerned at all,0.08249,199,2452,0.07160,0.09339
2009,46-65 y.,male,Very concerned,0.55858,1681,3004,0.54082,0.57634
2009,46-65 y.,male,Somewhat concerned,0.36653,1108,3004,0.34929,0.38376
2009,46-65 y.,male,Not concerned at all,0.07489,215,3004,0.06548,0.08431
2009,46-65 y.,female,Very concerned,0.54960,1763,3292,0.53260,0.56660
2009,46-65 y.,female,Somewhat concerned,0.38607,1316,3292,0.36944,0.40271
2009,46-65 y.,female,Not concerned at all,0.06432,213,3292,0.05594,0.07271
2009,66 and older,male,Very concerned,0.57579,1150,1964,0.55393,0.59766
2009,66 and older,male,Somewhat concerned,0.32787,640,1964,0.30710,0.34863
2009,66 and older,male,Not concerned at all,0.09634,174,1964,0.08329,0.10939
2009,66 and older,female,Very concerned,0.53595,1142,2132,0.51478,0.55713
2009,66 and older,female,Somewhat concerned,0.34759,759,2132,0.32737,0.36781
2009,66 and older,female,Not concerned at all,0.11646,231,2132,0.10284,0.13008
2010,17-29 y.,male,Very concerned,0.24319,301,1233,0.21923,0.26714
2010,17-29 y.,male,Somewhat concerned,0.51972,649,1233,0.49182,0.54762
2010,17-29 y.,male,Not concerned at all,0.23709,283,1233,0.21334,0.26084
2010,17-29 y.,female,Very concerned,0.20289,249,1265,0.18072,0.22506
2010,17-29 y.,female,Somewhat concerned,0.58119,722,1265,0.55399,0.60838
2010,17-29 y.,female,Not concerned at all,0.21593,294,1265,0.19324,0.23861
2010,30-45 y.,male,Very concerned,0.36653,695,1911,0.34492,0.38814
2010,30-45 y.,male,Somewhat concerned,0.49062,978,1911,0.46820,0.51304
2010,30-45 y.,male,Not concerned at all,0.14285,238,1911,0.12715,0.15854
2010,30-45 y.,female,Very concerned,0.28092,641,2175,0.26203,0.29981
2010,30-45 y.,female,Somewhat concerned,0.58089,1242,2175,0.56015,0.60164
2010,30-45 y.,female,Not concerned at all,0.13819,292,2175,0.12368,0.15269
2010,46-65 y.,male,Very concerned,0.42518,1245,2849,0.40702,0.44333
2010,46-65 y.,male,Somewhat concerned,0.46340,1324,2849,0.44509,0.48171
2010,46-65 y.,male,Not concerned at all,0.11142,280,2849,0.09987,0.12298
2010,46-65 y.,female,Very concerned,0.43303,1368,3136,0.41568,0.45037
2010,46-65 y.,female,Somewhat concerned,0.47873,1478,3136,0.46124,0.49622
2010,46-65 y.,female,Not concerned at all,0.08824,290,3136,0.07832,0.09817
2010,66 and older,male,Very concerned,0.50202,953,1899,0.47953,0.52452
2010,66 and older,male,Somewhat concerned,0.39701,771,1899,0.37500,0.41903
2010,66 and older,male,Not concerned at all,0.10096,175,1899,0.08741,0.11452
2010,66 and older,female,Very concerned,0.43926,894,2044,0.41774,0.46078
2010,66 and older,female,Somewhat concerned,0.42903,892,2044,0.40756,0.45049
2010,66 and older,female,Not concerned at all,0.13172,258,2044,0.11705,0.14638
2011,17-29 y.,male,Very concerned,0.22199,300,1440,0.20052,0.24346
2011,17-29 y.,male,Somewhat concerned,0.50873,743,1440,0.48290,0.53457
2011,17-29 y.,male,Not concerned at all,0.26927,397,1440,0.24636,0.29219
2011,17-29 y.,female,Very concerned,0.14933,232,1510,0.13135,0.16732
2011,17-29 y.,female,Somewhat concerned,0.56840,808,1510,0.54341,0.59339
2011,17-29 y.,female,Not concerned at all,0.28227,470,1510,0.25956,0.30498
2011,30-45 y.,male,Very concerned,0.28699,610,2169,0.26795,0.30603
2011,30-45 y.,male,Somewhat concerned,0.55458,1193,2169,0.53365,0.57550
2011,30-45 y.,male,Not concerned at all,0.15844,366,2169,0.14307,0.17381
2011,30-45 y.,female,Very concerned,0.22858,602,2623,0.21250,0.24465
2011,30-45 y.,female,Somewhat concerned,0.59098,1557,2623,0.57216,0.60980
2011,30-45 y.,female,Not concerned at all,0.18044,464,2623,0.16572,0.19516
2011,46-65 y.,male,Very concerned,0.37265,1362,3631,0.35693,0.38838
2011,46-65 y.,male,Somewhat concerned,0.49448,1805,3631,0.47822,0.51075
2011,46-65 y.,male,Not concerned at all,0.13286,464,3631,0.12182,0.14391
2011,46-65 y.,female,Very concerned,0.34080,1360,4055,0.32621,0.35539
2011,46-65 y.,female,Somewhat concerned,0.52746,2141,4055,0.51209,0.54283
2011,46-65 y.,female,Not concerned at all,0.13174,554,4055,0.12133,0.14215
2011,66 and older,male,Very concerned,0.38143,931,2403,0.36201,0.40086
2011,66 and older,male,Somewhat concerned,0.48376,1158,2403,0.46377,0.50374
2011,66 and older,male,Not concerned at all,0.13481,314,2403,0.12115,0.14847
2011,66 and older,female,Very concerned,0.34531,897,2562,0.32690,0.36373
2011,66 and older,female,Somewhat concerned,0.47623,1204,2562,0.45689,0.49557
2011,66 and older,female,Not concerned at all,0.17846,461,2562,0.16363,0.19329
2012,17-29 y.,male,Very concerned,0.26125,375,1408,0.23829,0.28420
2012,17-29 y.,male,Somewhat concerned,0.52529,706,1408,0.49920,0.55139
2012,17-29 y.,male,Not concerned at all,0.21346,327,1408,0.19205,0.23487
2012,17-29 y.,female,Very concerned,0.20593,291,1443,0.18506,0.22681
2012,17-29 y.,female,Somewhat concerned,0.55382,775,1443,0.52816,0.57948
2012,17-29 y.,female,Not concerned at all,0.24024,377,1443,0.21819,0.26230
2012,30-45 y.,male,Very concerned,0.39151,793,2067,0.37046,0.41256
2012,30-45 y.,male,Somewhat concerned,0.48254,1001,2067,0.46099,0.50409
2012,30-45 y.,male,Not concerned at all,0.12595,273,2067,0.11164,0.14025
2012,30-45 y.,female,Very concerned,0.26982,731,2490,0.25238,0.28726
2012,30-45 y.,female,Somewhat concerned,0.58755,1381,2490,0.56821,0.60689
2012,30-45 y.,female,Not concerned at all,0.14263,378,2490,0.12889,0.15636
2012,46-65 y.,male,Very concerned,0.44414,1616,3618,0.42794,0.46033
2012,46-65 y.,male,Somewhat concerned,0.44236,1610,3618,0.42618,0.45855
2012,46-65 y.,male,Not concerned at all,0.11350,392,3618,0.10316,0.12383
2012,46-65 y.,female,Very concerned,0.40637,1736,4168,0.39146,0.42128
2012,46-65 y.,female,Somewhat concerned,0.48287,1982,4168,0.46770,0.49804
2012,46-65 y.,female,Not concerned at all,0.11076,450,4168,0.10123,0.12029
2012,66 and older,male,Very concerned,0.46016,1158,2492,0.44059,0.47974
2012,66 and older,male,Somewhat concerned,0.41459,1056,2492,0.39524,0.43394
2012,66 and older,male,Not concerned at all,0.12525,278,2492,0.11225,0.13825
2012,66 and older,female,Very concerned,0.40895,1074,2620,0.39012,0.42778
2012,66 and older,female,Somewhat concerned,0.44712,1163,2620,0.42808,0.46616
2012,66 and older,female,Not concerned at all,0.14393,383,2620,0.13048,0.15737
2013,17-29 y.,male,Very concerned,0.19652,249,1221,0.17422,0.21882
2013,17-29 y.,male,Somewhat concerned,0.50217,601,1221,0.47411,0.53023
2013,17-29 y.,male,Not concerned at all,0.30131,371,1221,0.27556,0.32705
2013,17-29 y.,female,Very concerned,0.16198,202,1294,0.14189,0.18206
2013,17-29 y.,female,Somewhat concerned,0.55296,703,1294,0.52586,0.58006
2013,17-29 y.,female,Not concerned at all,0.28507,389,1294,0.26046,0.30967
2013,30-45 y.,male,Very concerned,0.28961,520,1809,0.26870,0.31052
2013,30-45 y.,male,Somewhat concerned,0.55614,996,1809,0.53323,0.57904
2013,30-45 y.,male,Not concerned at all,0.15425,293,1809,0.13760,0.17090
2013,30-45 y.,female,Very concerned,0.23016,509,2238,0.21272,0.24761
2013,30-45 y.,female,Somewhat concerned,0.58800,1283,2238,0.56760,0.60839
2013,30-45 y.,female,Not concerned at all,0.18184,446,2238,0.16585,0.19782
2013,46-65 y.,male,Very concerned,0.36634,1209,3386,0.35011,0.38257
2013,46-65 y.,male,Somewhat concerned,0.48818,1728,3386,0.47134,0.50502
