year,age_gr,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Very concerned,0.33451,889,2822,0.31710,0.35192
2009,17-29 y.,Somewhat concerned,0.49950,1440,2822,0.48105,0.51795
2009,17-29 y.,Not concerned at all,0.16599,493,2822,0.15226,0.17972
2009,30-45 y.,Very concerned,0.45081,2093,4645,0.43650,0.46512
2009,30-45 y.,Somewhat concerned,0.46197,2165,4645,0.44763,0.47631
2009,30-45 y.,Not concerned at all,0.08722,387,4645,0.07911,0.09534
2009,46-65 y.,Very concerned,0.55406,3444,6296,0.54178,0.56634
2009,46-65 y.,Somewhat concerned,0.37637,2424,6296,0.36441,0.38834
2009,46-65 y.,Not concerned at all,0.06957,428,6296,0.06328,0.07585
2009,66 and older,Very concerned,0.55344,2292,4096,0.53821,0.56867
2009,66 and older,Somewhat concerned,0.33893,1399,4096,0.32443,0.35343
2009,66 and older,Not concerned at all,0.10763,405,4096,0.09813,0.11712
2010,17-29 y.,Very concerned,0.22430,550,2498,0.20794,0.24066
2010,17-29 y.,Somewhat concerned,0.54852,1371,2498,0.52901,0.56804
2010,17-29 y.,Not concerned at all,0.22717,577,2498,0.21074,0.24361
2010,30-45 y.,Very concerned,0.32590,1336,4086,0.31152,0.34027
2010,30-45 y.,Somewhat concerned,0.53347,2220,4086,0.51817,0.54877
2010,30-45 y.,Not concerned at all,0.14063,530,4086,0.12997,0.15130
2010,46-65 y.,Very concerned,0.42911,2613,5985,0.41657,0.44165
2010,46-65 y.,Somewhat concerned,0.47109,2802,5985,0.45844,0.48374
2010,46-65 y.,Not concerned at all,0.09980,570,5985,0.09220,0.10739
2010,66 and older,Very concerned,0.46691,1847,3943,0.45134,0.48249
2010,66 and older,Somewhat concerned,0.41492,1663,3943,0.39954,0.43030
2010,66 and older,Not concerned at all,0.11817,433,3943,0.10809,0.12824
2011,17-29 y.,Very concerned,0.18722,532,2950,0.17314,0.20130
2011,17-29 y.,Somewhat concerned,0.53728,1551,2950,0.51929,0.55528
2011,17-29 y.,Not concerned at all,0.27549,867,2950,0.25937,0.29162
2011,30-45 y.,Very concerned,0.25876,1212,4792,0.24636,0.27116
2011,30-45 y.,Somewhat concerned,0.57217,2750,4792,0.55816,0.58618
2011,30-45 y.,Not concerned at all,0.16907,830,4792,0.15846,0.17969
2011,46-65 y.,Very concerned,0.35668,2722,7686,0.34597,0.36739
2011,46-65 y.,Somewhat concerned,0.51103,3946,7686,0.49985,0.52220
2011,46-65 y.,Not concerned at all,0.13230,1018,7686,0.12472,0.13987
2011,66 and older,Very concerned,0.36110,1828,4965,0.34774,0.37446
2011,66 and older,Somewhat concerned,0.47952,2362,4965,0.46562,0.49342
2011,66 and older,Not concerned at all,0.15938,775,4965,0.14920,0.16956
2012,17-29 y.,Very concerned,0.23477,666,2851,0.21921,0.25033
2012,17-29 y.,Somewhat concerned,0.53895,1481,2851,0.52065,0.55725
2012,17-29 y.,Not concerned at all,0.22628,704,2851,0.21092,0.24164
2012,30-45 y.,Very concerned,0.33377,1524,4557,0.32008,0.34747
2012,30-45 y.,Somewhat concerned,0.53237,2382,4557,0.51788,0.54685
2012,30-45 y.,Not concerned at all,0.13386,651,4557,0.12397,0.14375
2012,46-65 y.,Very concerned,0.42508,3352,7786,0.41410,0.43606
2012,46-65 y.,Somewhat concerned,0.46280,3592,7786,0.45173,0.47388
2012,46-65 y.,Not concerned at all,0.11212,842,7786,0.10511,0.11913
2012,66 and older,Very concerned,0.43144,2232,5112,0.41786,0.44502
2012,66 and older,Somewhat concerned,0.43283,2219,5112,0.41925,0.44642
2012,66 and older,Not concerned at all,0.13572,661,5112,0.12633,0.14511
2013,17-29 y.,Very concerned,0.17988,451,2515,0.16486,0.19489
2013,17-29 y.,Somewhat concerned,0.52664,1304,2515,0.50713,0.54616
2013,17-29 y.,Not concerned at all,0.29348,760,2515,0.27568,0.31128
2013,30-45 y.,Very concerned,0.26143,1029,4047,0.24789,0.27497
2013,30-45 y.,Somewhat concerned,0.57124,2279,4047,0.55599,0.58649
2013,30-45 y.,Not concerned at all,0.16733,739,4047,0.15583,0.17883
2013,46-65 y.,Very concerned,0.35472,2555,7286,0.34374,0.36571
2013,46-65 y.,Somewhat concerned,0.51009,3797,7286,0.49861,0.52157
2013,46-65 y.,Not concerned at all,0.13519,934,7286,0.12734,0.14304
2013,66 and older,Very concerned,0.36606,1802,4871,0.35253,0.37959
2013,66 and older,Somewhat concerned,0.47055,2303,4871,0.45654,0.48457
2013,66 and older,Not concerned at all,0.16339,766,4871,0.15300,0.17377
2014,17-29 y.,Very concerned,0.12389,572,4220,0.11394,0.13383
2014,17-29 y.,Somewhat concerned,0.52147,2072,4220,0.50639,0.53654
2014,17-29 y.,Not concerned at all,0.35465,1576,4220,0.34021,0.36908
2014,30-45 y.,Very concerned,0.18239,1523,8393,0.17412,0.19065
2014,30-45 y.,Somewhat concerned,0.55875,4584,8393,0.54812,0.56937
2014,30-45 y.,Not concerned at all,0.25887,2286,8393,0.24949,0.26824
2014,46-65 y.,Very concerned,0.25339,2289,9195,0.24450,0.26228
2014,46-65 y.,Somewhat concerned,0.54457,5034,9195,0.53439,0.55475
2014,46-65 y.,Not concerned at all,0.20204,1872,9195,0.19383,0.21025
2014,66 and older,Very concerned,0.27651,1348,4886,0.26396,0.28905
2014,66 and older,Somewhat concerned,0.52078,2569,4886,0.50677,0.53479
2014,66 and older,Not concerned at all,0.20271,969,4886,0.19144,0.21398
2019,17-29 y.,Very concerned,0.11489,387,3740,0.10467,0.12511
2019,17-29 y.,Somewhat concerned,0.45394,1717,3740,0.43799,0.46990
2019,17-29 y.,Not concerned at all,0.43116,1636,3740,0.41529,0.44704
2019,30-45 y.,Very concerned,0.14926,954,6184,0.14038,0.15815
2019,30-45 y.,Somewhat concerned,0.55067,3434,6184,0.53827,0.56307
2019,30-45 y.,Not concerned at all,0.30006,1796,6184,0.28864,0.31149
2019,46-65 y.,Very concerned,0.23422,2355,10262,0.22602,0.24241
2019,46-65 y.,Somewhat concerned,0.56572,5702,10262,0.55613,0.57531
2019,46-65 y.,Not concerned at all,0.20006,2205,10262,0.19232,0.20780
2019,66 and older,Very concerned,0.25848,1404,5082,0.24644,0.27052
2019,66 and older,Somewhat concerned,0.55547,2798,5082,0.54180,0.56913
2019,66 and older,Not concerned at all,0.18605,880,5082,0.17535,0.19675
