year,age_gr,migback,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,Very concerned,0.32872,714,2267,0.30938,0.34806
2009,17-29 y.,No migration background,Somewhat concerned,0.49708,1152,2267,0.47650,0.51767
2009,17-29 y.,No migration background,Not concerned at all,0.17420,401,2267,0.15858,0.18981
2009,17-29 y.,Direct migration background,Very concerned,0.37525,54,171,0.30246,0.44803
2009,17-29 y.,Direct migration background,Somewhat concerned,0.47299,85,171,0.39794,0.54804
2009,17-29 y.,Direct migration background,Not concerned at all,0.15177,32,171,0.09783,0.20570
2009,17-29 y.,Indirect migration background,Very concerned,0.33792,121,384,0.29054,0.38529
2009,17-29 y.,Indirect migration background,Somewhat concerned,0.52529,203,384,0.47528,0.57530
2009,17-29 y.,Indirect migration background,Not concerned at all,0.13680,60,384,0.10238,0.17121
2009,30-45 y.,No migration background,Very concerned,0.45908,1757,3853,0.44335,0.47482
2009,30-45 y.,No migration background,Somewhat concerned,0.45417,1781,3853,0.43844,0.46989
2009,30-45 y.,No migration background,Not concerned at all,0.08675,315,3853,0.07786,0.09564
2009,30-45 y.,Direct migration background,Very concerned,0.40280,218,525,0.36081,0.44480
2009,30-45 y.,Direct migration background,Somewhat concerned,0.50843,260,525,0.46563,0.55124
2009,30-45 y.,Direct migration background,Not concerned at all,0.08876,47,525,0.06441,0.11311
2009,30-45 y.,Indirect migration background,Very concerned,0.45354,118,242,0.39069,0.51639
2009,30-45 y.,Indirect migration background,Somewhat concerned,0.45686,124,242,0.39397,0.51975
2009,46-65 y.,No migration background,Very concerned,0.56440,3123,5641,0.55146,0.57734
2009,46-65 y.,No migration background,Somewhat concerned,0.36776,2145,5641,0.35518,0.38035
2009,46-65 y.,No migration background,Not concerned at all,0.06784,373,5641,0.06127,0.07440
2009,46-65 y.,Direct migration background,Very concerned,0.50005,300,609,0.46030,0.53979
2009,46-65 y.,Direct migration background,Somewhat concerned,0.42133,257,609,0.38208,0.46058
2009,46-65 y.,Direct migration background,Not concerned at all,0.07862,52,609,0.05723,0.10002
2009,66 and older,No migration background,Very concerned,0.55652,2127,3764,0.54065,0.57240
2009,66 and older,No migration background,Somewhat concerned,0.33841,1279,3764,0.32329,0.35353
2009,66 and older,No migration background,Not concerned at all,0.10507,358,3764,0.09527,0.11487
2009,66 and older,Direct migration background,Very concerned,0.52725,163,326,0.47297,0.58153
2009,66 and older,Direct migration background,Somewhat concerned,0.34026,117,326,0.28875,0.39177
2009,66 and older,Direct migration background,Not concerned at all,0.13249,46,326,0.09563,0.16935
2010,17-29 y.,No migration background,Very concerned,0.22551,438,2037,0.20736,0.24366
2010,17-29 y.,No migration background,Somewhat concerned,0.54187,1118,2037,0.52023,0.56351
2010,17-29 y.,No migration background,Not concerned at all,0.23262,481,2037,0.21427,0.25097
2010,17-29 y.,Direct migration background,Very concerned,0.23648,33,112,0.15743,0.31553
