year,sampreg,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,West,Very concerned,0.49456,6584,13335,0.48607,0.50304
2009,West,Somewhat concerned,0.41440,5593,13335,0.40604,0.42276
2009,West,Not concerned at all,0.09105,1158,13335,0.08616,0.09593
2009,East,Very concerned,0.46385,2134,4524,0.44932,0.47839
2009,East,Somewhat concerned,0.39950,1835,4524,0.38522,0.41377
2009,East,Not concerned at all,0.13665,555,4524,0.12664,0.14666
2010,West,Very concerned,0.38930,4865,12405,0.38072,0.39788
2010,West,Somewhat concerned,0.48588,6101,12405,0.47709,0.49468
2010,West,Not concerned at all,0.12481,1439,12405,0.11900,0.13063
2010,East,Very concerned,0.35477,1481,4107,0.34013,0.36940
2010,East,Somewhat concerned,0.46972,1955,4107,0.45445,0.48499
2010,East,Not concerned at all,0.17551,671,4107,0.16388,0.18715
2011,West,Very concerned,0.30430,4800,15568,0.29707,0.31153
2011,West,Somewhat concerned,0.52967,8199,15568,0.52183,0.53751
2011,West,Not concerned at all,0.16603,2569,15568,0.16018,0.17188
2011,East,Very concerned,0.32944,1494,4825,0.31617,0.34270
2011,East,Somewhat concerned,0.48040,2410,4825,0.46630,0.49449
2011,East,Not concerned at all,0.19017,921,4825,0.17909,0.20124
2012,West,Very concerned,0.37416,5883,15484,0.36654,0.38178
2012,West,Somewhat concerned,0.49268,7562,15484,0.48480,0.50055
2012,West,Not concerned at all,0.13316,2039,15484,0.12781,0.13851
2012,East,Very concerned,0.38848,1891,4822,0.37472,0.40224
2012,East,Somewhat concerned,0.43426,2112,4822,0.42027,0.44826
2012,East,Not concerned at all,0.17725,819,4822,0.16647,0.18803
2013,West,Very concerned,0.31229,4402,14287,0.30470,0.31989
2013,West,Somewhat concerned,0.52046,7555,14287,0.51226,0.52865
2013,West,Not concerned at all,0.16725,2330,14287,0.16113,0.17337
2013,East,Very concerned,0.32617,1435,4432,0.31236,0.33997
2013,East,Somewhat concerned,0.48402,2128,4432,0.46930,0.49873
2013,East,Not concerned at all,0.18982,869,4432,0.17827,0.20136
2014,West,Very concerned,0.21876,4490,21171,0.21319,0.22433
2014,West,Somewhat concerned,0.54288,11416,21171,0.53617,0.54959
2014,West,Not concerned at all,0.23836,5265,21171,0.23262,0.24410
2014,East,Very concerned,0.23195,1242,5523,0.22082,0.24308
2014,East,Somewhat concerned,0.51828,2843,5523,0.50510,0.53146
2014,East,Not concerned at all,0.24977,1438,5523,0.23835,0.26119
2019,West,Very concerned,0.19380,3769,19718,0.18828,0.19931
2019,West,Somewhat concerned,0.54937,10837,19718,0.54242,0.55631
2019,West,Not concerned at all,0.25684,5112,19718,0.25074,0.26293
2019,East,Very concerned,0.23750,1313,5476,0.22623,0.24877
2019,East,Somewhat concerned,0.51101,2785,5476,0.49777,0.52425
2019,East,Not concerned at all,0.25149,1378,5476,0.24000,0.26298
