year,quintil_oecd,sampreg,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,West,Very concerned,0.43495,822,1906,0.41269,0.45721
2009,1st Quintile,West,Somewhat concerned,0.42735,824,1906,0.40514,0.44957
2009,1st Quintile,West,Not concerned at all,0.13770,260,1906,0.12222,0.15317
2009,1st Quintile,East,Very concerned,0.39305,372,924,0.36154,0.42456
2009,1st Quintile,East,Somewhat concerned,0.40747,379,924,0.37577,0.43917
2009,1st Quintile,East,Not concerned at all,0.19949,173,924,0.17370,0.22527
2009,2nd Quintile,West,Very concerned,0.47000,955,2060,0.44844,0.49156
2009,2nd Quintile,West,Somewhat concerned,0.41705,876,2060,0.39575,0.43835
2009,2nd Quintile,West,Not concerned at all,0.11295,229,2060,0.09928,0.12663
2009,2nd Quintile,East,Very concerned,0.48072,499,1062,0.45066,0.51079
2009,2nd Quintile,East,Somewhat concerned,0.39096,429,1062,0.36160,0.42032
2009,2nd Quintile,East,Not concerned at all,0.12832,134,1062,0.10819,0.14844
2009,3rd Quintile,West,Very concerned,0.48540,1082,2303,0.46498,0.50582
2009,3rd Quintile,West,Somewhat concerned,0.42789,1015,2303,0.40768,0.44810
2009,3rd Quintile,West,Not concerned at all,0.08671,206,2303,0.07521,0.09821
2009,3rd Quintile,East,Very concerned,0.47537,529,1073,0.44547,0.50526
2009,3rd Quintile,East,Somewhat concerned,0.39071,423,1073,0.36150,0.41992
2009,3rd Quintile,East,Not concerned at all,0.13393,121,1073,0.11354,0.15431
2009,4th Quintile,West,Very concerned,0.52259,1516,2947,0.50455,0.54062
2009,4th Quintile,West,Somewhat concerned,0.40427,1222,2947,0.38655,0.42199
2009,4th Quintile,West,Not concerned at all,0.07314,209,2947,0.06374,0.08255
2009,4th Quintile,East,Very concerned,0.49845,407,798,0.46373,0.53316
2009,4th Quintile,East,Somewhat concerned,0.40772,316,798,0.37360,0.44184
2009,4th Quintile,East,Not concerned at all,0.09383,75,798,0.07359,0.11408
2009,5th Quintile,West,Very concerned,0.53876,2205,4114,0.52353,0.55400
2009,5th Quintile,West,Somewhat concerned,0.40170,1655,4114,0.38671,0.41668
2009,5th Quintile,West,Not concerned at all,0.05954,254,4114,0.05231,0.06677
2009,5th Quintile,East,Very concerned,0.51060,327,667,0.47263,0.54856
2009,5th Quintile,East,Somewhat concerned,0.40676,288,667,0.36945,0.44406
2009,5th Quintile,East,Not concerned at all,0.08265,52,667,0.06173,0.10356
2010,1st Quintile,West,Very concerned,0.36828,594,1726,0.34552,0.39104
2010,1st Quintile,West,Somewhat concerned,0.45211,821,1726,0.42863,0.47560
2010,1st Quintile,West,Not concerned at all,0.17961,311,1726,0.16149,0.19772
2010,1st Quintile,East,Very concerned,0.27952,243,808,0.24856,0.31049
2010,1st Quintile,East,Somewhat concerned,0.46105,368,808,0.42666,0.49545
2010,1st Quintile,East,Not concerned at all,0.25942,197,808,0.22918,0.28966
2010,2nd Quintile,West,Very concerned,0.37413,740,1914,0.35245,0.39582
2010,2nd Quintile,West,Somewhat concerned,0.48124,926,1914,0.45885,0.50363
2010,2nd Quintile,West,Not concerned at all,0.14462,248,1914,0.12886,0.16038
2010,2nd Quintile,East,Very concerned,0.37623,381,1068,0.34717,0.40530
2010,2nd Quintile,East,Somewhat concerned,0.45380,503,1068,0.42393,0.48367
