year,migback,quintil_oecd,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,1st Quintile,Very concerned,0.43945,935,2150,0.41846,0.46043
2009,No migration background,1st Quintile,Somewhat concerned,0.40511,889,2150,0.38436,0.42587
2009,No migration background,1st Quintile,Not concerned at all,0.15544,326,2150,0.14012,0.17076
2009,No migration background,2nd Quintile,Very concerned,0.47379,1228,2602,0.45461,0.49298
2009,No migration background,2nd Quintile,Somewhat concerned,0.40307,1073,2602,0.38422,0.42192
2009,No migration background,2nd Quintile,Not concerned at all,0.12314,301,2602,0.11051,0.13576
2009,No migration background,3rd Quintile,Very concerned,0.49532,1447,2974,0.47735,0.51330
2009,No migration background,3rd Quintile,Somewhat concerned,0.40749,1242,2974,0.38983,0.42515
2009,No migration background,3rd Quintile,Not concerned at all,0.09719,285,2974,0.08654,0.10784
2009,No migration background,4th Quintile,Very concerned,0.52089,1743,3355,0.50399,0.53780
2009,No migration background,4th Quintile,Somewhat concerned,0.40308,1359,3355,0.38648,0.41968
2009,No migration background,4th Quintile,Not concerned at all,0.07603,253,3355,0.06706,0.08500
2009,No migration background,5th Quintile,Very concerned,0.54384,2365,4440,0.52919,0.55849
2009,No migration background,5th Quintile,Somewhat concerned,0.39415,1793,4440,0.37977,0.40853
2009,No migration background,5th Quintile,Not concerned at all,0.06201,282,4440,0.05491,0.06910
2009,Direct migration background,1st Quintile,Very concerned,0.41068,201,505,0.36773,0.45363
2009,Direct migration background,1st Quintile,Somewhat concerned,0.43973,225,505,0.39639,0.48306
2009,Direct migration background,1st Quintile,Not concerned at all,0.14960,79,505,0.11846,0.18073
2009,Direct migration background,2nd Quintile,Very concerned,0.47447,163,373,0.42372,0.52521
2009,Direct migration background,2nd Quintile,Somewhat concerned,0.43630,166,373,0.38590,0.48670
2009,Direct migration background,2nd Quintile,Not concerned at all,0.08923,44,373,0.06026,0.11820
2009,Direct migration background,3rd Quintile,Very concerned,0.44652,125,258,0.38574,0.50730
2009,Direct migration background,3rd Quintile,Somewhat concerned,0.49383,133,258,0.43270,0.55496
2009,Direct migration background,4th Quintile,Very concerned,0.55654,134,240,0.49355,0.61952
2009,Direct migration background,4th Quintile,Somewhat concerned,0.36304,106,240,0.30208,0.42401
2009,Direct migration background,5th Quintile,Very concerned,0.47129,111,200,0.40193,0.54064
