syear,bula_h,migback,plh0034,proportion,n,lower_confidence,upper_confidence
2009,Nordrhein-Westfalen,No migration background,1.0,0.08779886891763257,18254,0.08369336177534463,0.09190437605992051
2009,Nordrhein-Westfalen,No migration background,2.0,0.06612912257125259,18254,0.06252402648392472,0.06973421865858045
2009,Bayern,No migration background,1.0,0.0649532448625343,18254,0.06137809593224277,0.06852839379282584
2009,Bayern,No migration background,2.0,0.05028277059185845,18254,0.04711259143404787,0.05345294974966903
2009,Baden-Wuerttemberg,No migration background,1.0,0.045355283050562745,18254,0.04233663920526853,0.04837392689585696
2009,Niedersachsen,No migration background,1.0,0.04132370233495716,18254,0.03843626441577257,0.04421114025414176
2009,Baden-Wuerttemberg,No migration background,2.0,0.03673217985329526,18254,0.03400336591096655,0.03946099379562396
2009,Niedersachsen,No migration background,2.0,0.03382048266980234,18254,0.031198101232157233,0.03644286410744744
2009,Sachsen,No migration background,1.0,0.032924575844112215,18254,0.03033596172207065,0.035513189966153776
2009,Sachsen,No migration background,2.0,0.031132762192731957,18254,0.02861324102939799,0.033652283356065925
2009,Hessen,No migration background,1.0,0.027605129066577076,18254,0.025228325617766396,0.029981932515387756
2009,Hessen,No migration background,2.0,0.022677641525281372,18254,0.020517934164755693,0.02483734888580705
2009,Sachsen-Anhalt,No migration background,1.0,0.02189372305280251,18254,0.019770821369970007,0.02401662473563501
2009,"Rheinland-Pfalz,Saarland",No migration background,1.0,0.021053810403718013,18254,0.018971133924983365,0.02313648688245266
2009,"Rheinland-Pfalz,Saarland",No migration background,2.0,0.020493868637661682,18254,0.018438486387399467,0.022549250887923897
2009,Thueringen,No migration background,1.0,0.020157903578027884,18254,0.018119088780737185,0.022196718375318582
2009,Brandenburg,No migration background,1.0,0.01987793269499972,18254,0.01785303661400738,0.021902828775992058
2009,Thueringen,No migration background,2.0,0.019261996752337758,18254,0.017268092942915536,0.02125590056175998
2009,Brandenburg,No migration background,2.0,0.01803012486701383,18254,0.016099821812852515,0.019960427921175146
2009,Berlin,No migration background,1.0,0.0174701831009575,18254,0.015569548435541173,0.019370817766373824
2009,Sachsen-Anhalt,No migration background,2.0,0.01579035780278851,18254,0.013981864763637102,0.01759885084193992
2009,Berlin,No migration background,2.0,0.01427851503443642,18254,0.012557456341862923,0.015999573727009914
2009,Mecklenburg-Vorpommern,No migration background,1.0,0.013718573268380089,18254,0.01203111924359819,0.015406027293161987
2009,Nordrhein-Westfalen,No migration background,3.0,0.011982753793605465,18254,0.010404279080318867,0.013561228506892063
2009,Nordrhein-Westfalen,Direct migration background,2.0,0.01114284114452097,18254,0.009620044893985475,0.012665637395056465
2009,Sachsen,No migration background,3.0,0.010358922672042107,18254,0.0088900870362324,0.011827758307851814
2009,Nordrhein-Westfalen,Direct migration background,1.0,0.010246934318830841,18254,0.00878597725605176,0.011707891381609922
2009,Schleswig-Holstein,No migration background,2.0,0.010022957612408309,18254,0.00857789203202792,0.011468023192788697
2009,Schleswig-Holstein,No migration background,1.0,0.009742986729380145,18254,0.008318045123869843,0.011167928334890448
2009,Baden-Wuerttemberg,Direct migration background,1.0,0.00946301584635198,18254,0.008058498265636593,0.010867533427067366
2009,Mecklenburg-Vorpommern,No migration background,2.0,0.008903074080295649,18254,0.007540358860920117,0.010265789299671181
2009,Bayern,No migration background,3.0,0.008063161431211155,18254,0.006765767878617142,0.009360554983805166
2009,Baden-Wuerttemberg,Direct migration background,2.0,0.007951173077999888,18254,0.006662747981023976,0.009239598174975801
2009,Bayern,Direct migration background,1.0,0.006831289545887228,18254,0.005636366576748413,0.008026212515026042
2009,Bayern,Direct migration background,2.0,0.006775295369281595,18254,0.005585246156399753,0.007965344582163436
2009,Baden-Wuerttemberg,No migration background,3.0,0.006383336133042164,18254,0.005227994726237984,0.0075386775398463435
2009,Hamburg,No migration background,2.0,0.006103365250013999,18254,0.004973485204778036,0.007233245295249961
2009,Hamburg,No migration background,1.0,0.0057674001903802,18254,0.004668872290197771,0.006865928090562629
2009,Niedersachsen,No migration background,3.0,0.0057674001903802,18254,0.004668872290197771,0.006865928090562629
2009,Nordrhein-Westfalen,Indirect migration background,2.0,0.005655411837168935,18254,0.004567540275986551,0.006743283398351319
2009,Thueringen,No migration background,3.0,0.0054314351307464025,18254,0.004365203134543591,0.006497667126949214
2009,Schleswig-Holstein,No migration background,3.0,0.005375440954140769,18254,0.004314689378821668,0.006436192529459871
2009,"Rheinland-Pfalz,Saarland",No migration background,3.0,0.005095470071112604,18254,0.004062566259828771,0.0061283738823964375
2009,Hessen,No migration background,3.0,0.0048154991880844395,18254,0.0038112314597880783,0.005819766916380801
2009,Brandenburg,No migration background,3.0,0.004759505011478806,18254,0.00376106503411746,0.005757944988840153
2009,Sachsen-Anhalt,No migration background,3.0,0.004255557422028109,18254,0.003311215605049889,0.005199899239006329
2009,Hessen,Direct migration background,2.0,0.004031580715605577,18254,0.003112322517365511,0.004950838913845644
2009,Nordrhein-Westfalen,Indirect migration background,1.0,0.004031580715605577,18254,0.003112322517365511,0.004950838913845644
2009,Baden-Wuerttemberg,Indirect migration background,1.0,0.003751609832577412,18254,0.0028647199567624826,0.004638499708392341
2009,Baden-Wuerttemberg,Indirect migration background,2.0,0.003695615655971779,18254,0.002815344506762327,0.00457588680518123
2009,Hessen,Direct migration background,1.0,0.003583627302760513,18254,0.0027167474808158774,0.004450507124705148
2009,Niedersachsen,Direct migration background,1.0,0.00352763312615488,18254,0.002667528300594943,0.004387737951714817
2009,"Rheinland-Pfalz,Saarland",Direct migration background,1.0,0.003415644772943614,18254,0.002569254955888753,0.004262034589998474
2009,Niedersachsen,Direct migration background,2.0,0.003415644772943614,18254,0.002569254955888753,0.004262034589998474
2009,Mecklenburg-Vorpommern,No migration background,3.0,0.0033596505963379808,18254,0.0025202034874501696,0.004199097705225792
2009,Bayern,Indirect migration background,2.0,0.0032476622431267146,18254,0.0024222781252875034,0.004073046360965926
2009,Nordrhein-Westfalen,Direct migration background,3.0,0.003135673889915449,18254,0.0023245998140087256,0.003946747965822173
2009,Bayern,Indirect migration background,1.0,0.003079679713309816,18254,0.002275857416781584,0.0038835020098380475
2009,"Rheinland-Pfalz,Saarland",Direct migration background,2.0,0.0029116971834929166,18254,0.002130038850422589,0.003693355516563244
2009,Bremen,No migration background,1.0,0.002743714653676018,18254,0.001984875185956856,0.0035025541213951797
2009,Berlin,No migration background,3.0,0.002463743770647853,18254,0.00174456118538424,0.0031829263559114656
2009,Bremen,No migration background,2.0,0.002463743770647853,18254,0.00174456118538424,0.0031829263559114656
2009,Hessen,Indirect migration background,2.0,0.0019597961811971556,18254,0.0013182077565815661,0.002601384605812745
2009,Hamburg,No migration background,3.0,0.0017918136513802565,18254,0.0011782861533433354,0.0024053411494171775
2009,Baden-Wuerttemberg,Direct migration background,3.0,0.0016798252981689904,18254,0.0010857465307254,0.0022739040656125807
