year,pgisced97,sex,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,male,Very concerned,0.29631,48,173,0.22807,0.36456
2009,No answer / don't know,male,Somewhat concerned,0.45183,85,173,0.37745,0.52621
2009,No answer / don't know,male,Not concerned at all,0.25186,40,173,0.18698,0.31673
2009,No answer / don't know,female,Very concerned,0.34063,41,151,0.26479,0.41648
2009,No answer / don't know,female,Somewhat concerned,0.47794,75,151,0.39800,0.55788
2009,No answer / don't know,female,Not concerned at all,0.18143,35,151,0.11976,0.24310
2009,Pre-primary Level,male,Very concerned,0.25939,46,163,0.19190,0.32689
2009,Pre-primary Level,male,Somewhat concerned,0.54401,84,163,0.46732,0.62071
2009,Pre-primary Level,male,Not concerned at all,0.19659,33,163,0.13539,0.25779
2009,Pre-primary Level,female,Somewhat concerned,0.56198,73,113,0.47009,0.65387
2009,Pre-primary Level,female,Not concerned at all,0.25507,40,113,0.17434,0.33580
2009,Primary Level,male,Somewhat concerned,0.49093,32,32,0.31494,0.66691
2009,Primary Level,female,Very concerned,0.50700,42,73,0.39152,0.62248
2009,Primary Level,female,Somewhat concerned,0.30680,31,73,0.20028,0.41333
2009,Lower Secondary Level,male,Very concerned,0.43480,216,550,0.39333,0.47626
2009,Lower Secondary Level,male,Somewhat concerned,0.41037,241,550,0.36922,0.45152
2009,Lower Secondary Level,male,Not concerned at all,0.15484,93,550,0.12458,0.18510
2009,Lower Secondary Level,female,Very concerned,0.47423,544,1197,0.44593,0.50253
2009,Lower Secondary Level,female,Somewhat concerned,0.38868,490,1197,0.36106,0.41631
2009,Lower Secondary Level,female,Not concerned at all,0.13709,163,1197,0.11760,0.15658
2009,Upper Secondary Level,male,Very concerned,0.49289,2129,4254,0.47786,0.50791
2009,Upper Secondary Level,male,Somewhat concerned,0.41267,1723,4254,0.39787,0.42746
2009,Upper Secondary Level,male,Not concerned at all,0.09444,402,4254,0.08566,0.10323
2009,Upper Secondary Level,female,Very concerned,0.48321,2282,4744,0.46899,0.49744
2009,Upper Secondary Level,female,Somewhat concerned,0.42247,2033,4744,0.40841,0.43653
2009,Upper Secondary Level,female,Not concerned at all,0.09431,429,4744,0.08600,0.10263
2009,Post-secondary Non-tertiary Level,male,Very concerned,0.51220,188,360,0.46050,0.56391
2009,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.41653,172,360,0.36553,0.46752
2009,Post-secondary Non-tertiary Level,female,Very concerned,0.47502,287,605,0.43519,0.51484
2009,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.45940,273,605,0.41966,0.49915
2009,Post-secondary Non-tertiary Level,female,Not concerned at all,0.06558,45,605,0.04584,0.08532
2009,First Stage of Tertiary Education,male,Very concerned,0.56813,449,776,0.53326,0.60301
2009,First Stage of Tertiary Education,male,Somewhat concerned,0.33997,267,776,0.30662,0.37332
2009,First Stage of Tertiary Education,male,Not concerned at all,0.09189,60,776,0.07156,0.11223
2009,First Stage of Tertiary Education,female,Very concerned,0.53272,273,545,0.49080,0.57465
2009,First Stage of Tertiary Education,female,Somewhat concerned,0.41613,240,545,0.37471,0.45756
2009,First Stage of Tertiary Education,female,Not concerned at all,0.05114,32,545,0.03263,0.06965
2009,Second Stage of Tertiary Education,male,Very concerned,0.55244,1220,2176,0.53155,0.57334
2009,Second Stage of Tertiary Education,male,Somewhat concerned,0.37155,809,2176,0.35124,0.39185
2009,Second Stage of Tertiary Education,male,Not concerned at all,0.07601,147,2176,0.06487,0.08715
2009,Second Stage of Tertiary Education,female,Very concerned,0.49296,904,1835,0.47008,0.51584
2009,Second Stage of Tertiary Education,female,Somewhat concerned,0.42495,800,1835,0.40233,0.44758
2009,Second Stage of Tertiary Education,female,Not concerned at all,0.08208,131,1835,0.06952,0.09465
2010,No answer / don't know,male,Very concerned,0.25157,39,148,0.18142,0.32171
2010,No answer / don't know,male,Somewhat concerned,0.41367,63,148,0.33405,0.49328
2010,No answer / don't know,male,Not concerned at all,0.33477,46,148,0.25848,0.41106
2010,No answer / don't know,female,Very concerned,0.23719,31,144,0.16747,0.30691
2010,No answer / don't know,female,Somewhat concerned,0.54121,72,144,0.45953,0.62288
2010,No answer / don't know,female,Not concerned at all,0.22160,41,144,0.15353,0.28967
2010,Pre-primary Level,male,Very concerned,0.22264,35,155,0.15694,0.28835
2010,Pre-primary Level,male,Somewhat concerned,0.48803,70,155,0.40908,0.56698
2010,Pre-primary Level,male,Not concerned at all,0.28933,50,155,0.21771,0.36094
2010,Pre-primary Level,female,Somewhat concerned,0.58000,64,97,0.48127,0.67874
2010,Pre-primary Level,female,Not concerned at all,0.29647,33,97,0.20511,0.38782
2010,Lower Secondary Level,male,Very concerned,0.33659,146,489,0.29466,0.37852
2010,Lower Secondary Level,male,Somewhat concerned,0.47058,247,489,0.42629,0.51486
2010,Lower Secondary Level,male,Not concerned at all,0.19283,96,489,0.15783,0.22784
2010,Lower Secondary Level,female,Very concerned,0.35527,365,1090,0.32684,0.38369
2010,Lower Secondary Level,female,Somewhat concerned,0.48671,533,1090,0.45702,0.51640
2010,Lower Secondary Level,female,Not concerned at all,0.15802,192,1090,0.13636,0.17969
2010,Upper Secondary Level,male,Very concerned,0.40110,1552,3887,0.38569,0.41651
2010,Upper Secondary Level,male,Somewhat concerned,0.46234,1829,3887,0.44666,0.47801
2010,Upper Secondary Level,male,Not concerned at all,0.13656,506,3887,0.12577,0.14736
2010,Upper Secondary Level,female,Very concerned,0.38754,1681,4350,0.37306,0.40202
2010,Upper Secondary Level,female,Somewhat concerned,0.49408,2152,4350,0.47922,0.50894
2010,Upper Secondary Level,female,Not concerned at all,0.11838,517,4350,0.10878,0.12798
2010,Post-secondary Non-tertiary Level,male,Very concerned,0.36129,135,362,0.31174,0.41085
2010,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.52924,186,362,0.47775,0.58073
2010,Post-secondary Non-tertiary Level,male,Not concerned at all,0.10946,41,362,0.07726,0.14167
2010,Post-secondary Non-tertiary Level,female,Very concerned,0.35816,204,574,0.31890,0.39741
2010,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.52861,305,574,0.48774,0.56949
2010,Post-secondary Non-tertiary Level,female,Not concerned at all,0.11323,65,574,0.08729,0.13918
2010,First Stage of Tertiary Education,male,Very concerned,0.45458,353,738,0.41864,0.49053
2010,First Stage of Tertiary Education,male,Somewhat concerned,0.43756,320,738,0.40175,0.47338
2010,First Stage of Tertiary Education,male,Not concerned at all,0.10785,65,738,0.08546,0.13025
2010,First Stage of Tertiary Education,female,Very concerned,0.39621,199,513,0.35385,0.43858
2010,First Stage of Tertiary Education,female,Somewhat concerned,0.51025,265,513,0.46694,0.55355
2010,First Stage of Tertiary Education,female,Not concerned at all,0.09354,49,513,0.06832,0.11876
2010,Second Stage of Tertiary Education,male,Very concerned,0.42343,912,2059,0.40208,0.44478
2010,Second Stage of Tertiary Education,male,Somewhat concerned,0.46314,983,2059,0.44160,0.48469
2010,Second Stage of Tertiary Education,male,Not concerned at all,0.11343,164,2059,0.09973,0.12713
2010,Second Stage of Tertiary Education,female,Very concerned,0.34347,631,1758,0.32126,0.36567
2010,Second Stage of Tertiary Education,female,Somewhat concerned,0.52086,914,1758,0.49750,0.54422
2010,Second Stage of Tertiary Education,female,Not concerned at all,0.13567,213,1758,0.11966,0.15168
2011,No answer / don't know,male,Very concerned,0.23350,39,156,0.16690,0.30010
2011,No answer / don't know,male,Somewhat concerned,0.40240,69,156,0.32520,0.47960
2011,No answer / don't know,male,Not concerned at all,0.36410,48,156,0.28835,0.43985
2011,No answer / don't know,female,Somewhat concerned,0.55621,71,125,0.46876,0.64366
2011,No answer / don't know,female,Not concerned at all,0.34425,54,125,0.26063,0.42788
2011,Pre-primary Level,male,Very concerned,0.19545,31,160,0.13381,0.25709
