year,pgisced97,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,Very concerned,0.31605,89,324,0.26534,0.36675
2009,No answer / don't know,Somewhat concerned,0.46346,160,324,0.40907,0.51784
2009,No answer / don't know,Not concerned at all,0.22050,75,324,0.17528,0.26571
2009,Pre-primary Level,Very concerned,0.22324,73,303,0.17628,0.27021
2009,Pre-primary Level,Somewhat concerned,0.55251,157,303,0.49643,0.60859
2009,Pre-primary Level,Not concerned at all,0.22425,73,303,0.17721,0.27129
2009,Primary Level,Very concerned,0.42030,64,162,0.34406,0.49655
2009,Primary Level,Somewhat concerned,0.39311,63,162,0.31766,0.46856
2009,Primary Level,Not concerned at all,0.18658,35,162,0.12641,0.24676
2009,Lower Secondary Level,Very concerned,0.46150,760,1747,0.43812,0.48488
2009,Lower Secondary Level,Somewhat concerned,0.39568,731,1747,0.37275,0.41862
2009,Lower Secondary Level,Not concerned at all,0.14282,256,1747,0.12641,0.15923
2009,Upper Secondary Level,Very concerned,0.48796,4411,8998,0.47763,0.49829
2009,Upper Secondary Level,Somewhat concerned,0.41766,3756,8998,0.40747,0.42785
2009,Upper Secondary Level,Not concerned at all,0.09438,831,8998,0.08834,0.10042
2009,Post-secondary Non-tertiary Level,Very concerned,0.49053,475,993,0.45943,0.52164
2009,Post-secondary Non-tertiary Level,Somewhat concerned,0.44151,445,993,0.41061,0.47241
2009,Post-secondary Non-tertiary Level,Not concerned at all,0.06795,73,993,0.05229,0.08361
2009,First Stage of Tertiary Education,Very concerned,0.55357,722,1321,0.52676,0.58039
2009,First Stage of Tertiary Education,Somewhat concerned,0.37129,507,1321,0.34522,0.39735
2009,First Stage of Tertiary Education,Not concerned at all,0.07514,92,1321,0.06092,0.08936
2009,Second Stage of Tertiary Education,Very concerned,0.52620,2124,4011,0.51075,0.54166
2009,Second Stage of Tertiary Education,Somewhat concerned,0.39511,1609,4011,0.37998,0.41024
2009,Second Stage of Tertiary Education,Not concerned at all,0.07869,278,4011,0.07036,0.08702
2010,No answer / don't know,Very concerned,0.24547,70,292,0.19602,0.29492
2010,No answer / don't know,Somewhat concerned,0.46776,135,292,0.41043,0.52509
2010,No answer / don't know,Not concerned at all,0.28677,87,292,0.23481,0.33874
2010,Pre-primary Level,Very concerned,0.18013,51,268,0.13403,0.22623
2010,Pre-primary Level,Somewhat concerned,0.52748,134,268,0.46760,0.58737
2010,Pre-primary Level,Not concerned at all,0.29239,83,268,0.23783,0.34695
2010,Primary Level,Very concerned,0.39437,47,132,0.31068,0.47806
2010,Primary Level,Somewhat concerned,0.44517,53,132,0.36007,0.53028
2010,Primary Level,Not concerned at all,0.16046,32,132,0.09761,0.22331
2010,Lower Secondary Level,Very concerned,0.34905,511,1579,0.32553,0.37257
2010,Lower Secondary Level,Somewhat concerned,0.48134,780,1579,0.45669,0.50600
2010,Lower Secondary Level,Not concerned at all,0.16961,288,1579,0.15109,0.18812
2010,Upper Secondary Level,Very concerned,0.39424,3233,8237,0.38368,0.40479
2010,Upper Secondary Level,Somewhat concerned,0.47840,3981,8237,0.46761,0.48919
2010,Upper Secondary Level,Not concerned at all,0.12736,1023,8237,0.12016,0.13456
2010,Post-secondary Non-tertiary Level,Very concerned,0.35957,339,936,0.32881,0.39033
2010,Post-secondary Non-tertiary Level,Somewhat concerned,0.52890,491,936,0.49690,0.56089
2010,Post-secondary Non-tertiary Level,Not concerned at all,0.11154,106,936,0.09136,0.13172
2010,First Stage of Tertiary Education,Very concerned,0.43085,552,1251,0.40340,0.45830
2010,First Stage of Tertiary Education,Somewhat concerned,0.46712,585,1251,0.43946,0.49477
2010,First Stage of Tertiary Education,Not concerned at all,0.10203,114,1251,0.08525,0.11881
2010,Second Stage of Tertiary Education,Very concerned,0.38817,1543,3817,0.37271,0.40363
