year,pgisced97,regtyp,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,Urban regions,Very concerned,0.31289,57,211,0.25018,0.37561
2009,No answer / don't know,Urban regions,Somewhat concerned,0.50641,112,211,0.43879,0.57403
2009,No answer / don't know,Urban regions,Not concerned at all,0.18069,42,211,0.12865,0.23273
2009,No answer / don't know,Rural regions,Very concerned,0.32358,32,113,0.23694,0.41023
2009,No answer / don't know,Rural regions,Somewhat concerned,0.36083,48,113,0.27189,0.44977
2009,No answer / don't know,Rural regions,Not concerned at all,0.31559,33,113,0.22951,0.40166
2009,Pre-primary Level,Urban regions,Very concerned,0.24531,49,212,0.18725,0.30336
2009,Pre-primary Level,Urban regions,Somewhat concerned,0.59667,114,212,0.53048,0.66286
2009,Pre-primary Level,Urban regions,Not concerned at all,0.15802,49,212,0.10880,0.20724
2009,Pre-primary Level,Rural regions,Somewhat concerned,0.45447,43,43,0.30388,0.60506
2009,Primary Level,Urban regions,Very concerned,0.37904,45,94,0.28044,0.47764
2009,Primary Level,Urban regions,Somewhat concerned,0.42473,49,94,0.32426,0.52519
2009,Lower Secondary Level,Urban regions,Very concerned,0.47181,505,1161,0.44308,0.50054
2009,Lower Secondary Level,Urban regions,Somewhat concerned,0.39083,488,1161,0.36275,0.41891
2009,Lower Secondary Level,Urban regions,Not concerned at all,0.13736,168,1161,0.11755,0.15717
2009,Lower Secondary Level,Rural regions,Very concerned,0.43939,255,586,0.39917,0.47961
2009,Lower Secondary Level,Rural regions,Somewhat concerned,0.40609,243,586,0.36629,0.44589
2009,Lower Secondary Level,Rural regions,Not concerned at all,0.15452,88,586,0.12523,0.18381
2009,Upper Secondary Level,Urban regions,Very concerned,0.48761,2747,5556,0.47446,0.50075
2009,Upper Secondary Level,Urban regions,Somewhat concerned,0.42028,2326,5556,0.40730,0.43326
2009,Upper Secondary Level,Urban regions,Not concerned at all,0.09211,483,5556,0.08451,0.09972
2009,Upper Secondary Level,Rural regions,Very concerned,0.48860,1664,3442,0.47190,0.50530
2009,Upper Secondary Level,Rural regions,Somewhat concerned,0.41293,1430,3442,0.39647,0.42938
2009,Upper Secondary Level,Rural regions,Not concerned at all,0.09847,348,3442,0.08852,0.10843
2009,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.49033,355,735,0.45417,0.52650
2009,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.44857,328,735,0.41259,0.48455
2009,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.06109,52,735,0.04376,0.07842
2009,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.49117,120,237,0.42738,0.55495
2009,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.41921,117,237,0.35626,0.48217
2009,First Stage of Tertiary Education,Urban regions,Very concerned,0.52295,418,801,0.48834,0.55756
2009,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.41023,335,801,0.37615,0.44432
2009,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.06682,48,801,0.04951,0.08412
2009,First Stage of Tertiary Education,Rural regions,Very concerned,0.61033,304,520,0.56838,0.65229
2009,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.29910,172,520,0.25971,0.33850
2009,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.09057,44,520,0.06587,0.11526
2009,Second Stage of Tertiary Education,Urban regions,Very concerned,0.52017,1474,2806,0.50168,0.53866
2009,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.39730,1141,2806,0.37919,0.41541
2009,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.08253,191,2806,0.07235,0.09271
2009,Second Stage of Tertiary Education,Rural regions,Very concerned,0.54332,650,1205,0.51518,0.57145
2009,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.38888,468,1205,0.36135,0.41642
2009,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.06780,87,1205,0.05360,0.08200
2010,No answer / don't know,Urban regions,Very concerned,0.21339,46,197,0.15603,0.27075
2010,No answer / don't know,Urban regions,Somewhat concerned,0.48135,86,197,0.41140,0.55130
