year,migback,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,Very concerned,0.49933,7721,15525,0.49146,0.50719
2009,No migration background,Somewhat concerned,0.40220,6357,15525,0.39449,0.40992
2009,No migration background,Not concerned at all,0.09847,1447,15525,0.09379,0.10316
2009,Direct migration background,Very concerned,0.45847,735,1631,0.43428,0.48266
2009,Direct migration background,Somewhat concerned,0.44058,719,1631,0.41648,0.46468
2009,Direct migration background,Not concerned at all,0.10095,177,1631,0.08632,0.11557
2009,Indirect migration background,Very concerned,0.38578,262,703,0.34977,0.42179
2009,Indirect migration background,Somewhat concerned,0.49788,352,703,0.46089,0.53487
2009,Indirect migration background,Not concerned at all,0.11634,89,703,0.09262,0.14005
2010,No migration background,Very concerned,0.39501,5663,14418,0.38703,0.40299
2010,No migration background,Somewhat concerned,0.47681,7010,14418,0.46865,0.48496
2010,No migration background,Not concerned at all,0.12818,1745,14418,0.12273,0.13364
2010,Direct migration background,Very concerned,0.32841,492,1444,0.30418,0.35264
2010,Direct migration background,Somewhat concerned,0.52095,718,1444,0.49518,0.54673
2010,Direct migration background,Not concerned at all,0.15064,234,1444,0.13218,0.16909
2010,Indirect migration background,Very concerned,0.29411,191,650,0.25906,0.32917
2010,Indirect migration background,Somewhat concerned,0.49329,328,650,0.45482,0.53175
2010,Indirect migration background,Not concerned at all,0.21260,131,650,0.18112,0.24408
2011,No migration background,Very concerned,0.32351,5641,17651,0.31661,0.33041
2011,No migration background,Somewhat concerned,0.51446,9120,17651,0.50709,0.52184
2011,No migration background,Not concerned at all,0.16203,2890,17651,0.15659,0.16746
2011,Direct migration background,Very concerned,0.23556,474,1953,0.21673,0.25438
2011,Direct migration background,Somewhat concerned,0.55501,1060,1953,0.53296,0.57705
2011,Direct migration background,Not concerned at all,0.20944,419,1953,0.19139,0.22749
2011,Indirect migration background,Very concerned,0.22514,179,789,0.19598,0.25430
2011,Indirect migration background,Somewhat concerned,0.54553,429,789,0.51076,0.58029
2011,Indirect migration background,Not concerned at all,0.22933,181,789,0.19998,0.25869
2012,No migration background,Very concerned,0.39459,6963,17569,0.38737,0.40182
2012,No migration background,Somewhat concerned,0.47377,8278,17569,0.46639,0.48116
2012,No migration background,Not concerned at all,0.13163,2328,17569,0.12663,0.13663
2012,Direct migration background,Very concerned,0.29745,602,1961,0.27721,0.31769
2012,Direct migration background,Somewhat concerned,0.52540,996,1961,0.50330,0.54751
2012,Direct migration background,Not concerned at all,0.17714,363,1961,0.16024,0.19405
2012,Indirect migration background,Very concerned,0.26660,209,776,0.23547,0.29773
2012,Indirect migration background,Somewhat concerned,0.51372,400,776,0.47853,0.54891
2012,Indirect migration background,Not concerned at all,0.21968,167,776,0.19053,0.24883
2013,No migration background,Very concerned,0.32361,5241,16306,0.31643,0.33079
2013,No migration background,Somewhat concerned,0.50937,8357,16306,0.50170,0.51704
2013,No migration background,Not concerned at all,0.16702,2708,16306,0.16130,0.17275
2013,Direct migration background,Very concerned,0.26057,443,1718,0.23981,0.28133
2013,Direct migration background,Somewhat concerned,0.53844,929,1718,0.51486,0.56202
2013,Direct migration background,Not concerned at all,0.20099,346,1718,0.18203,0.21994
2013,Indirect migration background,Very concerned,0.20995,153,695,0.17965,0.24026
2013,Indirect migration background,Somewhat concerned,0.56448,397,695,0.52759,0.60137
2013,Indirect migration background,Not concerned at all,0.22556,145,695,0.19447,0.25666
2014,No migration background,Very concerned,0.23349,4540,19895,0.22761,0.23937
2014,No migration background,Somewhat concerned,0.54246,10774,19895,0.53553,0.54938
2014,No migration background,Not concerned at all,0.22405,4581,19895,0.21826,0.22984
2014,Direct migration background,Very concerned,0.16859,898,5132,0.15835,0.17884
2014,Direct migration background,Somewhat concerned,0.52529,2661,5132,0.51162,0.53895
2014,Direct migration background,Not concerned at all,0.30612,1573,5132,0.29351,0.31873
2014,Indirect migration background,Very concerned,0.16669,294,1667,0.14879,0.18458
2014,Indirect migration background,Somewhat concerned,0.51024,824,1667,0.48624,0.53425
2014,Indirect migration background,Not concerned at all,0.32307,549,1667,0.30062,0.34553
2019,No migration background,Very concerned,0.20924,4194,19846,0.20358,0.21490
2019,No migration background,Somewhat concerned,0.54881,10810,19846,0.54189,0.55573
2019,No migration background,Not concerned at all,0.24195,4842,19846,0.23599,0.24791
2019,Direct migration background,Very concerned,0.18522,668,3886,0.17301,0.19744
2019,Direct migration background,Somewhat concerned,0.52181,2065,3886,0.50610,0.53751
2019,Direct migration background,Not concerned at all,0.29297,1153,3886,0.27866,0.30728
2019,Indirect migration background,Very concerned,0.13772,238,1536,0.12048,0.15496
2019,Indirect migration background,Somewhat concerned,0.51083,776,1536,0.48582,0.53584
2019,Indirect migration background,Not concerned at all,0.35145,522,1536,0.32757,0.37533
