"plh0034","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","48","0.318761248274756","0.246329000874229","0.391193495675283"
"Grosse Sorgen","2009","(noch) kein Abschluss","2","38","0.369187943648157","0.273151521603307","0.465224365693008"
"Grosse Sorgen","2009","(noch) kein Abschluss","3","15","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","4","20","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","16","","",""
"Grosse Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","667","0.482048289149122","0.455589027781757","0.508507550516487"
"Grosse Sorgen","2009","Hauptschule","2","861","0.512437990159558","0.488592982911577","0.536282997407539"
"Grosse Sorgen","2009","Hauptschule","3","663","0.506839559078217","0.47962038403068","0.534058734125754"
"Grosse Sorgen","2009","Hauptschule","4","645","0.527175764778621","0.498951447862518","0.555400081694723"
"Grosse Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","329","0.586747198783225","0.546568709800559","0.626925687765891"
"Grosse Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","305","0.425352189063628","0.389189469514005","0.461514908613251"
"Grosse Sorgen","2009","Realschule","2","444","0.456481234909962","0.425838056771137","0.487124413048788"
"Grosse Sorgen","2009","Realschule","3","467","0.457411922271381","0.426611694823659","0.488212149719103"
"Grosse Sorgen","2009","Realschule","4","576","0.528684127480276","0.499579433444183","0.55778882151637"
"Grosse Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","482","0.532132358081667","0.499784440163892","0.564480275999442"
"Grosse Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","100","0.38841499833397","0.333806053296053","0.443023943371887"
"Grosse Sorgen","2009","(Fach-)Abitur","2","138","0.432774996588424","0.380110565564973","0.485439427611875"
"Grosse Sorgen","2009","(Fach-)Abitur","3","166","0.461698699387092","0.410484611864397","0.512912786909786"
"Grosse Sorgen","2009","(Fach-)Abitur","4","236","0.453731411869859","0.410136905396432","0.497325918343285"
"Grosse Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","239","0.505218631056951","0.46072236487603","0.549714897237872"
"Grosse Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","95","0.434871555356483","0.369064277157097","0.500678833555868"
"Grosse Sorgen","2009","AkademikerIn","2","202","0.520371889359599","0.47147456075889","0.569269217960307"
"Grosse Sorgen","2009","AkademikerIn","3","290","0.539527793881492","0.497449092300237","0.581606495462747"
"Grosse Sorgen","2009","AkademikerIn","4","510","0.514245026211406","0.482226315178941","0.546263737243871"
"Grosse Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1027","0.547407119245166","0.525125532540611","0.569688705949722"
"Einige Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","74","0.493997868975771","0.416285841527725","0.571709896423816"
"Einige Sorgen","2009","(noch) kein Abschluss","2","35","0.379334870484841","0.282773753549411","0.475895987420272"
"Einige Sorgen","2009","(noch) kein Abschluss","3","34","0.599850628773162","0.477899766647346","0.721801490898978"
"Einige Sorgen","2009","(noch) kein Abschluss","4","43","0.559970144025433","0.454443497663458","0.665496790387408"
"Einige Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","40","0.690523209303934","0.580648733256428","0.800397685351439"
"Einige Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","536","0.377130304108153","0.351465844506756","0.402794763709549"
"Einige Sorgen","2009","Hauptschule","2","644","0.373419900443231","0.350344518510955","0.396495282375507"
"Einige Sorgen","2009","Hauptschule","3","511","0.406957239056154","0.380210983871902","0.433703494240406"
"Einige Sorgen","2009","Hauptschule","4","476","0.396753528767755","0.369096619094555","0.424410438440955"
"Einige Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","206","0.344396542531026","0.305625257675771","0.383167827386282"
"Einige Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","330","0.46972904191276","0.433223525526061","0.506234558299459"
"Einige Sorgen","2009","Realschule","2","471","0.442315825100841","0.411761304838152","0.472870345363531"
"Einige Sorgen","2009","Realschule","3","437","0.439938138927914","0.409249412453131","0.470626865402696"
"Einige Sorgen","2009","Realschule","4","473","0.404561377499147","0.3759446755917","0.433178079406594"
"Einige Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","379","0.413440917927199","0.381515425616377","0.445366410238021"
"Einige Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","146","0.434521497827715","0.378982113489738","0.490060882165691"
"Einige Sorgen","2009","(Fach-)Abitur","2","158","0.479866124559033","0.426762245180513","0.532970003937553"
