"plh0034","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2009","17-29","(noch) kein Abschluss","74","0.232007112925189","0.185093687416492","0.278920538433886"
"Grosse Sorgen","2009","17-29","Hauptschule","135","0.356904804652926","0.310643986136499","0.403165623169352"
"Grosse Sorgen","2009","17-29","Realschule","228","0.345335902377363","0.311147105961536","0.37952469879319"
"Grosse Sorgen","2009","17-29","(Fach-)Abitur","244","0.370231882741046","0.334306980196847","0.406156785285246"
"Grosse Sorgen","2009","17-29","AkademikerIn","95","0.346443665908093","0.286981823134604","0.405905508681582"
"Grosse Sorgen","2009","30-45","(noch) kein Abschluss","14","","",""
"Grosse Sorgen","2009","30-45","Hauptschule","529","0.470244501822562","0.440762699414731","0.499726304230394"
"Grosse Sorgen","2009","30-45","Realschule","744","0.455148936101572","0.431164274666992","0.479133597536152"
"Grosse Sorgen","2009","30-45","(Fach-)Abitur","284","0.416694485490589","0.379502178128948","0.453886792852229"
"Grosse Sorgen","2009","30-45","AkademikerIn","511","0.45161580302642","0.422752763121655","0.480478842931186"
"Grosse Sorgen","2009","46-65","(noch) kein Abschluss","24","","",""
"Grosse Sorgen","2009","46-65","Hauptschule","1196","0.554780009654094","0.533917450838211","0.575642568469977"
"Grosse Sorgen","2009","46-65","Realschule","978","0.543177534974422","0.520348588771127","0.566006481177718"
"Grosse Sorgen","2009","46-65","(Fach-)Abitur","254","0.562713671277388","0.517382612961561","0.608044729593215"
"Grosse Sorgen","2009","46-65","AkademikerIn","984","0.570508262233767","0.547322926237567","0.593693598229966"
"Grosse Sorgen","2009","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2009","66","Hauptschule","","","",""
"Grosse Sorgen","2009","66","Realschule","","","",""
"Grosse Sorgen","2009","66","(Fach-)Abitur","","","",""
"Grosse Sorgen","2009","66","AkademikerIn","","","",""
"Einige Sorgen","2009","17-29","(noch) kein Abschluss","160","0.544929497835779","0.489584624489664","0.600274371181893"
"Einige Sorgen","2009","17-29","Hauptschule","206","0.481180332989777","0.432934297441551","0.529426368538003"
"Einige Sorgen","2009","17-29","Realschule","401","0.508614905420066","0.472668189859473","0.54456162098066"
"Einige Sorgen","2009","17-29","(Fach-)Abitur","340","0.484482094433151","0.447300406763787","0.521663782102514"
"Einige Sorgen","2009","17-29","AkademikerIn","123","0.542727971413742","0.48047516162322","0.604980781204265"
"Einige Sorgen","2009","30-45","(noch) kein Abschluss","23","","",""
"Einige Sorgen","2009","30-45","Hauptschule","489","0.438961334257978","0.409648084948848","0.468274583567108"
"Einige Sorgen","2009","30-45","Realschule","773","0.462836570116937","0.438821438167676","0.486851702066198"
"Einige Sorgen","2009","30-45","(Fach-)Abitur","327","0.490970226920465","0.453256854011665","0.528683599829265"
"Einige Sorgen","2009","30-45","AkademikerIn","543","0.464183896338255","0.435259256837755","0.493108535838756"
"Einige Sorgen","2009","46-65","(noch) kein Abschluss","27","","",""
"Einige Sorgen","2009","46-65","Hauptschule","836","0.371634883517332","0.35134945837839","0.391920308656274"
"Einige Sorgen","2009","46-65","Realschule","726","0.395017538510813","0.372613783249237","0.417421293772388"
"Einige Sorgen","2009","46-65","(Fach-)Abitur","177","0.370481550984622","0.32634923699651","0.414613864972735"
"Einige Sorgen","2009","46-65","AkademikerIn","654","0.360617021169908","0.338126026424224","0.383108015915593"
"Einige Sorgen","2009","66","(noch) kein Abschluss","","","",""
"Einige Sorgen","2009","66","Hauptschule","","","",""
"Einige Sorgen","2009","66","Realschule","","","",""
"Einige Sorgen","2009","66","(Fach-)Abitur","","","",""
"Einige Sorgen","2009","66","AkademikerIn","","","",""
"Keine Sorgen","2009","17-29","(noch) kein Abschluss","77","0.223063389239032","0.176796016596844","0.26933076188122"
"Keine Sorgen","2009","17-29","Hauptschule","71","0.161914862357298","0.126344612974363","0.197485111740232"
"Keine Sorgen","2009","17-29","Realschule","114","0.146049192202571","0.120655860214225","0.171442524190917"
"Keine Sorgen","2009","17-29","(Fach-)Abitur","110","0.145286022825803","0.119068559061827","0.171503486589779"
"Keine Sorgen","2009","17-29","AkademikerIn","28","","",""
"Keine Sorgen","2009","30-45","(noch) kein Abschluss","10","","",""
"Keine Sorgen","2009","30-45","Hauptschule","83","0.0907941639194597","0.0738228875504154","0.107765440288504"
"Keine Sorgen","2009","30-45","Realschule","139","0.0820144937814906","0.0687990685703888","0.0952299189925923"
"Keine Sorgen","2009","30-45","(Fach-)Abitur","64","0.0923352875889461","0.0704957829525357","0.114174792225356"
"Keine Sorgen","2009","30-45","AkademikerIn","88","0.0842003006353245","0.068094878650008","0.100305722620641"
"Keine Sorgen","2009","46-65","(noch) kein Abschluss","9","","",""
"Keine Sorgen","2009","46-65","Hauptschule","148","0.0735851068285742","0.0626249297556049","0.0845452839015435"
"Keine Sorgen","2009","46-65","Realschule","125","0.0618049265147652","0.0507692398897693","0.072840613139761"
"Keine Sorgen","2009","46-65","(Fach-)Abitur","29","","",""
"Keine Sorgen","2009","46-65","AkademikerIn","113","0.0688747165963249","0.0570132336132624","0.0807361995793874"
"Keine Sorgen","2009","66","(noch) kein Abschluss","","","",""
"Keine Sorgen","2009","66","Hauptschule","","","",""
"Keine Sorgen","2009","66","Realschule","","","",""
"Keine Sorgen","2009","66","(Fach-)Abitur","","","",""
"Keine Sorgen","2009","66","AkademikerIn","","","",""
"Grosse Sorgen","2010","17-29","(noch) kein Abschluss","56","0.207627880048082","0.159775782657953","0.255479977438212"
"Grosse Sorgen","2010","17-29","Hauptschule","87","0.323816168939203","0.273708137236956","0.37392420064145"
"Grosse Sorgen","2010","17-29","Realschule","150","0.228642416563347","0.196157118600882","0.261127714525812"
"Grosse Sorgen","2010","17-29","(Fach-)Abitur","124","0.201903412391773","0.170876242690207","0.232930582093339"
"Grosse Sorgen","2010","17-29","AkademikerIn","49","0.174705506709652","0.125844560913889","0.223566452505415"
"Grosse Sorgen","2010","30-45","(noch) kein Abschluss","12","","",""
"Grosse Sorgen","2010","30-45","Hauptschule","346","0.369400087720085","0.338313858302274","0.400486317137897"
"Grosse Sorgen","2010","30-45","Realschule","459","0.32190135344322","0.297820504985454","0.345982201900987"
"Grosse Sorgen","2010","30-45","(Fach-)Abitur","200","0.334945858501441","0.297368384222531","0.372523332780351"
"Grosse Sorgen","2010","30-45","AkademikerIn","315","0.282916534355646","0.255581479113053","0.310251589598239"
"Grosse Sorgen","2010","46-65","(noch) kein Abschluss","13","","",""
"Grosse Sorgen","2010","46-65","Hauptschule","873","0.421050459066945","0.399466182762047","0.442634735371842"
"Grosse Sorgen","2010","46-65","Realschule","790","0.444583562840937","0.421544124910441","0.467623000771433"
"Grosse Sorgen","2010","46-65","(Fach-)Abitur","215","0.439266843325074","0.394635124096376","0.483898562553772"
"Grosse Sorgen","2010","46-65","AkademikerIn","716","0.429720334107933","0.405856041806142","0.453584626409723"
"Grosse Sorgen","2010","66","(noch) kein Abschluss","","","",""
"Grosse Sorgen","2010","66","Hauptschule","","","",""
"Grosse Sorgen","2010","66","Realschule","","","",""
