year,age_gr,pgisced97,plh0034,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,Very concerned,0.29908,83,306,0.24769,0.35046
2009,17-29 y.,No answer / don't know,Somewhat concerned,0.47803,154,306,0.42197,0.53409
2009,17-29 y.,No answer / don't know,Not concerned at all,0.22290,69,306,0.17619,0.26961
2009,17-29 y.,Pre-primary Level,Very concerned,0.22324,73,303,0.17628,0.27021
2009,17-29 y.,Pre-primary Level,Somewhat concerned,0.55251,157,303,0.49643,0.60859
2009,17-29 y.,Pre-primary Level,Not concerned at all,0.22425,73,303,0.17721,0.27129
2009,17-29 y.,Lower Secondary Level,Very concerned,0.33463,129,468,0.29183,0.37743
2009,17-29 y.,Lower Secondary Level,Somewhat concerned,0.44956,237,468,0.40444,0.49468
2009,17-29 y.,Lower Secondary Level,Not concerned at all,0.21581,102,468,0.17850,0.25312
2009,17-29 y.,Upper Secondary Level,Very concerned,0.34206,411,1253,0.31578,0.36834
2009,17-29 y.,Upper Secondary Level,Somewhat concerned,0.51487,652,1253,0.48719,0.54256
2009,17-29 y.,Upper Secondary Level,Not concerned at all,0.14307,190,1253,0.12367,0.16246
2009,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.47082,81,167,0.39488,0.54675
2009,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42989,86,167,0.35458,0.50520
2009,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.34723,95,218,0.28389,0.41058
2009,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.54213,123,218,0.47584,0.60842
2009,30-45 y.,Lower Secondary Level,Very concerned,0.46371,120,242,0.40075,0.52667
2009,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44630,122,242,0.38354,0.50906
2009,30-45 y.,Upper Secondary Level,Very concerned,0.44588,1051,2318,0.42564,0.46612
2009,30-45 y.,Upper Secondary Level,Somewhat concerned,0.46598,1071,2318,0.44566,0.48629
2009,30-45 y.,Upper Secondary Level,Not concerned at all,0.08814,196,2318,0.07660,0.09968
