year,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,Westdeutschland,0.2190939950052138,0.2109039836031935,0.22728400640723406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11878.0
1985,Westdeutschland,0.23360262448513716,0.22583732019955477,0.24136792877071955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10759.0
1986,Westdeutschland,0.23794654907490154,0.22996132654009255,0.24593177160971053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10318.0
1987,Westdeutschland,0.25782603363974527,0.2494400471297042,0.26621202014978634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10214.0
1988,Westdeutschland,0.2533638624503774,0.24475515699595357,0.2619725679048012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9756.0
1989,Westdeutschland,0.27342699503969536,0.2643335228776187,0.28252046720177204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9478.0
1990,Westdeutschland,0.10121353323122766,0.09519100702833763,0.10723605943411768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0
1990,Ostdeutschland,0.13396453708572087,0.12492038315605761,0.14300869101538413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.0
1991,Westdeutschland,,,,,,,,,,,,
1991,Ostdeutschland,,,,,,,,,,,,
1992,Westdeutschland,0.26695044077994823,0.25841400401676073,0.2754868775431357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9177.0
1992,Ostdeutschland,0.24491722538823046,0.23348839290430987,0.25634605787215103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3898.0
1993,Westdeutschland,0.20542644443092606,0.1976181232753428,0.2132347655865093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9112.0
1993,Ostdeutschland,0.20916236871048455,0.1981485750532586,0.22017616236771048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3756.0
1994,Westdeutschland,,,,,,,,,,,,
1994,Ostdeutschland,,,,,,,,,,,,
1995,Westdeutschland,0.20871396731224742,0.20159794259927116,0.21582999202522368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9414.0
1995,Ostdeutschland,0.17613060915300383,0.1659302153335549,0.18633100297245275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3616.0
1996,Westdeutschland,,,,,,,,,,,,
1996,Ostdeutschland,,,,,,,,,,,,
1997,Westdeutschland,0.20176900628762104,0.19468015398952523,0.20885785858571684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9031.0
1997,Ostdeutschland,0.1736741171828937,0.16293910702856532,0.18440912733722206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.0
1998,Westdeutschland,,,,,,,,,,,,
1998,Ostdeutschland,,,,,,,,,,,,
1999,Westdeutschland,0.19014276055614704,0.18328177632597686,0.19700374478631721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9733.0
1999,Ostdeutschland,0.17827966519470143,0.1667131515252451,0.18984617886415775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3709.0
2000,Westdeutschland,,,,,,,,,,,,
2000,Ostdeutschland,,,,,,,,,,,,
2001,Westdeutschland,0.18282617927469832,0.17744472918613777,0.18820762936325888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16260.0
2001,Ostdeutschland,0.1714524168524573,0.1624055543528868,0.18049927935202778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5342.0
2002,Westdeutschland,,,,,,,,,,,,
2002,Ostdeutschland,,,,,,,,,,,,
2003,Westdeutschland,0.1730076918565736,0.16798544880010502,0.1780299349130422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16553.0
2003,Ostdeutschland,0.1860945387019184,0.17653626775126477,0.195652809652572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5244.0
2004,Westdeutschland,,,,,,,,,,,,
2004,Ostdeutschland,,,,,,,,,,,,
2005,Westdeutschland,0.17928894992473263,0.17382753420254482,0.18475036564692043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15386.0
2005,Ostdeutschland,0.20856022025468743,0.19761676593442834,0.21950367457494652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.0
2006,Westdeutschland,,,,,,,,,,,,
2006,Ostdeutschland,,,,,,,,,,,,
2007,Westdeutschland,0.19411651884136785,0.18820791078034646,0.20002512690238924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15496.0
2007,Ostdeutschland,0.2202656906855893,0.20782499157842685,0.23270638979275174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007.0
2008,Westdeutschland,,,,,,,,,,,,
2008,Ostdeutschland,,,,,,,,,,,,
2009,Westdeutschland,0.19254699419375917,0.18643932592785836,0.19865466245966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13464.0
2009,Ostdeutschland,0.21196360831249714,0.19896742018425337,0.2249597964407409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537.0
2010,Westdeutschland,,,,,,,,,,,,
2010,Ostdeutschland,,,,,,,,,,,,
2011,Westdeutschland,0.19632513559003992,0.19102364621696286,0.20162662496311698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22041.0
2011,Ostdeutschland,0.15282583109454742,0.14473002579615557,0.16092163639293927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6303.0
2012,Westdeutschland,0.15726273682403644,0.1484187431490568,0.1661067304990161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5812.0
2012,Ostdeutschland,0.1511903728808801,0.13511264316665508,0.16726810259510513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.0
2013,Westdeutschland,0.2032179626348252,0.19755427916858348,0.2088816461010669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19938.0
2013,Ostdeutschland,0.15173203211415406,0.14347411132084695,0.15998995290746118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.0
2014,Westdeutschland,,,,,,,,,,,,
2014,Ostdeutschland,,,,,,,,,,,,
2015,Westdeutschland,0.19337770612056535,0.18796919422002958,0.1987862180211011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19767.0
2015,Ostdeutschland,0.13138363362568417,0.1226742830813926,0.14009298416997576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5249.0
2016,Westdeutschland,,,,,,,,,,,,
2016,Ostdeutschland,,,,,,,,,,,,
2017,Westdeutschland,0.18263602231348594,0.17766106464736814,0.18761097997960374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20821.0
2017,Ostdeutschland,0.15254474854731143,0.1438414408786728,0.16124805621595006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5580.0
2018,Westdeutschland,,,,,,,,,,,,
2018,Ostdeutschland,,,,,,,,,,,,
2019,-2,0.4821923768221921,0.37254954270744717,0.591835210936937,0.0,0.0,0.244562130177529,0.0,0.6114053254438225,0.0,0.0,0.0,76.0
2019,Westdeutschland,0.16543047570020075,0.16039113478215689,0.17046981661824462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20081.0
2019,Ostdeutschland,0.13373832454331425,0.1251672355860606,0.1423094135005679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5542.0
2020,Westdeutschland,,,,,,,,,,,,
2020,Ostdeutschland,,,,,,,,,,,,
2021,Westdeutschland,0.22629367080862914,0.2194688995826187,0.23311844203463958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14765.0
2021,Ostdeutschland,0.14978475683997855,0.13857616703831152,0.16099334664164558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3654.0
